,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,CCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
285,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,285,04:02,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",3,subbing in,,Centre,kathleen wilson,,242
286,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,286,04:02,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,242
287,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,287,04:02,,,,,"SUB IN by WALTER,BEKAH",,,"SUB IN by WALTER,BEKAH",3,subbing in,,covenant,bekah walter,,242
288,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,288,04:02,,,,,"SUB OUT by DOUGLASS,MORGAN",,,"SUB OUT by DOUGLASS,MORGAN",3,subbing out,,covenant,morgan douglass,,242
289,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,289,03:36,,,,,"MISS JUMPER by WALTER,BEKAH",,,"MISS JUMPER by WALTER,BEKAH",3,jumper,missed,covenant,bekah walter,,216
290,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,290,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",3,defensive rebound,,Centre,kathleen wilson,,
291,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,291,03:35,"TURNOVER  by WILSON,KATHLEEN",,,,,,,"TURNOVER  by WILSON,KATHLEEN",3,turnover,,Centre,kathleen wilson,,215
292,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,292,03:25,,37 (+5),,32,"GOOD JUMPER by WALTER,BEKAH",CCW 37-32 (+5),,"GOOD JUMPER by WALTER,BEKAH",3,jumper,good,covenant,bekah walter,2,205
293,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,293,03:08,"GOOD 3PTR by WILSON,KATHLEEN",40 (+8),,32,,CENTRE-W 40-32 (+8),,"GOOD 3PTR by WILSON,KATHLEEN",3,three pointer,good,Centre,kathleen wilson,3,188
294,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,294,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
295,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,295,02:57,,,,,"MISS JUMPER by SMITH,JOANNA",,,"MISS JUMPER by SMITH,JOANNA",3,jumper,missed,covenant,joanna smith,,177
296,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,296,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",3,defensive rebound,,Centre,kathleen wilson,,
297,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,297,02:49,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",3,three pointer,missed,Centre,kathleen wilson,,169
298,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,298,--,,,,,"REBOUND DEF by WALTER,BEKAH",,,"REBOUND DEF by WALTER,BEKAH",3,defensive rebound,,covenant,bekah walter,,
299,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,299,02:37,,,,,"MISS JUMPER by SMITH,JOANNA",,,"MISS JUMPER by SMITH,JOANNA",3,jumper,missed,covenant,joanna smith,,157
300,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,300,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
301,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,301,02:27,"GOOD 3PTR by MILLER,LAKKEN",43 (+11),,32,,CENTRE-W 43-32 (+11),,"GOOD 3PTR by MILLER,LAKKEN",3,three pointer,good,Centre,lakken miller,3,147
302,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,302,--,"ASSIST  by WILSON,KATHLEEN",,,,,,,"ASSIST  by WILSON,KATHLEEN",3,assist,,Centre,kathleen wilson,,
303,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,303,02:23,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,143
304,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,304,02:23,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,3,timeout,,Centre,,,143
305,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,305,02:23,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,143
306,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,306,02:23,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,143
307,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,307,02:23,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,143
308,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,308,02:23,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,143
309,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,309,02:23,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,143
310,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,310,02:23,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,143
311,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,311,02:23,,,,,"SUB IN by HALLMARK,KALEY",,,"SUB IN by HALLMARK,KALEY",3,subbing in,,covenant,kaley hallmark,,143
312,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,312,02:23,,,,,"SUB OUT by POTTER,GRACE",,,"SUB OUT by POTTER,GRACE",3,subbing out,,covenant,grace potter,,143
313,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,313,02:12,,,,,"MISS 3PTR by HALLMARK,KALEY",,,"MISS 3PTR by HALLMARK,KALEY",3,three pointer,missed,covenant,kaley hallmark,,132
314,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,314,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",3,defensive rebound,,Centre,madison rice,,
315,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,315,01:52,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",3,three pointer,missed,Centre,kathleen wilson,,112
316,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,316,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",3,offensive rebound,,Centre,abigail stewart,,
317,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,317,01:41,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",3,three pointer,missed,Centre,madison rice,,101
318,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,318,--,,,,,"REBOUND DEF by BELL,JESSICA",,,"REBOUND DEF by BELL,JESSICA",3,defensive rebound,,covenant,jessica bell,,
319,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,319,01:23,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",3,foul,,Centre,olivia schad,,83
320,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,320,01:04,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",3,foul,,Centre,olivia schad,,64
321,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,321,01:04,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,64
322,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,322,01:04,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,64
323,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,323,00:54,,,,,"MISS JUMPER by WALTER,BEKAH",,,"MISS JUMPER by WALTER,BEKAH",3,jumper,missed,covenant,bekah walter,,54
324,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,324,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",3,defensive rebound,,Centre,madison rice,,
325,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,325,00:32,"GOOD 3PTR by MILLER,LAKKEN",46 (+14),,32,,CENTRE-W 46-32 (+14),,"GOOD 3PTR by MILLER,LAKKEN",3,three pointer,good,Centre,lakken miller,3,32
326,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,326,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",3,assist,,Centre,paige kellam,,
327,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,327,00:00,,,,,"MISS 3PTR by SMITH,JOANNA",,,"MISS 3PTR by SMITH,JOANNA",3,three pointer,missed,covenant,joanna smith,,0
328,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,328,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",3,defensive rebound,,Centre,paige kellam,,
329,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,329,Start Period 4,,,,,,,,,4,,,,,,
330,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,330,10:00,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,600
331,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,331,10:00,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,600
332,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,332,09:49,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",48 (+16),,32,,CENTRE-W 48-32 (+16),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",4,layup,good,Centre,paige kellam,2,589
333,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,333,--,"ASSIST  by STEWART,ABIGAIL",,,,,,,"ASSIST  by STEWART,ABIGAIL",4,assist,,Centre,abigail stewart,,
334,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,334,09:31,,,,,"MISS JUMPER by WALTER,BEKAH",,,"MISS JUMPER by WALTER,BEKAH",4,jumper,missed,covenant,bekah walter,,571
335,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,335,--,,,,,"REBOUND OFF by WOLFE,CLARA DIRKSE",,,"REBOUND OFF by WOLFE,CLARA DIRKSE",4,offensive rebound,,covenant,clara dirkse wolfe,,
336,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,336,09:27,,,,,"MISS JUMPER by WALTER,BEKAH",,,"MISS JUMPER by WALTER,BEKAH",4,jumper,missed,covenant,bekah walter,,567
337,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,337,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",4,defensive rebound,,Centre,madison rice,,
338,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,338,09:03,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",4,turnover,,Centre,paige kellam,,543
339,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,339,09:02,,,,,"STEAL  by WALTER,BEKAH",,,"STEAL  by WALTER,BEKAH",4,steal,,covenant,,,542
340,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,340,08:58,,48 (+14),,34,"GOOD LAYUP by HALLMARK,KALEY(fastbreak)(in the paint)",CCW 48-34 (+14),,"GOOD LAYUP by HALLMARK,KALEY(fastbreak)(in the paint)",4,layup,good,covenant,kaley(fastbreak) hallmark,2,538
341,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,341,08:29,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",4,turnover,,Centre,abigail stewart,,509
342,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,342,08:28,,,,,"STEAL  by WALTER,BEKAH",,,"STEAL  by WALTER,BEKAH",4,steal,,covenant,,,508
343,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,343,08:17,,,,,"MISS 3PTR by HALLMARK,KALEY",,,"MISS 3PTR by HALLMARK,KALEY",4,three pointer,missed,covenant,kaley hallmark,,497
344,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,344,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",4,defensive rebound,,Centre,kathleen wilson,,
345,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,345,07:54,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",4,turnover,,Centre,madison rice,,474
346,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,346,07:54,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,474
347,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,347,07:54,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,474
348,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,348,07:54,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,474
349,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,349,07:54,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,474
350,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,350,07:54,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,474
351,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,351,07:54,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,474
352,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,352,07:54,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,474
353,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,353,07:54,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,474
354,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,354,07:54,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,474
355,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,355,07:54,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,474
356,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,356,07:54,,,,,"SUB IN by THOMAS,RACHEL",,,"SUB IN by THOMAS,RACHEL",4,subbing in,,covenant,rachel thomas,,474
357,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,357,07:54,,,,,"SUB IN by POTTER,GRACE",,,"SUB IN by POTTER,GRACE",4,subbing in,,covenant,grace potter,,474
