,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,ROCKFORD,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
427,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,427,04:21,"GOOD LAYUP by FEE,MIKAYLA(fastbreak)(in the paint)",60 (+16),,44,,CENTRE-W 60-44 (+16),,"GOOD LAYUP by FEE,MIKAYLA(fastbreak)(in the paint)",4,layup,good,Centre,mikayla(fastbreak) fee,2,261
428,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,428,--,"ASSIST  by BUNNER,CHEYENNE",,,,,,,"ASSIST  by BUNNER,CHEYENNE",4,assist,,Centre,cheyenne bunner,,
429,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,429,04:05,,,,,"MISS 3PTR by WOODARD,PHYLLIS",,,"MISS 3PTR by WOODARD,PHYLLIS",4,three pointer,missed,rockford university,phyllis woodard,,245
430,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,430,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
431,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,431,04:00,,,,,"SUB IN by TERRY,KAYLYNNE",,,"SUB IN by TERRY,KAYLYNNE",4,subbing in,,rockford university,kaylynne terry,,240
432,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,432,04:00,,,,,"SUB OUT by RUSSELL,SAMMI",,,"SUB OUT by RUSSELL,SAMMI",4,subbing out,,rockford university,sammi russell,,240
433,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,433,03:39,"MISS JUMPER by MILLER,LAKKEN",,,,,,,"MISS JUMPER by MILLER,LAKKEN",4,jumper,missed,Centre,lakken miller,,219
434,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,434,--,,,,,"REBOUND DEF by KEY,TAJANAE",,,"REBOUND DEF by KEY,TAJANAE",4,defensive rebound,,rockford university,tajanae key,,
435,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,435,03:26,,,,,"MISS LAYUP by TERRY,KAYLYNNE",,,"MISS LAYUP by TERRY,KAYLYNNE",4,layup,missed,rockford university,kaylynne terry,,206
436,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,436,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",4,defensive rebound,,Centre,madison marcum,,
437,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,437,02:56,,,,,"FOUL  by HART,KATIE",,,"FOUL  by HART,KATIE",4,foul,,rockford university,katie hart,,176
438,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,438,02:56,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,176
439,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,439,02:56,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,176
440,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,440,02:56,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,176
441,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,441,02:56,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,176
442,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,442,02:52,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",4,jumper,missed,Centre,mikayla fee,,172
443,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,443,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
444,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,444,02:48,,,,,"SUB IN by RUSSELL,SAMMI",,,"SUB IN by RUSSELL,SAMMI",4,subbing in,,rockford university,sammi russell,,168
445,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,445,02:48,,,,,"SUB IN by FIORUCCI,KATLYN",,,"SUB IN by FIORUCCI,KATLYN",4,subbing in,,rockford university,katlyn fiorucci,,168
446,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,446,02:48,,,,,"SUB OUT by SILVERS,NICOLE",,,"SUB OUT by SILVERS,NICOLE",4,subbing out,,rockford university,nicole silvers,,168
447,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,447,02:48,,,,,"SUB OUT by TERRY,KAYLYNNE",,,"SUB OUT by TERRY,KAYLYNNE",4,subbing out,,rockford university,kaylynne terry,,168
448,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,448,02:45,"GOOD JUMPER by FEE,MIKAYLA",62 (+18),,44,,CENTRE-W 62-44 (+18),,"GOOD JUMPER by FEE,MIKAYLA",4,jumper,good,Centre,mikayla fee,2,165
449,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,449,--,"ASSIST  by BALLARD,AMI",,,,,,,"ASSIST  by BALLARD,AMI",4,assist,,Centre,ami ballard,,
450,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,450,02:21,"SUB IN by ROBERTS,BRIANNA",,,,,,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,141
451,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,451,02:21,"SUB IN by MORRIS,TAYLOR",,,,,,,"SUB IN by MORRIS,TAYLOR",4,subbing in,,Centre,taylor morris,,141
452,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,452,02:21,"SUB IN by RIPPER,ANNIE",,,,,,,"SUB IN by RIPPER,ANNIE",4,subbing in,,Centre,annie ripper,,141
453,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,453,02:21,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,141
454,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,454,02:21,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,141
455,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,455,02:21,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,141
456,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,456,02:10,"FOUL  by ROBERTS,BRIANNA",,,,,,,"FOUL  by ROBERTS,BRIANNA",4,foul,,Centre,brianna roberts,,130
457,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,457,02:10,,62 (+17),,45,"GOOD FT by RUSSELL,SAMMI",ROCKFORD 62-45 (+17),,"GOOD FT by RUSSELL,SAMMI",4,free throw,good,rockford university,sammi russell,1,130
458,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,458,02:10,,62 (+16),,46,"GOOD FT by RUSSELL,SAMMI",ROCKFORD 62-46 (+16),,"GOOD FT by RUSSELL,SAMMI",4,free throw,good,rockford university,sammi russell,1,130
459,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,459,02:10,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,130
460,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,460,02:10,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,130
461,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,461,02:10,,,,,"SUB IN by HEARNS,ALYSEA",,,"SUB IN by HEARNS,ALYSEA",4,subbing in,,rockford university,alysea hearns,,130
462,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,462,02:10,,,,,"SUB OUT by HART,KATIE",,,"SUB OUT by HART,KATIE",4,subbing out,,rockford university,katie hart,,130
463,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,463,02:01,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,4,turnover,,Centre,,,121
464,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,464,01:42,,62 (+14),,48,"GOOD LAYUP by RUSSELL,SAMMI(in the paint)",ROCKFORD 62-48 (+14),,"GOOD LAYUP by RUSSELL,SAMMI(in the paint)",4,layup,good,rockford university,sammi russell,2,102
465,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,465,--,,,,,"ASSIST  by HEARNS,ALYSEA",,,"ASSIST  by HEARNS,ALYSEA",4,assist,,rockford university,alysea hearns,,
466,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,466,01:17,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",4,turnover,,Centre,ellen hicks,,77
467,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,467,01:16,,,,,"STEAL  by KEY,TAJANAE",,,"STEAL  by KEY,TAJANAE",4,steal,,rockford university,,,76
468,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,468,01:06,,,,,"MISS 3PTR by FIORUCCI,KATLYN",,,"MISS 3PTR by FIORUCCI,KATLYN",4,three pointer,missed,rockford university,katlyn fiorucci,,66
469,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,469,--,"REBOUND DEF by ROBERTS,BRIANNA",,,,,,,"REBOUND DEF by ROBERTS,BRIANNA",4,defensive rebound,,Centre,brianna roberts,,
470,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,470,00:39,"MISS JUMPER by MORRIS,TAYLOR",,,,,,,"MISS JUMPER by MORRIS,TAYLOR",4,jumper,missed,Centre,taylor morris,,39
471,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,471,--,,,,,"REBOUND DEF by KEY,TAJANAE",,,"REBOUND DEF by KEY,TAJANAE",4,defensive rebound,,rockford university,tajanae key,,
472,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,472,00:16,,,,,"TURNOVER  by KEY,TAJANAE",,,"TURNOVER  by KEY,TAJANAE",4,turnover,,rockford university,tajanae key,,16
473,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,473,00:16,,,,,"SUB IN by YERK,NEVE",,,"SUB IN by YERK,NEVE",4,subbing in,,rockford university,neve yerk,,16
474,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,474,00:16,,,,,"SUB IN by PEARSON,MADDY",,,"SUB IN by PEARSON,MADDY",4,subbing in,,rockford university,maddy pearson,,16
475,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,475,00:16,,,,,"SUB IN by REED,VIRGINIA",,,"SUB IN by REED,VIRGINIA",4,subbing in,,rockford university,virginia reed,,16
476,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,476,00:16,,,,,"SUB OUT by RUSSELL,SAMMI",,,"SUB OUT by RUSSELL,SAMMI",4,subbing out,,rockford university,sammi russell,,16
477,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,477,00:16,,,,,"SUB OUT by KEY,TAJANAE",,,"SUB OUT by KEY,TAJANAE",4,subbing out,,rockford university,tajanae key,,16
478,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,478,00:16,,,,,"SUB OUT by KELLER,LINZY",,,"SUB OUT by KELLER,LINZY",4,subbing out,,rockford university,linzy keller,,16
479,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,479,00:01,"TURNOVER  by RIPPER,ANNIE",,,,,,,"TURNOVER  by RIPPER,ANNIE",4,turnover,,Centre,annie ripper,,1
