,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,WOO,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
351,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,351,04:42,,29,,48 (+19),"GOOD FT by STEWART,ABIGAIL",CENTRE-W 29-48 (+19),,"GOOD FT by STEWART,ABIGAIL",3,free throw,good,Centre,abigail stewart,1,282
352,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,352,04:42,"SUB IN by JANASKO,MARIA",,,,,,,"SUB IN by JANASKO,MARIA",3,subbing in,,college of wooster,maria janasko,,282
353,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,353,04:42,"SUB IN by MCKOY,AUBRI",,,,,,,"SUB IN by MCKOY,AUBRI",3,subbing in,,college of wooster,aubri mckoy,,282
354,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,354,04:42,"SUB IN by COPLEY,JENA",,,,,,,"SUB IN by COPLEY,JENA",3,subbing in,,college of wooster,jena copley,,282
355,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,355,04:42,"SUB OUT by ROBERTS,ERICA",,,,,,,"SUB OUT by ROBERTS,ERICA",3,subbing out,,college of wooster,erica roberts,,282
356,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,356,04:42,"SUB OUT by RAPACZ,SARAH",,,,,,,"SUB OUT by RAPACZ,SARAH",3,subbing out,,college of wooster,sarah rapacz,,282
357,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,357,04:42,"SUB OUT by TILTON,AKWIA",,,,,,,"SUB OUT by TILTON,AKWIA",3,subbing out,,college of wooster,akwia tilton,,282
358,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,358,04:42,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,282
359,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,359,04:42,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,282
360,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,360,04:33,"GOOD 3PTR by MARION,SARAH",32,,48 (+16),,WOO 32-48 (+16),,"GOOD 3PTR by MARION,SARAH",3,three pointer,good,college of wooster,sarah marion,3,273
361,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,361,--,"ASSIST  by ORR,KYLIE",,,,,,,"ASSIST  by ORR,KYLIE",3,assist,,college of wooster,kylie orr,,
362,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,362,04:18,,,,,"MISS JUMPER by WEHBY,ABIGAIL",,,"MISS JUMPER by WEHBY,ABIGAIL",3,jumper,missed,Centre,abigail wehby,,258
363,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,363,--,,,,,"REBOUND OFF by WEHBY,ABIGAIL",,,"REBOUND OFF by WEHBY,ABIGAIL",3,offensive rebound,,Centre,abigail wehby,,
364,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,364,04:06,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",3,three pointer,missed,Centre,kathleen wilson,,246
365,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,365,--,"REBOUND DEF by ORR,KYLIE",,,,,,,"REBOUND DEF by ORR,KYLIE",3,defensive rebound,,college of wooster,kylie orr,,
366,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,366,03:50,"MISS JUMPER by MARION,SARAH",,,,,,,"MISS JUMPER by MARION,SARAH",3,jumper,missed,college of wooster,sarah marion,,230
367,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,367,--,,,,,"REBOUND DEF by BUNNER,CHEYENNE",,,"REBOUND DEF by BUNNER,CHEYENNE",3,defensive rebound,,Centre,cheyenne bunner,,
368,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,368,03:22,,,,,"MISS JUMPER by WEHBY,ABIGAIL",,,"MISS JUMPER by WEHBY,ABIGAIL",3,jumper,missed,Centre,abigail wehby,,202
369,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,369,--,,,,,"REBOUND OFF by BUNNER,CHEYENNE",,,"REBOUND OFF by BUNNER,CHEYENNE",3,offensive rebound,,Centre,cheyenne bunner,,
370,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,370,03:20,,32,,50 (+18),"GOOD JUMPER by BUNNER,CHEYENNE(in the paint)",CENTRE-W 32-50 (+18),,"GOOD JUMPER by BUNNER,CHEYENNE(in the paint)",3,jumper,good,Centre,cheyenne bunner,2,200
371,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,371,03:07,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,187
372,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,372,03:07,"SUB IN by GIBBS,ANNA",,,,,,,"SUB IN by GIBBS,ANNA",3,subbing in,,college of wooster,anna gibbs,,187
373,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,373,03:07,"SUB OUT by ORR,KYLIE",,,,,,,"SUB OUT by ORR,KYLIE",3,subbing out,,college of wooster,kylie orr,,187
374,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,374,03:07,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,187
375,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,375,03:07,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,187
376,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,376,03:07,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,187
377,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,377,03:07,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,187
378,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,378,02:46,"TURNOVER  by MCKOY,AUBRI",,,,,,,"TURNOVER  by MCKOY,AUBRI",3,turnover,,college of wooster,aubri mckoy,,166
379,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,379,02:28,,,,,"MISS JUMPER by MARCUM,MADISON",,,"MISS JUMPER by MARCUM,MADISON",3,jumper,missed,Centre,madison marcum,,148
380,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,380,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
381,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,381,02:03,"GOOD LAYUP by GIBBS,ANNA(in the paint)",34,,50 (+16),,WOO 34-50 (+16),,"GOOD LAYUP by GIBBS,ANNA(in the paint)",3,layup,good,college of wooster,anna gibbs,2,123
382,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,382,01:43,"FOUL  by JANASKO,MARIA",,,,,,,"FOUL  by JANASKO,MARIA",3,foul,,college of wooster,maria janasko,,103
383,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,383,01:43,,,,,"MISS FT by STEWART,ABIGAIL",,,"MISS FT by STEWART,ABIGAIL",3,free throw,missed,Centre,abigail stewart,,103
384,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,384,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
385,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,385,01:43,,34,,51 (+17),"GOOD FT by STEWART,ABIGAIL",CENTRE-W 34-51 (+17),,"GOOD FT by STEWART,ABIGAIL",3,free throw,good,Centre,abigail stewart,1,103
386,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,386,01:43,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,103
387,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,387,01:43,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,103
388,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,388,01:43,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,103
389,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,389,01:43,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,103
390,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,390,01:43,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,103
391,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,391,01:43,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,103
392,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,392,01:35,"MISS LAYUP by COPLEY,JENA",,,,,,,"MISS LAYUP by COPLEY,JENA",3,layup,missed,college of wooster,jena copley,,95
393,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,393,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",3,defensive rebound,,Centre,olivia schad,,
394,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,394,01:20,,34,,54 (+20),"GOOD 3PTR by MARCUM,MADISON",CENTRE-W 34-54 (+20),,"GOOD 3PTR by MARCUM,MADISON",3,three pointer,good,Centre,madison marcum,3,80
395,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,395,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",3,assist,,Centre,paige kellam,,
396,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,396,01:08,"MISS JUMPER by JANASKO,MARIA",,,,,,,"MISS JUMPER by JANASKO,MARIA",3,jumper,missed,college of wooster,maria janasko,,68
397,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,397,--,"REBOUND OFF by MCKOY,AUBRI",,,,,,,"REBOUND OFF by MCKOY,AUBRI",3,offensive rebound,,college of wooster,aubri mckoy,,
398,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,398,01:07,"TURNOVER  by MCKOY,AUBRI",,,,,,,"TURNOVER  by MCKOY,AUBRI",3,turnover,,college of wooster,aubri mckoy,,67
399,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,399,01:07,,,,,"STEAL  by SCHAD,OLIVIA",,,"STEAL  by SCHAD,OLIVIA",3,steal,,Centre,,,67
400,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,400,00:52,,,,,"MISS 3PTR by SCHAD,OLIVIA",,,"MISS 3PTR by SCHAD,OLIVIA",3,three pointer,missed,Centre,olivia schad,,52
401,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,401,--,,,,,"REBOUND OFF by KELLAM,PAIGE",,,"REBOUND OFF by KELLAM,PAIGE",3,offensive rebound,,Centre,paige kellam,,
402,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,402,00:47,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",3,jumper,missed,Centre,paige kellam,,47
403,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,403,--,"REBOUND DEF by GIBBS,ANNA",,,,,,,"REBOUND DEF by GIBBS,ANNA",3,defensive rebound,,college of wooster,anna gibbs,,
404,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,404,00:39,"MISS LAYUP by GIBBS,ANNA",,,,,,,"MISS LAYUP by GIBBS,ANNA",3,layup,missed,college of wooster,anna gibbs,,39
405,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,405,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
406,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,406,00:38,"FOUL  by COPLEY,JENA",,,,,,,"FOUL  by COPLEY,JENA",3,foul,,college of wooster,jena copley,,38
407,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,407,00:23,,34,,56 (+22),"GOOD LAYUP by RICE,MADISON(in the paint)",CENTRE-W 34-56 (+22),,"GOOD LAYUP by RICE,MADISON(in the paint)",3,layup,good,Centre,madison rice,2,23
408,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,408,--,,,,,"ASSIST  by FEE,MIKAYLA",,,"ASSIST  by FEE,MIKAYLA",3,assist,,Centre,mikayla fee,,
409,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,409,00:01,"GOOD LAYUP by JANASKO,MARIA(in the paint)",36,,56 (+20),,WOO 36-56 (+20),,"GOOD LAYUP by JANASKO,MARIA(in the paint)",3,layup,good,college of wooster,maria janasko,2,1
410,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,410,--,"ASSIST  by GIBBS,ANNA",,,,,,,"ASSIST  by GIBBS,ANNA",3,assist,,college of wooster,anna gibbs,,
411,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,411,Start Period 4,,,,,,,,,4,,,,,,
412,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,412,09:53,"TURNOVER  by FIORITO,CAT",,,,,,,"TURNOVER  by FIORITO,CAT",4,turnover,,college of wooster,cat fiorito,,593
413,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,413,09:50,,,,,"STEAL  by FEE,MIKAYLA",,,"STEAL  by FEE,MIKAYLA",4,steal,,Centre,,,590
414,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,414,09:44,,36,,58 (+22),"GOOD LAYUP by FEE,MIKAYLA(in the paint)",CENTRE-W 36-58 (+22),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,layup,good,Centre,mikayla fee,2,584
415,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,415,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
416,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,416,09:23,"MISS JUMPER by FIORITO,CAT",,,,,,,"MISS JUMPER by FIORITO,CAT",4,jumper,missed,college of wooster,cat fiorito,,563
417,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,417,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
418,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,418,09:16,"SUB IN by COPLEY,JENA",,,,,,,"SUB IN by COPLEY,JENA",4,subbing in,,college of wooster,jena copley,,556
419,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,419,09:16,"SUB OUT by TILTON,AKWIA",,,,,,,"SUB OUT by TILTON,AKWIA",4,subbing out,,college of wooster,akwia tilton,,556
420,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,420,09:08,"GOOD LAYUP by GIBBS,ANNA(in the paint)",38,,58 (+20),,WOO 38-58 (+20),,"GOOD LAYUP by GIBBS,ANNA(in the paint)",4,layup,good,college of wooster,anna gibbs,2,548
421,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,421,09:04,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,544
422,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,422,09:04,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,544
