,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SUWB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
425,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,425,08:22,"TURNOVER  by POWELL,KENDYL",,,,,,,"TURNOVER  by POWELL,KENDYL",4,turnover,,spalding,kendyl powell,,502
426,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,426,08:17,"TURNOVER  by POWELL,KENDYL",,,,,,,"TURNOVER  by POWELL,KENDYL",4,turnover,,spalding,kendyl powell,,497
427,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,427,08:15,,,,,"STEAL  by SCHAD,OLIVIA",,,"STEAL  by SCHAD,OLIVIA",4,steal,,Centre,,,495
428,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,428,08:14,,41 (+2),,39,"GOOD LAYUP by BUNNER,CHEYENNE(fastbreak)(in the paint)",CENTRE-W 41-39 (-2),,"GOOD LAYUP by BUNNER,CHEYENNE(fastbreak)(in the paint)",4,layup,good,Centre,cheyenne(fastbreak) bunner,2,494
429,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,429,--,,,,,"ASSIST  by BALLARD,AMI",,,"ASSIST  by BALLARD,AMI",4,assist,,Centre,ami ballard,,
430,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,430,08:07,"FOUL  by GOEING,MEGAN",,,,,,,"FOUL  by GOEING,MEGAN",4,foul,,spalding,megan goeing,,487
431,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,431,08:07,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,487
432,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,432,08:07,,41 (+1),,40,"GOOD FT by BUNNER,CHEYENNE",CENTRE-W 41-40 (-1),,"GOOD FT by BUNNER,CHEYENNE",4,free throw,good,Centre,cheyenne bunner,1,487
433,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,433,08:07,"SUB IN by RENFRO,HANNAH",,,,,,,"SUB IN by RENFRO,HANNAH",4,subbing in,,spalding,hannah renfro,,487
434,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,434,08:07,"SUB OUT by POWELL,KENDYL",,,,,,,"SUB OUT by POWELL,KENDYL",4,subbing out,,spalding,kendyl powell,,487
435,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,435,07:46,,,,,"FOUL  by SCHAD,OLIVIA",,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,466
436,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,436,07:39,"TURNOVER  by MATTHEWS,LELANDA",,,,,,,"TURNOVER  by MATTHEWS,LELANDA",4,turnover,,spalding,lelanda matthews,,459
437,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,437,07:29,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",4,turnover,,Centre,lakken miller,,449
438,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,438,07:25,"STEAL  by MATTHEWS,LELANDA",,,,,,,"STEAL  by MATTHEWS,LELANDA",4,steal,,spalding,,,445
439,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,439,07:23,"GOOD LAYUP by MARTIN,ALEX(fastbreak)(in the paint)",43 (+3),,40,,SUWB 43-40 (-3),,"GOOD LAYUP by MARTIN,ALEX(fastbreak)(in the paint)",4,layup,good,spalding,alex(fastbreak) martin,2,443
440,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,440,06:50,"FOUL  by MATTHEWS,LELANDA",,,,,,,"FOUL  by MATTHEWS,LELANDA",4,foul,,spalding,lelanda matthews,,410
441,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,441,06:50,,,,,"MISS FT by SCHAD,OLIVIA",,,"MISS FT by SCHAD,OLIVIA",4,free throw,missed,Centre,olivia schad,,410
442,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,442,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
443,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,443,06:50,,43 (+2),,41,"GOOD FT by SCHAD,OLIVIA",CENTRE-W 43-41 (-2),,"GOOD FT by SCHAD,OLIVIA",4,free throw,good,Centre,olivia schad,1,410
444,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,444,06:50,"SUB IN by GAHAGAN,TSELEM",,,,,,,"SUB IN by GAHAGAN,TSELEM",4,subbing in,,spalding,tselem gahagan,,410
445,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,445,06:50,"SUB OUT by GOEING,MEGAN",,,,,,,"SUB OUT by GOEING,MEGAN",4,subbing out,,spalding,megan goeing,,410
446,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,446,06:50,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",4,subbing in,,Centre,kathleen wilson,,410
447,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,447,06:50,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,410
448,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,448,06:50,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,410
449,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,449,06:50,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,410
450,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,450,06:36,"GOOD LAYUP by MARTIN,ALEX(in the paint)",45 (+4),,41,,SUWB 45-41 (-4),,"GOOD LAYUP by MARTIN,ALEX(in the paint)",4,layup,good,spalding,alex martin,2,396
451,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,451,06:33,,,,,"FOUL  by MILLER,LAKKEN",,,"FOUL  by MILLER,LAKKEN",4,foul,,Centre,lakken miller,,393
452,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,452,06:33,"GOOD FT by MARTIN,ALEX",46 (+5),,41,,SUWB 46-41 (-5),,"GOOD FT by MARTIN,ALEX",4,free throw,good,spalding,alex martin,1,393
453,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,453,06:09,,,,,"MISS LAYUP by MILLER,LAKKEN",,,"MISS LAYUP by MILLER,LAKKEN",4,layup,missed,Centre,lakken miller,,369
454,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,454,--,"REBOUND DEF by MATTHEWS,LELANDA",,,,,,,"REBOUND DEF by MATTHEWS,LELANDA",4,defensive rebound,,spalding,lelanda matthews,,
455,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,455,05:50,"MISS LAYUP by MARTIN,ALEX",,,,,,,"MISS LAYUP by MARTIN,ALEX",4,layup,missed,spalding,alex martin,,350
456,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,456,05:50,,,,,"BLOCK  by STEWART,ABIGAIL",,,"BLOCK  by STEWART,ABIGAIL",4,block,,Centre,abigail stewart,,350
457,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,457,--,"REBOUND OFF by MARTIN,ALEX",,,,,,,"REBOUND OFF by MARTIN,ALEX",4,offensive rebound,,spalding,alex martin,,
458,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,458,05:41,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,341
459,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,459,05:41,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,341
460,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,460,05:41,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,341
461,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,461,05:41,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,341
462,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,462,05:41,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,341
463,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,463,05:40,"FOUL  by MATTHEWS,LELANDA",,,,,,,"FOUL  by MATTHEWS,LELANDA",4,foul,,spalding,lelanda matthews,,340
464,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,464,05:40,"TURNOVER  by MATTHEWS,LELANDA",,,,,,,"TURNOVER  by MATTHEWS,LELANDA",4,turnover,,spalding,lelanda matthews,,340
465,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,465,05:32,,,,,"MISS JUMPER by WILSON,KATHLEEN",,,"MISS JUMPER by WILSON,KATHLEEN",4,jumper,missed,Centre,kathleen wilson,,332
466,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,466,--,,,,,"REBOUND OFF by WILSON,KATHLEEN",,,"REBOUND OFF by WILSON,KATHLEEN",4,offensive rebound,,Centre,kathleen wilson,,
467,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,467,05:26,"FOUL  by RENFRO,HANNAH",,,,,,,"FOUL  by RENFRO,HANNAH",4,foul,,spalding,hannah renfro,,326
468,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,468,05:26,,,,,"MISS FT by WILSON,KATHLEEN",,,"MISS FT by WILSON,KATHLEEN",4,free throw,missed,Centre,kathleen wilson,,326
469,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,469,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
470,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,470,05:26,,,,,"MISS FT by WILSON,KATHLEEN",,,"MISS FT by WILSON,KATHLEEN",4,free throw,missed,Centre,kathleen wilson,,326
471,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,471,--,"REBOUND DEF by GAHAGAN,TSELEM",,,,,,,"REBOUND DEF by GAHAGAN,TSELEM",4,defensive rebound,,spalding,tselem gahagan,,
472,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,472,05:04,"GOOD LAYUP by MATTHEWS,LELANDA(in the paint)",48 (+7),,41,,SUWB 48-41 (-7),,"GOOD LAYUP by MATTHEWS,LELANDA(in the paint)",4,layup,good,spalding,lelanda matthews,2,304
473,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,473,--,"ASSIST  by JUST,ALLISON",,,,,,,"ASSIST  by JUST,ALLISON",4,assist,,spalding,allison just,,
474,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,474,04:46,,48 (+5),,43,"GOOD LAYUP by RICE,MADISON(in the paint)",CENTRE-W 48-43 (-5),,"GOOD LAYUP by RICE,MADISON(in the paint)",4,layup,good,Centre,madison rice,2,286
475,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,475,04:28,"TURNOVER  by JUST,ALLISON",,,,,,,"TURNOVER  by JUST,ALLISON",4,turnover,,spalding,allison just,,268
476,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,476,04:26,,,,,"STEAL  by KELLAM,PAIGE",,,"STEAL  by KELLAM,PAIGE",4,steal,,Centre,,,266
477,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,477,04:22,,,,,"MISS LAYUP by WILSON,KATHLEEN",,,"MISS LAYUP by WILSON,KATHLEEN",4,layup,missed,Centre,kathleen wilson,,262
478,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,478,--,"REBOUND DEF by MATTHEWS,LELANDA",,,,,,,"REBOUND DEF by MATTHEWS,LELANDA",4,defensive rebound,,spalding,lelanda matthews,,
479,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,479,04:13,"TURNOVER  by MARTIN,ALEX",,,,,,,"TURNOVER  by MARTIN,ALEX",4,turnover,,spalding,alex martin,,253
480,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,480,04:09,,,,,"STEAL  by SCHAD,OLIVIA",,,"STEAL  by SCHAD,OLIVIA",4,steal,,Centre,,,249
481,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,481,04:07,,48 (+3),,45,"GOOD LAYUP by SCHAD,OLIVIA(fastbreak)(in the paint)",CENTRE-W 48-45 (-3),,"GOOD LAYUP by SCHAD,OLIVIA(fastbreak)(in the paint)",4,layup,good,Centre,olivia(fastbreak) schad,2,247
482,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,482,03:41,"MISS 3PTR by JUST,ALLISON",,,,,,,"MISS 3PTR by JUST,ALLISON",4,three pointer,missed,spalding,allison just,,221
483,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,483,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
484,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,484,03:35,"SUB IN by MYERS,MACKENZIE",,,,,,,"SUB IN by MYERS,MACKENZIE",4,subbing in,,spalding,mackenzie myers,,215
485,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,485,03:35,"SUB IN by GOEING,MEGAN",,,,,,,"SUB IN by GOEING,MEGAN",4,subbing in,,spalding,megan goeing,,215
486,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,486,03:35,"SUB OUT by RENFRO,HANNAH",,,,,,,"SUB OUT by RENFRO,HANNAH",4,subbing out,,spalding,hannah renfro,,215
487,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,487,03:35,"SUB OUT by MARTIN,ALEX",,,,,,,"SUB OUT by MARTIN,ALEX",4,subbing out,,spalding,alex martin,,215
488,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,488,03:35,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,215
489,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,489,03:35,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,215
490,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,490,03:35,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,215
491,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,491,03:35,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,215
492,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,492,03:26,,48 (+1),,47,"GOOD JUMPER by WILSON,KATHLEEN",CENTRE-W 48-47 (-1),,"GOOD JUMPER by WILSON,KATHLEEN",4,jumper,good,Centre,kathleen wilson,2,206
493,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,493,03:03,"GOOD LAYUP by GOEING,MEGAN(in the paint)",50 (+3),,47,,SUWB 50-47 (-3),,"GOOD LAYUP by GOEING,MEGAN(in the paint)",4,layup,good,spalding,megan goeing,2,183
494,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,494,02:49,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,169
495,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,495,02:49,"SUB IN by MARTIN,ALEX",,,,,,,"SUB IN by MARTIN,ALEX",4,subbing in,,spalding,alex martin,,169
496,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,496,02:49,"SUB OUT by JUST,ALLISON",,,,,,,"SUB OUT by JUST,ALLISON",4,subbing out,,spalding,allison just,,169
497,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,497,02:49,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,169
