,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,AU-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
424,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,424,07:45,,26,,58 (+32),"GOOD JUMPER by MARCUM,MADISON(in the paint)",CENTRE-W 26-58 (+32),,"GOOD JUMPER by MARCUM,MADISON(in the paint)",4,jumper,good,Centre,madison marcum,2,465
425,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,425,07:24,"FOUL  by DUNN,HANNAH",,,,,,,"FOUL  by DUNN,HANNAH",4,foul,,anderson,hannah dunn,,444
426,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,426,06:57,,,,,"MISS JUMPER by MARCUM,MADISON",,,"MISS JUMPER by MARCUM,MADISON",4,jumper,missed,Centre,madison marcum,,417
427,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,427,--,,,,,"REBOUND OFF by BUNNER,CHEYENNE",,,"REBOUND OFF by BUNNER,CHEYENNE",4,offensive rebound,,Centre,cheyenne bunner,,
428,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,428,06:46,"FOUL  by WARE,JORDAN",,,,,,,"FOUL  by WARE,JORDAN",4,foul,,anderson,jordan ware,,406
429,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,429,06:46,,,,,"MISS FT by MARCUM,MADISON",,,"MISS FT by MARCUM,MADISON",4,free throw,missed,Centre,madison marcum,,406
430,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,430,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
431,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,431,06:46,,26,,59 (+33),"GOOD FT by MARCUM,MADISON",CENTRE-W 26-59 (+33),,"GOOD FT by MARCUM,MADISON",4,free throw,good,Centre,madison marcum,1,406
432,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,432,06:46,"SUB IN by WILLIAMS,BRENELL",,,,,,,"SUB IN by WILLIAMS,BRENELL",4,subbing in,,anderson,brenell williams,,406
433,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,433,06:46,"SUB OUT by WARE,JORDAN",,,,,,,"SUB OUT by WARE,JORDAN",4,subbing out,,anderson,jordan ware,,406
434,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,434,06:35,"TURNOVER  by WILLIAMS,BRENELL",,,,,,,"TURNOVER  by WILLIAMS,BRENELL",4,turnover,,anderson,brenell williams,,395
435,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,435,06:30,,,,,"STEAL  by BALLARD,AMI",,,"STEAL  by BALLARD,AMI",4,steal,,Centre,,,390
436,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,436,06:27,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,387
437,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,437,--,"REBOUND DEF by NEWBY,MEGAN",,,,,,,"REBOUND DEF by NEWBY,MEGAN",4,defensive rebound,,anderson,megan newby,,
438,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,438,06:20,,,,,"FOUL  by BALLARD,AMI",,,"FOUL  by BALLARD,AMI",4,foul,,Centre,ami ballard,,380
439,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,439,06:11,"MISS FT by WILLIAMS,BRENELL",,,,,,,"MISS FT by WILLIAMS,BRENELL",4,free throw,missed,anderson,brenell williams,,371
440,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,440,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
441,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,441,06:11,"GOOD FT by WILLIAMS,BRENELL",27,,59 (+32),,AU-W 27-59 (+32),,"GOOD FT by WILLIAMS,BRENELL",4,free throw,good,anderson,brenell williams,1,371
442,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,442,06:11,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,371
443,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,443,06:11,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,371
444,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,444,05:55,,,,,"TURNOVER  by MCINTOSH,MIKALIA",,,"TURNOVER  by MCINTOSH,MIKALIA",4,turnover,,Centre,mikalia mcintosh,,355
445,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,445,05:52,"STEAL  by DUNN,HANNAH",,,,,,,"STEAL  by DUNN,HANNAH",4,steal,,anderson,,,352
446,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,446,05:50,"TURNOVER  by DUNN,HANNAH",,,,,,,"TURNOVER  by DUNN,HANNAH",4,turnover,,anderson,hannah dunn,,350
447,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,447,05:31,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",4,turnover,,Centre,ami ballard,,331
448,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,448,05:26,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,326
449,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,449,05:26,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,326
450,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,450,05:26,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,326
451,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,451,05:26,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,326
452,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,452,05:17,"TURNOVER  by MCGUIRE,LAUREN",,,,,,,"TURNOVER  by MCGUIRE,LAUREN",4,turnover,,anderson,lauren mcguire,,317
453,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,453,04:49,,,,,"TURNOVER  by MURRAY,KYLEE",,,"TURNOVER  by MURRAY,KYLEE",4,turnover,,Centre,kylee murray,,289
454,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,454,04:45,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,285
455,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,455,04:35,"FOUL  by DUNN,HANNAH",,,,,,,"FOUL  by DUNN,HANNAH",4,foul,,anderson,hannah dunn,,275
456,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,456,04:10,,27,,62 (+35),"GOOD 3PTR by MARCUM,MADISON",CENTRE-W 27-62 (+35),,"GOOD 3PTR by MARCUM,MADISON",4,three pointer,good,Centre,madison marcum,3,250
457,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,457,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
458,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,458,03:48,"MISS JUMPER by DUNN,HANNAH",,,,,,,"MISS JUMPER by DUNN,HANNAH",4,jumper,missed,anderson,hannah dunn,,228
459,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,459,--,,,,,"REBOUND DEF by MARCUM,MADISON",,,"REBOUND DEF by MARCUM,MADISON",4,defensive rebound,,Centre,madison marcum,,
460,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,460,03:38,,,,,"MISS LAYUP by HICKS,ELLEN",,,"MISS LAYUP by HICKS,ELLEN",4,layup,missed,Centre,ellen hicks,,218
461,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,461,03:38,"BLOCK  by WILLIAMS,BRENELL",,,,,,,"BLOCK  by WILLIAMS,BRENELL",4,block,,anderson,brenell williams,,218
462,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,462,--,,,,,"REBOUND OFF by HICKS,ELLEN",,,"REBOUND OFF by HICKS,ELLEN",4,offensive rebound,,Centre,ellen hicks,,
463,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,463,03:31,,,,,"MISS LAYUP by HICKS,ELLEN",,,"MISS LAYUP by HICKS,ELLEN",4,layup,missed,Centre,ellen hicks,,211
464,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,464,--,"REBOUND DEF by MCVAY,MARLOWE",,,,,,,"REBOUND DEF by MCVAY,MARLOWE",4,defensive rebound,,anderson,marlowe mcvay,,
465,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,465,03:23,"MISS JUMPER by MCVAY,MARLOWE",,,,,,,"MISS JUMPER by MCVAY,MARLOWE",4,jumper,missed,anderson,marlowe mcvay,,203
466,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,466,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
467,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,467,03:04,,,,,"MISS 3PTR by WEHBY,ABIGAIL",,,"MISS 3PTR by WEHBY,ABIGAIL",4,three pointer,missed,Centre,abigail wehby,,184
468,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,468,--,"REBOUND DEF by DUNN,HANNAH",,,,,,,"REBOUND DEF by DUNN,HANNAH",4,defensive rebound,,anderson,hannah dunn,,
469,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,469,02:50,"FOUL  by DUNN,HANNAH",,,,,,,"FOUL  by DUNN,HANNAH",4,foul,,anderson,hannah dunn,,170
470,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,470,02:50,"SUB IN by HAWKINS,HANNAH",,,,,,,"SUB IN by HAWKINS,HANNAH",4,subbing in,,anderson,hannah hawkins,,170
471,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,471,02:50,"SUB IN by MINIER,TATUM",,,,,,,"SUB IN by MINIER,TATUM",4,subbing in,,anderson,tatum minier,,170
472,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,472,02:50,"SUB OUT by MCVAY,MARLOWE",,,,,,,"SUB OUT by MCVAY,MARLOWE",4,subbing out,,anderson,marlowe mcvay,,170
473,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,473,02:50,"SUB OUT by DUNN,HANNAH",,,,,,,"SUB OUT by DUNN,HANNAH",4,subbing out,,anderson,hannah dunn,,170
474,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,474,02:50,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,170
475,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,475,02:50,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,170
476,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,476,02:50,,,,,"SUB IN by MORRIS,TAYLOR",,,"SUB IN by MORRIS,TAYLOR",4,subbing in,,Centre,taylor morris,,170
477,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,477,02:50,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,170
478,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,478,02:50,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,170
479,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,479,02:50,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,170
480,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,480,02:49,,,,,"TURNOVER  by MURRAY,KYLEE",,,"TURNOVER  by MURRAY,KYLEE",4,turnover,,Centre,kylee murray,,169
481,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,481,02:30,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",4,foul,,Centre,ellen hicks,,150
482,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,482,02:18,,,,,"FOUL  by ROBERTS,BRIANNA",,,"FOUL  by ROBERTS,BRIANNA",4,foul,,Centre,brianna roberts,,138
483,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,483,02:18,"MISS FT by HAWKINS,HANNAH",,,,,,,"MISS FT by HAWKINS,HANNAH",4,free throw,missed,anderson,hannah hawkins,,138
484,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,484,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
485,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,485,02:18,"GOOD FT by HAWKINS,HANNAH",28,,62 (+34),,AU-W 28-62 (+34),,"GOOD FT by HAWKINS,HANNAH",4,free throw,good,anderson,hannah hawkins,1,138
486,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,486,02:18,,,,,"SUB IN by MCINTOSH,MIKALIA",,,"SUB IN by MCINTOSH,MIKALIA",4,subbing in,,Centre,mikalia mcintosh,,138
487,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,487,02:18,,,,,"SUB IN by HOBBS,MEREDITH",,,"SUB IN by HOBBS,MEREDITH",4,subbing in,,Centre,meredith hobbs,,138
488,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,488,02:18,,,,,"SUB IN by RIPPER,ANNIE",,,"SUB IN by RIPPER,ANNIE",4,subbing in,,Centre,annie ripper,,138
489,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,489,02:18,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,138
490,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,490,02:18,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,138
491,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,491,02:18,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,138
492,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,492,02:14,,,,,"TURNOVER  by MORRIS,TAYLOR",,,"TURNOVER  by MORRIS,TAYLOR",4,turnover,,Centre,taylor morris,,134
493,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,493,01:56,"MISS 3PTR by NEWBY,MEGAN",,,,,,,"MISS 3PTR by NEWBY,MEGAN",4,three pointer,missed,anderson,megan newby,,116
494,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,494,--,,,,,"REBOUND DEF by HOBBS,MEREDITH",,,"REBOUND DEF by HOBBS,MEREDITH",4,defensive rebound,,Centre,meredith hobbs,,
495,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,495,01:38,"FOUL  by NEWBY,MEGAN",,,,,,,"FOUL  by NEWBY,MEGAN",4,foul,,anderson,megan newby,,98
