,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HXW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
382,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,382,00:17,,,,,"TURNOVER  by WEHBY,ABIGAIL",,,"TURNOVER  by WEHBY,ABIGAIL",3,turnover,,Centre,abigail wehby,,17
383,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,383,00:17,"STEAL  by DANIEL,VINESSA",,,,,,,"STEAL  by DANIEL,VINESSA",3,steal,,hendrix,,,17
384,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,384,00:17,"SUB IN by ANDERSON,MADDIE",,,,,,,"SUB IN by ANDERSON,MADDIE",3,subbing in,,hendrix,maddie anderson,,17
385,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,385,00:17,"SUB IN by PROWSE,HEATHER",,,,,,,"SUB IN by PROWSE,HEATHER",3,subbing in,,hendrix,heather prowse,,17
386,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,386,00:17,"SUB IN by TURNER,AMBER",,,,,,,"SUB IN by TURNER,AMBER",3,subbing in,,hendrix,amber turner,,17
387,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,387,00:17,"SUB IN by SMITH,LEAH",,,,,,,"SUB IN by SMITH,LEAH",3,subbing in,,hendrix,leah smith,,17
388,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,388,00:17,"SUB OUT by BOEHL,LEAH",,,,,,,"SUB OUT by BOEHL,LEAH",3,subbing out,,hendrix,leah boehl,,17
389,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,389,00:02,,,,,"BLOCK  by WEHBY,ABIGAIL",,,"BLOCK  by WEHBY,ABIGAIL",3,block,,Centre,abigail wehby,,2
390,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,390,00:02,"MISS JUMPER by DANIEL,VINESSA",,,,,,,"MISS JUMPER by DANIEL,VINESSA",3,jumper,missed,hendrix,vinessa daniel,,2
391,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,391,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
392,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,392,Start Period 4,,,,,,,,,4,,,,,,
393,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,393,10:00,"SUB IN by ANDERSON,MADDIE",,,,,,,"SUB IN by ANDERSON,MADDIE",4,subbing in,,hendrix,maddie anderson,,600
394,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,394,10:00,"SUB IN by SMITH,LEAH",,,,,,,"SUB IN by SMITH,LEAH",4,subbing in,,hendrix,leah smith,,600
395,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,395,10:00,"SUB OUT by MARTIN,MADISON",,,,,,,"SUB OUT by MARTIN,MADISON",4,subbing out,,hendrix,madison martin,,600
396,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,396,10:00,"SUB OUT by BOEHL,LEAH",,,,,,,"SUB OUT by BOEHL,LEAH",4,subbing out,,hendrix,leah boehl,,600
397,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,397,10:00,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,600
398,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,398,10:00,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,600
399,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,399,10:00,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,600
400,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,400,10:00,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,600
401,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,401,10:00,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,600
402,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,402,10:00,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,600
403,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,403,09:57,"GOOD LAYUP by DANIEL,VINESSA(in the paint)",47 (+13),,34,,HXW 47-34 (-13),,"GOOD LAYUP by DANIEL,VINESSA(in the paint)",4,layup,good,hendrix,vinessa daniel,2,597
404,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,404,09:36,,,,,"MISS LAYUP by WEHBY,ABIGAIL",,,"MISS LAYUP by WEHBY,ABIGAIL",4,layup,missed,Centre,abigail wehby,,576
405,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,405,--,,,,,"REBOUND OFF by SCHAD,OLIVIA",,,"REBOUND OFF by SCHAD,OLIVIA",4,offensive rebound,,Centre,olivia schad,,
406,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,406,09:30,,,,,"MISS JUMPER by MARCUM,MADISON",,,"MISS JUMPER by MARCUM,MADISON",4,jumper,missed,Centre,madison marcum,,570
407,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,407,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
408,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,408,09:16,"FOUL  by ANDERSON,MADDIE",,,,,,,"FOUL  by ANDERSON,MADDIE",4,foul,,hendrix,maddie anderson,,556
409,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,409,09:16,"SUB IN by MARTIN,MADISON",,,,,,,"SUB IN by MARTIN,MADISON",4,subbing in,,hendrix,madison martin,,556
410,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,410,09:16,"SUB OUT by ANDERSON,MADDIE",,,,,,,"SUB OUT by ANDERSON,MADDIE",4,subbing out,,hendrix,maddie anderson,,556
411,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,411,09:11,,47 (+11),,36,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",CENTRE-W 47-36 (-11),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",4,layup,good,Centre,cheyenne bunner,2,551
412,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,412,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",4,assist,,Centre,olivia schad,,
413,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,413,08:52,"MISS JUMPER by SMITH,LEAH",,,,,,,"MISS JUMPER by SMITH,LEAH",4,jumper,missed,hendrix,leah smith,,532
414,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,414,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",4,defensive rebound,,Centre,olivia schad,,
415,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,415,08:34,,,,,"MISS JUMPER by BUNNER,CHEYENNE",,,"MISS JUMPER by BUNNER,CHEYENNE",4,jumper,missed,Centre,cheyenne bunner,,514
416,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,416,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",4,offensive rebound,,Centre,abigail stewart,,
417,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,417,08:29,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,509
418,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,418,--,"REBOUND DEF by MARTIN,MADISON",,,,,,,"REBOUND DEF by MARTIN,MADISON",4,defensive rebound,,hendrix,madison martin,,
419,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,419,08:21,"GOOD 3PTR by SMITH,LEAH",50 (+14),,36,,HXW 50-36 (-14),,"GOOD 3PTR by SMITH,LEAH",4,three pointer,good,hendrix,leah smith,3,501
420,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,420,--,"ASSIST  by DANIEL,VINESSA",,,,,,,"ASSIST  by DANIEL,VINESSA",4,assist,,hendrix,vinessa daniel,,
421,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,421,07:55,,50 (+11),,39,"GOOD 3PTR by SCHAD,OLIVIA",CENTRE-W 50-39 (-11),,"GOOD 3PTR by SCHAD,OLIVIA",4,three pointer,good,Centre,olivia schad,3,475
422,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,422,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
423,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,423,07:31,"MISS JUMPER by MARTIN,MADISON",,,,,,,"MISS JUMPER by MARTIN,MADISON",4,jumper,missed,hendrix,madison martin,,451
424,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,424,--,,,,,"REBOUND DEF by MARCUM,MADISON",,,"REBOUND DEF by MARCUM,MADISON",4,defensive rebound,,Centre,madison marcum,,
425,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,425,07:21,,,,,"MISS LAYUP by WEHBY,ABIGAIL",,,"MISS LAYUP by WEHBY,ABIGAIL",4,layup,missed,Centre,abigail wehby,,441
426,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,426,--,"REBOUND DEF by MARTIN,MADISON",,,,,,,"REBOUND DEF by MARTIN,MADISON",4,defensive rebound,,hendrix,madison martin,,
427,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,427,07:12,"MISS 3PTR by TURNER,AMBER",,,,,,,"MISS 3PTR by TURNER,AMBER",4,three pointer,missed,hendrix,amber turner,,432
428,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,428,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",4,defensive rebound,,Centre,abigail wehby,,
429,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,429,07:03,,,,,"TURNOVER  by WEHBY,ABIGAIL",,,"TURNOVER  by WEHBY,ABIGAIL",4,turnover,,Centre,abigail wehby,,423
430,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,430,07:01,"SUB IN by WOODS,WHITNEY",,,,,,,"SUB IN by WOODS,WHITNEY",4,subbing in,,hendrix,whitney woods,,421
431,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,431,07:01,"SUB IN by BOEHL,LEAH",,,,,,,"SUB IN by BOEHL,LEAH",4,subbing in,,hendrix,leah boehl,,421
432,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,432,07:01,"SUB OUT by MARTIN,MADISON",,,,,,,"SUB OUT by MARTIN,MADISON",4,subbing out,,hendrix,madison martin,,421
433,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,433,07:01,"SUB OUT by PROWSE,HEATHER",,,,,,,"SUB OUT by PROWSE,HEATHER",4,subbing out,,hendrix,heather prowse,,421
434,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,434,07:01,"SUB OUT by TURNER,AMBER",,,,,,,"SUB OUT by TURNER,AMBER",4,subbing out,,hendrix,amber turner,,421
435,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,435,07:01,"SUB OUT by DANIEL,VINESSA",,,,,,,"SUB OUT by DANIEL,VINESSA",4,subbing out,,hendrix,vinessa daniel,,421
436,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,436,07:01,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,421
437,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,437,07:01,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",4,subbing in,,Centre,kathleen wilson,,421
438,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,438,07:01,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,421
439,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,439,07:01,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,421
440,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,440,07:01,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,421
441,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,441,07:01,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,421
442,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,442,06:58,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,4,timeout,,Centre,,,418
443,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,443,06:58,"SUB IN by RHINEHART,MARY",,,,,,,"SUB IN by RHINEHART,MARY",4,subbing in,,hendrix,mary rhinehart,,418
444,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,444,06:58,"SUB IN by TURNER,AMBER",,,,,,,"SUB IN by TURNER,AMBER",4,subbing in,,hendrix,amber turner,,418
445,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,445,06:51,"FOUL  by RHINEHART,MARY",,,,,,,"FOUL  by RHINEHART,MARY",4,foul,,hendrix,mary rhinehart,,411
446,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,446,06:51,"TURNOVER  by RHINEHART,MARY",,,,,,,"TURNOVER  by RHINEHART,MARY",4,turnover,,hendrix,mary rhinehart,,411
447,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,447,06:51,"SUB IN by MARTIN,MADISON",,,,,,,"SUB IN by MARTIN,MADISON",4,subbing in,,hendrix,madison martin,,411
