,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HXW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
436,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,436,01:43,,53,,64 (+11),"GOOD FT by BOEHL,LEAH",HXW 53-64 (-11),,"GOOD FT by BOEHL,LEAH",4,free throw,good,hendrix,leah boehl,1,103
437,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,437,01:38,"GOOD 3PTR by KELLAM,PAIGE",56,,64 (+8),,CENTRE-W 56-64 (-8),,"GOOD 3PTR by KELLAM,PAIGE",4,three pointer,good,Centre,paige kellam,3,98
438,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,438,01:30,,,,,"TURNOVER  by PROWSE,HEATHER",,,"TURNOVER  by PROWSE,HEATHER",4,turnover,,hendrix,heather prowse,,90
439,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,439,01:28,"STEAL  by WILSON,KATHLEEN",,,,,,,"STEAL  by WILSON,KATHLEEN",4,steal,,Centre,,,88
440,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,440,01:26,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,86
441,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,441,--,,,,,"REBOUND DEF by MARTIN,MADISON",,,"REBOUND DEF by MARTIN,MADISON",4,defensive rebound,,hendrix,madison martin,,
442,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,442,01:22,,,,,"FOUL  by BOEHL,LEAH",,,"FOUL  by BOEHL,LEAH",4,foul,,hendrix,leah boehl,,82
443,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,443,01:22,,,,,"SUB IN by DANIEL,VINESSA",,,"SUB IN by DANIEL,VINESSA",4,subbing in,,hendrix,vinessa daniel,,82
444,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,444,01:22,,,,,"SUB OUT by SMITH,LEAH",,,"SUB OUT by SMITH,LEAH",4,subbing out,,hendrix,leah smith,,82
445,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,445,01:18,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,78
446,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,446,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",4,offensive rebound,,Centre,abigail stewart,,
447,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,447,01:10,"GOOD JUMPER by RICE,MADISON",58,,64 (+6),,CENTRE-W 58-64 (-6),,"GOOD JUMPER by RICE,MADISON",4,jumper,good,Centre,madison rice,2,70
448,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,448,00:57,,,,,"SUB IN by SMITH,LEAH",,,"SUB IN by SMITH,LEAH",4,subbing in,,hendrix,leah smith,,57
449,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,449,00:57,,,,,"SUB OUT by TURNER,AMBER",,,"SUB OUT by TURNER,AMBER",4,subbing out,,hendrix,amber turner,,57
450,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,450,00:47,,,,,"MISS LAYUP by PROWSE,HEATHER",,,"MISS LAYUP by PROWSE,HEATHER",4,layup,missed,hendrix,heather prowse,,47
451,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,451,00:47,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",4,block,,Centre,abigail stewart,,47
452,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,452,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
453,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,453,00:47,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,47
454,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,454,00:47,,,,,"SUB IN by TURNER,AMBER",,,"SUB IN by TURNER,AMBER",4,subbing in,,hendrix,amber turner,,47
455,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,455,00:47,,,,,"SUB OUT by DANIEL,VINESSA",,,"SUB OUT by DANIEL,VINESSA",4,subbing out,,hendrix,vinessa daniel,,47
456,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,456,00:41,,,,,"FOUL  by BOEHL,LEAH",,,"FOUL  by BOEHL,LEAH",4,foul,,hendrix,leah boehl,,41
457,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,457,00:41,"GOOD FT by KELLAM,PAIGE",59,,64 (+5),,CENTRE-W 59-64 (-5),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,41
458,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,458,00:41,"GOOD FT by KELLAM,PAIGE",60,,64 (+4),,CENTRE-W 60-64 (-4),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,41
459,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,459,00:41,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,41
460,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,460,00:41,,,,,"SUB IN by DANIEL,VINESSA",,,"SUB IN by DANIEL,VINESSA",4,subbing in,,hendrix,vinessa daniel,,41
461,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,461,00:41,,,,,"SUB OUT by TURNER,AMBER",,,"SUB OUT by TURNER,AMBER",4,subbing out,,hendrix,amber turner,,41
462,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,462,00:39,"FOUL  by WILSON,KATHLEEN",,,,,,,"FOUL  by WILSON,KATHLEEN",4,foul,,Centre,kathleen wilson,,39
463,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,463,00:39,,60,,65 (+5),"GOOD FT by DANIEL,VINESSA",HXW 60-65 (-5),,"GOOD FT by DANIEL,VINESSA",4,free throw,good,hendrix,vinessa daniel,1,39
464,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,464,00:39,,60,,66 (+6),"GOOD FT by DANIEL,VINESSA",HXW 60-66 (-6),,"GOOD FT by DANIEL,VINESSA",4,free throw,good,hendrix,vinessa daniel,1,39
465,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,465,00:39,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,39
466,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,466,00:39,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,39
467,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,467,00:39,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,39
468,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,468,00:39,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,39
469,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,469,00:39,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,39
470,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,470,00:39,,,,,"SUB IN by TURNER,AMBER",,,"SUB IN by TURNER,AMBER",4,subbing in,,hendrix,amber turner,,39
471,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,471,00:39,,,,,"SUB OUT by SMITH,LEAH",,,"SUB OUT by SMITH,LEAH",4,subbing out,,hendrix,leah smith,,39
472,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,472,00:35,"MISS 3PTR by KELLAM,PAIGE",,,,,,,"MISS 3PTR by KELLAM,PAIGE",4,three pointer,missed,Centre,paige kellam,,35
473,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,473,--,,,,,"REBOUND DEF by MARTIN,MADISON",,,"REBOUND DEF by MARTIN,MADISON",4,defensive rebound,,hendrix,madison martin,,
474,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,474,00:25,"FOUL  by MARCUM,MADISON",,,,,,,"FOUL  by MARCUM,MADISON",4,foul,,Centre,madison marcum,,25
475,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,475,00:25,,60,,67 (+7),"GOOD FT by DANIEL,VINESSA",HXW 60-67 (-7),,"GOOD FT by DANIEL,VINESSA",4,free throw,good,hendrix,vinessa daniel,1,25
476,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,476,00:25,,60,,68 (+8),"GOOD FT by DANIEL,VINESSA",HXW 60-68 (-8),,"GOOD FT by DANIEL,VINESSA",4,free throw,good,hendrix,vinessa daniel,1,25
477,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,477,00:19,,,,,"FOUL  by MARTIN,MADISON",,,"FOUL  by MARTIN,MADISON",4,foul,,hendrix,madison martin,,19
478,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,478,00:19,"GOOD FT by WILSON,KATHLEEN",61,,68 (+7),,CENTRE-W 61-68 (-7),,"GOOD FT by WILSON,KATHLEEN",4,free throw,good,Centre,kathleen wilson,1,19
479,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,479,00:19,"GOOD FT by WILSON,KATHLEEN",62,,68 (+6),,CENTRE-W 62-68 (-6),,"GOOD FT by WILSON,KATHLEEN",4,free throw,good,Centre,kathleen wilson,1,19
480,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,480,00:19,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,19
481,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,481,00:19,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,19
482,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,482,00:19,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,19
483,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,483,00:19,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,19
484,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,484,00:19,,,,,"SUB IN by SMITH,LEAH",,,"SUB IN by SMITH,LEAH",4,subbing in,,hendrix,leah smith,,19
485,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,485,00:19,,,,,"SUB OUT by TURNER,AMBER",,,"SUB OUT by TURNER,AMBER",4,subbing out,,hendrix,amber turner,,19
486,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,486,00:17,"FOUL  by WILSON,KATHLEEN",,,,,,,"FOUL  by WILSON,KATHLEEN",4,foul,,Centre,kathleen wilson,,17
487,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,487,00:17,,62,,69 (+7),"GOOD FT by SMITH,LEAH",HXW 62-69 (-7),,"GOOD FT by SMITH,LEAH",4,free throw,good,hendrix,leah smith,1,17
488,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,488,00:17,,,,,"MISS FT by SMITH,LEAH",,,"MISS FT by SMITH,LEAH",4,free throw,missed,hendrix,leah smith,,17
489,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,489,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",4,defensive rebound,,Centre,madison rice,,
490,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,490,00:13,"GOOD 3PTR by RICE,MADISON",65,,69 (+4),,CENTRE-W 65-69 (-4),,"GOOD 3PTR by RICE,MADISON",4,three pointer,good,Centre,madison rice,3,13
491,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,491,00:08,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,8
492,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,492,00:08,,65,,70 (+5),"GOOD FT by SMITH,LEAH",HXW 65-70 (-5),,"GOOD FT by SMITH,LEAH",4,free throw,good,hendrix,leah smith,1,8
493,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,493,00:08,,,,,"MISS FT by SMITH,LEAH",,,"MISS FT by SMITH,LEAH",4,free throw,missed,hendrix,leah smith,,8
494,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,494,--,,,,,"REBOUND OFF by MARTIN,MADISON",,,"REBOUND OFF by MARTIN,MADISON",4,offensive rebound,,hendrix,madison martin,,
495,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,495,00:08,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",4,foul,,Centre,madison rice,,8
496,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,496,00:08,,65,,71 (+6),"GOOD FT by SMITH,LEAH",HXW 65-71 (-6),,"GOOD FT by SMITH,LEAH",4,free throw,good,hendrix,leah smith,1,8
497,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,497,00:08,,65,,72 (+7),"GOOD FT by SMITH,LEAH",HXW 65-72 (-7),,"GOOD FT by SMITH,LEAH",4,free throw,good,hendrix,leah smith,1,8
498,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,498,00:08,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,8
499,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,499,00:08,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,8
