,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MILWB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
350,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,350,04:40,,,,,"SUB OUT by HARRIS,REBECCA",,,"SUB OUT by HARRIS,REBECCA",3,subbing out,,millsaps,rebecca harris,,280
351,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,351,04:24,"GOOD LAYUP by HICKS,ELLEN(in the paint)",25,,32 (+7),,CENTRE-W 25-32 (-7),,"GOOD LAYUP by HICKS,ELLEN(in the paint)",3,layup,good,Centre,ellen hicks,2,264
352,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,352,04:05,,,,,"MISS JUMPER by FORTENBERRY,DIA",,,"MISS JUMPER by FORTENBERRY,DIA",3,jumper,missed,millsaps,dia fortenberry,,245
353,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,353,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
354,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,354,03:59,,,,,"FOUL  by WILSON,ANNA",,,"FOUL  by WILSON,ANNA",3,foul,,millsaps,anna wilson,,239
355,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,355,03:41,"GOOD JUMPER by MARCUM,MADISON(in the paint)",27,,32 (+5),,CENTRE-W 27-32 (-5),,"GOOD JUMPER by MARCUM,MADISON(in the paint)",3,jumper,good,Centre,madison marcum,2,221
356,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,356,03:30,,,,,"TURNOVER  by GUILBEAU,CAROLINE",,,"TURNOVER  by GUILBEAU,CAROLINE",3,turnover,,millsaps,caroline guilbeau,,210
357,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,357,03:11,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",3,three pointer,missed,Centre,madison rice,,191
358,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,358,--,,,,,"REBOUND DEF by FORTENBERRY,DIA",,,"REBOUND DEF by FORTENBERRY,DIA",3,defensive rebound,,millsaps,dia fortenberry,,
359,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,359,02:55,,,,,"TURNOVER  by WILSON,ANNA",,,"TURNOVER  by WILSON,ANNA",3,turnover,,millsaps,anna wilson,,175
360,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,360,02:35,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,155
361,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,361,--,"REBOUND OFF by HICKS,ELLEN",,,,,,,"REBOUND OFF by HICKS,ELLEN",3,offensive rebound,,Centre,ellen hicks,,
362,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,362,02:27,"MISS LAYUP by HICKS,ELLEN",,,,,,,"MISS LAYUP by HICKS,ELLEN",3,layup,missed,Centre,ellen hicks,,147
363,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,363,02:27,,,,,"BLOCK  by WILSON,ANNA",,,"BLOCK  by WILSON,ANNA",3,block,,millsaps,anna wilson,,147
364,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,364,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
365,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,365,02:23,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,143
366,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,366,02:23,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",3,subbing in,,Centre,kathleen wilson,,143
367,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,367,02:23,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,143
368,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,368,02:23,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,143
369,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,369,02:23,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,143
370,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,370,02:23,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,143
371,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,371,02:23,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,143
372,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,372,02:23,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,143
373,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,373,02:23,,,,,"SUB IN by HARRIS,REBECCA",,,"SUB IN by HARRIS,REBECCA",3,subbing in,,millsaps,rebecca harris,,143
374,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,374,02:23,,,,,"SUB IN by BUTLER,MILLICENT",,,"SUB IN by BUTLER,MILLICENT",3,subbing in,,millsaps,millicent butler,,143
375,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,375,02:23,,,,,"SUB OUT by WILSON,ANNA",,,"SUB OUT by WILSON,ANNA",3,subbing out,,millsaps,anna wilson,,143
376,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,376,02:23,,,,,"SUB OUT by GUILBEAU,CAROLINE",,,"SUB OUT by GUILBEAU,CAROLINE",3,subbing out,,millsaps,caroline guilbeau,,143
377,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,377,02:09,,27,,35 (+8),"GOOD 3PTR by DONALDSON,MEGAN",MILWB 27-35 (-8),,"GOOD 3PTR by DONALDSON,MEGAN",3,three pointer,good,millsaps,megan donaldson,3,129
378,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,378,--,,,,,"ASSIST  by THOMAS,BRAXTON",,,"ASSIST  by THOMAS,BRAXTON",3,assist,,millsaps,braxton thomas,,
379,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,379,01:51,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",3,turnover,,Centre,abigail stewart,,111
380,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,380,01:32,,,,,"TURNOVER  by THOMAS,BRAXTON",,,"TURNOVER  by THOMAS,BRAXTON",3,turnover,,millsaps,braxton thomas,,92
381,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,381,01:32,"STEAL  by RICE,MADISON",,,,,,,"STEAL  by RICE,MADISON",3,steal,,Centre,,,92
382,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,382,01:32,,,,,"FOUL  by THOMAS,BRAXTON",,,"FOUL  by THOMAS,BRAXTON",3,foul,,millsaps,braxton thomas,,92
383,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,383,01:32,,,,,"SUB IN by THIGPEN,ANNA",,,"SUB IN by THIGPEN,ANNA",3,subbing in,,millsaps,anna thigpen,,92
384,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,384,01:32,,,,,"SUB IN by WEBER,MONTORI",,,"SUB IN by WEBER,MONTORI",3,subbing in,,millsaps,montori weber,,92
385,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,385,01:32,,,,,"SUB OUT by THIGPEN,ANNA",,,"SUB OUT by THIGPEN,ANNA",3,subbing out,,millsaps,anna thigpen,,92
386,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,386,01:32,,,,,"SUB OUT by WEBER,MONTORI",,,"SUB OUT by WEBER,MONTORI",3,subbing out,,millsaps,montori weber,,92
387,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,387,01:25,,,,,"FOUL  by THOMAS,BRAXTON",,,"FOUL  by THOMAS,BRAXTON",3,foul,,millsaps,braxton thomas,,85
388,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,388,01:25,"GOOD FT by WILSON,KATHLEEN",28,,35 (+7),,CENTRE-W 28-35 (-7),,"GOOD FT by WILSON,KATHLEEN",3,free throw,good,Centre,kathleen wilson,1,85
389,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,389,01:25,"GOOD FT by WILSON,KATHLEEN",29,,35 (+6),,CENTRE-W 29-35 (-6),,"GOOD FT by WILSON,KATHLEEN",3,free throw,good,Centre,kathleen wilson,1,85
390,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,390,01:25,,,,,"SUB IN by GUILBEAU,CAROLINE",,,"SUB IN by GUILBEAU,CAROLINE",3,subbing in,,millsaps,caroline guilbeau,,85
391,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,391,01:25,,,,,"SUB OUT by THOMAS,BRAXTON",,,"SUB OUT by THOMAS,BRAXTON",3,subbing out,,millsaps,braxton thomas,,85
392,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,392,01:06,,29,,37 (+8),"GOOD JUMPER by DONALDSON,MEGAN",MILWB 29-37 (-8),,"GOOD JUMPER by DONALDSON,MEGAN",3,jumper,good,millsaps,megan donaldson,2,66
393,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,393,--,,,,,"ASSIST  by BUTLER,MILLICENT",,,"ASSIST  by BUTLER,MILLICENT",3,assist,,millsaps,millicent butler,,
394,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,394,00:45,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",3,turnover,,Centre,ellen hicks,,45
395,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,395,00:43,,,,,"STEAL  by DONALDSON,MEGAN",,,"STEAL  by DONALDSON,MEGAN",3,steal,,millsaps,,,43
396,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,396,00:33,,,,,"MISS 3PTR by DONALDSON,MEGAN",,,"MISS 3PTR by DONALDSON,MEGAN",3,three pointer,missed,millsaps,megan donaldson,,33
397,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,397,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
398,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,398,00:24,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",3,layup,missed,Centre,paige kellam,,24
399,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,399,--,,,,,"REBOUND DEF by FORTENBERRY,DIA",,,"REBOUND DEF by FORTENBERRY,DIA",3,defensive rebound,,millsaps,dia fortenberry,,
400,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,400,00:08,,,,,"TURNOVER  by GUILBEAU,CAROLINE",,,"TURNOVER  by GUILBEAU,CAROLINE",3,turnover,,millsaps,caroline guilbeau,,8
401,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,401,00:08,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,8
402,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,402,00:08,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,8
403,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,403,00:08,,,,,"SUB IN by WILSON,ANNA",,,"SUB IN by WILSON,ANNA",3,subbing in,,millsaps,anna wilson,,8
404,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,404,00:08,,,,,"SUB OUT by FORTENBERRY,DIA",,,"SUB OUT by FORTENBERRY,DIA",3,subbing out,,millsaps,dia fortenberry,,8
405,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,405,00:00,"MISS JUMPER by SCHAD,OLIVIA",,,,,,,"MISS JUMPER by SCHAD,OLIVIA",3,jumper,missed,Centre,olivia schad,,0
406,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,406,--,,,,,"REBOUND DEF by HARRIS,REBECCA",,,"REBOUND DEF by HARRIS,REBECCA",3,defensive rebound,,millsaps,rebecca harris,,
407,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,407,Start Period 4,,,,,,,,,4,,,,,,
408,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,408,10:00,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,600
409,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,409,10:00,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,600
410,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,410,10:00,,,,,"SUB IN by MATTHEWS,KASI",,,"SUB IN by MATTHEWS,KASI",4,subbing in,,millsaps,kasi matthews,,600
411,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,411,10:00,,,,,"SUB IN by GUILBEAU,CAROLINE",,,"SUB IN by GUILBEAU,CAROLINE",4,subbing in,,millsaps,caroline guilbeau,,600
412,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,412,10:00,,,,,"SUB OUT by THOMAS,BRAXTON",,,"SUB OUT by THOMAS,BRAXTON",4,subbing out,,millsaps,braxton thomas,,600
413,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,413,10:00,,,,,"SUB OUT by MANNING,TAELOR",,,"SUB OUT by MANNING,TAELOR",4,subbing out,,millsaps,taelor manning,,600
414,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,414,09:43,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",4,jumper,missed,Centre,kathleen wilson,,583
415,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,415,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
416,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,416,09:35,,,,,"TURNOVER  by HARRIS,REBECCA",,,"TURNOVER  by HARRIS,REBECCA",4,turnover,,millsaps,rebecca harris,,575
417,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,417,09:33,"STEAL  by SCHAD,OLIVIA",,,,,,,"STEAL  by SCHAD,OLIVIA",4,steal,,Centre,,,573
418,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,418,09:12,,,,,"FOUL  by HARRIS,REBECCA",,,"FOUL  by HARRIS,REBECCA",4,foul,,millsaps,rebecca harris,,552
419,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,419,09:12,"MISS FT by WEHBY,ABIGAIL",,,,,,,"MISS FT by WEHBY,ABIGAIL",4,free throw,missed,Centre,abigail wehby,,552
420,21,millsaps,Centre,Millsaps,53-59,53,59,"15, 3, 11, 24, 53","10, 16, 11, 22, 59",15,3,11,24,53,10,16,11,22,59,13-8,8-14,02/04/18,Lose,175,No Location Recorded,12:00 p.m.,A,420,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
