,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MSJ-WBK,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
332,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,332,02:45,,,,,"MISS FT by WILSON,KATHLEEN",,,"MISS FT by WILSON,KATHLEEN",3,free throw,missed,Centre,kathleen wilson,,165
333,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,333,--,"REBOUND DEF by MERRITT,COURTNEY",,,,,,,"REBOUND DEF by MERRITT,COURTNEY",3,defensive rebound,,mount st. joseph,courtney merritt,,
334,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,334,02:43,"TURNOVER  by WINN,NAVE'",,,,,,,"TURNOVER  by WINN,NAVE'",3,turnover,,mount st. joseph,nave' winn,,163
335,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,335,02:40,,,,,"STEAL  by FEE,MIKAYLA",,,"STEAL  by FEE,MIKAYLA",3,steal,,Centre,,,160
336,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,336,02:32,"FOUL  by HUFF,ALIYAH",,,,,,,"FOUL  by HUFF,ALIYAH",3,foul,,mount st. joseph,aliyah huff,,152
337,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,337,02:32,,36 (+4),,32,"GOOD FT by WEHBY,ABIGAIL",CENTRE-W 36-32 (-4),,"GOOD FT by WEHBY,ABIGAIL",3,free throw,good,Centre,abigail wehby,1,152
338,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,338,02:32,,,,,"MISS FT by WEHBY,ABIGAIL",,,"MISS FT by WEHBY,ABIGAIL",3,free throw,missed,Centre,abigail wehby,,152
339,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,339,--,"REBOUND DEF by MERRITT,COURTNEY",,,,,,,"REBOUND DEF by MERRITT,COURTNEY",3,defensive rebound,,mount st. joseph,courtney merritt,,
340,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,340,02:25,"TURNOVER  by WINN,NAVE'",,,,,,,"TURNOVER  by WINN,NAVE'",3,turnover,,mount st. joseph,nave' winn,,145
341,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,341,02:01,,36 (+2),,34,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",CENTRE-W 36-34 (-2),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",3,layup,good,Centre,mikayla fee,2,121
342,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,342,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",3,assist,,Centre,olivia schad,,
343,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,343,01:52,"SUB IN by TUCKER,ALEHIA",,,,,,,"SUB IN by TUCKER,ALEHIA",3,subbing in,,mount st. joseph,alehia tucker,,112
344,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,344,01:52,"SUB OUT by WINN,NAVE'",,,,,,,"SUB OUT by WINN,NAVE'",3,subbing out,,mount st. joseph,nave' winn,,112
345,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,345,01:52,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,112
346,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,346,01:52,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,112
347,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,347,01:39,"MISS 3PTR by HABERTHY,MADDIE",,,,,,,"MISS 3PTR by HABERTHY,MADDIE",3,three pointer,missed,mount st. joseph,maddie haberthy,,99
348,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,348,--,"REBOUND OFF by TUCKER,ALEHIA",,,,,,,"REBOUND OFF by TUCKER,ALEHIA",3,offensive rebound,,mount st. joseph,alehia tucker,,
349,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,349,01:30,"GOOD LAYUP by HUFF,ALIYAH(in the paint)",38 (+4),,34,,MSJ-WBK 38-34 (-4),,"GOOD LAYUP by HUFF,ALIYAH(in the paint)",3,layup,good,mount st. joseph,aliyah huff,2,90
350,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,350,--,"ASSIST  by TUCKER,ALEHIA",,,,,,,"ASSIST  by TUCKER,ALEHIA",3,assist,,mount st. joseph,alehia tucker,,
351,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,351,01:20,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",3,turnover,,Centre,paige kellam,,80
352,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,352,01:07,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,67
353,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,353,01:07,"MISS FT by HABERTHY,MADDIE",,,,,,,"MISS FT by HABERTHY,MADDIE",3,free throw,missed,mount st. joseph,maddie haberthy,,67
354,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,354,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
355,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,355,01:07,"MISS FT by HABERTHY,MADDIE",,,,,,,"MISS FT by HABERTHY,MADDIE",3,free throw,missed,mount st. joseph,maddie haberthy,,67
356,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,356,--,,,,,"REBOUND DEF by WILSON,KATHLEEN",,,"REBOUND DEF by WILSON,KATHLEEN",3,defensive rebound,,Centre,kathleen wilson,,
357,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,357,01:05,,,,,"MISS LAYUP by KELLAM,PAIGE",,,"MISS LAYUP by KELLAM,PAIGE",3,layup,missed,Centre,paige kellam,,65
358,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,358,--,,,,,"REBOUND OFF by FEE,MIKAYLA",,,"REBOUND OFF by FEE,MIKAYLA",3,offensive rebound,,Centre,mikayla fee,,
359,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,359,01:03,"FOUL  by HUFF,ALIYAH",,,,,,,"FOUL  by HUFF,ALIYAH",3,foul,,mount st. joseph,aliyah huff,,63
360,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,360,01:03,,38 (+3),,35,"GOOD FT by FEE,MIKAYLA",CENTRE-W 38-35 (-3),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,63
361,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,361,01:03,,38 (+2),,36,"GOOD FT by FEE,MIKAYLA",CENTRE-W 38-36 (-2),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,63
362,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,362,01:00,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,60
363,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,363,01:00,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,60
364,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,364,00:34,"MISS LAYUP by TUCKER,ALEHIA",,,,,,,"MISS LAYUP by TUCKER,ALEHIA",3,layup,missed,mount st. joseph,alehia tucker,,34
365,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,365,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",3,defensive rebound,,Centre,paige kellam,,
366,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,366,00:25,,38,,38,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",CENTRE-W 38-38 (0),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",3,layup,good,Centre,abigail stewart,2,25
367,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,367,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",3,assist,,Centre,olivia schad,,
368,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,368,00:06,"MISS 3PTR by TUCKER,ALEHIA",,,,,,,"MISS 3PTR by TUCKER,ALEHIA",3,three pointer,missed,mount st. joseph,alehia tucker,,6
369,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,369,--,,,,,"REBOUND DEF by WILSON,KATHLEEN",,,"REBOUND DEF by WILSON,KATHLEEN",3,defensive rebound,,Centre,kathleen wilson,,
370,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,370,Start Period 4,,,,,,,,,4,,,,,,
371,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,371,10:00,"SUB IN by MARCUM,MACKENZIE",,,,,,,"SUB IN by MARCUM,MACKENZIE",4,subbing in,,mount st. joseph,mackenzie marcum,,600
372,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,372,10:00,"SUB OUT by MERRITT,COURTNEY",,,,,,,"SUB OUT by MERRITT,COURTNEY",4,subbing out,,mount st. joseph,courtney merritt,,600
373,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,373,10:00,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,600
374,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,374,10:00,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,600
375,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,375,09:49,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,589
376,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,376,--,"REBOUND DEF by HUFF,ALIYAH",,,,,,,"REBOUND DEF by HUFF,ALIYAH",4,defensive rebound,,mount st. joseph,aliyah huff,,
377,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,377,09:41,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,4,turnover,,Centre,,,581
378,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,378,09:29,"FOUL  by HUFF,ALIYAH",,,,,,,"FOUL  by HUFF,ALIYAH",4,foul,,mount st. joseph,aliyah huff,,569
379,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,379,09:29,,38,,39 (+1),"GOOD FT by WEHBY,ABIGAIL",CENTRE-W 38-39 (+1),,"GOOD FT by WEHBY,ABIGAIL",4,free throw,good,Centre,abigail wehby,1,569
380,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,380,09:29,,,,,"MISS FT by WEHBY,ABIGAIL",,,"MISS FT by WEHBY,ABIGAIL",4,free throw,missed,Centre,abigail wehby,,569
381,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,381,--,"REBOUND DEF by MARCUM,MACKENZIE",,,,,,,"REBOUND DEF by MARCUM,MACKENZIE",4,defensive rebound,,mount st. joseph,mackenzie marcum,,
382,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,382,09:29,"SUB IN by SANDERS,REBA",,,,,,,"SUB IN by SANDERS,REBA",4,subbing in,,mount st. joseph,reba sanders,,569
383,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,383,09:29,"SUB OUT by HUFF,ALIYAH",,,,,,,"SUB OUT by HUFF,ALIYAH",4,subbing out,,mount st. joseph,aliyah huff,,569
384,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,384,08:59,"GOOD LAYUP by TUCKER,ALEHIA(in the paint)",40 (+1),,39,,MSJ-WBK 40-39 (-1),,"GOOD LAYUP by TUCKER,ALEHIA(in the paint)",4,layup,good,mount st. joseph,alehia tucker,2,539
385,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,385,08:44,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,524
386,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,386,--,"REBOUND DEF by STUDER,LAINEE",,,,,,,"REBOUND DEF by STUDER,LAINEE",4,defensive rebound,,mount st. joseph,lainee studer,,
387,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,387,08:34,"MISS JUMPER by STUDER,LAINEE",,,,,,,"MISS JUMPER by STUDER,LAINEE",4,jumper,missed,mount st. joseph,lainee studer,,514
388,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,388,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
389,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,389,08:23,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",4,jumper,missed,Centre,paige kellam,,503
390,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,390,08:23,"BLOCK  by STUDER,LAINEE",,,,,,,"BLOCK  by STUDER,LAINEE",4,block,,mount st. joseph,lainee studer,,503
391,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,391,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
392,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,392,08:15,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,495
393,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,393,08:15,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,495
394,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,394,08:11,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,491
395,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,395,--,"REBOUND DEF by TUCKER,ALEHIA",,,,,,,"REBOUND DEF by TUCKER,ALEHIA",4,defensive rebound,,mount st. joseph,alehia tucker,,
396,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,396,07:52,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,472
397,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,397,07:52,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,472
398,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,398,07:52,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,472
399,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,399,07:52,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,472
