,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,NCC,Away Team Score,Play Team Indicator,Home Team Score,CEN,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
274,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,274,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
275,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,275,06:34,"GOOD FT by DIMITROVA,NATALI",23,,35 (+12),,NCC 23-35 (+12),,"GOOD FT by DIMITROVA,NATALI",3,free throw,good,north central (ill.),natali dimitrova,1,394
276,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,276,06:34,,,,,"SUB IN by MORRIS,TAYLOR",,,"SUB IN by MORRIS,TAYLOR",3,subbing in,,Centre,taylor morris,,394
277,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,277,06:34,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,394
278,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,278,06:34,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,394
279,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,279,06:34,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,394
280,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,280,06:34,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,394
281,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,281,06:34,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,394
282,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,282,06:34,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,394
283,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,283,06:34,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,394
284,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,284,06:34,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,394
285,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,285,06:34,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,394
286,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,286,06:23,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",3,turnover,,Centre,lakken miller,,383
287,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,287,06:17,"SUB IN by NEWSOME,ALANNA",,,,,,,"SUB IN by NEWSOME,ALANNA",3,subbing in,,north central (ill.),alanna newsome,,377
288,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,288,06:17,"SUB OUT by HOWARD,TYONNE",,,,,,,"SUB OUT by HOWARD,TYONNE",3,subbing out,,north central (ill.),tyonne howard,,377
289,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,289,06:16,"MISS 3PTR by BRENNAN,LYNDSAY",,,,,,,"MISS 3PTR by BRENNAN,LYNDSAY",3,three pointer,missed,north central (ill.),lyndsay brennan,,376
290,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,290,--,,,,,"REBOUND DEF by MORRIS,TAYLOR",,,"REBOUND DEF by MORRIS,TAYLOR",3,defensive rebound,,Centre,taylor morris,,
291,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,291,05:52,,,,,"MISS JUMPER by MILLER,LAKKEN",,,"MISS JUMPER by MILLER,LAKKEN",3,jumper,missed,Centre,lakken miller,,352
292,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,292,--,"REBOUND DEF by PEARSON,ALLISON",,,,,,,"REBOUND DEF by PEARSON,ALLISON",3,defensive rebound,,north central (ill.),allison pearson,,
293,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,293,05:38,"MISS JUMPER by PEARSON,ALLISON",,,,,,,"MISS JUMPER by PEARSON,ALLISON",3,jumper,missed,north central (ill.),allison pearson,,338
294,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,294,--,,,,,"REBOUND DEF by MORRIS,TAYLOR",,,"REBOUND DEF by MORRIS,TAYLOR",3,defensive rebound,,Centre,taylor morris,,
295,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,295,05:12,,,,,"MISS 3PTR by MORRIS,TAYLOR",,,"MISS 3PTR by MORRIS,TAYLOR",3,three pointer,missed,Centre,taylor morris,,312
296,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,296,--,"REBOUND DEF by DIMITROVA,NATALI",,,,,,,"REBOUND DEF by DIMITROVA,NATALI",3,defensive rebound,,north central (ill.),natali dimitrova,,
297,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,297,05:02,"GOOD LAYUP by WALLS,MAYA(fastbreak)(in the paint)",25,,35 (+10),,NCC 25-35 (+10),,"GOOD LAYUP by WALLS,MAYA(fastbreak)(in the paint)",3,layup,good,north central (ill.),maya(fastbreak) walls,2,302
298,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,298,--,"ASSIST  by NEWSOME,ALANNA",,,,,,,"ASSIST  by NEWSOME,ALANNA",3,assist,,north central (ill.),alanna newsome,,
299,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,299,04:54,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,294
300,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,300,04:54,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",3,subbing in,,Centre,kathleen wilson,,294
301,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,301,04:54,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,294
302,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,302,04:54,,,,,"SUB OUT by MORRIS,TAYLOR",,,"SUB OUT by MORRIS,TAYLOR",3,subbing out,,Centre,taylor morris,,294
303,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,303,04:54,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,294
304,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,304,04:41,,,,,"TURNOVER  by RICE,MADISON",,,"TURNOVER  by RICE,MADISON",3,turnover,,Centre,madison rice,,281
305,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,305,04:41,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,281
306,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,306,04:41,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,281
307,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,307,04:41,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,281
308,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,308,04:41,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,281
309,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,309,04:23,"MISS JUMPER by WALLS,MAYA",,,,,,,"MISS JUMPER by WALLS,MAYA",3,jumper,missed,north central (ill.),maya walls,,263
310,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,310,04:23,,,,,"BLOCK  by MILLER,LAKKEN",,,"BLOCK  by MILLER,LAKKEN",3,block,,Centre,lakken miller,,263
311,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,311,--,"REBOUND OFF by WALLS,MAYA",,,,,,,"REBOUND OFF by WALLS,MAYA",3,offensive rebound,,north central (ill.),maya walls,,
312,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,312,04:19,"MISS LAYUP by WALLS,MAYA",,,,,,,"MISS LAYUP by WALLS,MAYA",3,layup,missed,north central (ill.),maya walls,,259
313,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,313,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
314,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,314,03:50,,,,,"MISS JUMPER by WEHBY,ABIGAIL",,,"MISS JUMPER by WEHBY,ABIGAIL",3,jumper,missed,Centre,abigail wehby,,230
315,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,315,--,"REBOUND DEF by BRENNAN,LYNDSAY",,,,,,,"REBOUND DEF by BRENNAN,LYNDSAY",3,defensive rebound,,north central (ill.),lyndsay brennan,,
316,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,316,03:36,"MISS 3PTR by DIMITROVA,NATALI",,,,,,,"MISS 3PTR by DIMITROVA,NATALI",3,three pointer,missed,north central (ill.),natali dimitrova,,216
317,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,317,--,"REBOUND OFF by BRENNAN,LYNDSAY",,,,,,,"REBOUND OFF by BRENNAN,LYNDSAY",3,offensive rebound,,north central (ill.),lyndsay brennan,,
318,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,318,03:30,,,,,"FOUL  by WILSON,KATHLEEN",,,"FOUL  by WILSON,KATHLEEN",3,foul,,Centre,kathleen wilson,,210
319,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,319,03:23,"MISS FT by BRENNAN,LYNDSAY",,,,,,,"MISS FT by BRENNAN,LYNDSAY",3,free throw,missed,north central (ill.),lyndsay brennan,,203
320,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,320,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
321,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,321,03:23,"GOOD FT by BRENNAN,LYNDSAY",26,,35 (+9),,NCC 26-35 (+9),,"GOOD FT by BRENNAN,LYNDSAY",3,free throw,good,north central (ill.),lyndsay brennan,1,203
322,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,322,03:23,"SUB IN by VITKUS,HANNAH",,,,,,,"SUB IN by VITKUS,HANNAH",3,subbing in,,north central (ill.),hannah vitkus,,203
323,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,323,03:23,"SUB OUT by DIMITROVA,NATALI",,,,,,,"SUB OUT by DIMITROVA,NATALI",3,subbing out,,north central (ill.),natali dimitrova,,203
324,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,324,03:05,"FOUL  by VITKUS,HANNAH",,,,,,,"FOUL  by VITKUS,HANNAH",3,foul,,north central (ill.),hannah vitkus,,185
325,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,325,03:05,,26,,36 (+10),"GOOD FT by WILSON,KATHLEEN",CEN 26-36 (+10),,"GOOD FT by WILSON,KATHLEEN",3,free throw,good,Centre,kathleen wilson,1,185
326,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,326,03:05,,26,,37 (+11),"GOOD FT by WILSON,KATHLEEN",CEN 26-37 (+11),,"GOOD FT by WILSON,KATHLEEN",3,free throw,good,Centre,kathleen wilson,1,185
327,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,327,02:48,"TURNOVER  by BRENNAN,LYNDSAY",,,,,,,"TURNOVER  by BRENNAN,LYNDSAY",3,turnover,,north central (ill.),lyndsay brennan,,168
328,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,328,02:47,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,167
329,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,329,02:47,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,167
330,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,330,02:23,,,,,"TURNOVER  by MARCUM,MADISON",,,"TURNOVER  by MARCUM,MADISON",3,turnover,,Centre,madison marcum,,143
331,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,331,02:22,"STEAL  by BRENNAN,LYNDSAY",,,,,,,"STEAL  by BRENNAN,LYNDSAY",3,steal,,north central (ill.),,,142
332,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,332,02:15,"MISS 3PTR by WALLS,MAYA",,,,,,,"MISS 3PTR by WALLS,MAYA",3,three pointer,missed,north central (ill.),maya walls,,135
333,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,333,--,"REBOUND OFF by BRENNAN,LYNDSAY",,,,,,,"REBOUND OFF by BRENNAN,LYNDSAY",3,offensive rebound,,north central (ill.),lyndsay brennan,,
334,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,334,01:56,"TURNOVER  by WALLS,MAYA",,,,,,,"TURNOVER  by WALLS,MAYA",3,turnover,,north central (ill.),maya walls,,116
335,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,335,01:55,,,,,"STEAL  by WEHBY,ABIGAIL",,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,115
336,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,336,01:52,,,,,"MISS LAYUP by WEHBY,ABIGAIL",,,"MISS LAYUP by WEHBY,ABIGAIL",3,layup,missed,Centre,abigail wehby,,112
337,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,337,01:52,"BLOCK  by NEWSOME,ALANNA",,,,,,,"BLOCK  by NEWSOME,ALANNA",3,block,,north central (ill.),alanna newsome,,112
338,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,338,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
339,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,339,01:27,"TURNOVER  by HOWARD,TYONNE",,,,,,,"TURNOVER  by HOWARD,TYONNE",3,turnover,,north central (ill.),tyonne howard,,87
340,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,340,01:26,,,,,"STEAL  by RICE,MADISON",,,"STEAL  by RICE,MADISON",3,steal,,Centre,,,86
341,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,341,01:20,,26,,40 (+14),"GOOD 3PTR by WILSON,KATHLEEN(fastbreak)",CEN 26-40 (+14),,"GOOD 3PTR by WILSON,KATHLEEN(fastbreak)",3,three pointer,good,Centre,kathleen(fastbreak) wilson,3,80
342,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,342,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
343,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,343,01:20,"SUB IN by BRAUN,HAYDN",,,,,,,"SUB IN by BRAUN,HAYDN",3,subbing in,,north central (ill.),haydn braun,,80
344,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,344,01:20,"SUB OUT by PEARSON,ALLISON",,,,,,,"SUB OUT by PEARSON,ALLISON",3,subbing out,,north central (ill.),allison pearson,,80
