,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Centre,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
307,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,307,02:04,,31,,40 (+9),"GOOD 3PTR by FUJII,MISA",BSC 31-40 (-9),,"GOOD 3PTR by FUJII,MISA",3,three pointer,good,birmingham-so.,misa fujii,3,124
308,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,308,--,,,,,"ASSIST  by MANUEL,CHAMETRIA",,,"ASSIST  by MANUEL,CHAMETRIA",3,assist,,birmingham-so.,chametria manuel,,
309,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,309,01:33,"GOOD JUMPER by WILSON,KAT(in the paint)",33,,40 (+7),,Centre 33-40 (-7),,"GOOD JUMPER by WILSON,KAT(in the paint)",3,jumper,good,Centre,kat wilson,2,93
310,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,310,01:05,,33,,43 (+10),"GOOD 3PTR by FUJII,MISA",BSC 33-43 (-10),,"GOOD 3PTR by FUJII,MISA",3,three pointer,good,birmingham-so.,misa fujii,3,65
311,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,311,--,,,,,"ASSIST  by LEE,SAMANTHA",,,"ASSIST  by LEE,SAMANTHA",3,assist,,birmingham-so.,samantha lee,,
312,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,312,00:33,"MISS JUMPER by WILSON,KAT(in the paint)",,,,,,,"MISS JUMPER by WILSON,KAT(in the paint)",3,jumper,missed,Centre,kat wilson,,33
313,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,313,--,"REBOUND OFF by ROBERTS,BRIANNA",,,,,,,"REBOUND OFF by ROBERTS,BRIANNA",3,offensive rebound,,Centre,brianna roberts,,
314,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,314,00:29,"MISS JUMPER by ROBERTS,BRIANNA(in the paint)",,,,,,,"MISS JUMPER by ROBERTS,BRIANNA(in the paint)",3,jumper,missed,Centre,brianna roberts,,29
315,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,315,--,,,,,"REBOUND DEF by MANUEL,CHAMETRIA",,,"REBOUND DEF by MANUEL,CHAMETRIA",3,defensive rebound,,birmingham-so.,chametria manuel,,
316,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,316,00:04,,33,,45 (+12),"GOOD LAYUP by OLSEN,EMILEE(in the paint)",BSC 33-45 (-12),,"GOOD LAYUP by OLSEN,EMILEE(in the paint)",3,layup,good,birmingham-so.,emilee olsen,2,4
317,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,317,Start Period 4,,,,,,,,,4,,,,,,
318,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,318,09:45,,,,,"SUB OUT by FUJII,MISA",,,"SUB OUT by FUJII,MISA",4,subbing out,,birmingham-so.,misa fujii,,585
319,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,319,09:45,,,,,"SUB IN by HENSLEY,JULIA",,,"SUB IN by HENSLEY,JULIA",4,subbing in,,birmingham-so.,julia hensley,,585
320,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,320,09:45,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,585
321,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,321,09:45,"SUB OUT by ROBERTS,BRIANNA",,,,,,,"SUB OUT by ROBERTS,BRIANNA",4,subbing out,,Centre,brianna roberts,,585
322,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,322,09:45,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,585
323,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,323,09:45,"SUB OUT by THACKER,JOSIE",,,,,,,"SUB OUT by THACKER,JOSIE",4,subbing out,,Centre,josie thacker,,585
324,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,324,09:45,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,585
325,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,325,09:45,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,585
326,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,326,09:45,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,585
327,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,327,09:45,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,585
328,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,328,09:45,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",4,turnover,,Centre,ellen hicks,,585
329,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,329,09:36,,,,,"MISS 3PTR by HENSLEY,JULIA",,,"MISS 3PTR by HENSLEY,JULIA",4,three pointer,missed,birmingham-so.,julia hensley,,576
330,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,330,--,,,,,"REBOUND OFF by MANUEL,CHAMETRIA",,,"REBOUND OFF by MANUEL,CHAMETRIA",4,offensive rebound,,birmingham-so.,chametria manuel,,
331,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,331,09:32,,33,,47 (+14),"GOOD JUMPER by MANUEL,CHAMETRIA",BSC 33-47 (-14),,"GOOD JUMPER by MANUEL,CHAMETRIA",4,jumper,good,birmingham-so.,chametria manuel,2,572
332,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,332,09:18,"MISS JUMPER by WILSON,KAT(in the paint)",,,,,,,"MISS JUMPER by WILSON,KAT(in the paint)",4,jumper,missed,Centre,kat wilson,,558
333,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,333,--,,,,,"REBOUND DEF by OLSEN,EMILEE",,,"REBOUND DEF by OLSEN,EMILEE",4,defensive rebound,,birmingham-so.,emilee olsen,,
334,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,334,08:55,,,,,"TURNOVER  by HENSLEY,JULIA",,,"TURNOVER  by HENSLEY,JULIA",4,turnover,,birmingham-so.,julia hensley,,535
335,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,335,08:55,"STEAL  by FEE,MIKAYLA",,,,,,,"STEAL  by FEE,MIKAYLA",4,steal,,Centre,,,535
336,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,336,08:36,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",35,,47 (+12),,Centre 35-47 (-12),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,layup,good,Centre,mikayla fee,2,516
337,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,337,08:06,,,,,"MISS JUMPER by OLSEN,EMILEE(in the paint)",,,"MISS JUMPER by OLSEN,EMILEE(in the paint)",4,jumper,missed,birmingham-so.,emilee olsen,,486
338,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,338,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
339,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,339,07:52,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",4,jumper,missed,Centre,ellen hicks,,472
340,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,340,07:52,,,,,"BLOCK  by OLSEN,EMILEE",,,"BLOCK  by OLSEN,EMILEE",4,block,,birmingham-so.,emilee olsen,,472
341,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,341,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
342,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,342,07:52,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,472
343,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,343,07:52,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,472
344,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,344,07:52,"SUB IN by ROBERTS,BRIANNA",,,,,,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,472
345,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,345,07:52,"SUB IN by THACKER,JOSIE",,,,,,,"SUB IN by THACKER,JOSIE",4,subbing in,,Centre,josie thacker,,472
346,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,346,07:36,"GOOD 3PTR by THACKER,JOSIE",38,,47 (+9),,Centre 38-47 (-9),,"GOOD 3PTR by THACKER,JOSIE",4,three pointer,good,Centre,josie thacker,3,456
347,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,347,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
348,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,348,07:15,,,,,"MISS JUMPER by MANUEL,CHAMETRIA(in the paint)",,,"MISS JUMPER by MANUEL,CHAMETRIA(in the paint)",4,jumper,missed,birmingham-so.,chametria manuel,,435
349,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,349,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",4,defensive rebound,,Centre,abigail wehby,,
350,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,350,06:56,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",4,jumper,missed,Centre,kat wilson,,416
351,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,351,--,,,,,"REBOUND DEF by HENSLEY,JULIA",,,"REBOUND DEF by HENSLEY,JULIA",4,defensive rebound,,birmingham-so.,julia hensley,,
352,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,352,06:46,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,406
353,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,353,06:46,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,4,timeout,,Centre,,,406
354,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,354,06:46,,,,,"SUB OUT by MANUEL,CHAMETRIA",,,"SUB OUT by MANUEL,CHAMETRIA",4,subbing out,,birmingham-so.,chametria manuel,,406
355,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,355,06:46,,,,,"SUB OUT by HENSLEY,JULIA",,,"SUB OUT by HENSLEY,JULIA",4,subbing out,,birmingham-so.,julia hensley,,406
356,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,356,06:46,,,,,"SUB IN by BLACK,DERIENNE",,,"SUB IN by BLACK,DERIENNE",4,subbing in,,birmingham-so.,derienne black,,406
357,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,357,06:46,,,,,"SUB IN by FUJII,MISA",,,"SUB IN by FUJII,MISA",4,subbing in,,birmingham-so.,misa fujii,,406
358,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,358,06:46,"SUB OUT by HEROLD,PAYTON",,,,,,,"SUB OUT by HEROLD,PAYTON",4,subbing out,,Centre,payton herold,,406
359,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,359,06:46,"SUB OUT by THACKER,JOSIE",,,,,,,"SUB OUT by THACKER,JOSIE",4,subbing out,,Centre,josie thacker,,406
360,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,360,06:46,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,406
361,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,361,06:46,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,406
362,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,362,06:29,,,,,"TURNOVER  by LEE,SAMANTHA",,,"TURNOVER  by LEE,SAMANTHA",4,turnover,,birmingham-so.,samantha lee,,389
363,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,363,06:08,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,368
364,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,364,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
365,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,365,05:38,,,,,"MISS LAYUP by BLACK,DERIENNE(in the paint)",,,"MISS LAYUP by BLACK,DERIENNE(in the paint)",4,layup,missed,birmingham-so.,derienne black,,338
366,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,366,--,"REBOUND DEF by ROBERTS,BRIANNA",,,,,,,"REBOUND DEF by ROBERTS,BRIANNA",4,defensive rebound,,Centre,brianna roberts,,
367,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,367,05:31,"MISS 3PTR by WILSON,KAT",,,,,,,"MISS 3PTR by WILSON,KAT",4,three pointer,missed,Centre,kat wilson,,331
368,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,368,--,,,,,"REBOUND DEF by BLACK,DERIENNE",,,"REBOUND DEF by BLACK,DERIENNE",4,defensive rebound,,birmingham-so.,derienne black,,
369,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,369,05:13,,,,,"MISS 3PTR by FUJII,MISA",,,"MISS 3PTR by FUJII,MISA",4,three pointer,missed,birmingham-so.,misa fujii,,313
