,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Sewan,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
323,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,323,10:00,"SUB OUT by BROUSSARD,CAMRYN",,,,,,,"SUB OUT by BROUSSARD,CAMRYN",4,subbing out,,sewanee,camryn broussard,,600
324,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,324,10:00,"SUB IN by PHILLIPS,LAKEISHA",,,,,,,"SUB IN by PHILLIPS,LAKEISHA",4,subbing in,,sewanee,lakeisha phillips,,600
325,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,325,09:45,"MISS LAYUP by TREANTON,ELLIE(in the paint)",,,,,,,"MISS LAYUP by TREANTON,ELLIE(in the paint)",4,layup,missed,sewanee,ellie treanton,,585
326,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,326,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
327,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,327,09:26,,,,,"MISS JUMPER by FEE,MIKAYLA(in the paint)",,,"MISS JUMPER by FEE,MIKAYLA(in the paint)",4,jumper,missed,Centre,mikayla fee,,566
328,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,328,--,"REBOUND DEF by BOMBASSI,BELLA",,,,,,,"REBOUND DEF by BOMBASSI,BELLA",4,defensive rebound,,sewanee,bella bombassi,,
329,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,329,09:11,,,,,"FOUL  by WEHBY,ABIGAIL",,,"FOUL  by WEHBY,ABIGAIL",4,foul,,Centre,abigail wehby,,551
330,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,330,08:56,"MISS 3PTR by TREANTON,ELLIE",,,,,,,"MISS 3PTR by TREANTON,ELLIE",4,three pointer,missed,sewanee,ellie treanton,,536
331,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,331,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",4,defensive rebound,,Centre,abigail wehby,,
332,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,332,08:35,,41,,58 (+17),"GOOD JUMPER by WILSON,KAT",Centre 41-58 (+17),,"GOOD JUMPER by WILSON,KAT",4,jumper,good,Centre,kat wilson,2,515
333,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,333,08:15,"TURNOVER  by HITCHCOCK,ALLISON",,,,,,,"TURNOVER  by HITCHCOCK,ALLISON",4,turnover,,sewanee,allison hitchcock,,495
334,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,334,08:15,,,,,"STEAL  by HICKS,ELLEN",,,"STEAL  by HICKS,ELLEN",4,steal,,Centre,,,495
335,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,335,07:53,,,,,"MISS JUMPER by FEE,MIKAYLA(in the paint)",,,"MISS JUMPER by FEE,MIKAYLA(in the paint)",4,jumper,missed,Centre,mikayla fee,,473
336,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,336,--,"REBOUND DEF by HITCHCOCK,ALLISON",,,,,,,"REBOUND DEF by HITCHCOCK,ALLISON",4,defensive rebound,,sewanee,allison hitchcock,,
337,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,337,07:46,,,,,"FOUL  by WILSON,KAT",,,"FOUL  by WILSON,KAT",4,foul,,Centre,kat wilson,,466
338,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,338,07:46,"GOOD FT by HITCHCOCK,ALLISON(fastbreak)",42,,58 (+16),,Sewan 42-58 (+16),,"GOOD FT by HITCHCOCK,ALLISON(fastbreak)",4,free throw,good,sewanee,allison(fastbreak) hitchcock,1,466
339,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,339,07:46,"GOOD FT by HITCHCOCK,ALLISON(fastbreak)",43,,58 (+15),,Sewan 43-58 (+15),,"GOOD FT by HITCHCOCK,ALLISON(fastbreak)",4,free throw,good,sewanee,allison(fastbreak) hitchcock,1,466
340,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,340,07:27,,43,,60 (+17),"GOOD JUMPER by HICKS,ELLEN",Centre 43-60 (+17),,"GOOD JUMPER by HICKS,ELLEN",4,jumper,good,Centre,ellen hicks,2,447
341,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,341,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
342,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,342,07:06,"MISS 3PTR by LOGAN,KINSLEY",,,,,,,"MISS 3PTR by LOGAN,KINSLEY",4,three pointer,missed,sewanee,kinsley logan,,426
343,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,343,--,"REBOUND OFF by PHILLIPS,LAKEISHA",,,,,,,"REBOUND OFF by PHILLIPS,LAKEISHA",4,offensive rebound,,sewanee,lakeisha phillips,,
344,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,344,06:54,"MISS LAYUP by BOMBASSI,BELLA(in the paint)",,,,,,,"MISS LAYUP by BOMBASSI,BELLA(in the paint)",4,layup,missed,sewanee,bella bombassi,,414
345,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,345,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
346,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,346,06:45,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,405
347,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,347,06:44,,,,,"SUB OUT by WILSON,KAT",,,"SUB OUT by WILSON,KAT",4,subbing out,,Centre,kat wilson,,404
348,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,348,06:44,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,404
349,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,349,06:44,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,404
350,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,350,06:44,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,404
351,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,351,06:44,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,404
352,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,352,06:44,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,404
353,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,353,06:44,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,404
354,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,354,06:44,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,404
355,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,355,06:44,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,404
356,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,356,06:44,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",4,subbing in,,Centre,josie thacker,,404
357,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,357,06:44,"SUB OUT by PHILLIPS,LAKEISHA",,,,,,,"SUB OUT by PHILLIPS,LAKEISHA",4,subbing out,,sewanee,lakeisha phillips,,404
358,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,358,06:44,"SUB IN by YOUNG,ABBY",,,,,,,"SUB IN by YOUNG,ABBY",4,subbing in,,sewanee,abby young,,404
359,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,359,06:24,,,,,"MISS LAYUP by JENNINGS,RACHEL(in the paint)",,,"MISS LAYUP by JENNINGS,RACHEL(in the paint)",4,layup,missed,Centre,rachel jennings,,384
360,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,360,--,,,,,"REBOUND OFF by ROBERTS,BRIANNA",,,"REBOUND OFF by ROBERTS,BRIANNA",4,offensive rebound,,Centre,brianna roberts,,
361,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,361,06:16,,,,,"MISS 3PTR by HEROLD,PAYTON",,,"MISS 3PTR by HEROLD,PAYTON",4,three pointer,missed,Centre,payton herold,,376
362,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,362,--,"REBOUND DEF by YOUNG,ABBY",,,,,,,"REBOUND DEF by YOUNG,ABBY",4,defensive rebound,,sewanee,abby young,,
363,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,363,06:03,"MISS LAYUP by BOMBASSI,BELLA(in the paint)",,,,,,,"MISS LAYUP by BOMBASSI,BELLA(in the paint)",4,layup,missed,sewanee,bella bombassi,,363
364,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,364,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",4,defensive rebound,,Centre,josie thacker,,
365,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,365,05:43,,43,,62 (+19),"GOOD JUMPER by THACKER,JOSIE(in the paint)",Centre 43-62 (+19),,"GOOD JUMPER by THACKER,JOSIE(in the paint)",4,jumper,good,Centre,josie thacker,2,343
366,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,366,05:26,"MISS 3PTR by LOGAN,KINSLEY",,,,,,,"MISS 3PTR by LOGAN,KINSLEY",4,three pointer,missed,sewanee,kinsley logan,,326
367,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,367,--,,,,,"REBOUND DEF by HEROLD,PAYTON",,,"REBOUND DEF by HEROLD,PAYTON",4,defensive rebound,,Centre,payton herold,,
368,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,368,05:13,,,,,"MISS JUMPER by ROBERTS,BRIANNA",,,"MISS JUMPER by ROBERTS,BRIANNA",4,jumper,missed,Centre,brianna roberts,,313
369,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,369,--,"REBOUND DEF by TREANTON,ELLIE",,,,,,,"REBOUND DEF by TREANTON,ELLIE",4,defensive rebound,,sewanee,ellie treanton,,
370,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,370,05:01,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,301
371,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,371,05:01,"SUB OUT by BOMBASSI,BELLA",,,,,,,"SUB OUT by BOMBASSI,BELLA",4,subbing out,,sewanee,bella bombassi,,301
372,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,372,05:01,"SUB IN by BROUSSARD,CAMRYN",,,,,,,"SUB IN by BROUSSARD,CAMRYN",4,subbing in,,sewanee,camryn broussard,,301
373,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,373,04:59,"GOOD 3PTR by BROUSSARD,CAMRYN",46,,62 (+16),,Sewan 46-62 (+16),,"GOOD 3PTR by BROUSSARD,CAMRYN",4,three pointer,good,sewanee,camryn broussard,3,299
374,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,374,04:30,,,,,"MISS JUMPER by ROBERTS,BRIANNA(in the paint)",,,"MISS JUMPER by ROBERTS,BRIANNA(in the paint)",4,jumper,missed,Centre,brianna roberts,,270
375,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,375,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
376,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,376,04:30,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",4,subbing out,,Centre,brianna roberts,,270
377,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,377,04:30,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",4,subbing out,,Centre,josie thacker,,270
378,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,378,04:30,,,,,"SUB IN by WILSON,KAT",,,"SUB IN by WILSON,KAT",4,subbing in,,Centre,kat wilson,,270
379,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,379,04:30,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,270
380,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,380,04:26,,,,,"FOUL  by JENNINGS,RACHEL",,,"FOUL  by JENNINGS,RACHEL",4,foul,,Centre,rachel jennings,,266
381,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,381,04:12,,,,,"FOUL  by HEROLD,PAYTON",,,"FOUL  by HEROLD,PAYTON",4,foul,,Centre,payton herold,,252
382,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,382,04:12,"GOOD FT by BROUSSARD,CAMRYN",47,,62 (+15),,Sewan 47-62 (+15),,"GOOD FT by BROUSSARD,CAMRYN",4,free throw,good,sewanee,camryn broussard,1,252
383,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,383,04:12,"MISS FT by BROUSSARD,CAMRYN",,,,,,,"MISS FT by BROUSSARD,CAMRYN",4,free throw,missed,sewanee,camryn broussard,,252
384,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,384,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",4,defensive rebound,,Centre,kylee murray,,
385,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,385,03:53,,,,,"TURNOVER  by HICKS,ELLEN",,,"TURNOVER  by HICKS,ELLEN",4,turnover,,Centre,ellen hicks,,233
386,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,386,03:45,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,225
387,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,387,03:45,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,225
