,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,NCW,Away Team Score,Play Team Indicator,Home Team Score,CEN,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
274,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,274,08:14,,,,,"MISS FT by WEHBY,ABIGAIL",,,"MISS FT by WEHBY,ABIGAIL",3,free throw,missed,Centre,abigail wehby,,494
275,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,275,--,"REBOUND DEF by WATKINS,MYRA",,,,,,,"REBOUND DEF by WATKINS,MYRA",3,defensive rebound,,n.c. wesleyan,myra watkins,,
276,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,276,08:08,"MISS 3PTR by JOHNSON,KAYLA",,,,,,,"MISS 3PTR by JOHNSON,KAYLA",3,three pointer,missed,n.c. wesleyan,kayla johnson,,488
277,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,277,--,,,,,"REBOUND DEF by MARCUM,MADISON",,,"REBOUND DEF by MARCUM,MADISON",3,defensive rebound,,Centre,madison marcum,,
278,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,278,07:58,,51 (+26),,25,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",CEN 51-25 (-26),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",3,jumper,good,Centre,abigail wehby,2,478
279,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,279,07:37,"GOOD JUMPER by JOHNSON,KAYLA",53 (+28),,25,,NCW 53-25 (-28),,"GOOD JUMPER by JOHNSON,KAYLA",3,jumper,good,n.c. wesleyan,kayla johnson,2,457
280,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,280,--,"ASSIST  by NICHOLS,CYDNEY",,,,,,,"ASSIST  by NICHOLS,CYDNEY",3,assist,,n.c. wesleyan,cydney nichols,,
281,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,281,07:10,,,,,"MISS JUMPER by FEE,MIKAYLA(in the paint)",,,"MISS JUMPER by FEE,MIKAYLA(in the paint)",3,jumper,missed,Centre,mikayla fee,,430
282,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,282,--,"REBOUND DEF by WATKINS,MYRA",,,,,,,"REBOUND DEF by WATKINS,MYRA",3,defensive rebound,,n.c. wesleyan,myra watkins,,
283,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,283,06:59,"GOOD LAYUP by NICHOLS,CYDNEY",55 (+30),,25,,NCW 55-25 (-30),,"GOOD LAYUP by NICHOLS,CYDNEY",3,layup,good,n.c. wesleyan,cydney nichols,2,419
284,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,284,06:47,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,407
285,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,285,--,"REBOUND DEF by JOHNSON,KAYLA",,,,,,,"REBOUND DEF by JOHNSON,KAYLA",3,defensive rebound,,n.c. wesleyan,kayla johnson,,
286,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,286,06:39,"GOOD LAYUP by JOHNSON,KAYLA(fastbreak)",57 (+32),,25,,NCW 57-25 (-32),,"GOOD LAYUP by JOHNSON,KAYLA(fastbreak)",3,layup,good,n.c. wesleyan,kayla(fastbreak) johnson,2,399
287,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,287,06:30,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,390
288,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,288,06:30,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,390
289,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,289,06:30,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,390
290,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,290,06:30,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,390
291,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,291,06:30,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,390
292,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,292,06:30,,,,,"SUB IN by WILSON,KAT",,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,390
293,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,293,06:30,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,390
294,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,294,06:30,"SUB OUT by TAYLOR,KEORRA",,,,,,,"SUB OUT by TAYLOR,KEORRA",3,subbing out,,n.c. wesleyan,keorra taylor,,390
295,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,295,06:30,"SUB IN by BEST,NYESHA",,,,,,,"SUB IN by BEST,NYESHA",3,subbing in,,n.c. wesleyan,nyesha best,,390
296,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,296,06:15,"FOUL  by NICHOLS,CYDNEY",,,,,,,"FOUL  by NICHOLS,CYDNEY",3,foul,,n.c. wesleyan,cydney nichols,,375
297,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,297,06:15,"SUB OUT by TRIPP,KNECIYA",,,,,,,"SUB OUT by TRIPP,KNECIYA",3,subbing out,,n.c. wesleyan,kneciya tripp,,375
298,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,298,06:15,"SUB IN by HARRISON,KAYRISMA",,,,,,,"SUB IN by HARRISON,KAYRISMA",3,subbing in,,n.c. wesleyan,kayrisma harrison,,375
299,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,299,06:15,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,375
300,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,300,06:15,,,,,"SUB IN by GARRETT,TAYLOR",,,"SUB IN by GARRETT,TAYLOR",3,subbing in,,Centre,taylor garrett,,375
301,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,301,06:12,,57 (+30),,27,"GOOD LAYUP by HICKS,ELLEN(in the paint)",CEN 57-27 (-30),,"GOOD LAYUP by HICKS,ELLEN(in the paint)",3,layup,good,Centre,ellen hicks,2,372
302,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,302,06:12,"FOUL  by NICHOLS,CYDNEY(in the paint)",,,,,,,"FOUL  by NICHOLS,CYDNEY(in the paint)",3,foul,,n.c. wesleyan,cydney nichols,,372
303,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,303,06:12,,57 (+29),,28,"GOOD FT by HICKS,ELLEN",CEN 57-28 (-29),,"GOOD FT by HICKS,ELLEN",3,free throw,good,Centre,ellen hicks,1,372
304,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,304,06:05,"GOOD 3PTR by JOHNSON,KAYLA",60 (+32),,28,,NCW 60-28 (-32),,"GOOD 3PTR by JOHNSON,KAYLA",3,three pointer,good,n.c. wesleyan,kayla johnson,3,365
305,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,305,--,"ASSIST  by NICHOLS,CYDNEY",,,,,,,"ASSIST  by NICHOLS,CYDNEY",3,assist,,n.c. wesleyan,cydney nichols,,
306,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,306,05:49,"FOUL  by NICHOLS,CYDNEY",,,,,,,"FOUL  by NICHOLS,CYDNEY",3,foul,,n.c. wesleyan,cydney nichols,,349
307,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,307,05:49,"SUB OUT by NICHOLS,CYDNEY",,,,,,,"SUB OUT by NICHOLS,CYDNEY",3,subbing out,,n.c. wesleyan,cydney nichols,,349
308,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,308,05:49,"SUB IN by BEST,MYESHA",,,,,,,"SUB IN by BEST,MYESHA",3,subbing in,,n.c. wesleyan,myesha best,,349
309,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,309,05:44,,,,,"MISS LAYUP by JENNINGS,RACHEL(in the paint)",,,"MISS LAYUP by JENNINGS,RACHEL(in the paint)",3,layup,missed,Centre,rachel jennings,,344
310,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,310,--,"REBOUND DEF by BEST,MYESHA",,,,,,,"REBOUND DEF by BEST,MYESHA",3,defensive rebound,,n.c. wesleyan,myesha best,,
311,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,311,05:33,"GOOD LAYUP by BEST,NYESHA(in the paint)",62 (+34),,28,,NCW 62-28 (-34),,"GOOD LAYUP by BEST,NYESHA(in the paint)",3,layup,good,n.c. wesleyan,nyesha best,2,333
312,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,312,05:14,"FOUL  by BEST,MYESHA",,,,,,,"FOUL  by BEST,MYESHA",3,foul,,n.c. wesleyan,myesha best,,314
313,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,313,05:14,,62 (+33),,29,"GOOD FT by WILSON,KAT",CEN 62-29 (-33),,"GOOD FT by WILSON,KAT",3,free throw,good,Centre,kat wilson,1,314
314,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,314,05:14,,62 (+32),,30,"GOOD FT by WILSON,KAT",CEN 62-30 (-32),,"GOOD FT by WILSON,KAT",3,free throw,good,Centre,kat wilson,1,314
315,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,315,04:53,"MISS JUMPER by HARRISON,KAYRISMA(in the paint)",,,,,,,"MISS JUMPER by HARRISON,KAYRISMA(in the paint)",3,jumper,missed,n.c. wesleyan,kayrisma harrison,,293
316,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,316,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",3,defensive rebound,,Centre,ellen hicks,,
317,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,317,04:43,,,,,"FOUL  by HEROLD,PAYTON",,,"FOUL  by HEROLD,PAYTON",3,foul,,Centre,payton herold,,283
318,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,318,04:43,,,,,"TURNOVER  by HEROLD,PAYTON",,,"TURNOVER  by HEROLD,PAYTON",3,turnover,,Centre,payton herold,,283
319,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,319,04:43,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,3,timeout,,n.c. wesleyan,,,283
320,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,320,04:43,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,283
321,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,321,04:43,,,,,"SUB OUT by WILSON,KAT",,,"SUB OUT by WILSON,KAT",3,subbing out,,Centre,kat wilson,,283
322,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,322,04:43,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,283
323,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,323,04:43,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",3,subbing out,,Centre,payton herold,,283
324,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,324,04:43,,,,,"SUB OUT by GARRETT,TAYLOR",,,"SUB OUT by GARRETT,TAYLOR",3,subbing out,,Centre,taylor garrett,,283
325,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,325,04:43,,,,,"SUB IN by JACKSON,HANNAH",,,"SUB IN by JACKSON,HANNAH",3,subbing in,,Centre,hannah jackson,,283
326,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,326,04:43,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,283
327,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,327,04:43,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,283
328,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,328,04:43,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,283
329,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,329,04:43,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,283
330,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,330,04:43,"SUB OUT by JOHNSON,KAYLA",,,,,,,"SUB OUT by JOHNSON,KAYLA",3,subbing out,,n.c. wesleyan,kayla johnson,,283
331,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,331,04:43,"SUB OUT by WATKINS,MYRA",,,,,,,"SUB OUT by WATKINS,MYRA",3,subbing out,,n.c. wesleyan,myra watkins,,283
332,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,332,04:43,"SUB IN by TAYLOR,KEORRA",,,,,,,"SUB IN by TAYLOR,KEORRA",3,subbing in,,n.c. wesleyan,keorra taylor,,283
333,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,333,04:43,"SUB IN by TRIPP,KNECIYA",,,,,,,"SUB IN by TRIPP,KNECIYA",3,subbing in,,n.c. wesleyan,kneciya tripp,,283
334,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,334,04:18,"GOOD JUMPER by BEST,NYESHA",64 (+34),,30,,NCW 64-30 (-34),,"GOOD JUMPER by BEST,NYESHA",3,jumper,good,n.c. wesleyan,nyesha best,2,258
335,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,335,04:03,,,,,"TURNOVER  by MARCUM,MADISON",,,"TURNOVER  by MARCUM,MADISON",3,turnover,,Centre,madison marcum,,243
336,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,336,04:03,"STEAL  by HARRISON,KAYRISMA",,,,,,,"STEAL  by HARRISON,KAYRISMA",3,steal,,n.c. wesleyan,,,243
337,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,337,03:56,"MISS LAYUP by BEST,MYESHA(in the paint)",,,,,,,"MISS LAYUP by BEST,MYESHA(in the paint)",3,layup,missed,n.c. wesleyan,myesha best,,236
338,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,338,--,"REBOUND OFF by TAYLOR,KEORRA",,,,,,,"REBOUND OFF by TAYLOR,KEORRA",3,offensive rebound,,n.c. wesleyan,keorra taylor,,
339,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,339,03:34,"MISS JUMPER by BEST,NYESHA",,,,,,,"MISS JUMPER by BEST,NYESHA",3,jumper,missed,n.c. wesleyan,nyesha best,,214
340,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,340,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
341,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,341,03:26,"TURNOVER  by BEST,MYESHA",,,,,,,"TURNOVER  by BEST,MYESHA",3,turnover,,n.c. wesleyan,myesha best,,206
342,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,342,03:26,,,,,"STEAL  by WEHBY,ABIGAIL",,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,206
343,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,343,03:26,,,,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",3,layup,missed,Centre,abigail wehby,,206
