,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Han,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
324,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,324,04:51,,,,,"SUB IN by WILSON,KAT",,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,291
325,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,325,04:51,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,291
326,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,326,04:51,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,291
327,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,327,04:51,"SUB OUT by COURTNEY,SAVANNAH",,,,,,,"SUB OUT by COURTNEY,SAVANNAH",3,subbing out,,hanover,savannah courtney,,291
328,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,328,04:51,"SUB IN by NALL,ALEXIS",,,,,,,"SUB IN by NALL,ALEXIS",3,subbing in,,hanover,alexis nall,,291
329,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,329,04:51,"GOOD FT by BLUME,LANETTE",37,,40 (+3),,Han 37-40 (+3),,"GOOD FT by BLUME,LANETTE",3,free throw,good,hanover,lanette blume,1,291
330,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,330,04:50,"MISS FT by BLUME,LANETTE",,,,,,,"MISS FT by BLUME,LANETTE",3,free throw,missed,hanover,lanette blume,,290
331,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,331,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",3,defensive rebound,,Centre,kat wilson,,
332,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,332,04:30,,,,,"MISS 3PTR by MURRAY,KYLEE",,,"MISS 3PTR by MURRAY,KYLEE",3,three pointer,missed,Centre,kylee murray,,270
333,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,333,--,,,,,"REBOUND OFF by WILSON,KAT",,,"REBOUND OFF by WILSON,KAT",3,offensive rebound,,Centre,kat wilson,,
334,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,334,04:26,"SUB OUT by HARTMAN,KATIE",,,,,,,"SUB OUT by HARTMAN,KATIE",3,subbing out,,hanover,katie hartman,,266
335,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,335,04:26,"SUB IN by TODD,BROOKE",,,,,,,"SUB IN by TODD,BROOKE",3,subbing in,,hanover,brooke todd,,266
336,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,336,04:18,,,,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",3,jumper,missed,Centre,abigail wehby,,258
337,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,337,--,"REBOUND DEF by NALL,ALEXIS",,,,,,,"REBOUND DEF by NALL,ALEXIS",3,defensive rebound,,hanover,alexis nall,,
338,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,338,04:04,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,244
339,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,339,04:04,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,244
340,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,340,04:04,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,244
341,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,341,04:04,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,244
342,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,342,04:04,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,244
343,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,343,04:04,"MISS FT by WILDER,CALLIE",,,,,,,"MISS FT by WILDER,CALLIE",3,free throw,missed,hanover,callie wilder,,244
344,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,344,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
345,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,345,04:04,"GOOD FT by WILDER,CALLIE",38,,40 (+2),,Han 38-40 (+2),,"GOOD FT by WILDER,CALLIE",3,free throw,good,hanover,callie wilder,1,244
346,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,346,04:04,"SUB OUT by TYNAN,LIZ",,,,,,,"SUB OUT by TYNAN,LIZ",3,subbing out,,hanover,liz tynan,,244
347,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,347,04:04,"SUB IN by COURTNEY,SAVANNAH",,,,,,,"SUB IN by COURTNEY,SAVANNAH",3,subbing in,,hanover,savannah courtney,,244
348,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,348,03:54,,38,,43 (+5),"GOOD 3PTR by MARCUM,MADISON",Centre 38-43 (+5),,"GOOD 3PTR by MARCUM,MADISON",3,three pointer,good,Centre,madison marcum,3,234
349,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,349,--,,,,,"ASSIST  by WILSON,KAT",,,"ASSIST  by WILSON,KAT",3,assist,,Centre,kat wilson,,
350,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,350,03:40,"MISS JUMPER by WILDER,CALLIE(in the paint)",,,,,,,"MISS JUMPER by WILDER,CALLIE(in the paint)",3,jumper,missed,hanover,callie wilder,,220
351,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,351,--,"REBOUND OFF by COURTNEY,SAVANNAH",,,,,,,"REBOUND OFF by COURTNEY,SAVANNAH",3,offensive rebound,,hanover,savannah courtney,,
352,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,352,03:36,"GOOD JUMPER by COURTNEY,SAVANNAH(in the paint)",40,,43 (+3),,Han 40-43 (+3),,"GOOD JUMPER by COURTNEY,SAVANNAH(in the paint)",3,jumper,good,hanover,savannah courtney,2,216
353,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,353,03:10,,,,,"MISS JUMPER by FEE,MIKAYLA(in the paint)",,,"MISS JUMPER by FEE,MIKAYLA(in the paint)",3,jumper,missed,Centre,mikayla fee,,190
354,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,354,--,"REBOUND DEF by BLUME,LANETTE",,,,,,,"REBOUND DEF by BLUME,LANETTE",3,defensive rebound,,hanover,lanette blume,,
355,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,355,03:06,"MISS JUMPER by WILDER,CALLIE",,,,,,,"MISS JUMPER by WILDER,CALLIE",3,jumper,missed,hanover,callie wilder,,186
356,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,356,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
357,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,357,03:02,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,182
358,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,358,03:02,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,182
359,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,359,03:02,"SUB OUT by BLUME,LANETTE",,,,,,,"SUB OUT by BLUME,LANETTE",3,subbing out,,hanover,lanette blume,,182
360,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,360,03:02,"SUB IN by HARTMAN,KATIE",,,,,,,"SUB IN by HARTMAN,KATIE",3,subbing in,,hanover,katie hartman,,182
361,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,361,02:55,,40,,46 (+6),"GOOD 3PTR by WILSON,KAT",Centre 40-46 (+6),,"GOOD 3PTR by WILSON,KAT",3,three pointer,good,Centre,kat wilson,3,175
362,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,362,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
363,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,363,02:32,"MISS JUMPER by COURTNEY,SAVANNAH(in the paint)",,,,,,,"MISS JUMPER by COURTNEY,SAVANNAH(in the paint)",3,jumper,missed,hanover,savannah courtney,,152
364,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,364,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",3,defensive rebound,,Centre,ellen hicks,,
365,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,365,02:03,,40,,49 (+9),"GOOD 3PTR by WEHBY,ABIGAIL",Centre 40-49 (+9),,"GOOD 3PTR by WEHBY,ABIGAIL",3,three pointer,good,Centre,abigail wehby,3,123
366,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,366,--,,,,,"ASSIST  by THACKER,JOSIE",,,"ASSIST  by THACKER,JOSIE",3,assist,,Centre,josie thacker,,
367,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,367,01:46,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,106
368,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,368,01:46,"GOOD FT by NALL,ALEXIS",41,,49 (+8),,Han 41-49 (+8),,"GOOD FT by NALL,ALEXIS",3,free throw,good,hanover,alexis nall,1,106
369,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,369,01:46,"MISS FT by NALL,ALEXIS",,,,,,,"MISS FT by NALL,ALEXIS",3,free throw,missed,hanover,alexis nall,,106
370,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,370,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",3,defensive rebound,,Centre,kat wilson,,
371,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,371,01:19,,,,,"TURNOVER  by HICKS,ELLEN",,,"TURNOVER  by HICKS,ELLEN",3,turnover,,Centre,ellen hicks,,79
372,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,372,01:19,"STEAL  by WILDER,CALLIE",,,,,,,"STEAL  by WILDER,CALLIE",3,steal,,hanover,,,79
373,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,373,01:13,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,73
374,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,374,01:13,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,73
375,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,375,01:13,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,73
376,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,376,01:13,"MISS FT by WILDER,CALLIE(fastbreak)",,,,,,,"MISS FT by WILDER,CALLIE(fastbreak)",3,free throw,missed,hanover,callie(fastbreak) wilder,,73
377,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,377,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
378,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,378,01:13,"MISS FT by WILDER,CALLIE(fastbreak)",,,,,,,"MISS FT by WILDER,CALLIE(fastbreak)",3,free throw,missed,hanover,callie(fastbreak) wilder,,73
379,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,379,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",3,defensive rebound,,Centre,josie thacker,,
380,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,380,00:56,"FOUL  by NALL,ALEXIS",,,,,,,"FOUL  by NALL,ALEXIS",3,foul,,hanover,alexis nall,,56
381,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,381,00:56,,,,,"MISS FT by FEE,MIKAYLA",,,"MISS FT by FEE,MIKAYLA",3,free throw,missed,Centre,mikayla fee,,56
382,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,382,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
383,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,383,00:56,,41,,50 (+9),"GOOD FT by FEE,MIKAYLA",Centre 41-50 (+9),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,56
384,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,384,00:56,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,56
385,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,385,00:56,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,56
386,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,386,00:56,"SUB OUT by NALL,ALEXIS",,,,,,,"SUB OUT by NALL,ALEXIS",3,subbing out,,hanover,alexis nall,,56
387,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,387,00:56,"SUB IN by TYNAN,LIZ",,,,,,,"SUB IN by TYNAN,LIZ",3,subbing in,,hanover,liz tynan,,56
388,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,388,00:33,"FOUL  by WILDER,CALLIE",,,,,,,"FOUL  by WILDER,CALLIE",3,foul,,hanover,callie wilder,,33
389,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,389,00:33,"TURNOVER  by WILDER,CALLIE",,,,,,,"TURNOVER  by WILDER,CALLIE",3,turnover,,hanover,callie wilder,,33
390,6,hanover,Hanover,Centre,74-61,74,61,"15, 13, 22, 24, 74","16, 14, 13, 18, 61",15,13,22,24,74,16,14,13,18,61,"3-3,0-0 SAA","1-3,0-0 HCAC",11/30/19,Win,92,No Location Recorded,4:00 PM,H,390,00:14,,,,,"MISS 3PTR by MURRAY,KYLEE",,,"MISS 3PTR by MURRAY,KYLEE",3,three pointer,missed,Centre,kylee murray,,14
