,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MVILLE,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
319,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,319,05:13,"SUB OUT by JERROLDS,HOLLAND",,,,,,,"SUB OUT by JERROLDS,HOLLAND",3,subbing out,,maryville (tn),holland jerrolds,,313
320,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,320,05:13,"SUB IN by WANDELL,KELLEY",,,,,,,"SUB IN by WANDELL,KELLEY",3,subbing in,,maryville (tn),kelley wandell,,313
321,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,321,04:56,,,,,"MISS 3PTR by JACKSON,HANNAH",,,"MISS 3PTR by JACKSON,HANNAH",3,three pointer,missed,Centre,hannah jackson,,296
322,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,322,--,"REBOUND DEF by VARNEY,KLAIRE",,,,,,,"REBOUND DEF by VARNEY,KLAIRE",3,defensive rebound,,maryville (tn),klaire varney,,
323,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,323,04:47,"MISS 3PTR by JOSEPH,ABBI",,,,,,,"MISS 3PTR by JOSEPH,ABBI",3,three pointer,missed,maryville (tn),abbi joseph,,287
324,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,324,--,"REBOUND OFF by HIX,SHELBY",,,,,,,"REBOUND OFF by HIX,SHELBY",3,offensive rebound,,maryville (tn),shelby hix,,
325,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,325,04:40,"MISS LAYUP by HIX,SHELBY(in the paint)",,,,,,,"MISS LAYUP by HIX,SHELBY(in the paint)",3,layup,missed,maryville (tn),shelby hix,,280
326,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,326,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",3,defensive rebound,,Centre,josie thacker,,
327,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,327,04:12,,,,,"TURNOVER  by THACKER,JOSIE",,,"TURNOVER  by THACKER,JOSIE",3,turnover,,Centre,josie thacker,,252
328,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,328,04:12,"STEAL  by CARRUTHERS,COURTNEY",,,,,,,"STEAL  by CARRUTHERS,COURTNEY",3,steal,,maryville (tn),,,252
329,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,329,04:02,"MISS 3PTR by JOSEPH,ABBI",,,,,,,"MISS 3PTR by JOSEPH,ABBI",3,three pointer,missed,maryville (tn),abbi joseph,,242
330,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,330,--,,,,,"REBOUND DEF by JENNINGS,RACHEL",,,"REBOUND DEF by JENNINGS,RACHEL",3,defensive rebound,,Centre,rachel jennings,,
331,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,331,03:56,,,,,"FOUL  by JENNINGS,RACHEL",,,"FOUL  by JENNINGS,RACHEL",3,foul,,Centre,rachel jennings,,236
332,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,332,03:56,,,,,"TURNOVER  by JENNINGS,RACHEL",,,"TURNOVER  by JENNINGS,RACHEL",3,turnover,,Centre,rachel jennings,,236
333,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,333,03:56,,,,,"SUB OUT by JACKSON,HANNAH",,,"SUB OUT by JACKSON,HANNAH",3,subbing out,,Centre,hannah jackson,,236
334,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,334,03:56,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,236
335,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,335,03:56,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,236
336,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,336,03:56,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",3,subbing out,,Centre,brianna roberts,,236
337,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,337,03:56,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,236
338,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,338,03:56,,,,,"SUB IN by WILSON,KAT",,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,236
339,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,339,03:56,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,236
340,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,340,03:56,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,236
341,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,341,03:56,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,236
342,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,342,03:56,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,236
343,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,343,03:56,"SUB OUT by VARNEY,KLAIRE",,,,,,,"SUB OUT by VARNEY,KLAIRE",3,subbing out,,maryville (tn),klaire varney,,236
344,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,344,03:56,"SUB OUT by JOSEPH,ABBI",,,,,,,"SUB OUT by JOSEPH,ABBI",3,subbing out,,maryville (tn),abbi joseph,,236
345,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,345,03:56,"SUB IN by GARDNER,LIBBY",,,,,,,"SUB IN by GARDNER,LIBBY",3,subbing in,,maryville (tn),libby gardner,,236
346,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,346,03:56,"SUB IN by ECKENROD,ELSA",,,,,,,"SUB IN by ECKENROD,ELSA",3,subbing in,,maryville (tn),elsa eckenrod,,236
347,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,347,03:37,"MISS 3PTR by CARRUTHERS,COURTNEY",,,,,,,"MISS 3PTR by CARRUTHERS,COURTNEY",3,three pointer,missed,maryville (tn),courtney carruthers,,217
348,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,348,--,"REBOUND OFF by HIX,SHELBY",,,,,,,"REBOUND OFF by HIX,SHELBY",3,offensive rebound,,maryville (tn),shelby hix,,
349,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,349,03:32,"GOOD LAYUP by WANDELL,KELLEY(in the paint)",42 (+11),,31,,MVILLE 42-31 (-11),,"GOOD LAYUP by WANDELL,KELLEY(in the paint)",3,layup,good,maryville (tn),kelley wandell,2,212
350,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,350,--,"ASSIST  by HIX,SHELBY",,,,,,,"ASSIST  by HIX,SHELBY",3,assist,,maryville (tn),shelby hix,,
351,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,351,03:24,"FOUL  by GARDNER,LIBBY",,,,,,,"FOUL  by GARDNER,LIBBY",3,foul,,maryville (tn),libby gardner,,204
352,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,352,03:01,,,,,"MISS 3PTR by WILSON,KAT",,,"MISS 3PTR by WILSON,KAT",3,three pointer,missed,Centre,kat wilson,,181
353,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,353,--,"REBOUND DEF by CARRUTHERS,COURTNEY",,,,,,,"REBOUND DEF by CARRUTHERS,COURTNEY",3,defensive rebound,,maryville (tn),courtney carruthers,,
354,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,354,02:53,"TURNOVER  by CARRUTHERS,COURTNEY",,,,,,,"TURNOVER  by CARRUTHERS,COURTNEY",3,turnover,,maryville (tn),courtney carruthers,,173
355,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,355,02:41,"FOUL  by WANDELL,KELLEY",,,,,,,"FOUL  by WANDELL,KELLEY",3,foul,,maryville (tn),kelley wandell,,161
356,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,356,02:39,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,159
357,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,357,--,"REBOUND DEF by GARDNER,LIBBY",,,,,,,"REBOUND DEF by GARDNER,LIBBY",3,defensive rebound,,maryville (tn),libby gardner,,
358,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,358,02:20,"TURNOVER  by CARRUTHERS,COURTNEY",,,,,,,"TURNOVER  by CARRUTHERS,COURTNEY",3,turnover,,maryville (tn),courtney carruthers,,140
359,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,359,02:20,,,,,"STEAL  by MARCUM,MADISON",,,"STEAL  by MARCUM,MADISON",3,steal,,Centre,,,140
360,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,360,02:13,,,,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",3,jumper,missed,Centre,abigail wehby,,133
361,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,361,--,,,,,"REBOUND OFF by WEHBY,ABIGAIL",,,"REBOUND OFF by WEHBY,ABIGAIL",3,offensive rebound,,Centre,abigail wehby,,
362,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,362,02:06,,,,,"MISS 3PTR by WEHBY,ABIGAIL",,,"MISS 3PTR by WEHBY,ABIGAIL",3,three pointer,missed,Centre,abigail wehby,,126
363,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,363,02:03,"FOUL  by ECKENROD,ELSA",,,,,,,"FOUL  by ECKENROD,ELSA",3,foul,,maryville (tn),elsa eckenrod,,123
364,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,364,02:03,"SUB OUT by WANDELL,KELLEY",,,,,,,"SUB OUT by WANDELL,KELLEY",3,subbing out,,maryville (tn),kelley wandell,,123
365,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,365,02:03,"SUB OUT by HIX,SHELBY",,,,,,,"SUB OUT by HIX,SHELBY",3,subbing out,,maryville (tn),shelby hix,,123
366,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,366,02:03,"SUB IN by VARNEY,KLAIRE",,,,,,,"SUB IN by VARNEY,KLAIRE",3,subbing in,,maryville (tn),klaire varney,,123
367,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,367,02:03,"SUB IN by JOSEPH,ABBI",,,,,,,"SUB IN by JOSEPH,ABBI",3,subbing in,,maryville (tn),abbi joseph,,123
368,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,368,02:03,,42 (+10),,32,"GOOD FT by WEHBY,ABIGAIL",Centre 42-32 (-10),,"GOOD FT by WEHBY,ABIGAIL",3,free throw,good,Centre,abigail wehby,1,123
369,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,369,02:03,,,,,"MISS FT by WEHBY,ABIGAIL",,,"MISS FT by WEHBY,ABIGAIL",3,free throw,missed,Centre,abigail wehby,,123
370,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,370,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
371,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,371,02:03,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,123
372,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,372,02:03,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,123
373,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,373,--,,,,,"REBOUND OFF by WEHBY,ABIGAIL",,,"REBOUND OFF by WEHBY,ABIGAIL",3,offensive rebound,,Centre,abigail wehby,,
374,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,374,01:54,,,,,"FOUL  by WEHBY,ABIGAIL",,,"FOUL  by WEHBY,ABIGAIL",3,foul,,Centre,abigail wehby,,114
375,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,375,01:54,"GOOD FT by ECKENROD,ELSA",43 (+11),,32,,MVILLE 43-32 (-11),,"GOOD FT by ECKENROD,ELSA",3,free throw,good,maryville (tn),elsa eckenrod,1,114
376,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,376,01:54,"GOOD FT by ECKENROD,ELSA",44 (+12),,32,,MVILLE 44-32 (-12),,"GOOD FT by ECKENROD,ELSA",3,free throw,good,maryville (tn),elsa eckenrod,1,114
377,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,377,01:26,,44 (+9),,35,"GOOD 3PTR by MARCUM,MADISON",Centre 44-35 (-9),,"GOOD 3PTR by MARCUM,MADISON",3,three pointer,good,Centre,madison marcum,3,86
378,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,378,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
379,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,379,01:04,"GOOD JUMPER by GARDNER,LIBBY(in the paint)",46 (+11),,35,,MVILLE 46-35 (-11),,"GOOD JUMPER by GARDNER,LIBBY(in the paint)",3,jumper,good,maryville (tn),libby gardner,2,64
380,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,380,01:04,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",3,foul,,Centre,kylee murray,,64
381,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,381,01:04,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,64
382,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,382,01:04,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,64
383,4,maryville,Maryville (TN),Centre,50-66,50,66,"11, 18, 9, 12, 50","15, 15, 17, 19, 66",11,18,9,12,50,15,15,17,19,66,"1-3,0-0 SAA","4-1,0-0 USA South",11/23/19,Lose,258,No Location Recorded,3:00 PM,H,383,01:04,"GOOD FT by GARDNER,LIBBY",47 (+12),,35,,MVILLE 47-35 (-12),,"GOOD FT by GARDNER,LIBBY",3,free throw,good,maryville (tn),libby gardner,1,64
