,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OU,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
251,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,251,00:33,,,,,"MISS FT by THACKER,JOSIE",,,"MISS FT by THACKER,JOSIE",2,free throw,missed,Centre,josie thacker,,33
252,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,252,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
253,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,253,00:33,,28,,28,"GOOD FT by THACKER,JOSIE",Centre 28-28 (0),,"GOOD FT by THACKER,JOSIE",2,free throw,good,Centre,josie thacker,1,33
254,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,254,00:03,"MISS LAYUP by REED,NIKKI(in the paint)",,,,,,,"MISS LAYUP by REED,NIKKI(in the paint)",2,layup,missed,oglethorpe,nikki reed,,3
255,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,255,00:03,,,,,"BLOCK  by THACKER,JOSIE",,,"BLOCK  by THACKER,JOSIE",2,block,,Centre,josie thacker,,3
256,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,256,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
257,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,257,00:01,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2,turnover,,Centre,,,1
258,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,258,Start Period 3,,,,,,,,,3,,,,,,
259,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,259,10:00,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",3,subbing out,,Centre,brianna roberts,,600
260,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,260,10:00,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,600
261,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,261,10:00,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,600
262,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,262,10:00,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,600
263,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,263,10:00,"SUB OUT by DONOVAN,SYDNI",,,,,,,"SUB OUT by DONOVAN,SYDNI",3,subbing out,,oglethorpe,sydni donovan,,600
264,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,264,10:00,"SUB OUT by GRINDLE,MORGAN",,,,,,,"SUB OUT by GRINDLE,MORGAN",3,subbing out,,oglethorpe,morgan grindle,,600
265,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,265,10:00,"SUB IN by SMITH,TAYLOR",,,,,,,"SUB IN by SMITH,TAYLOR",3,subbing in,,oglethorpe,taylor smith,,600
266,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,266,10:00,"SUB IN by LEGATE,SAVANNAH",,,,,,,"SUB IN by LEGATE,SAVANNAH",3,subbing in,,oglethorpe,savannah legate,,600
267,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,267,09:50,,,,,"MISS LAYUP by WILSON,KAT(in the paint)",,,"MISS LAYUP by WILSON,KAT(in the paint)",3,layup,missed,Centre,kat wilson,,590
268,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,268,--,"REBOUND DEF by LEGATE,SAVANNAH",,,,,,,"REBOUND DEF by LEGATE,SAVANNAH",3,defensive rebound,,oglethorpe,savannah legate,,
269,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,269,09:34,"MISS LAYUP by REED,NIKKI(in the paint)",,,,,,,"MISS LAYUP by REED,NIKKI(in the paint)",3,layup,missed,oglethorpe,nikki reed,,574
270,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,270,09:34,,,,,"BLOCK  by FEE,MIKAYLA",,,"BLOCK  by FEE,MIKAYLA",3,block,,Centre,mikayla fee,,574
271,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,271,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
272,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,272,09:20,,,,,"MISS JUMPER by FEE,MIKAYLA(in the paint)",,,"MISS JUMPER by FEE,MIKAYLA(in the paint)",3,jumper,missed,Centre,mikayla fee,,560
273,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,273,--,"REBOUND DEF by LEGATE,SAVANNAH",,,,,,,"REBOUND DEF by LEGATE,SAVANNAH",3,defensive rebound,,oglethorpe,savannah legate,,
274,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,274,08:57,"MISS 3PTR by REED,NIKKI",,,,,,,"MISS 3PTR by REED,NIKKI",3,three pointer,missed,oglethorpe,nikki reed,,537
275,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,275,--,"REBOUND OFF by LEGATE,SAVANNAH",,,,,,,"REBOUND OFF by LEGATE,SAVANNAH",3,offensive rebound,,oglethorpe,savannah legate,,
276,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,276,08:43,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,523
277,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,277,08:36,"MISS LAYUP by LEGATE,SAVANNAH(in the paint)",,,,,,,"MISS LAYUP by LEGATE,SAVANNAH(in the paint)",3,layup,missed,oglethorpe,savannah legate,,516
278,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,278,--,"REBOUND OFF by SMITH,TAYLOR",,,,,,,"REBOUND OFF by SMITH,TAYLOR",3,offensive rebound,,oglethorpe,taylor smith,,
279,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,279,08:31,"MISS LAYUP by SMITH,TAYLOR(in the paint)",,,,,,,"MISS LAYUP by SMITH,TAYLOR(in the paint)",3,layup,missed,oglethorpe,taylor smith,,511
280,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,280,--,"REBOUND OFF by BURDGE,AUDREY",,,,,,,"REBOUND OFF by BURDGE,AUDREY",3,offensive rebound,,oglethorpe,audrey burdge,,
281,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,281,08:29,"MISS LAYUP by BURDGE,AUDREY(in the paint)",,,,,,,"MISS LAYUP by BURDGE,AUDREY(in the paint)",3,layup,missed,oglethorpe,audrey burdge,,509
282,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,282,--,"REBOUND OFF by LEGATE,SAVANNAH",,,,,,,"REBOUND OFF by LEGATE,SAVANNAH",3,offensive rebound,,oglethorpe,savannah legate,,
283,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,283,08:18,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,498
284,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,284,08:18,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",3,subbing in,,Centre,brianna roberts,,498
285,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,285,08:16,"GOOD LAYUP by LEGATE,SAVANNAH(in the paint)",30 (+2),,28,,OU 30-28 (-2),,"GOOD LAYUP by LEGATE,SAVANNAH(in the paint)",3,layup,good,oglethorpe,savannah legate,2,496
286,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,286,--,"ASSIST  by VAZQUEZ,AMY",,,,,,,"ASSIST  by VAZQUEZ,AMY",3,assist,,oglethorpe,amy vazquez,,
287,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,287,07:57,,,,,"FOUL  by ROBERTS,BRIANNA",,,"FOUL  by ROBERTS,BRIANNA",3,foul,,Centre,brianna roberts,,477
288,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,288,07:57,,,,,"TURNOVER  by ROBERTS,BRIANNA",,,"TURNOVER  by ROBERTS,BRIANNA",3,turnover,,Centre,brianna roberts,,477
289,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,289,07:57,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",3,subbing out,,Centre,brianna roberts,,477
290,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,290,07:57,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,477
291,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,291,07:42,"GOOD LAYUP by LEGATE,SAVANNAH(in the paint)",32 (+4),,28,,OU 32-28 (-4),,"GOOD LAYUP by LEGATE,SAVANNAH(in the paint)",3,layup,good,oglethorpe,savannah legate,2,462
292,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,292,--,"ASSIST  by SMITH,TAYLOR",,,,,,,"ASSIST  by SMITH,TAYLOR",3,assist,,oglethorpe,taylor smith,,
293,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,293,07:07,,,,,"MISS JUMPER by WEHBY,ABIGAIL",,,"MISS JUMPER by WEHBY,ABIGAIL",3,jumper,missed,Centre,abigail wehby,,427
294,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,294,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
295,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,295,07:06,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,3,turnover,,Centre,,,426
296,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,296,06:51,"GOOD LAYUP by LEGATE,SAVANNAH(in the paint)",34 (+6),,28,,OU 34-28 (-6),,"GOOD LAYUP by LEGATE,SAVANNAH(in the paint)",3,layup,good,oglethorpe,savannah legate,2,411
297,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,297,--,"ASSIST  by SMITH,TAYLOR",,,,,,,"ASSIST  by SMITH,TAYLOR",3,assist,,oglethorpe,taylor smith,,
298,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,298,06:43,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,403
299,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,299,06:31,,,,,"MISS LAYUP by WILSON,KAT(in the paint)",,,"MISS LAYUP by WILSON,KAT(in the paint)",3,layup,missed,Centre,kat wilson,,391
300,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,300,--,"REBOUND DEF by BURDGE,AUDREY",,,,,,,"REBOUND DEF by BURDGE,AUDREY",3,defensive rebound,,oglethorpe,audrey burdge,,
301,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,301,06:24,"TURNOVER  by SMITH,TAYLOR",,,,,,,"TURNOVER  by SMITH,TAYLOR",3,turnover,,oglethorpe,taylor smith,,384
302,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,302,06:24,,,,,"STEAL  by WEHBY,ABIGAIL",,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,384
303,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,303,06:03,,,,,"MISS JUMPER by WILSON,KAT(in the paint)",,,"MISS JUMPER by WILSON,KAT(in the paint)",3,jumper,missed,Centre,kat wilson,,363
304,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,304,--,,,,,"REBOUND OFF by THACKER,JOSIE",,,"REBOUND OFF by THACKER,JOSIE",3,offensive rebound,,Centre,josie thacker,,
305,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,305,05:53,,,,,"MISS LAYUP by HICKS,ELLEN(in the paint)",,,"MISS LAYUP by HICKS,ELLEN(in the paint)",3,layup,missed,Centre,ellen hicks,,353
306,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,306,--,"REBOUND DEF by BURDGE,AUDREY",,,,,,,"REBOUND DEF by BURDGE,AUDREY",3,defensive rebound,,oglethorpe,audrey burdge,,
307,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,307,05:33,"MISS JUMPER by LEGATE,SAVANNAH",,,,,,,"MISS JUMPER by LEGATE,SAVANNAH",3,jumper,missed,oglethorpe,savannah legate,,333
308,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,308,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
309,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,309,05:32,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,332
310,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,310,05:32,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,332
311,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,311,05:13,,,,,"MISS JUMPER by WILSON,KAT(in the paint)",,,"MISS JUMPER by WILSON,KAT(in the paint)",3,jumper,missed,Centre,kat wilson,,313
312,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,312,--,"REBOUND DEF by LEGATE,SAVANNAH",,,,,,,"REBOUND DEF by LEGATE,SAVANNAH",3,defensive rebound,,oglethorpe,savannah legate,,
313,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,313,04:58,"MISS JUMPER by LEGATE,SAVANNAH(in the paint)",,,,,,,"MISS JUMPER by LEGATE,SAVANNAH(in the paint)",3,jumper,missed,oglethorpe,savannah legate,,298
314,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,314,--,"REBOUND OFF by SMITH,TAYLOR",,,,,,,"REBOUND OFF by SMITH,TAYLOR",3,offensive rebound,,oglethorpe,taylor smith,,
