,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CC,Away Team Score,Play Team Indicator,Home Team Score,RC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
402,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,402,04:45,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",55,,55,,CC 55-55 (0),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,layup,good,Centre,mikayla fee,2,285
403,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,403,--,"ASSIST  by HICKS,ELLEN",,,,,,,"ASSIST  by HICKS,ELLEN",4,assist,,Centre,ellen hicks,,
404,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,404,04:30,,55,,57 (+2),"GOOD LAYUP by LEE,TAYA(in the paint)",RC 55-57 (-2),,"GOOD LAYUP by LEE,TAYA(in the paint)",4,layup,good,rhodes,taya lee,2,270
405,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,405,--,,,,,"ASSIST  by TAYLOR,CAROLINE",,,"ASSIST  by TAYLOR,CAROLINE",4,assist,,rhodes,caroline taylor,,
406,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,406,04:07,"TURNOVER  by MARCUM,MADISON",,,,,,,"TURNOVER  by MARCUM,MADISON",4,turnover,,Centre,madison marcum,,247
407,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,407,04:06,,,,,"STEAL  by LEE,TAYA",,,"STEAL  by LEE,TAYA",4,steal,,rhodes,,,246
408,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,408,03:53,,,,,"MISS JUMPER by OWENS,ALYSSA",,,"MISS JUMPER by OWENS,ALYSSA",4,jumper,missed,rhodes,alyssa owens,,233
409,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,409,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
410,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,410,03:40,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",4,jumper,missed,Centre,ellen hicks,,220
411,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,411,--,,,,,"REBOUND DEF by TAYLOR,CAROLINE",,,"REBOUND DEF by TAYLOR,CAROLINE",4,defensive rebound,,rhodes,caroline taylor,,
412,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,412,03:34,"FOUL  by JENNINGS,RACHEL",,,,,,,"FOUL  by JENNINGS,RACHEL",4,foul,,Centre,rachel jennings,,214
413,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,413,03:34,,55,,58 (+3),"GOOD FT by TAYLOR,CAROLINE",RC 55-58 (-3),,"GOOD FT by TAYLOR,CAROLINE",4,free throw,good,rhodes,caroline taylor,1,214
414,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,414,03:34,,,,,"MISS FT by TAYLOR,CAROLINE",,,"MISS FT by TAYLOR,CAROLINE",4,free throw,missed,rhodes,caroline taylor,,214
415,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,415,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
416,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,416,03:34,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,214
417,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,417,03:34,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,214
418,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,418,03:34,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,214
419,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,419,03:34,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,214
420,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,420,03:34,,,,,"SUB IN by LONGACRE,MAYA",,,"SUB IN by LONGACRE,MAYA",4,subbing in,,rhodes,maya longacre,,214
421,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,421,03:34,,,,,"SUB IN by DOWNEY,KIERA",,,"SUB IN by DOWNEY,KIERA",4,subbing in,,rhodes,kiera downey,,214
422,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,422,03:34,,,,,"SUB OUT by HAGEN,ELLEN",,,"SUB OUT by HAGEN,ELLEN",4,subbing out,,rhodes,ellen hagen,,214
423,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,423,03:34,,,,,"SUB OUT by LEE,TAYA",,,"SUB OUT by LEE,TAYA",4,subbing out,,rhodes,taya lee,,214
424,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,424,03:30,,,,,"FOUL  by LONGACRE,MAYA",,,"FOUL  by LONGACRE,MAYA",4,foul,,rhodes,maya longacre,,210
425,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,425,03:30,"GOOD FT by FEE,MIKAYLA",56,,58 (+2),,CC 56-58 (-2),,"GOOD FT by FEE,MIKAYLA",4,free throw,good,Centre,mikayla fee,1,210
426,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,426,03:30,"GOOD FT by FEE,MIKAYLA",57,,58 (+1),,CC 57-58 (-1),,"GOOD FT by FEE,MIKAYLA",4,free throw,good,Centre,mikayla fee,1,210
427,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,427,03:14,"FOUL  by MURRAY,KYLEE",,,,,,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,194
428,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,428,02:51,,57,,59 (+2),"GOOD FT by DOWNEY,KIERA",RC 57-59 (-2),,"GOOD FT by DOWNEY,KIERA",4,free throw,good,rhodes,kiera downey,1,171
429,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,429,02:51,,57,,60 (+3),"GOOD FT by DOWNEY,KIERA",RC 57-60 (-3),,"GOOD FT by DOWNEY,KIERA",4,free throw,good,rhodes,kiera downey,1,171
430,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,430,02:35,"MISS LAYUP by WEHBY,ABIGAIL",,,,,,,"MISS LAYUP by WEHBY,ABIGAIL",4,layup,missed,Centre,abigail wehby,,155
431,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,431,--,,,,,"REBOUND DEF by DOWNEY,KIERA",,,"REBOUND DEF by DOWNEY,KIERA",4,defensive rebound,,rhodes,kiera downey,,
432,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,432,02:28,,57,,62 (+5),"GOOD LAYUP by DOWNEY,KIERA(in the paint)",RC 57-62 (-5),,"GOOD LAYUP by DOWNEY,KIERA(in the paint)",4,layup,good,rhodes,kiera downey,2,148
433,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,433,01:58,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",59,,62 (+3),,CC 59-62 (-3),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",4,jumper,good,Centre,abigail wehby,2,118
434,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,434,01:53,,,,,"FOUL  by TAYLOR,CAROLINE",,,"FOUL  by TAYLOR,CAROLINE",4,foul,,rhodes,caroline taylor,,113
435,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,435,01:53,"GOOD FT by WEHBY,ABIGAIL",60,,62 (+2),,CC 60-62 (-2),,"GOOD FT by WEHBY,ABIGAIL",4,free throw,good,Centre,abigail wehby,1,113
436,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,436,01:53,,,,,"SUB IN by HAGEN,ELLEN",,,"SUB IN by HAGEN,ELLEN",4,subbing in,,rhodes,ellen hagen,,113
437,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,437,01:53,,,,,"SUB OUT by TAYLOR,CAROLINE",,,"SUB OUT by TAYLOR,CAROLINE",4,subbing out,,rhodes,caroline taylor,,113
438,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,438,01:44,,,,,"MISS 3PTR by DOWNEY,KIERA",,,"MISS 3PTR by DOWNEY,KIERA",4,three pointer,missed,rhodes,kiera downey,,104
439,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,439,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
440,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,440,01:41,,,,,"FOUL  by OWENS,ALYSSA",,,"FOUL  by OWENS,ALYSSA",4,foul,,rhodes,alyssa owens,,101
441,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,441,01:19,,,,,"FOUL  by LONGACRE,MAYA",,,"FOUL  by LONGACRE,MAYA",4,foul,,rhodes,maya longacre,,79
442,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,442,01:19,"GOOD FT by WILSON,KAT",61,,62 (+1),,CC 61-62 (-1),,"GOOD FT by WILSON,KAT",4,free throw,good,Centre,kat wilson,1,79
443,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,443,01:19,"MISS FT by WILSON,KAT",,,,,,,"MISS FT by WILSON,KAT",4,free throw,missed,Centre,kat wilson,,79
444,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,444,--,,,,,"REBOUND DEF by MAYEUX,ALLI",,,"REBOUND DEF by MAYEUX,ALLI",4,defensive rebound,,rhodes,alli mayeux,,
445,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,445,01:14,,,,,"TURNOVER  by MAYEUX,ALLI",,,"TURNOVER  by MAYEUX,ALLI",4,turnover,,rhodes,alli mayeux,,74
446,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,446,00:42,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",4,jumper,missed,Centre,kat wilson,,42
447,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,447,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
448,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,448,00:39,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",4,turnover,,Centre,mikayla fee,,39
449,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,449,00:32,,61,,64 (+3),"GOOD JUMPER by DOWNEY,KIERA",RC 61-64 (-3),,"GOOD JUMPER by DOWNEY,KIERA",4,jumper,good,rhodes,kiera downey,2,32
450,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,450,--,,,,,"ASSIST  by OWENS,ALYSSA",,,"ASSIST  by OWENS,ALYSSA",4,assist,,rhodes,alyssa owens,,
451,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,451,00:31,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,31
452,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,452,00:12,"MISS JUMPER by WEHBY,ABIGAIL",,,,,,,"MISS JUMPER by WEHBY,ABIGAIL",4,jumper,missed,Centre,abigail wehby,,12
453,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,453,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
454,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,454,00:09,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",63,,64 (+1),,CC 63-64 (-1),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,layup,good,Centre,mikayla fee,2,9
455,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,455,00:09,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,9
456,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,456,00:07,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",4,foul,,Centre,abigail wehby,,7
457,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,457,00:07,,63,,65 (+2),"GOOD FT by HAGEN,ELLEN",RC 63-65 (-2),,"GOOD FT by HAGEN,ELLEN",4,free throw,good,rhodes,ellen hagen,1,7
458,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,458,00:07,,63,,66 (+3),"GOOD FT by HAGEN,ELLEN",RC 63-66 (-3),,"GOOD FT by HAGEN,ELLEN",4,free throw,good,rhodes,ellen hagen,1,7
459,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,459,00:07,TIMEOUT FULL by TEAM,,,,,,,TIMEOUT FULL by TEAM,4,timeout,,Centre,,,7
460,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,460,00:06,,,,,"FOUL  by HAGEN,ELLEN",,,"FOUL  by HAGEN,ELLEN",4,foul,,rhodes,ellen hagen,,6
461,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,461,00:06,"GOOD FT by WEHBY,ABIGAIL",64,,66 (+2),,CC 64-66 (-2),,"GOOD FT by WEHBY,ABIGAIL",4,free throw,good,Centre,abigail wehby,1,6
462,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,462,00:06,"MISS FT by WEHBY,ABIGAIL",,,,,,,"MISS FT by WEHBY,ABIGAIL",4,free throw,missed,Centre,abigail wehby,,6
463,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,463,--,,,,,"REBOUND DEF by MAYEUX,ALLI",,,"REBOUND DEF by MAYEUX,ALLI",4,defensive rebound,,rhodes,alli mayeux,,
464,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,464,00:06,,,,,"MISS FT by MAYEUX,ALLI",,,"MISS FT by MAYEUX,ALLI",4,free throw,missed,rhodes,alli mayeux,,6
465,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,465,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
466,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,466,00:06,,,,,"MISS FT by MAYEUX,ALLI",,,"MISS FT by MAYEUX,ALLI",4,free throw,missed,rhodes,alli mayeux,,6
467,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,467,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
468,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,468,00:05,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,5
