,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Hend,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
384,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,384,--,,,,,"REBOUND OFF by FEE,MIKAYLA",,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
385,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,385,07:18,"FOUL  by NEILSON,BELLE",,,,,,,"FOUL  by NEILSON,BELLE",4,foul,,hendrix,belle neilson,,438
386,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,386,07:18,,35,,59 (+24),"GOOD FT by FEE,MIKAYLA",Centre 35-59 (+24),,"GOOD FT by FEE,MIKAYLA",4,free throw,good,Centre,mikayla fee,1,438
387,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,387,07:18,,35,,60 (+25),"GOOD FT by FEE,MIKAYLA",Centre 35-60 (+25),,"GOOD FT by FEE,MIKAYLA",4,free throw,good,Centre,mikayla fee,1,438
388,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,388,07:18,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,438
389,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,389,07:18,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,438
390,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,390,07:18,"SUB OUT by WENDT,CAROLINE",,,,,,,"SUB OUT by WENDT,CAROLINE",4,subbing out,,hendrix,caroline wendt,,438
391,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,391,07:18,"SUB IN by MOJAVER,ZOE",,,,,,,"SUB IN by MOJAVER,ZOE",4,subbing in,,hendrix,zoe mojaver,,438
392,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,392,06:45,"MISS 3PTR by GUTIERREZ,ANISSA",,,,,,,"MISS 3PTR by GUTIERREZ,ANISSA",4,three pointer,missed,hendrix,anissa gutierrez,,405
393,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,393,--,,,,,"REBOUND DEF by MARCUM,MADISON",,,"REBOUND DEF by MARCUM,MADISON",4,defensive rebound,,Centre,madison marcum,,
394,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,394,06:23,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,383
395,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,395,--,,,,,"REBOUND OFF by MURRAY,KYLEE",,,"REBOUND OFF by MURRAY,KYLEE",4,offensive rebound,,Centre,kylee murray,,
396,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,396,06:19,"FOUL  by NEILSON,BELLE",,,,,,,"FOUL  by NEILSON,BELLE",4,foul,,hendrix,belle neilson,,379
397,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,397,06:19,"SUB OUT by NEILSON,BELLE",,,,,,,"SUB OUT by NEILSON,BELLE",4,subbing out,,hendrix,belle neilson,,379
398,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,398,06:19,"SUB IN by SALYER,CASSIDY",,,,,,,"SUB IN by SALYER,CASSIDY",4,subbing in,,hendrix,cassidy salyer,,379
399,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,399,06:19,,35,,61 (+26),"GOOD FT by HICKS,ELLEN",Centre 35-61 (+26),,"GOOD FT by HICKS,ELLEN",4,free throw,good,Centre,ellen hicks,1,379
400,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,400,06:19,,35,,62 (+27),"GOOD FT by HICKS,ELLEN",Centre 35-62 (+27),,"GOOD FT by HICKS,ELLEN",4,free throw,good,Centre,ellen hicks,1,379
401,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,401,06:18,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,378
402,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,402,06:18,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,378
403,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,403,06:18,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,378
404,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,404,06:18,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",4,subbing in,,Centre,josie thacker,,378
405,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,405,06:04,,,,,"FOUL  by THACKER,JOSIE",,,"FOUL  by THACKER,JOSIE",4,foul,,Centre,josie thacker,,364
406,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,406,05:47,"MISS JUMPER by MOJAVER,ZOE",,,,,,,"MISS JUMPER by MOJAVER,ZOE",4,jumper,missed,hendrix,zoe mojaver,,347
407,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,407,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",4,defensive rebound,,Centre,kylee murray,,
408,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,408,05:28,,,,,"MISS 3PTR by JENNINGS,RACHEL",,,"MISS 3PTR by JENNINGS,RACHEL",4,three pointer,missed,Centre,rachel jennings,,328
409,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,409,--,,,,,"REBOUND OFF by HICKS,ELLEN",,,"REBOUND OFF by HICKS,ELLEN",4,offensive rebound,,Centre,ellen hicks,,
410,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,410,05:19,,35,,64 (+29),"GOOD LAYUP by THACKER,JOSIE(in the paint)",Centre 35-64 (+29),,"GOOD LAYUP by THACKER,JOSIE(in the paint)",4,layup,good,Centre,josie thacker,2,319
411,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,411,--,,,,,"ASSIST  by HEROLD,PAYTON",,,"ASSIST  by HEROLD,PAYTON",4,assist,,Centre,payton herold,,
412,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,412,05:10,,,,,"FOUL  by JENNINGS,RACHEL",,,"FOUL  by JENNINGS,RACHEL",4,foul,,Centre,rachel jennings,,310
413,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,413,05:10,"GOOD FT by GUTIERREZ,ANISSA",36,,64 (+28),,Hend 36-64 (+28),,"GOOD FT by GUTIERREZ,ANISSA",4,free throw,good,hendrix,anissa gutierrez,1,310
414,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,414,05:10,"GOOD FT by GUTIERREZ,ANISSA",37,,64 (+27),,Hend 37-64 (+27),,"GOOD FT by GUTIERREZ,ANISSA",4,free throw,good,hendrix,anissa gutierrez,1,310
415,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,415,05:00,,,,,"TURNOVER  by JENNINGS,RACHEL",,,"TURNOVER  by JENNINGS,RACHEL",4,turnover,,Centre,rachel jennings,,300
416,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,416,05:00,"STEAL  by ISBELL,ALI",,,,,,,"STEAL  by ISBELL,ALI",4,steal,,hendrix,,,300
417,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,417,04:48,"TURNOVER  by GUTIERREZ,ANISSA",,,,,,,"TURNOVER  by GUTIERREZ,ANISSA",4,turnover,,hendrix,anissa gutierrez,,288
418,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,418,04:48,,,,,"STEAL  by JENNINGS,RACHEL",,,"STEAL  by JENNINGS,RACHEL",4,steal,,Centre,,,288
419,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,419,04:29,,37,,67 (+30),"GOOD 3PTR by HEROLD,PAYTON",Centre 37-67 (+30),,"GOOD 3PTR by HEROLD,PAYTON",4,three pointer,good,Centre,payton herold,3,269
420,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,420,--,,,,,"ASSIST  by HICKS,ELLEN",,,"ASSIST  by HICKS,ELLEN",4,assist,,Centre,ellen hicks,,
421,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,421,04:20,"TURNOVER  by GUTIERREZ,ANISSA",,,,,,,"TURNOVER  by GUTIERREZ,ANISSA",4,turnover,,hendrix,anissa gutierrez,,260
422,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,422,04:17,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,257
423,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,423,04:17,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,257
424,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,424,03:59,,37,,69 (+32),"GOOD JUMPER by MURRAY,KYLEE",Centre 37-69 (+32),,"GOOD JUMPER by MURRAY,KYLEE",4,jumper,good,Centre,kylee murray,2,239
425,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,425,03:50,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,4,timeout,,hendrix,,,230
426,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,426,03:50,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",4,subbing out,,Centre,payton herold,,230
427,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,427,03:50,,,,,"SUB IN by JACKSON,HANNAH",,,"SUB IN by JACKSON,HANNAH",4,subbing in,,Centre,hannah jackson,,230
428,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,428,03:48,"MISS 3PTR by GUTIERREZ,ANISSA",,,,,,,"MISS 3PTR by GUTIERREZ,ANISSA",4,three pointer,missed,hendrix,anissa gutierrez,,228
429,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,429,--,"REBOUND OFF by SOTO,KAYLA",,,,,,,"REBOUND OFF by SOTO,KAYLA",4,offensive rebound,,hendrix,kayla soto,,
430,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,430,03:45,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,225
431,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,431,03:40,"GOOD 3PTR by SALYER,CASSIDY",40,,69 (+29),,Hend 40-69 (+29),,"GOOD 3PTR by SALYER,CASSIDY",4,three pointer,good,hendrix,cassidy salyer,3,220
432,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,432,03:15,,,,,"MISS LAYUP by JENNINGS,RACHEL(in the paint)",,,"MISS LAYUP by JENNINGS,RACHEL(in the paint)",4,layup,missed,Centre,rachel jennings,,195
433,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,433,--,"REBOUND DEF by ISBELL,ALI",,,,,,,"REBOUND DEF by ISBELL,ALI",4,defensive rebound,,hendrix,ali isbell,,
434,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,434,03:03,"GOOD JUMPER by GUTIERREZ,ANISSA(in the paint)",42,,69 (+27),,Hend 42-69 (+27),,"GOOD JUMPER by GUTIERREZ,ANISSA(in the paint)",4,jumper,good,hendrix,anissa gutierrez,2,183
435,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,435,02:53,"FOUL  by ISBELL,ALI",,,,,,,"FOUL  by ISBELL,ALI",4,foul,,hendrix,ali isbell,,173
436,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,436,02:53,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",4,subbing out,,Centre,brianna roberts,,173
437,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,437,02:53,,,,,"SUB IN by GARRETT,TAYLOR",,,"SUB IN by GARRETT,TAYLOR",4,subbing in,,Centre,taylor garrett,,173
438,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,438,02:53,"SUB OUT by ISBELL,ALI",,,,,,,"SUB OUT by ISBELL,ALI",4,subbing out,,hendrix,ali isbell,,173
439,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,439,02:53,"SUB IN by WENDT,CAROLINE",,,,,,,"SUB IN by WENDT,CAROLINE",4,subbing in,,hendrix,caroline wendt,,173
440,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,440,02:48,,,,,"TURNOVER  by GARRETT,TAYLOR",,,"TURNOVER  by GARRETT,TAYLOR",4,turnover,,Centre,taylor garrett,,168
441,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,441,02:36,"MISS 3PTR by GUTIERREZ,ANISSA",,,,,,,"MISS 3PTR by GUTIERREZ,ANISSA",4,three pointer,missed,hendrix,anissa gutierrez,,156
442,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,442,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",4,defensive rebound,,Centre,josie thacker,,
443,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,443,02:19,"FOUL  by WENDT,CAROLINE",,,,,,,"FOUL  by WENDT,CAROLINE",4,foul,,hendrix,caroline wendt,,139
444,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,444,02:19,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,139
445,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,445,02:19,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,139
446,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,446,02:19,,,,,"SUB IN by MAROVICH,MACKENZIE",,,"SUB IN by MAROVICH,MACKENZIE",4,subbing in,,Centre,mackenzie marovich,,139
447,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,447,02:19,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,139
448,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,448,02:19,,,,,"MISS FT by GARRETT,TAYLOR",,,"MISS FT by GARRETT,TAYLOR",4,free throw,missed,Centre,taylor garrett,,139
449,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,449,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
