,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Rhodes,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
250,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,250,09:01,"MISS 3PTR by DOWNEY,KIERA",,,,,,,"MISS 3PTR by DOWNEY,KIERA",3,three pointer,missed,rhodes,kiera downey,,541
251,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,251,--,"REBOUND OFF by LONGACRE,MAYA",,,,,,,"REBOUND OFF by LONGACRE,MAYA",3,offensive rebound,,rhodes,maya longacre,,
252,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,252,08:57,"MISS LAYUP by LONGACRE,MAYA(in the paint)",,,,,,,"MISS LAYUP by LONGACRE,MAYA(in the paint)",3,layup,missed,rhodes,maya longacre,,537
253,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,253,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
254,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,254,08:46,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,"MISS JUMPER by HICKS,ELLEN(in the paint)",3,jumper,missed,Centre,ellen hicks,,526
255,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,255,--,"REBOUND DEF by MAYEUX,ALLI",,,,,,,"REBOUND DEF by MAYEUX,ALLI",3,defensive rebound,,rhodes,alli mayeux,,
256,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,256,08:29,"GOOD LAYUP by MAYEUX,ALLI(in the paint)",23 (+4),,19,,Rhodes 23-19 (-4),,"GOOD LAYUP by MAYEUX,ALLI(in the paint)",3,layup,good,rhodes,alli mayeux,2,509
257,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,257,08:21,,,,,"MISS JUMPER by CHIRICO,PRESLEY",,,"MISS JUMPER by CHIRICO,PRESLEY",3,jumper,missed,Centre,presley chirico,,501
258,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,258,--,"REBOUND DEF by DOWNEY,KIERA",,,,,,,"REBOUND DEF by DOWNEY,KIERA",3,defensive rebound,,rhodes,kiera downey,,
259,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,259,08:12,"GOOD JUMPER by DOWNEY,KIERA(in the paint)",25 (+6),,19,,Rhodes 25-19 (-6),,"GOOD JUMPER by DOWNEY,KIERA(in the paint)",3,jumper,good,rhodes,kiera downey,2,492
260,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,260,08:06,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,486
261,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,261,08:06,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,486
262,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,262,08:06,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,486
263,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,263,08:06,,,,,"SUB IN by VINCENT,EMMA ROSE",,,"SUB IN by VINCENT,EMMA ROSE",3,subbing in,,Centre,emma rose vincent,,486
264,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,264,08:06,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,486
265,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,265,07:57,,,,,"MISS JUMPER by MURRAY,KYLEE(in the paint)",,,"MISS JUMPER by MURRAY,KYLEE(in the paint)",3,jumper,missed,Centre,kylee murray,,477
266,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,266,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
267,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,267,07:48,,25 (+3),,22,"GOOD 3PTR by HEROLD,PAYTON",Centre 25-22 (-3),,"GOOD 3PTR by HEROLD,PAYTON",3,three pointer,good,Centre,payton herold,3,468
268,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,268,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
269,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,269,07:29,"GOOD JUMPER by DOWNEY,KIERA(in the paint)",27 (+5),,22,,Rhodes 27-22 (-5),,"GOOD JUMPER by DOWNEY,KIERA(in the paint)",3,jumper,good,rhodes,kiera downey,2,449
270,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,270,07:03,,27 (+3),,24,"GOOD JUMPER by HEROLD,PAYTON(in the paint)",Centre 27-24 (-3),,"GOOD JUMPER by HEROLD,PAYTON(in the paint)",3,jumper,good,Centre,payton herold,2,423
271,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,271,--,,,,,"ASSIST  by MURRAY,KYLEE",,,"ASSIST  by MURRAY,KYLEE",3,assist,,Centre,kylee murray,,
272,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,272,06:49,"MISS JUMPER by TAYLOR,CAROLINE(in the paint)",,,,,,,"MISS JUMPER by TAYLOR,CAROLINE(in the paint)",3,jumper,missed,rhodes,caroline taylor,,409
273,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,273,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
274,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,274,06:42,,,,,"MISS JUMPER by CHIRICO,PRESLEY(in the paint)",,,"MISS JUMPER by CHIRICO,PRESLEY(in the paint)",3,jumper,missed,Centre,presley chirico,,402
275,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,275,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
276,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,276,06:39,,,,,"SUB OUT by CHIRICO,PRESLEY",,,"SUB OUT by CHIRICO,PRESLEY",3,subbing out,,Centre,presley chirico,,399
277,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,277,06:39,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,399
278,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,278,06:39,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,399
279,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,279,06:39,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,399
280,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,280,06:39,"SUB OUT by TAYLOR,CAROLINE",,,,,,,"SUB OUT by TAYLOR,CAROLINE",3,subbing out,,rhodes,caroline taylor,,399
281,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,281,06:39,"SUB OUT by LONGACRE,MAYA",,,,,,,"SUB OUT by LONGACRE,MAYA",3,subbing out,,rhodes,maya longacre,,399
282,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,282,06:39,"SUB IN by MATHANGANI,ALEXYS",,,,,,,"SUB IN by MATHANGANI,ALEXYS",3,subbing in,,rhodes,alexys mathangani,,399
283,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,283,06:39,"SUB IN by ALTHOFF,CATHERINE",,,,,,,"SUB IN by ALTHOFF,CATHERINE",3,subbing in,,rhodes,catherine althoff,,399
284,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,284,06:29,"GOOD LAYUP by ALTHOFF,CATHERINE(in the paint)",29 (+5),,24,,Rhodes 29-24 (-5),,"GOOD LAYUP by ALTHOFF,CATHERINE(in the paint)",3,layup,good,rhodes,catherine althoff,2,389
285,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,285,05:56,,29 (+3),,26,"GOOD JUMPER by JENNINGS,RACHEL(in the paint)",Centre 29-26 (-3),,"GOOD JUMPER by JENNINGS,RACHEL(in the paint)",3,jumper,good,Centre,rachel jennings,2,356
286,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,286,05:45,"GOOD JUMPER by MATHANGANI,ALEXYS(in the paint)",31 (+5),,26,,Rhodes 31-26 (-5),,"GOOD JUMPER by MATHANGANI,ALEXYS(in the paint)",3,jumper,good,rhodes,alexys mathangani,2,345
287,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,287,--,"ASSIST  by ALTHOFF,CATHERINE",,,,,,,"ASSIST  by ALTHOFF,CATHERINE",3,assist,,rhodes,catherine althoff,,
288,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,288,05:31,"FOUL  by ALTHOFF,CATHERINE",,,,,,,"FOUL  by ALTHOFF,CATHERINE",3,foul,,rhodes,catherine althoff,,331
289,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,289,05:31,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,331
290,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,290,05:31,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,331
291,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,291,05:31,"SUB OUT by HAGEN,ELLEN",,,,,,,"SUB OUT by HAGEN,ELLEN",3,subbing out,,rhodes,ellen hagen,,331
292,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,292,05:31,"SUB IN by LONG,LIBBY",,,,,,,"SUB IN by LONG,LIBBY",3,subbing in,,rhodes,libby long,,331
293,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,293,05:19,,,,,"MISS 3PTR by JENNINGS,RACHEL",,,"MISS 3PTR by JENNINGS,RACHEL",3,three pointer,missed,Centre,rachel jennings,,319
294,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,294,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
295,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,295,04:54,"GOOD LAYUP by ALTHOFF,CATHERINE(in the paint)",33 (+7),,26,,Rhodes 33-26 (-7),,"GOOD LAYUP by ALTHOFF,CATHERINE(in the paint)",3,layup,good,rhodes,catherine althoff,2,294
296,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,296,04:39,,,,,"MISS JUMPER by HEROLD,PAYTON",,,"MISS JUMPER by HEROLD,PAYTON",3,jumper,missed,Centre,payton herold,,279
297,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,297,--,,,,,"REBOUND OFF by VINCENT,EMMA ROSE",,,"REBOUND OFF by VINCENT,EMMA ROSE",3,offensive rebound,,Centre,emma rose vincent,,
298,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,298,04:33,,,,,"MISS LAYUP by VINCENT,EMMA ROSE(in the paint)",,,"MISS LAYUP by VINCENT,EMMA ROSE(in the paint)",3,layup,missed,Centre,emma rose vincent,,273
299,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,299,--,"REBOUND DEF by MATHANGANI,ALEXYS",,,,,,,"REBOUND DEF by MATHANGANI,ALEXYS",3,defensive rebound,,rhodes,alexys mathangani,,
300,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,300,04:24,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,3,timeout,,rhodes,,,264
301,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,301,04:24,,,,,"SUB OUT by VINCENT,EMMA ROSE",,,"SUB OUT by VINCENT,EMMA ROSE",3,subbing out,,Centre,emma rose vincent,,264
302,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,302,04:24,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",3,subbing out,,Centre,payton herold,,264
303,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,303,04:24,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,264
304,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,304,04:24,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,264
305,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,305,04:24,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",3,subbing in,,Centre,presley chirico,,264
306,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,306,04:24,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,264
307,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,307,04:24,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,264
308,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,308,04:24,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,264
309,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,309,04:09,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",3,foul,,Centre,kylee murray,,249
310,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,310,04:09,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,249
311,1,rhodes,Rhodes,Centre,49-63,49,63,"6, 13, 15, 15, 49","12, 9, 21, 21, 63",6,13,15,15,49,12,9,21,21,63,"0-1,0-1 SAA","3-0,3-0 SAA",01/22/21,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,H,311,04:09,,,,,"SUB IN by VINCENT,EMMA ROSE",,,"SUB IN by VINCENT,EMMA ROSE",3,subbing in,,Centre,emma rose vincent,,249
