,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,MT. ST.,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
258,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,258,04:54,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",36 (+6),,30,,CENTRE 36-30 (+6),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",3,layup,good,Centre,abigail stewart,2,294
259,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,259,04:37,,,,,"MISS 3PTR by STUDER,LAINEE",,,"MISS 3PTR by STUDER,LAINEE",3,three pointer,missed,mt. st. joseph,lainee studer,,277
260,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,260,--,,,,,"REBOUND OFF by BROWN,TAYLOR",,,"REBOUND OFF by BROWN,TAYLOR",3,offensive rebound,,mt. st. joseph,taylor brown,,
261,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,261,04:25,,,,,"MISS JUMPER by FAIRFIELD,RACHEL",,,"MISS JUMPER by FAIRFIELD,RACHEL",3,jumper,missed,mt. st. joseph,rachel fairfield,,265
262,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,262,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",3,defensive rebound,,Centre,paige kellam,,
263,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,263,04:04,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",3,jumper,missed,Centre,paige kellam,,244
264,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,264,--,,,,,"REBOUND DEF by FAIRFIELD,RACHEL",,,"REBOUND DEF by FAIRFIELD,RACHEL",3,defensive rebound,,mt. st. joseph,rachel fairfield,,
265,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,265,03:57,,,,,"MISS JUMPER by STUDER,LAINEE",,,"MISS JUMPER by STUDER,LAINEE",3,jumper,missed,mt. st. joseph,lainee studer,,237
266,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,266,--,"REBOUND DEF by MILLER,LAKKEN",,,,,,,"REBOUND DEF by MILLER,LAKKEN",3,defensive rebound,,Centre,lakken miller,,
267,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,267,03:42,"MISS 3PTR by BALLARD,AMI",,,,,,,"MISS 3PTR by BALLARD,AMI",3,three pointer,missed,Centre,ami ballard,,222
268,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,268,--,"REBOUND OFF by VANCE,DAY",,,,,,,"REBOUND OFF by VANCE,DAY",3,offensive rebound,,Centre,day vance,,
269,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,269,03:28,"MISS LAYUP by VANCE,DAY",,,,,,,"MISS LAYUP by VANCE,DAY",3,layup,missed,Centre,day vance,,208
270,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,270,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
271,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,271,03:17,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",3,foul,,Centre,day vance,,197
272,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,272,03:17,,36 (+4),,32,"GOOD JUMPER by BURCHARD,NATALIE",MT. ST. 36-32 (+4),,"GOOD JUMPER by BURCHARD,NATALIE",3,jumper,good,mt. st. joseph,natalie burchard,2,197
273,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,273,--,,,,,"ASSIST  by STUDER,LAINEE",,,"ASSIST  by STUDER,LAINEE",3,assist,,mt. st. joseph,lainee studer,,
274,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,274,03:17,,,,,"FOUL  by FAIRFIELD,RACHEL",,,"FOUL  by FAIRFIELD,RACHEL",3,foul,,mt. st. joseph,rachel fairfield,,197
275,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,275,03:17,"MISS FT by STEWART,ABIGAIL",,,,,,,"MISS FT by STEWART,ABIGAIL",3,free throw,missed,Centre,abigail stewart,,197
276,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,276,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
277,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,277,03:17,"MISS FT by STEWART,ABIGAIL",,,,,,,"MISS FT by STEWART,ABIGAIL",3,free throw,missed,Centre,abigail stewart,,197
278,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,278,--,,,,,"REBOUND DEF by BROWN,TAYLOR",,,"REBOUND DEF by BROWN,TAYLOR",3,defensive rebound,,mt. st. joseph,taylor brown,,
279,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,279,03:17,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,197
280,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,280,03:17,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,197
281,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,281,03:17,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,197
282,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,282,03:17,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,197
283,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,283,02:52,,,,,"TURNOVER  by STUDER,LAINEE",,,"TURNOVER  by STUDER,LAINEE",3,turnover,,mt. st. joseph,lainee studer,,172
284,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,284,02:46,"STEAL  by MILLER,LAKKEN",,,,,,,"STEAL  by MILLER,LAKKEN",3,steal,,Centre,,,166
285,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,285,02:43,"FOUL  by MILLER,LAKKEN",,,,,,,"FOUL  by MILLER,LAKKEN",3,foul,,Centre,lakken miller,,163
286,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,286,02:37,,,,,"SUB IN by WANNEMACHER,KRYSTAL",,,"SUB IN by WANNEMACHER,KRYSTAL",3,subbing in,,mt. st. joseph,krystal wannemacher,,157
287,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,287,02:37,,,,,"SUB IN by LUX,KIERSTEN",,,"SUB IN by LUX,KIERSTEN",3,subbing in,,mt. st. joseph,kiersten lux,,157
288,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,288,02:37,,,,,"SUB OUT by BROWN,TAYLOR",,,"SUB OUT by BROWN,TAYLOR",3,subbing out,,mt. st. joseph,taylor brown,,157
289,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,289,02:37,,,,,"SUB OUT by BURCHARD,NATALIE",,,"SUB OUT by BURCHARD,NATALIE",3,subbing out,,mt. st. joseph,natalie burchard,,157
290,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,290,02:03,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",38 (+6),,32,,CENTRE 38-32 (+6),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",3,layup,good,Centre,cheyenne bunner,2,123
291,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,291,01:46,,,,,"TURNOVER  by WANNEMACHER,KRYSTAL",,,"TURNOVER  by WANNEMACHER,KRYSTAL",3,turnover,,mt. st. joseph,krystal wannemacher,,106
292,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,292,01:40,"MISS LAYUP by SCHAD,OLIVIA",,,,,,,"MISS LAYUP by SCHAD,OLIVIA",3,layup,missed,Centre,olivia schad,,100
293,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,293,--,"REBOUND OFF by SCHAD,OLIVIA",,,,,,,"REBOUND OFF by SCHAD,OLIVIA",3,offensive rebound,,Centre,olivia schad,,
294,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,294,01:18,,,,,"SUB IN by BURCHARD,NATALIE",,,"SUB IN by BURCHARD,NATALIE",3,subbing in,,mt. st. joseph,natalie burchard,,78
295,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,295,01:18,,,,,"SUB OUT by LUX,KIERSTEN",,,"SUB OUT by LUX,KIERSTEN",3,subbing out,,mt. st. joseph,kiersten lux,,78
296,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,296,01:06,"SUB IN by GOETZ,ABBY",,,,,,,"SUB IN by GOETZ,ABBY",3,subbing in,,Centre,abby goetz,,66
297,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,297,01:06,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",3,subbing out,,Centre,ami ballard,,66
298,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,298,00:44,,,,,"MISS 3PTR by WANNEMACHER,KRYSTAL",,,"MISS 3PTR by WANNEMACHER,KRYSTAL",3,three pointer,missed,mt. st. joseph,krystal wannemacher,,44
299,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,299,--,"REBOUND DEF by BALLARD,AMI",,,,,,,"REBOUND DEF by BALLARD,AMI",3,defensive rebound,,Centre,ami ballard,,
300,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,300,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,mt. st. joseph,,,
301,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,301,00:33,,,,,"FOUL  by WANNEMACHER,KRYSTAL",,,"FOUL  by WANNEMACHER,KRYSTAL",3,foul,,mt. st. joseph,krystal wannemacher,,33
302,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,302,00:33,"GOOD FT by FEE,MIKAYLA",39 (+7),,32,,CENTRE 39-32 (+7),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,33
303,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,303,00:33,"GOOD FT by FEE,MIKAYLA",40 (+8),,32,,CENTRE 40-32 (+8),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,33
304,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,304,00:33,,,,,"MISS JUMPER by BROWN,TAYLOR",,,"MISS JUMPER by BROWN,TAYLOR",3,jumper,missed,mt. st. joseph,taylor brown,,33
305,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,305,--,"REBOUND DEF by VANCE,DAY",,,,,,,"REBOUND DEF by VANCE,DAY",3,defensive rebound,,Centre,day vance,,
306,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,306,00:33,"FOUL  by MILLER,LAKKEN",,,,,,,"FOUL  by MILLER,LAKKEN",3,foul,,Centre,lakken miller,,33
307,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,307,00:33,,,,,"TURNOVER  by STUDER,LAINEE",,,"TURNOVER  by STUDER,LAINEE",3,turnover,,mt. st. joseph,lainee studer,,33
308,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,308,00:33,"STEAL  by SCHAD,OLIVIA",,,,,,,"STEAL  by SCHAD,OLIVIA",3,steal,,Centre,,,33
309,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,309,00:33,"MISS LAYUP by GOETZ,ABBY",,,,,,,"MISS LAYUP by GOETZ,ABBY",3,layup,missed,Centre,abby goetz,,33
310,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,310,--,"REBOUND OFF by GOETZ,ABBY",,,,,,,"REBOUND OFF by GOETZ,ABBY",3,offensive rebound,,Centre,abby goetz,,
311,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,311,00:33,"TURNOVER  by GOETZ,ABBY",,,,,,,"TURNOVER  by GOETZ,ABBY",3,turnover,,Centre,abby goetz,,33
312,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,312,00:33,,,,,"STEAL  by BROWN,TAYLOR",,,"STEAL  by BROWN,TAYLOR",3,steal,,mt. st. joseph,,,33
313,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,313,00:33,,,,,"MISS LAYUP by BURCHARD,NATALIE",,,"MISS LAYUP by BURCHARD,NATALIE",3,layup,missed,mt. st. joseph,natalie burchard,,33
314,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,314,00:33,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",3,foul,,Centre,day vance,,33
315,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,315,00:33,,40 (+7),,33,"GOOD FT by BURCHARD,NATALIE",MT. ST. 40-33 (+7),,"GOOD FT by BURCHARD,NATALIE",3,free throw,good,mt. st. joseph,natalie burchard,1,33
316,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,316,00:33,,40 (+6),,34,"GOOD FT by BURCHARD,NATALIE",MT. ST. 40-34 (+6),,"GOOD FT by BURCHARD,NATALIE",3,free throw,good,mt. st. joseph,natalie burchard,1,33
317,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,317,00:33,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,33
318,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,318,00:33,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,33
319,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,319,00:33,,,,,"SUB IN by BROWN,TAYLOR",,,"SUB IN by BROWN,TAYLOR",3,subbing in,,mt. st. joseph,taylor brown,,33
320,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,320,00:33,,,,,"SUB OUT by WANNEMACHER,KRYSTAL",,,"SUB OUT by WANNEMACHER,KRYSTAL",3,subbing out,,mt. st. joseph,krystal wannemacher,,33
321,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,321,00:31,"GOOD FT by GOETZ,ABBY",41 (+7),,34,,CENTRE 41-34 (+7),,"GOOD FT by GOETZ,ABBY",3,free throw,good,Centre,abby goetz,1,31
322,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,322,00:31,"GOOD FT by GOETZ,ABBY",42 (+8),,34,,CENTRE 42-34 (+8),,"GOOD FT by GOETZ,ABBY",3,free throw,good,Centre,abby goetz,1,31
323,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,323,00:31,,,,,"FOUL  by BURCHARD,NATALIE",,,"FOUL  by BURCHARD,NATALIE",3,foul,,mt. st. joseph,natalie burchard,,31
324,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,324,00:31,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,31
325,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,325,00:31,,,,,"MISS FT by TOWNSEND,EMILY",,,"MISS FT by TOWNSEND,EMILY",3,free throw,missed,mt. st. joseph,emily townsend,,31
