,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLSAPS,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
321,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,321,--,"REBOUND DEF by BUTLER,MILLICENT",,,,,,,"REBOUND DEF by BUTLER,MILLICENT",3,defensive rebound,,millsaps,millicent butler,,
322,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,322,01:17,"MISS 3PTR by BUTLER,MILLICENT",,,,,,,"MISS 3PTR by BUTLER,MILLICENT",3,three pointer,missed,millsaps,millicent butler,,77
323,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,323,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
324,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,324,01:16,"FOUL  by THOMAS,BRAXTON",,,,,,,"FOUL  by THOMAS,BRAXTON",3,foul,,millsaps,braxton thomas,,76
325,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,325,01:16,"SUB IN by FREEMAN,KALA-JEWEL",,,,,,,"SUB IN by FREEMAN,KALA-JEWEL",3,subbing in,,millsaps,kala-jewel freeman,,76
326,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,326,01:16,"SUB OUT by THOMAS,BRAXTON",,,,,,,"SUB OUT by THOMAS,BRAXTON",3,subbing out,,millsaps,braxton thomas,,76
327,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,327,01:16,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,76
328,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,328,01:16,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",3,subbing out,,Centre,ami ballard,,76
329,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,329,00:53,"FOUL  by CONNOR,KATIE",,,,,,,"FOUL  by CONNOR,KATIE",3,foul,,millsaps,katie connor,,53
330,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,330,00:36,,,,,"TURNOVER  by VANCE,DAY",,,"TURNOVER  by VANCE,DAY",3,turnover,,Centre,day vance,,36
331,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,331,00:23,"MISS 3PTR by KLUNK,KIM",,,,,,,"MISS 3PTR by KLUNK,KIM",3,three pointer,missed,millsaps,kim klunk,,23
332,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,332,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
333,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,333,00:16,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",3,turnover,,Centre,paige kellam,,16
334,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,334,00:16,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,16
335,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,335,00:16,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,16
336,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,336,00:05,"TURNOVER  by KLUNK,KIM",,,,,,,"TURNOVER  by KLUNK,KIM",3,turnover,,millsaps,kim klunk,,5
337,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,337,00:02,,,,,"TURNOVER  by STEWART,ABIGAIL",,,"TURNOVER  by STEWART,ABIGAIL",3,turnover,,Centre,abigail stewart,,2
338,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,338,00:02,"STEAL  by CONNOR,KATIE",,,,,,,"STEAL  by CONNOR,KATIE",3,steal,,millsaps,,,2
339,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,339,Start Period 4,,,,,,,,,4,,,,,,
340,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,340,10:00,"SUB IN by BUTLER,MILLICENT",,,,,,,"SUB IN by BUTLER,MILLICENT",4,subbing in,,millsaps,millicent butler,,600
341,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,341,10:00,"SUB IN by DONALDSON,MEGAN",,,,,,,"SUB IN by DONALDSON,MEGAN",4,subbing in,,millsaps,megan donaldson,,600
342,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,342,10:00,"SUB OUT by THOMAS,BRAXTON",,,,,,,"SUB OUT by THOMAS,BRAXTON",4,subbing out,,millsaps,braxton thomas,,600
343,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,343,10:00,"SUB OUT by GUILBEAU,CAROLINE",,,,,,,"SUB OUT by GUILBEAU,CAROLINE",4,subbing out,,millsaps,caroline guilbeau,,600
344,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,344,10:00,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,600
345,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,345,10:00,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,600
346,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,346,09:38,"MISS JUMPER by FREEMAN,KALA-JEWEL",,,,,,,"MISS JUMPER by FREEMAN,KALA-JEWEL",4,jumper,missed,millsaps,kala-jewel freeman,,578
347,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,347,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
348,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,348,09:07,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",4,jumper,missed,Centre,paige kellam,,547
349,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,349,--,"REBOUND DEF by KLUNK,KIM",,,,,,,"REBOUND DEF by KLUNK,KIM",4,defensive rebound,,millsaps,kim klunk,,
350,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,350,09:06,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",4,foul,,Centre,day vance,,546
351,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,351,08:53,"GOOD JUMPER by FREEMAN,KALA-JEWEL(in the paint)",35,,41 (+6),,MILLSAPS 35-41 (+6),,"GOOD JUMPER by FREEMAN,KALA-JEWEL(in the paint)",4,jumper,good,millsaps,kala-jewel freeman,2,533
352,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,352,--,"ASSIST  by BUTLER,MILLICENT",,,,,,,"ASSIST  by BUTLER,MILLICENT",4,assist,,millsaps,millicent butler,,
353,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,353,08:21,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",4,three pointer,missed,Centre,lakken miller,,501
354,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,354,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",4,offensive rebound,,Centre,abigail stewart,,
355,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,355,08:09,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",4,jumper,missed,Centre,paige kellam,,489
356,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,356,--,"REBOUND DEF by KLUNK,KIM",,,,,,,"REBOUND DEF by KLUNK,KIM",4,defensive rebound,,millsaps,kim klunk,,
357,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,357,07:56,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,476
358,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,358,07:56,"MISS FT by FREEMAN,KALA-JEWEL",,,,,,,"MISS FT by FREEMAN,KALA-JEWEL",4,free throw,missed,millsaps,kala-jewel freeman,,476
359,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,359,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
360,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,360,07:56,"GOOD FT by FREEMAN,KALA-JEWEL",36,,41 (+5),,MILLSAPS 36-41 (+5),,"GOOD FT by FREEMAN,KALA-JEWEL",4,free throw,good,millsaps,kala-jewel freeman,1,476
361,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,361,07:56,"SUB IN by JONES,BRAZIA",,,,,,,"SUB IN by JONES,BRAZIA",4,subbing in,,millsaps,brazia jones,,476
362,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,362,07:56,"SUB IN by THOMAS,BRAXTON",,,,,,,"SUB IN by THOMAS,BRAXTON",4,subbing in,,millsaps,braxton thomas,,476
363,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,363,07:56,"SUB OUT by BUTLER,MILLICENT",,,,,,,"SUB OUT by BUTLER,MILLICENT",4,subbing out,,millsaps,millicent butler,,476
364,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,364,07:56,"SUB OUT by DONALDSON,MEGAN",,,,,,,"SUB OUT by DONALDSON,MEGAN",4,subbing out,,millsaps,megan donaldson,,476
365,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,365,07:56,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,476
366,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,366,07:56,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,476
367,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,367,07:56,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,476
368,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,368,07:56,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,476
369,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,369,07:56,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,476
370,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,370,07:56,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,476
371,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,371,07:56,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,476
372,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,372,07:56,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,476
373,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,373,07:44,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,464
374,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,374,07:31,,,,,"MISS 3PTR by FEE,MIKAYLA",,,"MISS 3PTR by FEE,MIKAYLA",4,three pointer,missed,Centre,mikayla fee,,451
375,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,375,--,"REBOUND DEF by KLUNK,KIM",,,,,,,"REBOUND DEF by KLUNK,KIM",4,defensive rebound,,millsaps,kim klunk,,
376,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,376,07:13,"MISS JUMPER by FREEMAN,KALA-JEWEL",,,,,,,"MISS JUMPER by FREEMAN,KALA-JEWEL",4,jumper,missed,millsaps,kala-jewel freeman,,433
377,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,377,--,,,,,"REBOUND DEF by BUNNER,CHEYENNE",,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
378,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,378,07:05,,,,,"MISS 3PTR by SCHAD,OLIVIA",,,"MISS 3PTR by SCHAD,OLIVIA",4,three pointer,missed,Centre,olivia schad,,425
379,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,379,--,,,,,"REBOUND OFF by BALLARD,AMI",,,"REBOUND OFF by BALLARD,AMI",4,offensive rebound,,Centre,ami ballard,,
380,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,380,06:54,"FOUL  by THOMAS,BRAXTON",,,,,,,"FOUL  by THOMAS,BRAXTON",4,foul,,millsaps,braxton thomas,,414
381,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,381,06:54,"SUB IN by DONALDSON,MEGAN",,,,,,,"SUB IN by DONALDSON,MEGAN",4,subbing in,,millsaps,megan donaldson,,414
382,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,382,06:54,"SUB OUT by THOMAS,BRAXTON",,,,,,,"SUB OUT by THOMAS,BRAXTON",4,subbing out,,millsaps,braxton thomas,,414
383,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,383,06:31,,,,,"TURNOVER  by SCHAD,OLIVIA",,,"TURNOVER  by SCHAD,OLIVIA",4,turnover,,Centre,olivia schad,,391
384,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,384,06:12,"MISS LAYUP by KLUNK,KIM",,,,,,,"MISS LAYUP by KLUNK,KIM",4,layup,missed,millsaps,kim klunk,,372
385,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,385,--,,,,,"REBOUND DEF by BALLARD,AMI",,,"REBOUND DEF by BALLARD,AMI",4,defensive rebound,,Centre,ami ballard,,
386,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,386,05:49,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",4,turnover,,Centre,ami ballard,,349
