,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HC-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
65,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,65,--,,,,,"REBOUND DEF by MOORE,LAUREN",,,"REBOUND DEF by MOORE,LAUREN",1,defensive rebound,,Centre,lauren moore,,
66,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,66,05:04,"SUB IN by TODD,BROOKE",,,,,,,"SUB IN by TODD,BROOKE",1,subbing in,,hanover,brooke todd,,304
67,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,67,05:04,"SUB IN by WETZEL,AUDREY",,,,,,,"SUB IN by WETZEL,AUDREY",1,subbing in,,hanover,audrey wetzel,,304
68,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,68,05:04,"SUB OUT by NASH,ALLISON",,,,,,,"SUB OUT by NASH,ALLISON",1,subbing out,,hanover,allison nash,,304
69,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,69,05:04,"SUB OUT by CROMER,CLAIRE",,,,,,,"SUB OUT by CROMER,CLAIRE",1,subbing out,,hanover,claire cromer,,304
70,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,70,05:04,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",1,subbing in,,Centre,lakken miller,,304
71,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,71,05:04,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",1,subbing out,,Centre,olivia schad,,304
72,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,72,04:46,,,,,"TURNOVER  by GOETZ,ABBY",,,"TURNOVER  by GOETZ,ABBY",1,turnover,,Centre,abby goetz,,286
73,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,73,04:23,"MISS JUMPER by MCAFEE,JOURDAN",,,,,,,"MISS JUMPER by MCAFEE,JOURDAN",1,jumper,missed,hanover,jourdan mcafee,,263
74,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,74,--,,,,,"REBOUND DEF by RICE,MADISON",,,"REBOUND DEF by RICE,MADISON",1,defensive rebound,,Centre,madison rice,,
75,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,75,04:16,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",1,turnover,,Centre,ami ballard,,256
76,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,76,04:16,"SUB IN by NALL,ALEXIS",,,,,,,"SUB IN by NALL,ALEXIS",1,subbing in,,hanover,alexis nall,,256
77,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,77,04:16,"SUB OUT by MCAFEE,JOURDAN",,,,,,,"SUB OUT by MCAFEE,JOURDAN",1,subbing out,,hanover,jourdan mcafee,,256
78,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,78,04:16,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",1,subbing in,,Centre,mikayla fee,,256
79,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,79,04:16,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",1,subbing in,,Centre,cheyenne bunner,,256
80,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,80,04:16,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,256
81,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,81,04:16,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,256
82,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,82,04:16,,,,,"SUB OUT by GOETZ,ABBY",,,"SUB OUT by GOETZ,ABBY",1,subbing out,,Centre,abby goetz,,256
83,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,83,04:16,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",1,subbing out,,Centre,madison rice,,256
84,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,84,04:16,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",1,subbing out,,Centre,lauren moore,,256
85,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,85,04:16,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",1,subbing out,,Centre,ami ballard,,256
86,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,86,04:08,"MISS 3PTR by KALLMEYER,HOLLY",,,,,,,"MISS 3PTR by KALLMEYER,HOLLY",1,three pointer,missed,hanover,holly kallmeyer,,248
87,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,87,--,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",,,"REBOUND DEF by ANDREASSEN,CAROLINE",1,defensive rebound,,Centre,caroline andreassen,,
88,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,88,03:55,"SUB IN by DOBBINS,KAITLIN",,,,,,,"SUB IN by DOBBINS,KAITLIN",1,subbing in,,hanover,kaitlin dobbins,,235
89,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,89,03:55,"SUB OUT by KALLMEYER,HOLLY",,,,,,,"SUB OUT by KALLMEYER,HOLLY",1,subbing out,,hanover,holly kallmeyer,,235
90,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,90,03:46,,13 (+4),,9,"GOOD JUMPER by ANDREASSEN,CAROLINE",CENTRE-W 13-9 (-4),,"GOOD JUMPER by ANDREASSEN,CAROLINE",1,jumper,good,Centre,caroline andreassen,2,226
91,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,91,03:26,"MISS JUMPER by MILLS,KRISTIN",,,,,,,"MISS JUMPER by MILLS,KRISTIN",1,jumper,missed,hanover,kristin mills,,206
92,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,92,--,"REBOUND OFF by NALL,ALEXIS",,,,,,,"REBOUND OFF by NALL,ALEXIS",1,offensive rebound,,hanover,alexis nall,,
93,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,93,03:24,"TURNOVER  by TODD,BROOKE",,,,,,,"TURNOVER  by TODD,BROOKE",1,turnover,,hanover,brooke todd,,204
94,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,94,03:04,,13 (+2),,11,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",CENTRE-W 13-11 (-2),,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",1,jumper,good,Centre,mikayla fee,2,184
95,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,95,02:53,"GOOD 3PTR by NALL,ALEXIS",16 (+5),,11,,HC-W 16-11 (-5),,"GOOD 3PTR by NALL,ALEXIS",1,three pointer,good,hanover,alexis nall,3,173
96,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,96,--,"ASSIST  by TODD,BROOKE",,,,,,,"ASSIST  by TODD,BROOKE",1,assist,,hanover,brooke todd,,
97,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,97,02:38,,,,,"MISS LAYUP by BUNNER,CHEYENNE",,,"MISS LAYUP by BUNNER,CHEYENNE",1,layup,missed,Centre,cheyenne bunner,,158
98,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,98,--,"REBOUND DEF by WETZEL,AUDREY",,,,,,,"REBOUND DEF by WETZEL,AUDREY",1,defensive rebound,,hanover,audrey wetzel,,
99,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,99,02:27,"GOOD 3PTR by DOBBINS,KAITLIN",19 (+8),,11,,HC-W 19-11 (-8),,"GOOD 3PTR by DOBBINS,KAITLIN",1,three pointer,good,hanover,kaitlin dobbins,3,147
100,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,100,--,"ASSIST  by TODD,BROOKE",,,,,,,"ASSIST  by TODD,BROOKE",1,assist,,hanover,brooke todd,,
101,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,101,02:07,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",1,turnover,,Centre,caroline andreassen,,127
102,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,102,02:05,"STEAL  by DOBBINS,KAITLIN",,,,,,,"STEAL  by DOBBINS,KAITLIN",1,steal,,hanover,,,125
103,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,103,01:55,"MISS LAYUP by WETZEL,AUDREY",,,,,,,"MISS LAYUP by WETZEL,AUDREY",1,layup,missed,hanover,audrey wetzel,,115
104,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,104,--,"REBOUND OFF by WETZEL,AUDREY",,,,,,,"REBOUND OFF by WETZEL,AUDREY",1,offensive rebound,,hanover,audrey wetzel,,
105,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,105,01:44,"GOOD JUMPER by NALL,ALEXIS",21 (+10),,11,,HC-W 21-11 (-10),,"GOOD JUMPER by NALL,ALEXIS",1,jumper,good,hanover,alexis nall,2,104
106,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,106,--,"ASSIST  by WETZEL,AUDREY",,,,,,,"ASSIST  by WETZEL,AUDREY",1,assist,,hanover,audrey wetzel,,
107,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,107,01:22,,21 (+8),,13,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",CENTRE-W 21-13 (-8),,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",1,jumper,good,Centre,mikayla fee,2,82
108,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,108,01:13,"TURNOVER  by TODD,BROOKE",,,,,,,"TURNOVER  by TODD,BROOKE",1,turnover,,hanover,brooke todd,,73
109,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,109,01:13,"FOUL  by TODD,BROOKE",,,,,,,"FOUL  by TODD,BROOKE",1,foul,,hanover,brooke todd,,73
110,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,110,01:13,"SUB IN by NASH,ALLISON",,,,,,,"SUB IN by NASH,ALLISON",1,subbing in,,hanover,allison nash,,73
111,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,111,01:13,"SUB IN by WALKER,MACY",,,,,,,"SUB IN by WALKER,MACY",1,subbing in,,hanover,macy walker,,73
112,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,112,01:13,"SUB IN by CROMER,CLAIRE",,,,,,,"SUB IN by CROMER,CLAIRE",1,subbing in,,hanover,claire cromer,,73
113,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,113,01:13,"SUB OUT by TODD,BROOKE",,,,,,,"SUB OUT by TODD,BROOKE",1,subbing out,,hanover,brooke todd,,73
114,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,114,01:13,"SUB OUT by WETZEL,AUDREY",,,,,,,"SUB OUT by WETZEL,AUDREY",1,subbing out,,hanover,audrey wetzel,,73
115,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,115,01:13,"SUB OUT by MILLS,KRISTIN",,,,,,,"SUB OUT by MILLS,KRISTIN",1,subbing out,,hanover,kristin mills,,73
116,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,116,01:13,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",1,subbing in,,Centre,ami ballard,,73
117,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,117,01:13,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,73
118,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,118,01:13,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",1,subbing out,,Centre,mikayla fee,,73
119,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,119,01:13,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,73
120,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,120,00:43,,21 (+6),,15,"GOOD JUMPER by MOORE,LAUREN",CENTRE-W 21-15 (-6),,"GOOD JUMPER by MOORE,LAUREN",1,jumper,good,Centre,lauren moore,2,43
121,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,121,00:30,"MISS JUMPER by NASH,ALLISON",,,,,,,"MISS JUMPER by NASH,ALLISON",1,jumper,missed,hanover,allison nash,,30
122,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,122,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,hanover,,,
123,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,123,00:20,"MISS LAYUP by NALL,ALEXIS",,,,,,,"MISS LAYUP by NALL,ALEXIS",1,layup,missed,hanover,alexis nall,,20
124,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,124,--,,,,,"REBOUND DEF by MOORE,LAUREN",,,"REBOUND DEF by MOORE,LAUREN",1,defensive rebound,,Centre,lauren moore,,
125,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,125,00:04,,21 (+4),,17,"GOOD JUMPER by MOORE,LAUREN",CENTRE-W 21-17 (-4),,"GOOD JUMPER by MOORE,LAUREN",1,jumper,good,Centre,lauren moore,2,4
126,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,126,--,,,,,"ASSIST  by BALLARD,AMI",,,"ASSIST  by BALLARD,AMI",1,assist,,Centre,ami ballard,,
127,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,127,Start Period 2,,,,,,,,,2,,,,,,
128,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,128,10:00,"SUB IN by DOBBINS,KAITLIN",,,,,,,"SUB IN by DOBBINS,KAITLIN",2,subbing in,,hanover,kaitlin dobbins,,600
129,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,129,10:00,"SUB IN by WETZEL,AUDREY",,,,,,,"SUB IN by WETZEL,AUDREY",2,subbing in,,hanover,audrey wetzel,,600
130,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,130,10:00,"SUB IN by WALKER,MACY",,,,,,,"SUB IN by WALKER,MACY",2,subbing in,,hanover,macy walker,,600
131,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,131,10:00,"SUB OUT by KALLMEYER,HOLLY",,,,,,,"SUB OUT by KALLMEYER,HOLLY",2,subbing out,,hanover,holly kallmeyer,,600
132,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,132,10:00,"SUB OUT by TODD,BROOKE",,,,,,,"SUB OUT by TODD,BROOKE",2,subbing out,,hanover,brooke todd,,600
133,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,133,10:00,"SUB OUT by NALL,ALEXIS",,,,,,,"SUB OUT by NALL,ALEXIS",2,subbing out,,hanover,alexis nall,,600
134,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,134,10:00,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,600
135,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,135,10:00,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,600
136,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,136,10:00,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,600
137,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,137,10:00,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,600
