,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
256,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,256,05:22,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,322
257,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,257,05:22,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,322
258,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,258,05:22,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,322
259,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,259,05:22,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",3,subbing out,,Centre,lauren moore,,322
260,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,260,05:00,"TURNOVER  by BODE,HAILEY",,,,,,,"TURNOVER  by BODE,HAILEY",3,turnover,,hendrix,hailey bode,,300
261,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,261,04:48,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",3,turnover,,Centre,paige kellam,,288
262,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,262,04:48,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,3,timeout,,Centre,,,288
263,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,263,04:48,"SUB IN by PROWSE,HEATHER",,,,,,,"SUB IN by PROWSE,HEATHER",3,subbing in,,hendrix,heather prowse,,288
264,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,264,04:48,"SUB OUT by ANDERSON,MADDIE",,,,,,,"SUB OUT by ANDERSON,MADDIE",3,subbing out,,hendrix,maddie anderson,,288
265,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,265,04:48,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,288
266,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,266,04:48,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,288
267,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,267,04:23,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,263
268,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,268,04:10,"MISS 3PTR by TIBBITS,JORDAN",,,,,,,"MISS 3PTR by TIBBITS,JORDAN",3,three pointer,missed,hendrix,jordan tibbits,,250
269,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,269,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
270,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,270,04:00,"SUB IN by SMITH,LEAH",,,,,,,"SUB IN by SMITH,LEAH",3,subbing in,,hendrix,leah smith,,240
271,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,271,04:00,"SUB OUT by TIBBITS,JORDAN",,,,,,,"SUB OUT by TIBBITS,JORDAN",3,subbing out,,hendrix,jordan tibbits,,240
272,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,272,03:56,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",3,turnover,,Centre,ami ballard,,236
273,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,273,03:40,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",3,foul,,Centre,day vance,,220
274,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,274,03:38,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",3,foul,,Centre,day vance,,218
275,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,275,03:38,"MISS FT by DYSLIN,SARA",,,,,,,"MISS FT by DYSLIN,SARA",3,free throw,missed,hendrix,sara dyslin,,218
276,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,276,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
277,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,277,03:38,,,,,"SUB IN by ADEROBA,OYIN",,,"SUB IN by ADEROBA,OYIN",3,subbing in,,Centre,oyin aderoba,,218
278,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,278,03:38,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,218
279,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,279,03:09,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",3,jumper,missed,Centre,caroline andreassen,,189
280,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,280,--,"REBOUND DEF by DYSLIN,SARA",,,,,,,"REBOUND DEF by DYSLIN,SARA",3,defensive rebound,,hendrix,sara dyslin,,
281,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,281,02:57,"MISS JUMPER by MARTIN,MADISON",,,,,,,"MISS JUMPER by MARTIN,MADISON",3,jumper,missed,hendrix,madison martin,,177
282,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,282,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",3,defensive rebound,,Centre,paige kellam,,
283,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,283,02:50,,24,,26 (+2),"GOOD LAYUP by KELLAM,PAIGE(fastbreak)(in the paint)",CENTRE-W 24-26 (+2),,"GOOD LAYUP by KELLAM,PAIGE(fastbreak)(in the paint)",3,layup,good,Centre,paige(fastbreak) kellam,2,170
284,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,284,02:25,"MISS LAYUP by MARTIN,MADISON",,,,,,,"MISS LAYUP by MARTIN,MADISON",3,layup,missed,hendrix,madison martin,,145
285,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,285,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
286,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,286,02:23,"SUB IN by TURNER,AMBER",,,,,,,"SUB IN by TURNER,AMBER",3,subbing in,,hendrix,amber turner,,143
287,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,287,02:23,"SUB OUT by PROWSE,HEATHER",,,,,,,"SUB OUT by PROWSE,HEATHER",3,subbing out,,hendrix,heather prowse,,143
288,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,288,02:23,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,143
289,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,289,02:23,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,143
290,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,290,02:23,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,143
291,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,291,02:23,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",3,subbing out,,Centre,ami ballard,,143
292,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,292,01:58,,,,,"TURNOVER  by SCHAD,OLIVIA",,,"TURNOVER  by SCHAD,OLIVIA",3,turnover,,Centre,olivia schad,,118
293,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,293,01:57,"STEAL  by BODE,HAILEY",,,,,,,"STEAL  by BODE,HAILEY",3,steal,,hendrix,,,117
294,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,294,01:41,"MISS JUMPER by DYSLIN,SARA",,,,,,,"MISS JUMPER by DYSLIN,SARA",3,jumper,missed,hendrix,sara dyslin,,101
295,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,295,--,"REBOUND OFF by DYSLIN,SARA",,,,,,,"REBOUND OFF by DYSLIN,SARA",3,offensive rebound,,hendrix,sara dyslin,,
296,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,296,01:39,"GOOD LAYUP by DYSLIN,SARA(in the paint)",26,,26,,HC 26-26 (0),,"GOOD LAYUP by DYSLIN,SARA(in the paint)",3,layup,good,hendrix,sara dyslin,2,99
297,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,297,01:38,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,98
298,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,298,01:38,"GOOD FT by DYSLIN,SARA",27 (+1),,26,,HC 27-26 (-1),,"GOOD FT by DYSLIN,SARA",3,free throw,good,hendrix,sara dyslin,1,98
299,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,299,01:23,"FOUL  by DYSLIN,SARA",,,,,,,"FOUL  by DYSLIN,SARA",3,foul,,hendrix,sara dyslin,,83
300,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,300,01:23,,,,,"MISS FT by FEE,MIKAYLA",,,"MISS FT by FEE,MIKAYLA",3,free throw,missed,Centre,mikayla fee,,83
301,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,301,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
302,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,302,01:23,,27,,27,"GOOD FT by FEE,MIKAYLA",CENTRE-W 27-27 (0),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,83
303,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,303,01:23,"SUB IN by PROWSE,HEATHER",,,,,,,"SUB IN by PROWSE,HEATHER",3,subbing in,,hendrix,heather prowse,,83
304,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,304,01:23,"SUB OUT by DYSLIN,SARA",,,,,,,"SUB OUT by DYSLIN,SARA",3,subbing out,,hendrix,sara dyslin,,83
305,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,305,01:23,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,83
306,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,306,01:23,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,83
307,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,307,01:07,"MISS JUMPER by BODE,HAILEY",,,,,,,"MISS JUMPER by BODE,HAILEY",3,jumper,missed,hendrix,hailey bode,,67
308,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,308,--,"REBOUND OFF by MARTIN,MADISON",,,,,,,"REBOUND OFF by MARTIN,MADISON",3,offensive rebound,,hendrix,madison martin,,
309,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,309,01:03,"GOOD LAYUP by MARTIN,MADISON(in the paint)",29 (+2),,27,,HC 29-27 (-2),,"GOOD LAYUP by MARTIN,MADISON(in the paint)",3,layup,good,hendrix,madison martin,2,63
310,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,310,00:43,"FOUL  by PROWSE,HEATHER",,,,,,,"FOUL  by PROWSE,HEATHER",3,foul,,hendrix,heather prowse,,43
311,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,311,00:43,,29 (+1),,28,"GOOD FT by BUNNER,CHEYENNE",CENTRE-W 29-28 (-1),,"GOOD FT by BUNNER,CHEYENNE",3,free throw,good,Centre,cheyenne bunner,1,43
312,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,312,00:43,,29,,29,"GOOD FT by BUNNER,CHEYENNE",CENTRE-W 29-29 (0),,"GOOD FT by BUNNER,CHEYENNE",3,free throw,good,Centre,cheyenne bunner,1,43
313,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,313,00:43,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,43
314,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,314,00:43,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,43
315,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,315,00:43,,,,,"SUB OUT by ADEROBA,OYIN",,,"SUB OUT by ADEROBA,OYIN",3,subbing out,,Centre,oyin aderoba,,43
316,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,316,00:24,"MISS JUMPER by SMITH,LEAH",,,,,,,"MISS JUMPER by SMITH,LEAH",3,jumper,missed,hendrix,leah smith,,24
317,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,317,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
318,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,318,00:03,"MISS JUMPER by BODE,HAILEY",,,,,,,"MISS JUMPER by BODE,HAILEY",3,jumper,missed,hendrix,hailey bode,,3
319,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,319,--,,,,,"REBOUND DEF by MILLER,LAKKEN",,,"REBOUND DEF by MILLER,LAKKEN",3,defensive rebound,,Centre,lakken miller,,
320,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,320,Start Period 4,,,,,,,,,4,,,,,,
321,16,hendrix,Hendrix,Centre,43-41,43,41,"5, 15, 9, 14, 43","13, 3, 13, 12, 41",5,15,9,14,43,13,3,13,12,41,"5-11, 3-2 SAA","8-8, 2-3 SAA",01/15/17,Win,625,No Location Recorded,12:00 PM,H,321,09:51,"MISS JUMPER by BODE,HAILEY",,,,,,,"MISS JUMPER by BODE,HAILEY",4,jumper,missed,hendrix,hailey bode,,591
