,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,TMC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
271,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,271,06:57,"GOOD FT by KIERNAN,NIKKI",37 (+13),,24,,TMC 37-24 (-13),,"GOOD FT by KIERNAN,NIKKI",3,free throw,good,thomas more,nikki kiernan,1,417
272,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,272,06:57,"GOOD FT by KIERNAN,NIKKI",38 (+14),,24,,TMC 38-24 (-14),,"GOOD FT by KIERNAN,NIKKI",3,free throw,good,thomas more,nikki kiernan,1,417
273,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,273,06:57,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",3,subbing in,,Centre,lauren moore,,417
274,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,274,06:57,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,417
275,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,275,06:32,,,,,"TURNOVER  by VANCE,DAY",,,"TURNOVER  by VANCE,DAY",3,turnover,,Centre,day vance,,392
276,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,276,06:30,"STEAL  by KIERNAN,NIKKI",,,,,,,"STEAL  by KIERNAN,NIKKI",3,steal,,thomas more,,,390
277,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,277,06:23,"MISS LAYUP by OWINGS,ABBY",,,,,,,"MISS LAYUP by OWINGS,ABBY",3,layup,missed,thomas more,abby owings,,383
278,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,278,--,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",,,"REBOUND DEF by ANDREASSEN,CAROLINE",3,defensive rebound,,Centre,caroline andreassen,,
279,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,279,06:07,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",3,turnover,,Centre,lakken miller,,367
280,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,280,06:06,"STEAL  by OWINGS,ABBY",,,,,,,"STEAL  by OWINGS,ABBY",3,steal,,thomas more,,,366
281,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,281,05:54,"GOOD LAYUP by PAUL,KIRSTEN(in the paint)",40 (+16),,24,,TMC 40-24 (-16),,"GOOD LAYUP by PAUL,KIRSTEN(in the paint)",3,layup,good,thomas more,kirsten paul,2,354
282,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,282,--,"ASSIST  by KIERNAN,NIKKI",,,,,,,"ASSIST  by KIERNAN,NIKKI",3,assist,,thomas more,nikki kiernan,,
283,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,283,05:42,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",3,turnover,,Centre,lakken miller,,342
284,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,284,05:42,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,342
285,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,285,05:42,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,342
286,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,286,05:42,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,342
287,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,287,05:42,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,342
288,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,288,05:42,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",3,subbing out,,Centre,lauren moore,,342
289,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,289,05:42,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,342
290,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,290,05:42,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,342
291,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,291,05:35,"GOOD LAYUP by KIERNAN,NIKKI(in the paint)",42 (+18),,24,,TMC 42-24 (-18),,"GOOD LAYUP by KIERNAN,NIKKI(in the paint)",3,layup,good,thomas more,nikki kiernan,2,335
292,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,292,--,"ASSIST  by TEMPLE,MADISON",,,,,,,"ASSIST  by TEMPLE,MADISON",3,assist,,thomas more,madison temple,,
293,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,293,05:24,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",3,turnover,,Centre,ami ballard,,324
294,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,294,05:22,"STEAL  by KIERNAN,NIKKI",,,,,,,"STEAL  by KIERNAN,NIKKI",3,steal,,thomas more,,,322
295,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,295,05:15,"GOOD LAYUP by TEMPLE,MADISON(in the paint)",44 (+20),,24,,TMC 44-24 (-20),,"GOOD LAYUP by TEMPLE,MADISON(in the paint)",3,layup,good,thomas more,madison temple,2,315
296,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,296,04:54,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",3,turnover,,Centre,ami ballard,,294
297,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,297,04:53,"STEAL  by OWINGS,ABBY",,,,,,,"STEAL  by OWINGS,ABBY",3,steal,,thomas more,,,293
298,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,298,04:49,"MISS LAYUP by PAUL,KIRSTEN",,,,,,,"MISS LAYUP by PAUL,KIRSTEN",3,layup,missed,thomas more,kirsten paul,,289
299,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,299,--,"REBOUND OFF by OWINGS,ABBY",,,,,,,"REBOUND OFF by OWINGS,ABBY",3,offensive rebound,,thomas more,abby owings,,
300,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,300,04:31,"GOOD LAYUP by OWINGS,ABBY(in the paint)",46 (+22),,24,,TMC 46-24 (-22),,"GOOD LAYUP by OWINGS,ABBY(in the paint)",3,layup,good,thomas more,abby owings,2,271
301,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,301,04:07,,,,,TIMEOUT MEDIA by TEAM,,,TIMEOUT MEDIA by TEAM,3,timeout,,Centre,,,247
302,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,302,04:07,"SUB IN by MCDONALD,KELLY",,,,,,,"SUB IN by MCDONALD,KELLY",3,subbing in,,thomas more,kelly mcdonald,,247
303,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,303,04:07,"SUB IN by RUPP,SHELBY",,,,,,,"SUB IN by RUPP,SHELBY",3,subbing in,,thomas more,shelby rupp,,247
304,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,304,04:07,"SUB OUT by WARE,MICHAELA",,,,,,,"SUB OUT by WARE,MICHAELA",3,subbing out,,thomas more,michaela ware,,247
305,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,305,04:07,"SUB OUT by PAUL,KIRSTEN",,,,,,,"SUB OUT by PAUL,KIRSTEN",3,subbing out,,thomas more,kirsten paul,,247
306,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,306,04:07,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,247
307,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,307,04:07,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,247
308,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,308,04:07,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,247
309,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,309,04:07,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,247
310,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,310,04:01,,46 (+20),,26,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",CENTRE-W 46-26 (-20),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",3,layup,good,Centre,abigail stewart,2,241
311,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,311,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",3,assist,,Centre,caroline andreassen,,
312,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,312,03:50,"GOOD LAYUP by OWINGS,ABBY(in the paint)",48 (+22),,26,,TMC 48-26 (-22),,"GOOD LAYUP by OWINGS,ABBY(in the paint)",3,layup,good,thomas more,abby owings,2,230
313,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,313,03:29,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,209
314,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,314,03:29,,,,,"SUB IN by GOETZ,ABBY",,,"SUB IN by GOETZ,ABBY",3,subbing in,,Centre,abby goetz,,209
315,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,315,03:29,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,209
316,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,316,03:29,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,209
317,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,317,03:26,,,,,"MISS LAYUP by STEWART,ABIGAIL",,,"MISS LAYUP by STEWART,ABIGAIL",3,layup,missed,Centre,abigail stewart,,206
318,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,318,03:26,"BLOCK  by RUPP,SHELBY",,,,,,,"BLOCK  by RUPP,SHELBY",3,block,,thomas more,shelby rupp,,206
319,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,319,--,"REBOUND DEF by KIERNAN,NIKKI",,,,,,,"REBOUND DEF by KIERNAN,NIKKI",3,defensive rebound,,thomas more,nikki kiernan,,
320,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,320,03:14,"GOOD LAYUP by OWINGS,ABBY(in the paint)",50 (+24),,26,,TMC 50-26 (-24),,"GOOD LAYUP by OWINGS,ABBY(in the paint)",3,layup,good,thomas more,abby owings,2,194
321,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,321,03:14,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,194
322,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,322,03:14,"GOOD FT by OWINGS,ABBY",51 (+25),,26,,TMC 51-26 (-25),,"GOOD FT by OWINGS,ABBY",3,free throw,good,thomas more,abby owings,1,194
323,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,323,02:46,,,,,"MISS 3PTR by BALLARD,AMI",,,"MISS 3PTR by BALLARD,AMI",3,three pointer,missed,Centre,ami ballard,,166
324,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,324,--,"REBOUND DEF by KIERNAN,NIKKI",,,,,,,"REBOUND DEF by KIERNAN,NIKKI",3,defensive rebound,,thomas more,nikki kiernan,,
325,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,325,02:29,"GOOD JUMPER by KIERNAN,NIKKI(in the paint)",53 (+27),,26,,TMC 53-26 (-27),,"GOOD JUMPER by KIERNAN,NIKKI(in the paint)",3,jumper,good,thomas more,nikki kiernan,2,149
326,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,326,02:01,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",3,three pointer,missed,Centre,lakken miller,,121
327,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,327,--,"REBOUND DEF by OWINGS,ABBY",,,,,,,"REBOUND DEF by OWINGS,ABBY",3,defensive rebound,,thomas more,abby owings,,
328,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,328,01:49,"MISS 3PTR by TEMPLE,MADISON",,,,,,,"MISS 3PTR by TEMPLE,MADISON",3,three pointer,missed,thomas more,madison temple,,109
329,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,329,--,"REBOUND OFF by OWINGS,ABBY",,,,,,,"REBOUND OFF by OWINGS,ABBY",3,offensive rebound,,thomas more,abby owings,,
330,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,330,01:45,"MISS JUMPER by OWINGS,ABBY",,,,,,,"MISS JUMPER by OWINGS,ABBY",3,jumper,missed,thomas more,abby owings,,105
331,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,331,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
332,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,332,01:41,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",3,turnover,,Centre,lakken miller,,101
333,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,333,01:41,"STEAL  by OWINGS,ABBY",,,,,,,"STEAL  by OWINGS,ABBY",3,steal,,thomas more,,,101
334,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,334,01:41,,,,,"FOUL  by MILLER,LAKKEN",,,"FOUL  by MILLER,LAKKEN",3,foul,,Centre,lakken miller,,101
335,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,335,01:41,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",3,subbing in,,Centre,lauren moore,,101
336,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,336,01:41,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,101
337,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,337,01:41,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,101
338,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,338,01:41,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,101
339,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,339,01:41,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,101
340,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,340,01:41,,,,,"SUB OUT by GOETZ,ABBY",,,"SUB OUT by GOETZ,ABBY",3,subbing out,,Centre,abby goetz,,101
