,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HOPE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
421,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,421,09:53,"MISS 3PTR by GEERS,MADISON",,,,,,,"MISS 3PTR by GEERS,MADISON",4,three pointer,missed,hope college,madison geers,,593
422,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,422,--,"REBOUND OFF by SMITH,TYRA",,,,,,,"REBOUND OFF by SMITH,TYRA",4,offensive rebound,,hope college,tyra smith,,
423,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,423,09:45,"GOOD JUMPER by BUCHANAN,FRANCESCA",61 (+38),,23,,HOPE 61-23 (-38),,"GOOD JUMPER by BUCHANAN,FRANCESCA",4,jumper,good,hope college,francesca buchanan,2,585
424,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,424,--,"ASSIST  by MADISON,PARIS",,,,,,,"ASSIST  by MADISON,PARIS",4,assist,,hope college,paris madison,,
425,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,425,09:17,"FOUL  by SMITH,TYRA",,,,,,,"FOUL  by SMITH,TYRA",4,foul,,hope college,tyra smith,,557
426,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,426,09:11,,,,,"MISS 3PTR by SCHAD,OLIVIA",,,"MISS 3PTR by SCHAD,OLIVIA",4,three pointer,missed,Centre,olivia schad,,551
427,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,427,--,"REBOUND DEF by BUCHANAN,FRANCESCA",,,,,,,"REBOUND DEF by BUCHANAN,FRANCESCA",4,defensive rebound,,hope college,francesca buchanan,,
428,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,428,09:00,"MISS 3PTR by GEERS,MADISON",,,,,,,"MISS 3PTR by GEERS,MADISON",4,three pointer,missed,hope college,madison geers,,540
429,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,429,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
430,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,430,08:43,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,523
431,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,431,--,"REBOUND DEF by TRAVERSA,MANDY",,,,,,,"REBOUND DEF by TRAVERSA,MANDY",4,defensive rebound,,hope college,mandy traversa,,
432,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,432,08:18,"GOOD LAYUP by SMITH,TYRA(in the paint)",63 (+40),,23,,HOPE 63-23 (-40),,"GOOD LAYUP by SMITH,TYRA(in the paint)",4,layup,good,hope college,tyra smith,2,498
433,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,433,--,"ASSIST  by MADISON,PARIS",,,,,,,"ASSIST  by MADISON,PARIS",4,assist,,hope college,paris madison,,
434,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,434,08:02,"SUB IN by RANDALL,HEATHER",,,,,,,"SUB IN by RANDALL,HEATHER",4,subbing in,,hope college,heather randall,,482
435,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,435,08:02,"SUB IN by RUSSELL,KAYLA",,,,,,,"SUB IN by RUSSELL,KAYLA",4,subbing in,,hope college,kayla russell,,482
436,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,436,08:02,"SUB IN by FREBERG,VANESSA",,,,,,,"SUB IN by FREBERG,VANESSA",4,subbing in,,hope college,vanessa freberg,,482
437,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,437,08:02,"SUB OUT by TRAVERSA,MANDY",,,,,,,"SUB OUT by TRAVERSA,MANDY",4,subbing out,,hope college,mandy traversa,,482
438,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,438,08:02,"SUB OUT by SMITH,TYRA",,,,,,,"SUB OUT by SMITH,TYRA",4,subbing out,,hope college,tyra smith,,482
439,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,439,08:02,"SUB OUT by GEERS,MADISON",,,,,,,"SUB OUT by GEERS,MADISON",4,subbing out,,hope college,madison geers,,482
440,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,440,08:02,,,,,"SUB IN by HOBBS,MEREDITH",,,"SUB IN by HOBBS,MEREDITH",4,subbing in,,Centre,meredith hobbs,,482
441,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,441,08:02,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,482
442,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,442,07:51,,,,,"MISS 3PTR by SCHAD,OLIVIA",,,"MISS 3PTR by SCHAD,OLIVIA",4,three pointer,missed,Centre,olivia schad,,471
443,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,443,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",4,offensive rebound,,Centre,abigail stewart,,
444,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,444,07:48,,,,,"MISS LAYUP by STEWART,ABIGAIL",,,"MISS LAYUP by STEWART,ABIGAIL",4,layup,missed,Centre,abigail stewart,,468
445,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,445,--,"REBOUND DEF by BUCHANAN,FRANCESCA",,,,,,,"REBOUND DEF by BUCHANAN,FRANCESCA",4,defensive rebound,,hope college,francesca buchanan,,
446,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,446,07:24,"TURNOVER  by MADISON,PARIS",,,,,,,"TURNOVER  by MADISON,PARIS",4,turnover,,hope college,paris madison,,444
447,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,447,07:24,,,,,"STEAL  by VANCE,DAY",,,"STEAL  by VANCE,DAY",4,steal,,Centre,,,444
448,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,448,07:24,"FOUL  by BUCHANAN,FRANCESCA",,,,,,,"FOUL  by BUCHANAN,FRANCESCA",4,foul,,hope college,francesca buchanan,,444
449,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,449,07:24,"SUB IN by SCHWARK,JACQUELYN",,,,,,,"SUB IN by SCHWARK,JACQUELYN",4,subbing in,,hope college,jacquelyn schwark,,444
450,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,450,07:24,"SUB OUT by BUCHANAN,FRANCESCA",,,,,,,"SUB OUT by BUCHANAN,FRANCESCA",4,subbing out,,hope college,francesca buchanan,,444
451,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,451,07:07,,63 (+38),,25,"GOOD JUMPER by VANCE,DAY(in the paint)",CENTRE-W 63-25 (-38),,"GOOD JUMPER by VANCE,DAY(in the paint)",4,jumper,good,Centre,day vance,2,427
452,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,452,--,,,,,"ASSIST  by MILLER,LAKKEN",,,"ASSIST  by MILLER,LAKKEN",4,assist,,Centre,lakken miller,,
453,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,453,06:43,"GOOD 3PTR by MADISON,PARIS",66 (+41),,25,,HOPE 66-25 (-41),,"GOOD 3PTR by MADISON,PARIS",4,three pointer,good,hope college,paris madison,3,403
454,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,454,--,"ASSIST  by RANDALL,HEATHER",,,,,,,"ASSIST  by RANDALL,HEATHER",4,assist,,hope college,heather randall,,
455,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,455,06:17,"FOUL  by RUSSELL,KAYLA",,,,,,,"FOUL  by RUSSELL,KAYLA",4,foul,,hope college,kayla russell,,377
456,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,456,06:17,"SUB IN by MACARTHUR,EMILY",,,,,,,"SUB IN by MACARTHUR,EMILY",4,subbing in,,hope college,emily macarthur,,377
457,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,457,06:17,"SUB IN by DORNOFF,JESSICA",,,,,,,"SUB IN by DORNOFF,JESSICA",4,subbing in,,hope college,jessica dornoff,,377
458,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,458,06:17,"SUB IN by TOLBERT,ARIKA",,,,,,,"SUB IN by TOLBERT,ARIKA",4,subbing in,,hope college,arika tolbert,,377
459,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,459,06:17,"SUB OUT by RANDALL,HEATHER",,,,,,,"SUB OUT by RANDALL,HEATHER",4,subbing out,,hope college,heather randall,,377
460,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,460,06:17,"SUB OUT by SCHWARK,JACQUELYN",,,,,,,"SUB OUT by SCHWARK,JACQUELYN",4,subbing out,,hope college,jacquelyn schwark,,377
461,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,461,06:17,"SUB OUT by MADISON,PARIS",,,,,,,"SUB OUT by MADISON,PARIS",4,subbing out,,hope college,paris madison,,377
462,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,462,06:05,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",4,three pointer,missed,Centre,lakken miller,,365
463,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,463,--,"REBOUND DEF by RUSSELL,KAYLA",,,,,,,"REBOUND DEF by RUSSELL,KAYLA",4,defensive rebound,,hope college,kayla russell,,
464,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,464,05:41,"MISS LAYUP by RUSSELL,KAYLA",,,,,,,"MISS LAYUP by RUSSELL,KAYLA",4,layup,missed,hope college,kayla russell,,341
465,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,465,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
466,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,466,05:41,,,,,"SUB IN by ADEROBA,OYIN",,,"SUB IN by ADEROBA,OYIN",4,subbing in,,Centre,oyin aderoba,,341
467,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,467,05:41,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,341
468,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,468,05:41,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,341
469,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,469,05:41,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,341
470,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,470,05:41,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,341
471,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,471,05:41,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,341
472,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,472,05:41,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,341
473,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,473,05:41,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,341
474,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,474,05:41,,,,,"SUB OUT by HOBBS,MEREDITH",,,"SUB OUT by HOBBS,MEREDITH",4,subbing out,,Centre,meredith hobbs,,341
475,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,475,05:41,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,341
476,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,476,05:23,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",4,jumper,missed,Centre,caroline andreassen,,323
477,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,477,--,"REBOUND DEF by MACARTHUR,EMILY",,,,,,,"REBOUND DEF by MACARTHUR,EMILY",4,defensive rebound,,hope college,emily macarthur,,
478,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,478,05:04,"MISS LAYUP by DORNOFF,JESSICA",,,,,,,"MISS LAYUP by DORNOFF,JESSICA",4,layup,missed,hope college,jessica dornoff,,304
479,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,479,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
480,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,480,04:59,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",4,turnover,,Centre,caroline andreassen,,299
481,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,481,04:31,"MISS LAYUP by DORNOFF,JESSICA",,,,,,,"MISS LAYUP by DORNOFF,JESSICA",4,layup,missed,hope college,jessica dornoff,,271
482,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,482,--,,,,,"REBOUND DEF by BUNNER,CHEYENNE",,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
483,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,483,04:22,"FOUL  by TOLBERT,ARIKA",,,,,,,"FOUL  by TOLBERT,ARIKA",4,foul,,hope college,arika tolbert,,262
484,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,484,04:22,,66 (+40),,26,"GOOD FT by ANDREASSEN,CAROLINE",CENTRE-W 66-26 (-40),,"GOOD FT by ANDREASSEN,CAROLINE",4,free throw,good,Centre,caroline andreassen,1,262
485,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,485,04:22,,66 (+39),,27,"GOOD FT by ANDREASSEN,CAROLINE",CENTRE-W 66-27 (-39),,"GOOD FT by ANDREASSEN,CAROLINE",4,free throw,good,Centre,caroline andreassen,1,262
486,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,486,04:08,"GOOD LAYUP by FREBERG,VANESSA(in the paint)",68 (+41),,27,,HOPE 68-27 (-41),,"GOOD LAYUP by FREBERG,VANESSA(in the paint)",4,layup,good,hope college,vanessa freberg,2,248
487,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,487,03:53,"FOUL  by DORNOFF,JESSICA",,,,,,,"FOUL  by DORNOFF,JESSICA",4,foul,,hope college,jessica dornoff,,233
488,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,488,03:53,,68 (+40),,28,"GOOD FT by KELLAM,PAIGE",CENTRE-W 68-28 (-40),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,233
489,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,489,03:53,,68 (+39),,29,"GOOD FT by KELLAM,PAIGE",CENTRE-W 68-29 (-39),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,233
490,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,490,03:42,"TURNOVER  by FREBERG,VANESSA",,,,,,,"TURNOVER  by FREBERG,VANESSA",4,turnover,,hope college,vanessa freberg,,222
491,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,491,03:39,,,,,"STEAL  by BUNNER,CHEYENNE",,,"STEAL  by BUNNER,CHEYENNE",4,steal,,Centre,,,219
492,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,492,03:29,"FOUL  by MACARTHUR,EMILY",,,,,,,"FOUL  by MACARTHUR,EMILY",4,foul,,hope college,emily macarthur,,209
