,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SEWANEEW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
260,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,260,18:18,,12,,41 (+29),"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE_W 12-41 (+29),,"GOOD 3PTR by HARTLAGE,MAGGIE",2,three pointer,good,Centre,maggie hartlage,3,1098
261,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,261,--,,,,,"ASSIST  by STOUGH,MARY GORDON",,,"ASSIST  by STOUGH,MARY GORDON",2,assist,,Centre,mary gordon stough,,
262,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,262,17:55,"MISS JUMPER by LOWE,PAIGE",,,,,,,"MISS JUMPER by LOWE,PAIGE",2,jumper,missed,sewanee-univ. of the south,paige lowe,,1075
263,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,263,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
264,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,264,17:49,"FOUL  by LOWE,PAIGE",,,,,,,"FOUL  by LOWE,PAIGE",2,foul,,sewanee-univ. of the south,paige lowe,,1069
265,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,265,17:42,,12,,43 (+31),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 12-43 (+31),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,1062
266,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,266,--,,,,,"ASSIST  by STOUGH,MARY GORDON",,,"ASSIST  by STOUGH,MARY GORDON",2,assist,,Centre,mary gordon stough,,
267,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,267,17:23,"GOOD LAYUP by CHAUVIN,JAMIE(in the paint)",14,,43 (+29),,SEWANEEW 14-43 (+29),,"GOOD LAYUP by CHAUVIN,JAMIE(in the paint)",2,layup,good,sewanee-univ. of the south,jamie chauvin,2,1043
268,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,268,--,"ASSIST  by MCDONOUGH,HALEY",,,,,,,"ASSIST  by MCDONOUGH,HALEY",2,assist,,sewanee-univ. of the south,haley mcdonough,,
269,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,269,17:06,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,1026
270,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,270,--,"REBOUND DEF by SEWELL,KAYLA",,,,,,,"REBOUND DEF by SEWELL,KAYLA",2,defensive rebound,,sewanee-univ. of the south,kayla sewell,,
271,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,271,16:49,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,1009
272,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,272,16:49,"SUB IN by MEDLEY,CLARISSA",,,,,,,"SUB IN by MEDLEY,CLARISSA",2,subbing in,,sewanee-univ. of the south,clarissa medley,,1009
273,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,273,16:49,"SUB OUT by ROSE,SAVANNAH",,,,,,,"SUB OUT by ROSE,SAVANNAH",2,subbing out,,sewanee-univ. of the south,savannah rose,,1009
274,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,274,16:45,"TURNOVER  by MCDONOUGH,HALEY",,,,,,,"TURNOVER  by MCDONOUGH,HALEY",2,turnover,,sewanee-univ. of the south,haley mcdonough,,1005
275,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,275,16:44,,,,,"STEAL  by RHULE,BONNIE",,,"STEAL  by RHULE,BONNIE",2,steal,,Centre,,,1004
276,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,276,16:39,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,999
277,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,277,16:18,"TURNOVER  by LOWE,PAIGE",,,,,,,"TURNOVER  by LOWE,PAIGE",2,turnover,,sewanee-univ. of the south,paige lowe,,978
278,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,278,16:17,,,,,"STEAL  by STOUGH,MARY GORDON",,,"STEAL  by STOUGH,MARY GORDON",2,steal,,Centre,,,977
279,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,279,16:08,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,968
280,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,280,--,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",,,"REBOUND OFF by HARTLAGE,MAGGIE",2,offensive rebound,,Centre,maggie hartlage,,
281,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,281,15:56,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,956
282,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,282,--,"REBOUND DEF by SEWELL,KAYLA",,,,,,,"REBOUND DEF by SEWELL,KAYLA",2,defensive rebound,,sewanee-univ. of the south,kayla sewell,,
283,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,283,15:50,"SUB IN by HASSETT,CASEY",,,,,,,"SUB IN by HASSETT,CASEY",2,subbing in,,sewanee-univ. of the south,casey hassett,,950
284,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,284,15:50,"SUB IN by LYERLY,HALEY",,,,,,,"SUB IN by LYERLY,HALEY",2,subbing in,,sewanee-univ. of the south,haley lyerly,,950
285,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,285,15:50,"SUB OUT by CHAUVIN,JAMIE",,,,,,,"SUB OUT by CHAUVIN,JAMIE",2,subbing out,,sewanee-univ. of the south,jamie chauvin,,950
286,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,286,15:50,"SUB OUT by MCDONOUGH,HALEY",,,,,,,"SUB OUT by MCDONOUGH,HALEY",2,subbing out,,sewanee-univ. of the south,haley mcdonough,,950
287,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,287,15:50,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,950
288,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,288,15:50,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,950
289,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,289,15:50,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,950
290,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,290,15:50,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,950
291,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,291,15:50,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,950
292,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,292,15:50,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,950
293,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,293,15:43,"GOOD 3PTR by MEDLEY,CLARISSA",17,,43 (+26),,SEWANEEW 17-43 (+26),,"GOOD 3PTR by MEDLEY,CLARISSA",2,three pointer,good,sewanee-univ. of the south,clarissa medley,3,943
294,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,294,--,"ASSIST  by SEWELL,KAYLA",,,,,,,"ASSIST  by SEWELL,KAYLA",2,assist,,sewanee-univ. of the south,kayla sewell,,
295,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,295,15:27,,17,,45 (+28),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 17-45 (+28),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,927
296,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,296,--,,,,,"ASSIST  by COLLIVER,OLIVIA",,,"ASSIST  by COLLIVER,OLIVIA",2,assist,,Centre,olivia colliver,,
297,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,297,15:10,"MISS 3PTR by MEDLEY,CLARISSA",,,,,,,"MISS 3PTR by MEDLEY,CLARISSA",2,three pointer,missed,sewanee-univ. of the south,clarissa medley,,910
298,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,298,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
299,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,299,15:01,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,901
300,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,300,--,"REBOUND DEF by SEWELL,KAYLA",,,,,,,"REBOUND DEF by SEWELL,KAYLA",2,defensive rebound,,sewanee-univ. of the south,kayla sewell,,
301,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,301,14:38,"GOOD 3PTR by LYERLY,HALEY",20,,45 (+25),,SEWANEEW 20-45 (+25),,"GOOD 3PTR by LYERLY,HALEY",2,three pointer,good,sewanee-univ. of the south,haley lyerly,3,878
302,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,302,--,"ASSIST  by SEWELL,KAYLA",,,,,,,"ASSIST  by SEWELL,KAYLA",2,assist,,sewanee-univ. of the south,kayla sewell,,
303,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,303,14:20,,20,,48 (+28),"GOOD 3PTR by COLLIVER,OLIVIA",CENTRE_W 20-48 (+28),,"GOOD 3PTR by COLLIVER,OLIVIA",2,three pointer,good,Centre,olivia colliver,3,860
304,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,304,--,,,,,"ASSIST  by GUY,ALANNA",,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
305,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,305,13:52,"MISS LAYUP by LYERLY,HALEY",,,,,,,"MISS LAYUP by LYERLY,HALEY",2,layup,missed,sewanee-univ. of the south,haley lyerly,,832
306,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,306,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
307,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,307,13:45,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,825
308,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,308,--,"REBOUND DEF by MEDLEY,CLARISSA",,,,,,,"REBOUND DEF by MEDLEY,CLARISSA",2,defensive rebound,,sewanee-univ. of the south,clarissa medley,,
309,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,309,13:39,"TURNOVER  by MEDLEY,CLARISSA",,,,,,,"TURNOVER  by MEDLEY,CLARISSA",2,turnover,,sewanee-univ. of the south,clarissa medley,,819
310,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,310,13:39,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,819
311,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,311,13:39,"FOUL  by LYERLY,HALEY",,,,,,,"FOUL  by LYERLY,HALEY",2,foul,,sewanee-univ. of the south,haley lyerly,,819
312,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,312,13:39,"SUB IN by CHAUVIN,JAMIE",,,,,,,"SUB IN by CHAUVIN,JAMIE",2,subbing in,,sewanee-univ. of the south,jamie chauvin,,819
313,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,313,13:39,"SUB IN by ROSE,SAVANNAH",,,,,,,"SUB IN by ROSE,SAVANNAH",2,subbing in,,sewanee-univ. of the south,savannah rose,,819
314,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,314,13:39,"SUB OUT by MEDLEY,CLARISSA",,,,,,,"SUB OUT by MEDLEY,CLARISSA",2,subbing out,,sewanee-univ. of the south,clarissa medley,,819
315,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,315,13:39,"SUB OUT by LOWE,PAIGE",,,,,,,"SUB OUT by LOWE,PAIGE",2,subbing out,,sewanee-univ. of the south,paige lowe,,819
316,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,316,13:39,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,819
317,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,317,13:39,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,819
318,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,318,13:34,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,814
319,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,319,--,"REBOUND DEF by CHAUVIN,JAMIE",,,,,,,"REBOUND DEF by CHAUVIN,JAMIE",2,defensive rebound,,sewanee-univ. of the south,jamie chauvin,,
320,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,320,13:32,"FOUL  by JONES,MCKENZIE",,,,,,,"FOUL  by JONES,MCKENZIE",2,foul,,sewanee-univ. of the south,mckenzie jones,,812
321,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,321,13:16,"TURNOVER  by LYERLY,HALEY",,,,,,,"TURNOVER  by LYERLY,HALEY",2,turnover,,sewanee-univ. of the south,haley lyerly,,796
322,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,322,13:08,"FOUL  by CHAUVIN,JAMIE",,,,,,,"FOUL  by CHAUVIN,JAMIE",2,foul,,sewanee-univ. of the south,jamie chauvin,,788
323,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,323,13:08,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,788
324,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,324,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
325,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,325,13:08,,20,,49 (+29),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 20-49 (+29),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,788
326,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,326,13:08,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,788
