,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SUWB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
316,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,316,--,"REBOUND OFF by GUY,JESSICA",,,,,,,"REBOUND OFF by GUY,JESSICA",2,offensive rebound,,spalding university,jessica guy,,
317,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,317,15:14,"GOOD LAYUP by GUY,JESSICA(in the paint)",40,,49 (+9),,SUWB 40-49 (+9),,"GOOD LAYUP by GUY,JESSICA(in the paint)",2,layup,good,spalding university,jessica guy,2,914
318,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,318,14:54,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,894
319,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,319,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
320,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,320,14:50,,40,,51 (+11),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 40-51 (+11),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,890
321,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,321,14:50,"FOUL  by GUY,JESSICA",,,,,,,"FOUL  by GUY,JESSICA",2,foul,,spalding university,jessica guy,,890
322,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,322,14:50,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,890
323,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,323,--,"REBOUND DEF by KAISER,KELSEY",,,,,,,"REBOUND DEF by KAISER,KELSEY",2,defensive rebound,,spalding university,kelsey kaiser,,
324,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,324,14:50,"SUB IN by KAISER,KELSEY",,,,,,,"SUB IN by KAISER,KELSEY",2,subbing in,,spalding university,kelsey kaiser,,890
325,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,325,14:50,"SUB OUT by GUY,JESSICA",,,,,,,"SUB OUT by GUY,JESSICA",2,subbing out,,spalding university,jessica guy,,890
326,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,326,14:34,"MISS LAYUP by MARTIN,MADDIE",,,,,,,"MISS LAYUP by MARTIN,MADDIE",2,layup,missed,spalding university,maddie martin,,874
327,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,327,14:34,,,,,"BLOCK  by JUDY,MICHELE",,,"BLOCK  by JUDY,MICHELE",2,block,,Centre,michele judy,,874
328,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,328,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,spalding university,,,
329,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,329,14:30,"MISS 3PTR by HAYES,KERSTIN",,,,,,,"MISS 3PTR by HAYES,KERSTIN",2,three pointer,missed,spalding university,kerstin hayes,,870
330,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,330,--,"REBOUND OFF by KAISER,KELSEY",,,,,,,"REBOUND OFF by KAISER,KELSEY",2,offensive rebound,,spalding university,kelsey kaiser,,
331,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,331,14:19,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,859
332,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,332,14:19,"GOOD FT by KAISER,KELSEY",41,,51 (+10),,SUWB 41-51 (+10),,"GOOD FT by KAISER,KELSEY",2,free throw,good,spalding university,kelsey kaiser,1,859
333,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,333,14:19,"GOOD FT by KAISER,KELSEY",42,,51 (+9),,SUWB 42-51 (+9),,"GOOD FT by KAISER,KELSEY",2,free throw,good,spalding university,kelsey kaiser,1,859
334,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,334,14:19,,,,,"SUB IN by STOUGH,MARY GORDON",,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,859
335,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,335,14:19,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,859
336,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,336,14:10,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,850
337,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,337,--,,,,,"REBOUND OFF by STOUGH,MARY GORDON",,,"REBOUND OFF by STOUGH,MARY GORDON",2,offensive rebound,,Centre,mary gordon stough,,
338,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,338,14:05,,42,,53 (+11),"GOOD JUMPER by GUY,ALANNA",CENTRE_W 42-53 (+11),,"GOOD JUMPER by GUY,ALANNA",2,jumper,good,Centre,alanna guy,2,845
339,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,339,13:45,"MISS LAYUP by HAYES,KERSTIN",,,,,,,"MISS LAYUP by HAYES,KERSTIN",2,layup,missed,spalding university,kerstin hayes,,825
340,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,340,--,,,,,"REBOUND DEF by STOUGH,MARY GORDON",,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
341,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,341,13:37,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,817
342,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,342,13:36,"STEAL  by HAYES,KERSTIN",,,,,,,"STEAL  by HAYES,KERSTIN",2,steal,,spalding university,,,816
343,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,343,13:14,,,,,"FOUL  by STOUGH,MARY GORDON",,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,794
344,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,344,13:14,"MISS FT by KAISER,KELSEY",,,,,,,"MISS FT by KAISER,KELSEY",2,free throw,missed,spalding university,kelsey kaiser,,794
345,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,345,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
346,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,346,13:14,"GOOD FT by KAISER,KELSEY",43,,53 (+10),,SUWB 43-53 (+10),,"GOOD FT by KAISER,KELSEY",2,free throw,good,spalding university,kelsey kaiser,1,794
347,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,347,13:14,"SUB IN by GUY,JESSICA",,,,,,,"SUB IN by GUY,JESSICA",2,subbing in,,spalding university,jessica guy,,794
348,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,348,13:14,"SUB IN by RIGGS,KAYLA",,,,,,,"SUB IN by RIGGS,KAYLA",2,subbing in,,spalding university,kayla riggs,,794
349,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,349,13:14,"SUB OUT by KAISER,KELSEY",,,,,,,"SUB OUT by KAISER,KELSEY",2,subbing out,,spalding university,kelsey kaiser,,794
350,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,350,13:14,"SUB OUT by HAYES,KERSTIN",,,,,,,"SUB OUT by HAYES,KERSTIN",2,subbing out,,spalding university,kerstin hayes,,794
351,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,351,13:14,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,794
352,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,352,13:14,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,794
353,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,353,13:14,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,794
354,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,354,13:14,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,794
355,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,355,13:13,,,,,"TURNOVER  by STOUGH,MARY GORDON",,,"TURNOVER  by STOUGH,MARY GORDON",2,turnover,,Centre,mary gordon stough,,793
356,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,356,13:12,"STEAL  by HARDIN,MAYA",,,,,,,"STEAL  by HARDIN,MAYA",2,steal,,spalding university,,,792
357,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,357,13:12,,,,,"FOUL  by STOUGH,MARY GORDON",,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,792
358,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,358,13:12,"MISS FT by HARDIN,MAYA",,,,,,,"MISS FT by HARDIN,MAYA",2,free throw,missed,spalding university,maya hardin,,792
359,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,359,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
360,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,360,13:12,"GOOD FT by HARDIN,MAYA",44,,53 (+9),,SUWB 44-53 (+9),,"GOOD FT by HARDIN,MAYA",2,free throw,good,spalding university,maya hardin,1,792
361,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,361,13:12,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,792
362,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,362,13:12,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,792
363,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,363,13:12,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,792
364,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,364,13:12,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,792
365,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,365,12:56,"FOUL  by MARTIN,MADDIE",,,,,,,"FOUL  by MARTIN,MADDIE",2,foul,,spalding university,maddie martin,,776
366,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,366,12:56,,44,,54 (+10),"GOOD FT by COLLIVER,OLIVIA",CENTRE_W 44-54 (+10),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,776
367,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,367,12:56,,44,,55 (+11),"GOOD FT by COLLIVER,OLIVIA",CENTRE_W 44-55 (+11),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,776
368,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,368,12:56,"SUB IN by BAKER,KRISTIN",,,,,,,"SUB IN by BAKER,KRISTIN",2,subbing in,,spalding university,kristin baker,,776
369,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,369,12:56,"SUB OUT by MARTIN,MADDIE",,,,,,,"SUB OUT by MARTIN,MADDIE",2,subbing out,,spalding university,maddie martin,,776
370,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,370,12:48,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",2,foul,,Centre,caroline andreassen,,768
371,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,371,12:48,"MISS FT by SLITER,DEE DEE",,,,,,,"MISS FT by SLITER,DEE DEE",2,free throw,missed,spalding university,dee dee sliter,,768
372,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,372,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
373,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,373,12:48,"MISS FT by SLITER,DEE DEE",,,,,,,"MISS FT by SLITER,DEE DEE",2,free throw,missed,spalding university,dee dee sliter,,768
374,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,374,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
375,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,375,12:41,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,761
376,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,376,12:40,"STEAL  by SLITER,DEE DEE",,,,,,,"STEAL  by SLITER,DEE DEE",2,steal,,spalding university,,,760
377,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,377,12:38,"GOOD LAYUP by SLITER,DEE DEE(in the paint)",46,,55 (+9),,SUWB 46-55 (+9),,"GOOD LAYUP by SLITER,DEE DEE(in the paint)",2,layup,good,spalding university,dee dee sliter,2,758
378,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,378,12:22,,46,,58 (+12),"GOOD 3PTR by COLLIVER,OLIVIA",CENTRE_W 46-58 (+12),,"GOOD 3PTR by COLLIVER,OLIVIA",2,three pointer,good,Centre,olivia colliver,3,742
379,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,379,12:11,"TURNOVER  by SLITER,DEE DEE",,,,,,,"TURNOVER  by SLITER,DEE DEE",2,turnover,,spalding university,dee dee sliter,,731
380,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,380,12:07,,,,,"STEAL  by ANDREASSEN,CAROLINE",,,"STEAL  by ANDREASSEN,CAROLINE",2,steal,,Centre,,,727
381,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,381,12:00,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,720
382,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,382,11:49,"STEAL  by HARDIN,MAYA",,,,,,,"STEAL  by HARDIN,MAYA",2,steal,,spalding university,,,709
383,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,383,11:45,"GOOD JUMPER by BAKER,KRISTIN",48,,58 (+10),,SUWB 48-58 (+10),,"GOOD JUMPER by BAKER,KRISTIN",2,jumper,good,spalding university,kristin baker,2,705
384,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,384,11:38,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,698
385,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,385,--,"REBOUND DEF by GUY,JESSICA",,,,,,,"REBOUND DEF by GUY,JESSICA",2,defensive rebound,,spalding university,jessica guy,,
386,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,386,11:23,"MISS LAYUP by GUY,JESSICA",,,,,,,"MISS LAYUP by GUY,JESSICA",2,layup,missed,spalding university,jessica guy,,683
387,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,387,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
388,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,388,11:21,"FOUL  by BAKER,KRISTIN",,,,,,,"FOUL  by BAKER,KRISTIN",2,foul,,spalding university,kristin baker,,681
389,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,389,11:21,"SUB IN by WASHLE,HANNAH",,,,,,,"SUB IN by WASHLE,HANNAH",2,subbing in,,spalding university,hannah washle,,681
390,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,390,11:21,"SUB IN by ASH,KALLIE",,,,,,,"SUB IN by ASH,KALLIE",2,subbing in,,spalding university,kallie ash,,681
391,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,391,11:21,"SUB OUT by BAKER,KRISTIN",,,,,,,"SUB OUT by BAKER,KRISTIN",2,subbing out,,spalding university,kristin baker,,681
392,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,392,11:21,"SUB OUT by GUY,JESSICA",,,,,,,"SUB OUT by GUY,JESSICA",2,subbing out,,spalding university,jessica guy,,681
393,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,393,11:21,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,681
394,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,394,11:21,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,681
395,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,395,11:01,"FOUL  by RIGGS,KAYLA",,,,,,,"FOUL  by RIGGS,KAYLA",2,foul,,spalding university,kayla riggs,,661
