,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,BCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
381,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,381,--,,,,,"ASSIST  by SEGARRA,CHANLIR",,,"ASSIST  by SEGARRA,CHANLIR",2,assist,,berry,chanlir segarra,,
382,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,382,06:47,"GOOD JUMPER by BAECHLE,PAIGE",51,,57 (+6),,CENTRE_W 51-57 (-6),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,407
383,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,383,06:26,,51,,59 (+8),"GOOD LAYUP by WALSH,MEGAN(in the paint)",BCW 51-59 (-8),,"GOOD LAYUP by WALSH,MEGAN(in the paint)",2,layup,good,berry,megan walsh,2,386
384,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,384,--,,,,,"ASSIST  by MCLEAN,MEL",,,"ASSIST  by MCLEAN,MEL",2,assist,,berry,mel mclean,,
385,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,385,06:14,"MISS 3PTR by COLLIVER,OLIVIA",,,,,,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,374
386,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,386,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
387,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,387,06:12,"SUB IN by STOUGH,MARY GORDON",,,,,,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,372
388,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,388,06:12,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,372
389,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,389,06:12,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,372
390,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,390,06:12,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,372
391,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,391,05:45,,,,,"MISS LAYUP by WALSH,MEGAN",,,"MISS LAYUP by WALSH,MEGAN",2,layup,missed,berry,megan walsh,,345
392,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,392,--,"REBOUND DEF by STOUGH,MARY GORDON",,,,,,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
393,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,393,05:23,"MISS JUMPER by RHULE,BONNIE",,,,,,,"MISS JUMPER by RHULE,BONNIE",2,jumper,missed,Centre,bonnie rhule,,323
394,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,394,--,,,,,"REBOUND DEF by MCLEAN,MEL",,,"REBOUND DEF by MCLEAN,MEL",2,defensive rebound,,berry,mel mclean,,
395,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,395,05:09,,51,,61 (+10),"GOOD LAYUP by WALSH,MEGAN(in the paint)",BCW 51-61 (-10),,"GOOD LAYUP by WALSH,MEGAN(in the paint)",2,layup,good,berry,megan walsh,2,309
396,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,396,--,,,,,"ASSIST  by SEGARRA,CHANLIR",,,"ASSIST  by SEGARRA,CHANLIR",2,assist,,berry,chanlir segarra,,
397,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,397,04:51,"GOOD JUMPER by BAECHLE,PAIGE",53,,61 (+8),,CENTRE_W 53-61 (-8),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,291
398,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,398,04:25,,,,,"MISS 3PTR by TRIMBLE,MAGGIE",,,"MISS 3PTR by TRIMBLE,MAGGIE",2,three pointer,missed,berry,maggie trimble,,265
399,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,399,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
400,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,400,03:58,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,238
401,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,401,--,"REBOUND OFF by STOUGH,MARY GORDON",,,,,,,"REBOUND OFF by STOUGH,MARY GORDON",2,offensive rebound,,Centre,mary gordon stough,,
402,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,402,03:56,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",55,,61 (+6),,CENTRE_W 55-61 (-6),,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",2,layup,good,Centre,mary gordon stough,2,236
403,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,403,03:49,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,229
404,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,404,03:47,,55,,64 (+9),"GOOD 3PTR by MCLEAN,MEL",BCW 55-64 (-9),,"GOOD 3PTR by MCLEAN,MEL",2,three pointer,good,berry,mel mclean,3,227
405,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,405,--,,,,,"ASSIST  by MCLURE,VALERIE",,,"ASSIST  by MCLURE,VALERIE",2,assist,,berry,valerie mclure,,
406,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,406,03:47,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,227
407,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,407,03:47,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,227
408,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,408,03:47,,,,,"SUB IN by MCLURE,VALERIE",,,"SUB IN by MCLURE,VALERIE",2,subbing in,,berry,valerie mclure,,227
409,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,409,03:47,,,,,"SUB IN by IVEY,MARISSA",,,"SUB IN by IVEY,MARISSA",2,subbing in,,berry,marissa ivey,,227
410,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,410,03:47,,,,,"SUB OUT by WALSH,MEGAN",,,"SUB OUT by WALSH,MEGAN",2,subbing out,,berry,megan walsh,,227
411,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,411,03:47,,,,,"SUB OUT by TRIMBLE,MAGGIE",,,"SUB OUT by TRIMBLE,MAGGIE",2,subbing out,,berry,maggie trimble,,227
412,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,412,03:16,"GOOD LAYUP by GUY,ALANNA(in the paint)",57,,64 (+7),,CENTRE_W 57-64 (-7),,"GOOD LAYUP by GUY,ALANNA(in the paint)",2,layup,good,Centre,alanna guy,2,196
413,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,413,02:56,,,,,"MISS JUMPER by SEGARRA,CHANLIR",,,"MISS JUMPER by SEGARRA,CHANLIR",2,jumper,missed,berry,chanlir segarra,,176
414,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,414,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
415,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,415,02:45,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,165
416,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,416,--,,,,,"REBOUND DEF by MCLURE,VALERIE",,,"REBOUND DEF by MCLURE,VALERIE",2,defensive rebound,,berry,valerie mclure,,
417,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,417,02:45,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,165
418,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,418,02:45,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,165
419,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,419,02:45,,,,,"SUB IN by WALSH,MEGAN",,,"SUB IN by WALSH,MEGAN",2,subbing in,,berry,megan walsh,,165
420,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,420,02:45,,,,,"SUB OUT by MCLURE,VALERIE",,,"SUB OUT by MCLURE,VALERIE",2,subbing out,,berry,valerie mclure,,165
421,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,421,02:20,,57,,66 (+9),"GOOD LAYUP by MCLEAN,MEL(in the paint)",BCW 57-66 (-9),,"GOOD LAYUP by MCLEAN,MEL(in the paint)",2,layup,good,berry,mel mclean,2,140
422,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,422,02:12,"MISS LAYUP by GUY,ALANNA",,,,,,,"MISS LAYUP by GUY,ALANNA",2,layup,missed,Centre,alanna guy,,132
423,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,423,--,,,,,"REBOUND DEF by WALSH,MEGAN",,,"REBOUND DEF by WALSH,MEGAN",2,defensive rebound,,berry,megan walsh,,
424,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,424,01:57,,,,,"TURNOVER  by MCLEAN,MEL",,,"TURNOVER  by MCLEAN,MEL",2,turnover,,berry,mel mclean,,117
425,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,425,01:56,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,116
426,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,426,01:54,"MISS LAYUP by GUY,ALANNA",,,,,,,"MISS LAYUP by GUY,ALANNA",2,layup,missed,Centre,alanna guy,,114
427,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,427,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
428,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,428,01:50,,,,,"FOUL  by WALSH,MEGAN",,,"FOUL  by WALSH,MEGAN",2,foul,,berry,megan walsh,,110
429,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,429,01:50,"GOOD FT by BAECHLE,PAIGE",58,,66 (+8),,CENTRE_W 58-66 (-8),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,110
430,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,430,01:50,"GOOD FT by BAECHLE,PAIGE",59,,66 (+7),,CENTRE_W 59-66 (-7),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,110
431,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,431,01:28,,59,,69 (+10),"GOOD 3PTR by MCLEAN,MEL",BCW 59-69 (-10),,"GOOD 3PTR by MCLEAN,MEL",2,three pointer,good,berry,mel mclean,3,88
432,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,432,--,,,,,"ASSIST  by SEGARRA,CHANLIR",,,"ASSIST  by SEGARRA,CHANLIR",2,assist,,berry,chanlir segarra,,
433,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,433,01:13,"GOOD JUMPER by BAECHLE,PAIGE",61,,69 (+8),,CENTRE_W 61-69 (-8),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,73
434,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,434,01:13,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,73
435,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,435,01:02,,,,,"TURNOVER  by SEGARRA,CHANLIR",,,"TURNOVER  by SEGARRA,CHANLIR",2,turnover,,berry,chanlir segarra,,62
436,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,436,01:02,"STEAL  by GUY,ALEXIS",,,,,,,"STEAL  by GUY,ALEXIS",2,steal,,Centre,,,62
437,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,437,01:02,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,62
438,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,438,01:01,,,,,"FOUL  by IVEY,MARISSA",,,"FOUL  by IVEY,MARISSA",2,foul,,berry,marissa ivey,,61
439,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,439,01:01,"MISS FT by HARTLAGE,MAGGIE",,,,,,,"MISS FT by HARTLAGE,MAGGIE",2,free throw,missed,Centre,maggie hartlage,,61
440,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,440,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
441,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,441,01:01,"GOOD FT by HARTLAGE,MAGGIE",62,,69 (+7),,CENTRE_W 62-69 (-7),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,61
442,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,442,01:01,,,,,"FOUL  by COOK,EMMA",,,"FOUL  by COOK,EMMA",2,foul,,berry,emma cook,,61
443,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,443,01:01,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,61
444,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,444,01:01,"SUB OUT by STOUGH,MARY GORDON",,,,,,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,61
445,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,445,00:58,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,58
446,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,446,--,"REBOUND OFF by COLLIVER,OLIVIA",,,,,,,"REBOUND OFF by COLLIVER,OLIVIA",2,offensive rebound,,Centre,olivia colliver,,
447,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,447,00:52,"GOOD 3PTR by GUY,ALEXIS",65,,69 (+4),,CENTRE_W 65-69 (-4),,"GOOD 3PTR by GUY,ALEXIS",2,three pointer,good,Centre,alexis guy,3,52
448,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,448,--,"ASSIST  by COLLIVER,OLIVIA",,,,,,,"ASSIST  by COLLIVER,OLIVIA",2,assist,,Centre,olivia colliver,,
449,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,449,00:50,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,50
450,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,450,00:50,,65,,70 (+5),"GOOD FT by MCLEAN,MEL",BCW 65-70 (-5),,"GOOD FT by MCLEAN,MEL",2,free throw,good,berry,mel mclean,1,50
451,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,451,00:50,,65,,71 (+6),"GOOD FT by MCLEAN,MEL",BCW 65-71 (-6),,"GOOD FT by MCLEAN,MEL",2,free throw,good,berry,mel mclean,1,50
452,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,452,00:50,"SUB IN by STOUGH,MARY GORDON",,,,,,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,50
453,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,453,00:50,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,50
454,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,454,00:50,,,,,"SUB IN by TRIMBLE,MAGGIE",,,"SUB IN by TRIMBLE,MAGGIE",2,subbing in,,berry,maggie trimble,,50
455,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,455,00:50,,,,,"SUB OUT by IVEY,MARISSA",,,"SUB OUT by IVEY,MARISSA",2,subbing out,,berry,marissa ivey,,50
456,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,456,00:36,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,36
