,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
387,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,387,08:14,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,494
388,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,388,--,"REBOUND DEF by KING,ANNA",,,,,,,"REBOUND DEF by KING,ANNA",2,defensive rebound,,hendrix,anna king,,
389,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,389,08:04,"GOOD 3PTR by KRIESEL-BIGLER,CAIT",41,,47 (+6),,HC 41-47 (+6),,"GOOD 3PTR by KRIESEL-BIGLER,CAIT",2,three pointer,good,hendrix,cait kriesel-bigler,3,484
390,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,390,--,"ASSIST  by NEAL,TAYLOR",,,,,,,"ASSIST  by NEAL,TAYLOR",2,assist,,hendrix,taylor neal,,
391,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,391,07:48,,41,,49 (+8),"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",CENTRE 41-49 (+8),,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",2,jumper,good,Centre,paige baechle,2,468
392,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,392,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",2,assist,,Centre,caroline andreassen,,
393,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,393,07:37,,,,,"FOUL  by GUY,ALANNA",,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,457
394,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,394,07:37,"SUB IN by COUGHRAN,KATIE",,,,,,,"SUB IN by COUGHRAN,KATIE",2,subbing in,,hendrix,katie coughran,,457
395,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,395,07:37,"SUB OUT by KING,ANNA",,,,,,,"SUB OUT by KING,ANNA",2,subbing out,,hendrix,anna king,,457
396,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,396,07:25,,,,,"FOUL  by STOUGH,MARY GORDON",,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,445
397,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,397,07:25,"GOOD FT by TATE,JAMIE",42,,49 (+7),,HC 42-49 (+7),,"GOOD FT by TATE,JAMIE",2,free throw,good,hendrix,jamie tate,1,445
398,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,398,07:25,"GOOD FT by TATE,JAMIE",43,,49 (+6),,HC 43-49 (+6),,"GOOD FT by TATE,JAMIE",2,free throw,good,hendrix,jamie tate,1,445
399,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,399,07:10,,,,,"TURNOVER  by STOUGH,MARY GORDON",,,"TURNOVER  by STOUGH,MARY GORDON",2,turnover,,Centre,mary gordon stough,,430
400,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,400,06:56,"MISS 3PTR by KRIESEL-BIGLER,CAIT",,,,,,,"MISS 3PTR by KRIESEL-BIGLER,CAIT",2,three pointer,missed,hendrix,cait kriesel-bigler,,416
401,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,401,--,,,,,"REBOUND DEF by STOUGH,MARY GORDON",,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
402,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,402,06:47,,43,,51 (+8),"GOOD LAYUP by GUY,ALEXIS(fastbreak)(in the paint)",CENTRE 43-51 (+8),,"GOOD LAYUP by GUY,ALEXIS(fastbreak)(in the paint)",2,layup,good,Centre,alexis(fastbreak) guy,2,407
403,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,403,06:30,"MISS 3PTR by KRIESEL-BIGLER,CAIT",,,,,,,"MISS 3PTR by KRIESEL-BIGLER,CAIT",2,three pointer,missed,hendrix,cait kriesel-bigler,,390
404,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,404,--,,,,,"REBOUND DEF by STOUGH,MARY GORDON",,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
405,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,405,06:00,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,360
406,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,406,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
407,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,407,05:58,"SUB IN by FLORES,ESTRELLA",,,,,,,"SUB IN by FLORES,ESTRELLA",2,subbing in,,hendrix,estrella flores,,358
408,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,408,05:58,"SUB OUT by NEAL,TAYLOR",,,,,,,"SUB OUT by NEAL,TAYLOR",2,subbing out,,hendrix,taylor neal,,358
409,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,409,05:58,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,358
410,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,410,05:58,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,358
411,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,411,05:41,"TURNOVER  by KRIESEL-BIGLER,CAIT",,,,,,,"TURNOVER  by KRIESEL-BIGLER,CAIT",2,turnover,,hendrix,cait kriesel-bigler,,341
412,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,412,05:25,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,325
413,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,413,05:25,"STEAL  by FLORES,ESTRELLA",,,,,,,"STEAL  by FLORES,ESTRELLA",2,steal,,hendrix,,,325
414,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,414,05:25,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,325
415,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,415,05:25,"MISS FT by FLORES,ESTRELLA",,,,,,,"MISS FT by FLORES,ESTRELLA",2,free throw,missed,hendrix,estrella flores,,325
416,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,416,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,hendrix,,,
417,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,417,05:25,"GOOD FT by FLORES,ESTRELLA",44,,51 (+7),,HC 44-51 (+7),,"GOOD FT by FLORES,ESTRELLA",2,free throw,good,hendrix,estrella flores,1,325
418,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,418,05:25,"SUB IN by MARTIN,MELANIE",,,,,,,"SUB IN by MARTIN,MELANIE",2,subbing in,,hendrix,melanie martin,,325
419,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,419,05:25,"SUB OUT by KRIESEL-BIGLER,CAIT",,,,,,,"SUB OUT by KRIESEL-BIGLER,CAIT",2,subbing out,,hendrix,cait kriesel-bigler,,325
420,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,420,05:05,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,305
421,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,421,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
422,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,422,05:02,,44,,53 (+9),"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",CENTRE 44-53 (+9),,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",2,jumper,good,Centre,paige baechle,2,302
423,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,423,04:47,"MISS LAYUP by COUGHRAN,KATIE",,,,,,,"MISS LAYUP by COUGHRAN,KATIE",2,layup,missed,hendrix,katie coughran,,287
424,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,424,--,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",,,"REBOUND DEF by ANDREASSEN,CAROLINE",2,defensive rebound,,Centre,caroline andreassen,,
425,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,425,04:25,,44,,55 (+11),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE 44-55 (+11),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,265
426,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,426,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
427,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,427,04:16,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,256
428,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,428,04:16,"SUB IN by KING,ANNA",,,,,,,"SUB IN by KING,ANNA",2,subbing in,,hendrix,anna king,,256
429,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,429,04:16,"SUB IN by KRIESEL-BIGLER,CAIT",,,,,,,"SUB IN by KRIESEL-BIGLER,CAIT",2,subbing in,,hendrix,cait kriesel-bigler,,256
430,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,430,04:16,"SUB OUT by TATE,JAMIE",,,,,,,"SUB OUT by TATE,JAMIE",2,subbing out,,hendrix,jamie tate,,256
431,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,431,04:16,"SUB OUT by MARTIN,MELANIE",,,,,,,"SUB OUT by MARTIN,MELANIE",2,subbing out,,hendrix,melanie martin,,256
432,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,432,04:05,"GOOD LAYUP by KING,ANNA(in the paint)",46,,55 (+9),,HC 46-55 (+9),,"GOOD LAYUP by KING,ANNA(in the paint)",2,layup,good,hendrix,anna king,2,245
433,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,433,03:37,,,,,"MISS LAYUP by ANDREASSEN,CAROLINE",,,"MISS LAYUP by ANDREASSEN,CAROLINE",2,layup,missed,Centre,caroline andreassen,,217
434,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,434,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
435,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,435,03:20,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,200
436,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,436,03:20,"SUB IN by TATE,JAMIE",,,,,,,"SUB IN by TATE,JAMIE",2,subbing in,,hendrix,jamie tate,,200
437,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,437,03:20,"SUB IN by NEAL,TAYLOR",,,,,,,"SUB IN by NEAL,TAYLOR",2,subbing in,,hendrix,taylor neal,,200
438,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,438,03:20,"SUB OUT by COUGHRAN,KATIE",,,,,,,"SUB OUT by COUGHRAN,KATIE",2,subbing out,,hendrix,katie coughran,,200
439,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,439,03:20,"SUB OUT by FLORES,ESTRELLA",,,,,,,"SUB OUT by FLORES,ESTRELLA",2,subbing out,,hendrix,estrella flores,,200
440,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,440,03:20,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,200
441,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,441,03:20,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,200
442,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,442,03:14,"TURNOVER  by KING,ANNA",,,,,,,"TURNOVER  by KING,ANNA",2,turnover,,hendrix,anna king,,194
443,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,443,03:14,"SUB IN by FLORES,ESTRELLA",,,,,,,"SUB IN by FLORES,ESTRELLA",2,subbing in,,hendrix,estrella flores,,194
444,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,444,03:14,"SUB OUT by GALLIEN,KATY",,,,,,,"SUB OUT by GALLIEN,KATY",2,subbing out,,hendrix,katy gallien,,194
445,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,445,03:13,"FOUL  by FLORES,ESTRELLA",,,,,,,"FOUL  by FLORES,ESTRELLA",2,foul,,hendrix,estrella flores,,193
446,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,446,03:07,,,,,"MISS LAYUP by GUY,ALANNA",,,"MISS LAYUP by GUY,ALANNA",2,layup,missed,Centre,alanna guy,,187
447,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,447,03:07,"BLOCK  by TATE,JAMIE",,,,,,,"BLOCK  by TATE,JAMIE",2,block,,hendrix,jamie tate,,187
448,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,448,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
449,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,449,02:51,,46,,57 (+11),"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",CENTRE 46-57 (+11),,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",2,layup,good,Centre,mary gordon stough,2,171
450,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,450,02:36,"MISS LAYUP by KING,ANNA",,,,,,,"MISS LAYUP by KING,ANNA",2,layup,missed,hendrix,anna king,,156
451,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,451,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
452,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,452,02:15,,46,,60 (+14),"GOOD 3PTR by GUY,ALANNA",CENTRE 46-60 (+14),,"GOOD 3PTR by GUY,ALANNA",2,three pointer,good,Centre,alanna guy,3,135
453,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,453,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
454,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,454,01:55,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,115
455,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,455,01:55,"GOOD FT by NEAL,TAYLOR",47,,60 (+13),,HC 47-60 (+13),,"GOOD FT by NEAL,TAYLOR",2,free throw,good,hendrix,taylor neal,1,115
456,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,456,01:55,"GOOD FT by NEAL,TAYLOR",48,,60 (+12),,HC 48-60 (+12),,"GOOD FT by NEAL,TAYLOR",2,free throw,good,hendrix,taylor neal,1,115
457,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,457,01:55,"SUB IN by MARTIN,MELANIE",,,,,,,"SUB IN by MARTIN,MELANIE",2,subbing in,,hendrix,melanie martin,,115
458,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,458,01:55,"SUB OUT by KRIESEL-BIGLER,CAIT",,,,,,,"SUB OUT by KRIESEL-BIGLER,CAIT",2,subbing out,,hendrix,cait kriesel-bigler,,115
459,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,459,01:50,"FOUL  by TATE,JAMIE",,,,,,,"FOUL  by TATE,JAMIE",2,foul,,hendrix,jamie tate,,110
460,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,460,01:50,"SUB IN by GALLIEN,KATY",,,,,,,"SUB IN by GALLIEN,KATY",2,subbing in,,hendrix,katy gallien,,110
461,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,461,01:50,"SUB IN by KRIESEL-BIGLER,CAIT",,,,,,,"SUB IN by KRIESEL-BIGLER,CAIT",2,subbing in,,hendrix,cait kriesel-bigler,,110
462,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,462,01:50,"SUB OUT by FLORES,ESTRELLA",,,,,,,"SUB OUT by FLORES,ESTRELLA",2,subbing out,,hendrix,estrella flores,,110
463,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,463,01:50,"SUB OUT by MARTIN,MELANIE",,,,,,,"SUB OUT by MARTIN,MELANIE",2,subbing out,,hendrix,melanie martin,,110
464,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,464,01:50,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,110
465,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,465,01:50,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,110
466,26,hendrix,Hendrix,Centre,64-50,64,50,"32, 32, 64","27, 23, 50",32,32,64,27,23,50,17-9,12-14,02/28/14,Win,422,No Location Recorded,3 p.m.,H,466,01:27,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,87
