,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,MILLSAPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
387,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,387,01:33,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,93
388,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,388,01:33,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,93
389,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,389,01:26,"FOUL  by STOUGH,MARY GORDON",,,,,,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,86
390,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,390,01:26,,,,,"MISS FT by FREEMAN,KALA",,,"MISS FT by FREEMAN,KALA",2,free throw,missed,millsaps college,kala freeman,,86
391,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,391,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,millsaps college,,,
392,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,392,01:26,,76 (+13),,63,"GOOD FT by FREEMAN,KALA",MILLSAPS 76-63 (+13),,"GOOD FT by FREEMAN,KALA",2,free throw,good,millsaps college,kala freeman,1,86
393,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,393,00:59,,,,,"FOUL  by BROOKS,MIAH",,,"FOUL  by BROOKS,MIAH",2,foul,,millsaps college,miah brooks,,59
394,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,394,00:59,"GOOD FT by GUY,ALEXIS",77 (+14),,63,,CENTRE 77-63 (+14),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,59
395,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,395,00:59,"GOOD FT by GUY,ALEXIS",78 (+15),,63,,CENTRE 78-63 (+15),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,59
396,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,396,00:59,,,,,"SUB IN by JOHNSON,BRIA",,,"SUB IN by JOHNSON,BRIA",2,subbing in,,millsaps college,bria johnson,,59
397,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,397,00:59,,,,,"SUB IN by KLUNK,KIM",,,"SUB IN by KLUNK,KIM",2,subbing in,,millsaps college,kim klunk,,59
398,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,398,00:59,,,,,"SUB OUT by HOLMES,BEVERLY",,,"SUB OUT by HOLMES,BEVERLY",2,subbing out,,millsaps college,beverly holmes,,59
399,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,399,00:59,,,,,"SUB OUT by BROOKS,MIAH",,,"SUB OUT by BROOKS,MIAH",2,subbing out,,millsaps college,miah brooks,,59
400,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,400,00:51,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,51
401,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,401,00:51,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,51
402,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,402,00:51,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,51
403,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,403,00:51,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,51
404,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,404,00:50,,78 (+13),,65,"GOOD LAYUP by JOHNSON,VELVET(in the paint)",MILLSAPS 78-65 (+13),,"GOOD LAYUP by JOHNSON,VELVET(in the paint)",2,layup,good,millsaps college,velvet johnson,2,50
405,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,405,00:49,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,49
406,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,406,00:44,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,44
407,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,407,00:42,,,,,"STEAL  by JOHNSON,VELVET",,,"STEAL  by JOHNSON,VELVET",2,steal,,millsaps college,,,42
408,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,408,00:39,,,,,"MISS LAYUP by PEREZ,SAM",,,"MISS LAYUP by PEREZ,SAM",2,layup,missed,millsaps college,sam perez,,39
409,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,409,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
