,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,FC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
220,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,220,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
221,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,221,16:47,"GOOD FT by STOUGH,MARY GORDON",23,,28 (+5),,CENTRE_W 23-28 (-5),,"GOOD FT by STOUGH,MARY GORDON",2,free throw,good,Centre,mary gordon stough,1,1007
222,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,222,16:47,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,1007
223,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,223,16:47,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,1007
224,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,224,16:47,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,1007
225,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,225,16:47,"SUB OUT by STOUGH,MARY GORDON",,,,,,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,1007
226,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,226,16:20,,23,,30 (+7),"GOOD LAYUP by DALL,LINDSEY(in the paint)",FC 23-30 (-7),,"GOOD LAYUP by DALL,LINDSEY(in the paint)",2,layup,good,franklin,lindsey dall,2,980
227,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,227,--,,,,,"ASSIST  by DESUTTER,LAUREN",,,"ASSIST  by DESUTTER,LAUREN",2,assist,,franklin,lauren desutter,,
228,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,228,15:55,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,955
229,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,229,--,,,,,"REBOUND DEF by BALLARD,HANNA",,,"REBOUND DEF by BALLARD,HANNA",2,defensive rebound,,franklin,hanna ballard,,
230,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,230,15:31,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,931
231,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,231,15:31,"SUB IN by STOUGH,MARY GORDON",,,,,,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,931
232,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,232,15:31,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,931
233,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,233,15:17,,,,,"MISS JUMPER by FISHER,MANDY",,,"MISS JUMPER by FISHER,MANDY",2,jumper,missed,franklin,mandy fisher,,917
234,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,234,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
235,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,235,15:07,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,907
236,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,236,15:07,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,907
237,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,237,14:42,,,,,"MISS LAYUP by BALLARD,HANNA",,,"MISS LAYUP by BALLARD,HANNA",2,layup,missed,franklin,hanna ballard,,882
238,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,238,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
239,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,239,14:30,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,870
240,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,240,--,,,,,"REBOUND DEF by DALL,LINDSEY",,,"REBOUND DEF by DALL,LINDSEY",2,defensive rebound,,franklin,lindsey dall,,
241,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,241,14:12,,,,,"MISS LAYUP by DESUTTER,LAUREN",,,"MISS LAYUP by DESUTTER,LAUREN",2,layup,missed,franklin,lauren desutter,,852
242,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,242,14:12,"BLOCK  by STOUGH,MARY GORDON",,,,,,,"BLOCK  by STOUGH,MARY GORDON",2,block,,Centre,mary gordon stough,,852
243,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,243,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
244,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,244,14:12,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,852
245,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,245,14:12,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,852
246,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,246,14:12,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,852
247,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,247,14:12,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,852
248,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,248,14:12,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,852
249,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,249,14:12,"SUB OUT by STOUGH,MARY GORDON",,,,,,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,852
250,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,250,14:04,,,,,"MISS 3PTR by TAYLOR,SARAH",,,"MISS 3PTR by TAYLOR,SARAH",2,three pointer,missed,franklin,sarah taylor,,844
251,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,251,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
252,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,252,13:51,"GOOD LAYUP by JUDY,MICHELE(in the paint)",25,,30 (+5),,CENTRE_W 25-30 (-5),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",2,layup,good,Centre,michele judy,2,831
253,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,253,--,"ASSIST  by GUY,ALEXIS",,,,,,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
254,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,254,13:23,,,,,"MISS LAYUP by DALL,LINDSEY",,,"MISS LAYUP by DALL,LINDSEY",2,layup,missed,franklin,lindsey dall,,803
255,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,255,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
256,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,256,13:21,,,,,"SUB IN by MAY,AMBER",,,"SUB IN by MAY,AMBER",2,subbing in,,franklin,amber may,,801
257,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,257,13:21,,,,,"SUB OUT by TAYLOR,SARAH",,,"SUB OUT by TAYLOR,SARAH",2,subbing out,,franklin,sarah taylor,,801
258,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,258,13:09,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",2,foul,,Centre,michele judy,,789
259,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,259,12:55,,25,,33 (+8),"GOOD 3PTR by DESUTTER,LAUREN",FC 25-33 (-8),,"GOOD 3PTR by DESUTTER,LAUREN",2,three pointer,good,franklin,lauren desutter,3,775
260,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,260,--,,,,,"ASSIST  by FISHER,MANDY",,,"ASSIST  by FISHER,MANDY",2,assist,,franklin,mandy fisher,,
261,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,261,12:37,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,757
262,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,262,12:37,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,757
263,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,263,12:37,"SUB IN by STOUGH,MARY GORDON",,,,,,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,757
264,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,264,12:37,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,757
265,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,265,12:37,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,757
266,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,266,12:37,,,,,"SUB IN by BREWER,KATIE",,,"SUB IN by BREWER,KATIE",2,subbing in,,franklin,katie brewer,,757
267,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,267,12:37,,,,,"SUB OUT by MAY,AMBER",,,"SUB OUT by MAY,AMBER",2,subbing out,,franklin,amber may,,757
268,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,268,12:20,,,,,"MISS LAYUP by BREWER,KATIE",,,"MISS LAYUP by BREWER,KATIE",2,layup,missed,franklin,katie brewer,,740
269,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,269,--,"REBOUND DEF by STOUGH,MARY GORDON",,,,,,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
270,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,270,12:08,,,,,"FOUL  by DALL,LINDSEY",,,"FOUL  by DALL,LINDSEY",2,foul,,franklin,lindsey dall,,728
271,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,271,11:56,"GOOD 3PTR by ANDREASSEN,CAROLINE",28,,33 (+5),,CENTRE_W 28-33 (-5),,"GOOD 3PTR by ANDREASSEN,CAROLINE",2,three pointer,good,Centre,caroline andreassen,3,716
272,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,272,--,"ASSIST  by HARTLAGE,MAGGIE",,,,,,,"ASSIST  by HARTLAGE,MAGGIE",2,assist,,Centre,maggie hartlage,,
273,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,273,11:29,,,,,"MISS JUMPER by BREWER,KATIE",,,"MISS JUMPER by BREWER,KATIE",2,jumper,missed,franklin,katie brewer,,689
274,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,274,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
275,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,275,11:09,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,669
276,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,276,11:07,,,,,"STEAL  by FISHER,MANDY",,,"STEAL  by FISHER,MANDY",2,steal,,franklin,,,667
277,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,277,10:51,,,,,"MISS JUMPER by DESUTTER,LAUREN",,,"MISS JUMPER by DESUTTER,LAUREN",2,jumper,missed,franklin,lauren desutter,,651
278,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,278,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
279,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,279,10:34,"MISS 3PTR by ANDREASSEN,CAROLINE",,,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,634
280,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,280,--,,,,,"REBOUND DEF by FISHER,MANDY",,,"REBOUND DEF by FISHER,MANDY",2,defensive rebound,,franklin,mandy fisher,,
281,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,281,10:20,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,620
282,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,282,10:20,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,620
283,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,283,10:20,,28,,34 (+6),"GOOD FT by DALL,LINDSEY",FC 28-34 (-6),,"GOOD FT by DALL,LINDSEY",2,free throw,good,franklin,lindsey dall,1,620
284,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,284,10:20,,,,,"MISS FT by DALL,LINDSEY",,,"MISS FT by DALL,LINDSEY",2,free throw,missed,franklin,lindsey dall,,620
285,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,285,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
286,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,286,10:20,,,,,"SUB IN by COMER,KAYLE",,,"SUB IN by COMER,KAYLE",2,subbing in,,franklin,kayle comer,,620
287,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,287,10:20,,,,,"SUB OUT by FISHER,MANDY",,,"SUB OUT by FISHER,MANDY",2,subbing out,,franklin,mandy fisher,,620
288,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,288,10:03,"MISS 3PTR by COLLIVER,OLIVIA",,,,,,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,603
289,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,289,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
290,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,290,10:00,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,600
291,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,291,10:00,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,600
292,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,292,10:00,"SUB OUT by STOUGH,MARY GORDON",,,,,,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,600
293,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,293,10:00,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,600
294,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,294,10:00,,,,,"SUB IN by TAYLOR,SARAH",,,"SUB IN by TAYLOR,SARAH",2,subbing in,,franklin,sarah taylor,,600
295,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,295,10:00,,,,,"SUB OUT by BREWER,KATIE",,,"SUB OUT by BREWER,KATIE",2,subbing out,,franklin,katie brewer,,600
296,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,296,09:58,,,,,"FOUL  by BALLARD,HANNA",,,"FOUL  by BALLARD,HANNA",2,foul,,franklin,hanna ballard,,598
297,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,297,09:58,"GOOD FT by HARTLAGE,MAGGIE",29,,34 (+5),,CENTRE_W 29-34 (-5),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,598
