,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,OGLE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
275,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,275,06:15,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,375
276,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,276,05:48,"MISS LAYUP by CHIRICO,PRESLEY",,,,,,,"MISS LAYUP by CHIRICO,PRESLEY",3,layup,missed,Centre,presley chirico,,348
277,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,277,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
278,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,278,05:46,,,,,"FOUL  by CHARLES,BAILEY",,,"FOUL  by CHARLES,BAILEY",3,foul,,oglethorpe,bailey charles,,346
279,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,279,05:46,,,,,"SUB IN by REED,NIKKI",,,"SUB IN by REED,NIKKI",3,subbing in,,oglethorpe,nikki reed,,346
280,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,280,05:46,,,,,"SUB IN by GRINDLE,MORGAN",,,"SUB IN by GRINDLE,MORGAN",3,subbing in,,oglethorpe,morgan grindle,,346
281,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,281,05:46,,,,,"SUB IN by LONG,SYDNEY",,,"SUB IN by LONG,SYDNEY",3,subbing in,,oglethorpe,sydney long,,346
282,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,282,05:46,,,,,"SUB IN by BURDGE,AUDREY",,,"SUB IN by BURDGE,AUDREY",3,subbing in,,oglethorpe,audrey burdge,,346
283,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,283,05:46,,,,,"SUB IN by LEGATE,SAVANNAH",,,"SUB IN by LEGATE,SAVANNAH",3,subbing in,,oglethorpe,savannah legate,,346
284,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,284,05:46,,,,,"SUB OUT by TRIPLETT,JADA",,,"SUB OUT by TRIPLETT,JADA",3,subbing out,,oglethorpe,jada triplett,,346
285,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,285,05:46,,,,,"SUB OUT by RANSOM,LAUREN",,,"SUB OUT by RANSOM,LAUREN",3,subbing out,,oglethorpe,lauren ransom,,346
286,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,286,05:46,,,,,"SUB OUT by SIMPSON,BROOKE",,,"SUB OUT by SIMPSON,BROOKE",3,subbing out,,oglethorpe,brooke simpson,,346
287,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,287,05:46,,,,,"SUB OUT by CHARLES,BAILEY",,,"SUB OUT by CHARLES,BAILEY",3,subbing out,,oglethorpe,bailey charles,,346
288,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,288,05:46,,,,,"SUB OUT by DYER,KARLYMARIE",,,"SUB OUT by DYER,KARLYMARIE",3,subbing out,,oglethorpe,karlymarie dyer,,346
289,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,289,05:43,,,,,"FOUL  by BURDGE,AUDREY",,,"FOUL  by BURDGE,AUDREY",3,foul,,oglethorpe,audrey burdge,,343
290,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,290,05:43,"GOOD FT by HICKS,ELLEN",17,,30 (+13),,CENTRE-W 17-30 (-13),,"GOOD FT by HICKS,ELLEN",3,free throw,good,Centre,ellen hicks,1,343
291,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,291,05:43,"GOOD FT by HICKS,ELLEN",18,,30 (+12),,CENTRE-W 18-30 (-12),,"GOOD FT by HICKS,ELLEN",3,free throw,good,Centre,ellen hicks,1,343
292,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,292,05:43,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,343
293,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,293,05:43,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,343
294,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,294,05:43,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,343
295,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,295,05:43,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,343
296,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,296,05:43,"SUB IN by WILSON,KAT",,,,,,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,343
297,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,297,05:43,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,343
298,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,298,05:43,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,343
299,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,299,05:43,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,343
300,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,300,05:43,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",3,subbing out,,Centre,presley chirico,,343
301,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,301,05:43,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,343
302,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,302,05:25,,,,,"MISS JUMPER by LEGATE,SAVANNAH",,,"MISS JUMPER by LEGATE,SAVANNAH",3,jumper,missed,oglethorpe,savannah legate,,325
303,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,303,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
304,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,304,05:01,"MISS LAYUP by STEWART,ABIGAIL",,,,,,,"MISS LAYUP by STEWART,ABIGAIL",3,layup,missed,Centre,abigail stewart,,301
305,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,305,--,,,,,"REBOUND DEF by LEGATE,SAVANNAH",,,"REBOUND DEF by LEGATE,SAVANNAH",3,defensive rebound,,oglethorpe,savannah legate,,
306,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,306,04:36,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",3,foul,,Centre,madison rice,,276
307,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,307,04:36,,,,,"MISS FT by BURDGE,AUDREY",,,"MISS FT by BURDGE,AUDREY",3,free throw,missed,oglethorpe,audrey burdge,,276
308,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,308,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
309,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,309,04:36,,18,,31 (+13),"GOOD FT by BURDGE,AUDREY",OGLE 18-31 (-13),,"GOOD FT by BURDGE,AUDREY",3,free throw,good,oglethorpe,audrey burdge,1,276
310,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,310,04:15,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",3,jumper,missed,Centre,madison rice,,255
311,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,311,--,,,,,"REBOUND DEF by LONG,SYDNEY",,,"REBOUND DEF by LONG,SYDNEY",3,defensive rebound,,oglethorpe,sydney long,,
312,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,312,04:11,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,3,timeout,,Centre,,,251
313,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,313,03:52,,,,,"MISS 3PTR by LONG,SYDNEY",,,"MISS 3PTR by LONG,SYDNEY",3,three pointer,missed,oglethorpe,sydney long,,232
314,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,314,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
315,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,315,03:33,,,,,"FOUL  by LONG,SYDNEY",,,"FOUL  by LONG,SYDNEY",3,foul,,oglethorpe,sydney long,,213
316,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,316,03:33,"GOOD FT by WILSON,KAT",19,,31 (+12),,CENTRE-W 19-31 (-12),,"GOOD FT by WILSON,KAT",3,free throw,good,Centre,kat wilson,1,213
317,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,317,03:33,"GOOD FT by WILSON,KAT",20,,31 (+11),,CENTRE-W 20-31 (-11),,"GOOD FT by WILSON,KAT",3,free throw,good,Centre,kat wilson,1,213
318,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,318,03:08,,20,,34 (+14),"GOOD 3PTR by REED,NIKKI",OGLE 20-34 (-14),,"GOOD 3PTR by REED,NIKKI",3,three pointer,good,oglethorpe,nikki reed,3,188
319,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,319,--,,,,,"ASSIST  by BURDGE,AUDREY",,,"ASSIST  by BURDGE,AUDREY",3,assist,,oglethorpe,audrey burdge,,
320,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,320,02:41,"GOOD JUMPER by WILSON,KAT(in the paint)",22,,34 (+12),,CENTRE-W 22-34 (-12),,"GOOD JUMPER by WILSON,KAT(in the paint)",3,jumper,good,Centre,kat wilson,2,161
321,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,321,02:34,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,154
322,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,322,02:29,,,,,"SUB IN by RANSOM,LAUREN",,,"SUB IN by RANSOM,LAUREN",3,subbing in,,oglethorpe,lauren ransom,,149
323,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,323,02:29,,,,,"SUB IN by TRIPLETT,JADA",,,"SUB IN by TRIPLETT,JADA",3,subbing in,,oglethorpe,jada triplett,,149
324,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,324,02:29,,,,,"SUB OUT by LONG,SYDNEY",,,"SUB OUT by LONG,SYDNEY",3,subbing out,,oglethorpe,sydney long,,149
325,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,325,02:29,,,,,"SUB OUT by BURDGE,AUDREY",,,"SUB OUT by BURDGE,AUDREY",3,subbing out,,oglethorpe,audrey burdge,,149
326,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,326,02:23,,22,,36 (+14),"GOOD JUMPER by RANSOM,LAUREN(in the paint)",OGLE 22-36 (-14),,"GOOD JUMPER by RANSOM,LAUREN(in the paint)",3,jumper,good,oglethorpe,lauren ransom,2,143
327,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,327,--,,,,,"ASSIST  by LEGATE,SAVANNAH",,,"ASSIST  by LEGATE,SAVANNAH",3,assist,,oglethorpe,savannah legate,,
328,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,328,02:06,,,,,"FOUL  by RANSOM,LAUREN",,,"FOUL  by RANSOM,LAUREN",3,foul,,oglethorpe,lauren ransom,,126
329,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,329,02:06,"GOOD FT by WILSON,KAT",23,,36 (+13),,CENTRE-W 23-36 (-13),,"GOOD FT by WILSON,KAT",3,free throw,good,Centre,kat wilson,1,126
330,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,330,02:06,"MISS FT by WILSON,KAT",,,,,,,"MISS FT by WILSON,KAT",3,free throw,missed,Centre,kat wilson,,126
331,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,331,02:06,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,126
332,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,332,02:06,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,126
333,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,333,02:06,,,,,"SUB IN by CHARLES,BAILEY",,,"SUB IN by CHARLES,BAILEY",3,subbing in,,oglethorpe,bailey charles,,126
334,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,334,02:06,,,,,"SUB IN by SIMPSON,BROOKE",,,"SUB IN by SIMPSON,BROOKE",3,subbing in,,oglethorpe,brooke simpson,,126
335,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,335,02:06,,,,,"SUB OUT by REED,NIKKI",,,"SUB OUT by REED,NIKKI",3,subbing out,,oglethorpe,nikki reed,,126
336,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,336,02:06,,,,,"SUB OUT by GRINDLE,MORGAN",,,"SUB OUT by GRINDLE,MORGAN",3,subbing out,,oglethorpe,morgan grindle,,126
337,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,337,--,,,,,"REBOUND DEF by RANSOM,LAUREN",,,"REBOUND DEF by RANSOM,LAUREN",3,defensive rebound,,oglethorpe,lauren ransom,,
338,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,338,01:41,,23,,39 (+16),"GOOD 3PTR by TRIPLETT,JADA",OGLE 23-39 (-16),,"GOOD 3PTR by TRIPLETT,JADA",3,three pointer,good,oglethorpe,jada triplett,3,101
339,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,339,--,,,,,"ASSIST  by CHARLES,BAILEY",,,"ASSIST  by CHARLES,BAILEY",3,assist,,oglethorpe,bailey charles,,
340,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,340,01:17,"MISS JUMPER by WEHBY,ABIGAIL",,,,,,,"MISS JUMPER by WEHBY,ABIGAIL",3,jumper,missed,Centre,abigail wehby,,77
341,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,341,--,"REBOUND OFF by WEHBY,ABIGAIL",,,,,,,"REBOUND OFF by WEHBY,ABIGAIL",3,offensive rebound,,Centre,abigail wehby,,
342,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,342,01:13,,,,,"FOUL  by SIMPSON,BROOKE",,,"FOUL  by SIMPSON,BROOKE",3,foul,,oglethorpe,brooke simpson,,73
343,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,343,01:13,"GOOD FT by WEHBY,ABIGAIL",24,,39 (+15),,CENTRE-W 24-39 (-15),,"GOOD FT by WEHBY,ABIGAIL",3,free throw,good,Centre,abigail wehby,1,73
344,27,oglethorpe,Centre,Oglethorpe,35-54,35,54,"10, 4, 12, 9, 35","16, 6, 17, 15, 54",10,4,12,9,35,16,6,17,15,54,13-13,21-5,02/23/19,Lose,74,No Location Recorded,6:00 PM,N,344,01:13,"MISS FT by WEHBY,ABIGAIL",,,,,,,"MISS FT by WEHBY,ABIGAIL",3,free throw,missed,Centre,abigail wehby,,73
