,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,RHODES,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
279,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,279,04:37,"MISS JUMPER by MURRAY,KYLEE",,,,,,,"MISS JUMPER by MURRAY,KYLEE",3,jumper,missed,Centre,kylee murray,,277
280,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,280,--,,,,,"REBOUND DEF by WHITESIDE,LINDSEY",,,"REBOUND DEF by WHITESIDE,LINDSEY",3,defensive rebound,,rhodes,lindsey whiteside,,
281,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,281,04:28,,23,,37 (+14),"GOOD LAYUP by MUHAMMAD,MORIAH(in the paint)",RHODES 23-37 (-14),,"GOOD LAYUP by MUHAMMAD,MORIAH(in the paint)",3,layup,good,rhodes,moriah muhammad,2,268
282,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,282,--,,,,,"ASSIST  by WHITESIDE,LINDSEY",,,"ASSIST  by WHITESIDE,LINDSEY",3,assist,,rhodes,lindsey whiteside,,
283,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,283,03:57,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",3,jumper,missed,Centre,ellen hicks,,237
284,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,284,--,"REBOUND OFF by HICKS,ELLEN",,,,,,,"REBOUND OFF by HICKS,ELLEN",3,offensive rebound,,Centre,ellen hicks,,
285,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,285,03:57,,,,,"FOUL  by MUHAMMAD,MORIAH",,,"FOUL  by MUHAMMAD,MORIAH",3,foul,,rhodes,moriah muhammad,,237
286,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,286,03:57,"GOOD FT by HICKS,ELLEN",24,,37 (+13),,CENTRE-W 24-37 (-13),,"GOOD FT by HICKS,ELLEN",3,free throw,good,Centre,ellen hicks,1,237
287,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,287,03:57,"GOOD FT by HICKS,ELLEN",25,,37 (+12),,CENTRE-W 25-37 (-12),,"GOOD FT by HICKS,ELLEN",3,free throw,good,Centre,ellen hicks,1,237
288,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,288,03:57,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,237
289,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,289,03:57,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,237
290,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,290,03:57,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,237
291,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,291,03:57,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,237
292,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,292,03:57,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,237
293,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,293,03:57,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,237
294,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,294,03:57,,,,,"SUB IN by OWENS,ALYSSA",,,"SUB IN by OWENS,ALYSSA",3,subbing in,,rhodes,alyssa owens,,237
295,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,295,03:57,,,,,"SUB IN by HAGEN,ELLEN",,,"SUB IN by HAGEN,ELLEN",3,subbing in,,rhodes,ellen hagen,,237
296,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,296,03:57,,,,,"SUB IN by YOUNG,ALLIE",,,"SUB IN by YOUNG,ALLIE",3,subbing in,,rhodes,allie young,,237
297,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,297,03:57,,,,,"SUB OUT by WHITESIDE,LINDSEY",,,"SUB OUT by WHITESIDE,LINDSEY",3,subbing out,,rhodes,lindsey whiteside,,237
298,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,298,03:57,,,,,"SUB OUT by MUHAMMAD,MORIAH",,,"SUB OUT by MUHAMMAD,MORIAH",3,subbing out,,rhodes,moriah muhammad,,237
299,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,299,03:46,,,,,"MISS 3PTR by OWENS,ALYSSA",,,"MISS 3PTR by OWENS,ALYSSA",3,three pointer,missed,rhodes,alyssa owens,,226
300,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,300,--,,,,,"REBOUND OFF by OWENS,ALYSSA",,,"REBOUND OFF by OWENS,ALYSSA",3,offensive rebound,,rhodes,alyssa owens,,
301,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,301,03:31,,,,,"MISS JUMPER by YOUNG,ALLIE",,,"MISS JUMPER by YOUNG,ALLIE",3,jumper,missed,rhodes,allie young,,211
302,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,302,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",3,defensive rebound,,Centre,madison rice,,
303,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,303,03:23,"TURNOVER  by CHIRICO,PRESLEY",,,,,,,"TURNOVER  by CHIRICO,PRESLEY",3,turnover,,Centre,presley chirico,,203
304,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,304,02:55,,,,,"MISS LAYUP by TAYLOR,CAROLINE",,,"MISS LAYUP by TAYLOR,CAROLINE",3,layup,missed,rhodes,caroline taylor,,175
305,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,305,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
306,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,306,02:43,"MISS 3PTR by JENNINGS,RACHEL",,,,,,,"MISS 3PTR by JENNINGS,RACHEL",3,three pointer,missed,Centre,rachel jennings,,163
307,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,307,--,,,,,"REBOUND DEF by YOUNG,ALLIE",,,"REBOUND DEF by YOUNG,ALLIE",3,defensive rebound,,rhodes,allie young,,
308,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,308,02:24,,,,,"TURNOVER  by HAGEN,ELLEN",,,"TURNOVER  by HAGEN,ELLEN",3,turnover,,rhodes,ellen hagen,,144
309,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,309,02:24,"STEAL  by STEWART,ABIGAIL",,,,,,,"STEAL  by STEWART,ABIGAIL",3,steal,,Centre,,,144
310,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,310,02:16,"MISS LAYUP by WEHBY,ABIGAIL",,,,,,,"MISS LAYUP by WEHBY,ABIGAIL",3,layup,missed,Centre,abigail wehby,,136
311,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,311,--,"REBOUND OFF by RICE,MADISON",,,,,,,"REBOUND OFF by RICE,MADISON",3,offensive rebound,,Centre,madison rice,,
312,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,312,02:16,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,136
313,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,313,02:16,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,136
314,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,314,02:12,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,132
315,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,315,--,,,,,"REBOUND DEF by YOUNG,ALLIE",,,"REBOUND DEF by YOUNG,ALLIE",3,defensive rebound,,rhodes,allie young,,
316,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,316,01:53,,25,,39 (+14),"GOOD JUMPER by YOUNG,ALLIE(in the paint)",RHODES 25-39 (-14),,"GOOD JUMPER by YOUNG,ALLIE(in the paint)",3,jumper,good,rhodes,allie young,2,113
317,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,317,01:35,,,,,"FOUL  by MAYEUX,ALLI",,,"FOUL  by MAYEUX,ALLI",3,foul,,rhodes,alli mayeux,,95
318,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,318,01:35,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",3,subbing in,,Centre,kathleen wilson,,95
319,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,319,01:35,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",3,subbing out,,Centre,presley chirico,,95
320,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,320,01:30,"GOOD 3PTR by WILSON,KATHLEEN",28,,39 (+11),,CENTRE-W 28-39 (-11),,"GOOD 3PTR by WILSON,KATHLEEN",3,three pointer,good,Centre,kathleen wilson,3,90
321,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,321,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
322,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,322,01:10,,,,,"TURNOVER  by OWENS,ALYSSA",,,"TURNOVER  by OWENS,ALYSSA",3,turnover,,rhodes,alyssa owens,,70
323,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,323,01:10,"STEAL  by WEHBY,ABIGAIL",,,,,,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,70
324,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,324,01:02,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",3,three pointer,missed,Centre,kathleen wilson,,62
325,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,325,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
326,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,326,01:00,,,,,"SUB IN by WHITESIDE,LINDSEY",,,"SUB IN by WHITESIDE,LINDSEY",3,subbing in,,rhodes,lindsey whiteside,,60
327,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,327,01:00,,,,,"SUB OUT by OWENS,ALYSSA",,,"SUB OUT by OWENS,ALYSSA",3,subbing out,,rhodes,alyssa owens,,60
328,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,328,00:40,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",3,jumper,missed,Centre,kathleen wilson,,40
329,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,329,00:40,,,,,"BLOCK  by YOUNG,ALLIE",,,"BLOCK  by YOUNG,ALLIE",3,block,,rhodes,allie young,,40
330,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,330,--,,,,,"REBOUND DEF by MAYEUX,ALLI",,,"REBOUND DEF by MAYEUX,ALLI",3,defensive rebound,,rhodes,alli mayeux,,
331,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,331,00:13,,,,,"TURNOVER  by YOUNG,ALLIE",,,"TURNOVER  by YOUNG,ALLIE",3,turnover,,rhodes,allie young,,13
332,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,332,00:13,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,13
333,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,333,00:13,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,13
334,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,334,00:13,,,,,"SUB IN by DOWNEY,KIERA",,,"SUB IN by DOWNEY,KIERA",3,subbing in,,rhodes,kiera downey,,13
335,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,335,00:13,,,,,"SUB OUT by WHITESIDE,LINDSEY",,,"SUB OUT by WHITESIDE,LINDSEY",3,subbing out,,rhodes,lindsey whiteside,,13
336,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,336,00:00,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",30,,39 (+9),,CENTRE-W 30-39 (-9),,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",3,layup,good,Centre,abigail wehby,2,0
337,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,337,Start Period 4,,,,,,,,,4,,,,,,
338,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,338,10:00,,,,,"SUB OUT by YOUNG,ALLIE",,,"SUB OUT by YOUNG,ALLIE",4,subbing out,,rhodes,allie young,,600
339,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,339,09:49,,,,,"FOUL  by MUHAMMAD,MORIAH",,,"FOUL  by MUHAMMAD,MORIAH",4,foul,,rhodes,moriah muhammad,,589
340,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,340,09:49,,,,,"SUB IN by YOUNG,ALLIE",,,"SUB IN by YOUNG,ALLIE",4,subbing in,,rhodes,allie young,,589
341,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,341,09:49,,,,,"SUB OUT by MUHAMMAD,MORIAH",,,"SUB OUT by MUHAMMAD,MORIAH",4,subbing out,,rhodes,moriah muhammad,,589
342,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,342,09:38,"MISS JUMPER by WEHBY,ABIGAIL",,,,,,,"MISS JUMPER by WEHBY,ABIGAIL",4,jumper,missed,Centre,abigail wehby,,578
343,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,343,--,,,,,"REBOUND DEF by WHITESIDE,LINDSEY",,,"REBOUND DEF by WHITESIDE,LINDSEY",4,defensive rebound,,rhodes,lindsey whiteside,,
344,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,344,09:23,,,,,"MISS 3PTR by HAGEN,ELLEN",,,"MISS 3PTR by HAGEN,ELLEN",4,three pointer,missed,rhodes,ellen hagen,,563
345,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,345,--,,,,,"REBOUND OFF by WHITESIDE,LINDSEY",,,"REBOUND OFF by WHITESIDE,LINDSEY",4,offensive rebound,,rhodes,lindsey whiteside,,
346,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,346,09:17,,,,,"MISS LAYUP by YOUNG,ALLIE",,,"MISS LAYUP by YOUNG,ALLIE",4,layup,missed,rhodes,allie young,,557
347,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,347,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",4,defensive rebound,,Centre,madison rice,,
348,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,348,09:05,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",4,jumper,missed,Centre,madison rice,,545
349,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,349,--,,,,,"REBOUND DEF by YOUNG,ALLIE",,,"REBOUND DEF by YOUNG,ALLIE",4,defensive rebound,,rhodes,allie young,,
350,21,rhodes,Centre,Rhodes,48-45,48,45,"12, 8, 10, 18, 48","11, 18, 10, 6, 45",12,8,10,18,48,11,18,10,6,45,11-10,11-10,02/01/19,Win,200,No Location Recorded,6:00 PM,A,350,08:47,,,,,"TURNOVER  by MAYEUX,ALLI",,,"TURNOVER  by MAYEUX,ALLI",4,turnover,,rhodes,alli mayeux,,527
