,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CEN,Away Team Score,Play Team Indicator,Home Team Score,HC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
358,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,358,02:15,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,135
359,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,359,02:15,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",3,subbing out,,Centre,presley chirico,,135
360,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,360,01:58,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",3,turnover,,Centre,madison rice,,118
361,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,361,01:57,,,,,"STEAL  by MILLS,KRISTIN",,,"STEAL  by MILLS,KRISTIN",3,steal,,hanover,,,117
362,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,362,01:55,,19,,36 (+17),"GOOD LAYUP by NALL,ALEXIS(in the paint)",HC 19-36 (-17),,"GOOD LAYUP by NALL,ALEXIS(in the paint)",3,layup,good,hanover,alexis nall,2,115
363,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,363,--,,,,,"ASSIST  by MILLS,KRISTIN",,,"ASSIST  by MILLS,KRISTIN",3,assist,,hanover,kristin mills,,
364,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,364,01:48,,,,,"FOUL  by MESSMORE,MCKENZIE",,,"FOUL  by MESSMORE,MCKENZIE",3,foul,,hanover,mckenzie messmore,,108
365,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,365,01:33,"TURNOVER  by MORRIS,TAYLOR",,,,,,,"TURNOVER  by MORRIS,TAYLOR",3,turnover,,Centre,taylor morris,,93
366,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,366,01:33,,,,,"STEAL  by NALL,ALEXIS",,,"STEAL  by NALL,ALEXIS",3,steal,,hanover,,,93
367,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,367,01:27,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,87
368,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,368,01:27,,19,,37 (+18),"GOOD FT by MOTTER,MALEHA",HC 19-37 (-18),,"GOOD FT by MOTTER,MALEHA",3,free throw,good,hanover,maleha motter,1,87
369,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,369,01:27,,19,,38 (+19),"GOOD FT by MOTTER,MALEHA",HC 19-38 (-19),,"GOOD FT by MOTTER,MALEHA",3,free throw,good,hanover,maleha motter,1,87
370,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,370,01:27,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,87
371,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,371,01:27,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,87
372,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,372,01:27,"SUB OUT by MORRIS,TAYLOR",,,,,,,"SUB OUT by MORRIS,TAYLOR",3,subbing out,,Centre,taylor morris,,87
373,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,373,01:27,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,87
374,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,374,01:27,,,,,"SUB IN by COURTNEY,SAVANNAH",,,"SUB IN by COURTNEY,SAVANNAH",3,subbing in,,hanover,savannah courtney,,87
375,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,375,01:27,,,,,"SUB IN by CROMER,CLAIRE",,,"SUB IN by CROMER,CLAIRE",3,subbing in,,hanover,claire cromer,,87
376,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,376,01:27,,,,,"SUB OUT by NALL,ALEXIS",,,"SUB OUT by NALL,ALEXIS",3,subbing out,,hanover,alexis nall,,87
377,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,377,01:27,,,,,"SUB OUT by MILLS,KRISTIN",,,"SUB OUT by MILLS,KRISTIN",3,subbing out,,hanover,kristin mills,,87
378,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,378,01:16,"MISS JUMPER by WEHBY,ABIGAIL",,,,,,,"MISS JUMPER by WEHBY,ABIGAIL",3,jumper,missed,Centre,abigail wehby,,76
379,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,379,--,,,,,"REBOUND DEF by MOTTER,MALEHA",,,"REBOUND DEF by MOTTER,MALEHA",3,defensive rebound,,hanover,maleha motter,,
380,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,380,01:03,,,,,"FOUL  by COURTNEY,SAVANNAH",,,"FOUL  by COURTNEY,SAVANNAH",3,foul,,hanover,savannah courtney,,63
381,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,381,01:03,,,,,"TURNOVER  by COURTNEY,SAVANNAH",,,"TURNOVER  by COURTNEY,SAVANNAH",3,turnover,,hanover,savannah courtney,,63
382,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,382,00:54,"GOOD 3PTR by WILSON,KATHLEEN(fastbreak)",22,,38 (+16),,CEN 22-38 (-16),,"GOOD 3PTR by WILSON,KATHLEEN(fastbreak)",3,three pointer,good,Centre,kathleen(fastbreak) wilson,3,54
383,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,383,--,"ASSIST  by MARCUM,MADISON",,,,,,,"ASSIST  by MARCUM,MADISON",3,assist,,Centre,madison marcum,,
384,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,384,00:45,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,45
385,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,385,00:30,,,,,"MISS 3PTR by CHEZEM,AVERY",,,"MISS 3PTR by CHEZEM,AVERY",3,three pointer,missed,hanover,avery chezem,,30
386,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,386,--,,,,,"REBOUND OFF by COURTNEY,SAVANNAH",,,"REBOUND OFF by COURTNEY,SAVANNAH",3,offensive rebound,,hanover,savannah courtney,,
387,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,387,00:17,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",3,foul,,Centre,madison rice,,17
388,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,388,00:17,,,,,"MISS FT by COURTNEY,SAVANNAH",,,"MISS FT by COURTNEY,SAVANNAH",3,free throw,missed,hanover,savannah courtney,,17
389,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,389,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
390,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,390,00:17,,22,,39 (+17),"GOOD FT by COURTNEY,SAVANNAH",HC 22-39 (-17),,"GOOD FT by COURTNEY,SAVANNAH",3,free throw,good,hanover,savannah courtney,1,17
391,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,391,00:17,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",3,subbing in,,Centre,presley chirico,,17
392,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,392,00:17,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,17
393,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,393,00:17,,,,,"SUB IN by HARTMAN,KATIE",,,"SUB IN by HARTMAN,KATIE",3,subbing in,,hanover,katie hartman,,17
394,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,394,00:17,,,,,"SUB OUT by CROMER,CLAIRE",,,"SUB OUT by CROMER,CLAIRE",3,subbing out,,hanover,claire cromer,,17
395,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,395,00:15,"TURNOVER  by CHIRICO,PRESLEY",,,,,,,"TURNOVER  by CHIRICO,PRESLEY",3,turnover,,Centre,presley chirico,,15
396,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,396,00:15,,,,,"STEAL  by CHEZEM,AVERY",,,"STEAL  by CHEZEM,AVERY",3,steal,,hanover,,,15
397,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,397,00:03,,22,,41 (+19),"GOOD JUMPER by CHEZEM,AVERY",HC 22-41 (-19),,"GOOD JUMPER by CHEZEM,AVERY",3,jumper,good,hanover,avery chezem,2,3
398,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,398,Start Period 4,,,,,,,,,4,,,,,,
399,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,399,10:00,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,600
400,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,400,10:00,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,600
401,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,401,10:00,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,600
402,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,402,10:00,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,600
403,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,403,10:00,,,,,"SUB IN by CHEZEM,AVERY",,,"SUB IN by CHEZEM,AVERY",4,subbing in,,hanover,avery chezem,,600
404,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,404,10:00,,,,,"SUB IN by COURTNEY,SAVANNAH",,,"SUB IN by COURTNEY,SAVANNAH",4,subbing in,,hanover,savannah courtney,,600
405,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,405,10:00,,,,,"SUB OUT by MOTTER,MALEHA",,,"SUB OUT by MOTTER,MALEHA",4,subbing out,,hanover,maleha motter,,600
406,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,406,10:00,,,,,"SUB OUT by CROMER,CLAIRE",,,"SUB OUT by CROMER,CLAIRE",4,subbing out,,hanover,claire cromer,,600
407,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,407,09:38,,,,,"MISS 3PTR by CHEZEM,AVERY",,,"MISS 3PTR by CHEZEM,AVERY",4,three pointer,missed,hanover,avery chezem,,578
408,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,408,--,,,,,"REBOUND OFF by NALL,ALEXIS",,,"REBOUND OFF by NALL,ALEXIS",4,offensive rebound,,hanover,alexis nall,,
409,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,409,09:36,,,,,"MISS LAYUP by NALL,ALEXIS",,,"MISS LAYUP by NALL,ALEXIS",4,layup,missed,hanover,alexis nall,,576
410,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,410,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
411,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,411,09:31,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,571
412,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,412,09:31,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,571
413,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,413,09:27,,,,,"FOUL  by HARTMAN,KATIE",,,"FOUL  by HARTMAN,KATIE",4,foul,,hanover,katie hartman,,567
414,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,414,09:27,,,,,"TURNOVER  by HARTMAN,KATIE",,,"TURNOVER  by HARTMAN,KATIE",4,turnover,,hanover,katie hartman,,567
415,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,415,09:12,"GOOD 3PTR by MARCUM,MADISON",25,,41 (+16),,CEN 25-41 (-16),,"GOOD 3PTR by MARCUM,MADISON",4,three pointer,good,Centre,madison marcum,3,552
416,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,416,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
417,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,417,09:02,,,,,"MISS 3PTR by HARTMAN,KATIE",,,"MISS 3PTR by HARTMAN,KATIE",4,three pointer,missed,hanover,katie hartman,,542
418,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,418,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",4,defensive rebound,,Centre,madison marcum,,
419,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,419,08:39,"GOOD 3PTR by MARCUM,MADISON",28,,41 (+13),,CEN 28-41 (-13),,"GOOD 3PTR by MARCUM,MADISON",4,three pointer,good,Centre,madison marcum,3,519
420,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,420,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
421,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,421,08:17,,28,,44 (+16),"GOOD 3PTR by HARTMAN,KATIE",HC 28-44 (-16),,"GOOD 3PTR by HARTMAN,KATIE",4,three pointer,good,hanover,katie hartman,3,497
422,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,422,--,,,,,"ASSIST  by TODD,BROOKE",,,"ASSIST  by TODD,BROOKE",4,assist,,hanover,brooke todd,,
423,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,423,07:51,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,471
424,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,424,--,,,,,"REBOUND DEF by NALL,ALEXIS",,,"REBOUND DEF by NALL,ALEXIS",4,defensive rebound,,hanover,alexis nall,,
425,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,425,07:40,,28,,46 (+18),"GOOD LAYUP by NALL,ALEXIS(in the paint)",HC 28-46 (-18),,"GOOD LAYUP by NALL,ALEXIS(in the paint)",4,layup,good,hanover,alexis nall,2,460
426,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,426,--,,,,,"ASSIST  by HARTMAN,KATIE",,,"ASSIST  by HARTMAN,KATIE",4,assist,,hanover,katie hartman,,
427,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,427,07:29,"MISS LAYUP by HICKS,ELLEN",,,,,,,"MISS LAYUP by HICKS,ELLEN",4,layup,missed,Centre,ellen hicks,,449
428,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,428,--,,,,,"REBOUND DEF by CHEZEM,AVERY",,,"REBOUND DEF by CHEZEM,AVERY",4,defensive rebound,,hanover,avery chezem,,
429,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,429,07:23,"FOUL  by MARCUM,MADISON",,,,,,,"FOUL  by MARCUM,MADISON",4,foul,,Centre,madison marcum,,443
430,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,430,07:23,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,443
