,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MVILLE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
278,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,278,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
279,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,279,08:58,,,,,"TURNOVER  by VARNEY,KLAIRE",,,"TURNOVER  by VARNEY,KLAIRE",3,turnover,,maryville (tn),klaire varney,,538
280,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,280,08:58,"STEAL  by WEHBY,ABIGAIL",,,,,,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,538
281,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,281,08:51,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,531
282,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,282,--,"REBOUND OFF by RICE,MADISON",,,,,,,"REBOUND OFF by RICE,MADISON",3,offensive rebound,,Centre,madison rice,,
283,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,283,08:50,,,,,"FOUL  by ECKENROD,ELSA",,,"FOUL  by ECKENROD,ELSA",3,foul,,maryville (tn),elsa eckenrod,,530
284,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,284,08:45,,,,,"FOUL  by BEASLEY,ERIN",,,"FOUL  by BEASLEY,ERIN",3,foul,,maryville (tn),erin beasley,,525
285,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,285,08:29,"GOOD FT by MARCUM,MADISON",31 (+13),,18,,CENTRE-W 31-18 (+13),,"GOOD FT by MARCUM,MADISON",3,free throw,good,Centre,madison marcum,1,509
286,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,286,08:20,,,,,"SUB IN by LOWERY,DELANEY",,,"SUB IN by LOWERY,DELANEY",3,subbing in,,maryville (tn),delaney lowery,,500
287,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,287,08:20,,,,,"SUB IN by MCCURDY,BROOKE",,,"SUB IN by MCCURDY,BROOKE",3,subbing in,,maryville (tn),brooke mccurdy,,500
288,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,288,08:20,,,,,"SUB OUT by ECKENROD,ELSA",,,"SUB OUT by ECKENROD,ELSA",3,subbing out,,maryville (tn),elsa eckenrod,,500
289,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,289,08:20,,,,,"SUB OUT by BEASLEY,ERIN",,,"SUB OUT by BEASLEY,ERIN",3,subbing out,,maryville (tn),erin beasley,,500
290,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,290,08:19,"GOOD FT by MARCUM,MADISON",32 (+14),,18,,CENTRE-W 32-18 (+14),,"GOOD FT by MARCUM,MADISON",3,free throw,good,Centre,madison marcum,1,499
291,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,291,08:14,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",3,foul,,Centre,abigail wehby,,494
292,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,292,08:14,,,,,"MISS FT by GARDNER,LIBBY",,,"MISS FT by GARDNER,LIBBY",3,free throw,missed,maryville (tn),libby gardner,,494
293,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,293,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
294,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,294,08:14,,32 (+13),,19,"GOOD FT by GARDNER,LIBBY",MVILLE 32-19 (+13),,"GOOD FT by GARDNER,LIBBY",3,free throw,good,maryville (tn),libby gardner,1,494
295,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,295,08:14,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,494
296,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,296,08:14,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,494
297,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,297,08:14,,,,,"SUB IN by CRABTREE,CHARITY",,,"SUB IN by CRABTREE,CHARITY",3,subbing in,,maryville (tn),charity crabtree,,494
298,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,298,08:14,,,,,"SUB OUT by WANDELL,KELLEY",,,"SUB OUT by WANDELL,KELLEY",3,subbing out,,maryville (tn),kelley wandell,,494
299,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,299,07:56,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",3,jumper,missed,Centre,madison rice,,476
300,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,300,--,"REBOUND OFF by RICE,MADISON",,,,,,,"REBOUND OFF by RICE,MADISON",3,offensive rebound,,Centre,madison rice,,
301,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,301,07:56,,,,,"FOUL  by CRABTREE,CHARITY",,,"FOUL  by CRABTREE,CHARITY",3,foul,,maryville (tn),charity crabtree,,476
302,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,302,07:51,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",34 (+15),,19,,CENTRE-W 34-19 (+15),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",3,jumper,good,Centre,abigail stewart,2,471
303,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,303,--,"ASSIST  by RICE,MADISON",,,,,,,"ASSIST  by RICE,MADISON",3,assist,,Centre,madison rice,,
304,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,304,07:41,,34 (+12),,22,"GOOD 3PTR by MCCURDY,BROOKE",MVILLE 34-22 (+12),,"GOOD 3PTR by MCCURDY,BROOKE",3,three pointer,good,maryville (tn),brooke mccurdy,3,461
305,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,305,--,,,,,"ASSIST  by LOWERY,DELANEY",,,"ASSIST  by LOWERY,DELANEY",3,assist,,maryville (tn),delaney lowery,,
306,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,306,07:15,"MISS JUMPER by MARCUM,MADISON",,,,,,,"MISS JUMPER by MARCUM,MADISON",3,jumper,missed,Centre,madison marcum,,435
307,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,307,--,,,,,"REBOUND DEF by VARNEY,KLAIRE",,,"REBOUND DEF by VARNEY,KLAIRE",3,defensive rebound,,maryville (tn),klaire varney,,
308,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,308,07:06,,,,,"MISS 3PTR by CRABTREE,CHARITY",,,"MISS 3PTR by CRABTREE,CHARITY",3,three pointer,missed,maryville (tn),charity crabtree,,426
309,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,309,--,,,,,"REBOUND OFF by LOWERY,DELANEY",,,"REBOUND OFF by LOWERY,DELANEY",3,offensive rebound,,maryville (tn),delaney lowery,,
310,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,310,07:02,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",3,foul,,Centre,madison rice,,422
311,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,311,07:02,,,,,"MISS FT by LOWERY,DELANEY",,,"MISS FT by LOWERY,DELANEY",3,free throw,missed,maryville (tn),delaney lowery,,422
312,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,312,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
313,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,313,07:02,,34 (+11),,23,"GOOD FT by LOWERY,DELANEY",MVILLE 34-23 (+11),,"GOOD FT by LOWERY,DELANEY",3,free throw,good,maryville (tn),delaney lowery,1,422
314,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,314,07:02,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",3,subbing in,,Centre,presley chirico,,422
315,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,315,07:02,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,422
316,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,316,07:02,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,422
317,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,317,07:02,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,422
318,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,318,07:02,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,422
319,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,319,07:02,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,422
320,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,320,07:02,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,422
321,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,321,07:02,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,422
322,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,322,06:35,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",3,three pointer,missed,Centre,lakken miller,,395
323,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,323,--,,,,,"REBOUND DEF by VARNEY,KLAIRE",,,"REBOUND DEF by VARNEY,KLAIRE",3,defensive rebound,,maryville (tn),klaire varney,,
324,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,324,06:26,,,,,"MISS JUMPER by GARDNER,LIBBY",,,"MISS JUMPER by GARDNER,LIBBY",3,jumper,missed,maryville (tn),libby gardner,,386
325,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,325,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
326,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,326,06:18,,34 (+8),,26,"GOOD 3PTR by MCCURDY,BROOKE",MVILLE 34-26 (+8),,"GOOD 3PTR by MCCURDY,BROOKE",3,three pointer,good,maryville (tn),brooke mccurdy,3,378
327,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,327,--,,,,,"ASSIST  by GARDNER,LIBBY",,,"ASSIST  by GARDNER,LIBBY",3,assist,,maryville (tn),libby gardner,,
328,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,328,06:09,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,369
329,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,329,05:54,"MISS JUMPER by MILLER,LAKKEN",,,,,,,"MISS JUMPER by MILLER,LAKKEN",3,jumper,missed,Centre,lakken miller,,354
330,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,330,--,,,,,"REBOUND DEF by CRABTREE,CHARITY",,,"REBOUND DEF by CRABTREE,CHARITY",3,defensive rebound,,maryville (tn),charity crabtree,,
331,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,331,05:54,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,354
332,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,332,05:54,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,354
333,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,333,05:54,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",3,subbing in,,Centre,kathleen wilson,,354
334,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,334,05:54,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,354
335,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,335,05:54,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,354
336,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,336,05:54,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,354
337,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,337,05:54,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,354
338,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,338,05:54,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",3,subbing out,,Centre,presley chirico,,354
339,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,339,05:54,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,354
340,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,340,05:54,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,354
341,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,341,05:54,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,354
342,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,342,05:54,,,,,"SUB IN by JERROLDS,HOLLAND",,,"SUB IN by JERROLDS,HOLLAND",3,subbing in,,maryville (tn),holland jerrolds,,354
343,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,343,05:54,,,,,"SUB OUT by CRABTREE,CHARITY",,,"SUB OUT by CRABTREE,CHARITY",3,subbing out,,maryville (tn),charity crabtree,,354
344,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,344,05:51,,,,,"MISS JUMPER by VARNEY,KLAIRE",,,"MISS JUMPER by VARNEY,KLAIRE",3,jumper,missed,maryville (tn),klaire varney,,351
345,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,345,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",3,defensive rebound,,Centre,madison marcum,,
346,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,346,05:21,"GOOD JUMPER by WILSON,KATHLEEN(in the paint)",36 (+10),,26,,CENTRE-W 36-26 (+10),,"GOOD JUMPER by WILSON,KATHLEEN(in the paint)",3,jumper,good,Centre,kathleen wilson,2,321
347,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,347,05:04,,,,,"MISS JUMPER by MCCURDY,BROOKE",,,"MISS JUMPER by MCCURDY,BROOKE",3,jumper,missed,maryville (tn),brooke mccurdy,,304
348,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,348,--,,,,,"REBOUND OFF by JERROLDS,HOLLAND",,,"REBOUND OFF by JERROLDS,HOLLAND",3,offensive rebound,,maryville (tn),holland jerrolds,,
