,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,EC-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
357,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,357,05:54,"SUB IN by SPEARS,KYNDALL",,,,,,,"SUB IN by SPEARS,KYNDALL",4,subbing in,,earlham,kyndall spears,,354
358,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,358,05:54,"SUB OUT by JOSEPH,KYRA",,,,,,,"SUB OUT by JOSEPH,KYRA",4,subbing out,,earlham,kyra joseph,,354
359,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,359,05:41,,,,,"MISS LAYUP by MORRIS,TAYLOR",,,"MISS LAYUP by MORRIS,TAYLOR",4,layup,missed,Centre,taylor morris,,341
360,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,360,--,"REBOUND DEF by SPEARS,KYNDALL",,,,,,,"REBOUND DEF by SPEARS,KYNDALL",4,defensive rebound,,earlham,kyndall spears,,
361,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,361,05:32,,,,,"FOUL  by CHIRICO,PRESLEY",,,"FOUL  by CHIRICO,PRESLEY",4,foul,,Centre,presley chirico,,332
362,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,362,05:32,"GOOD FT by MCFARLAND,MAKAYLA",30,,52 (+22),,EC-W 30-52 (+22),,"GOOD FT by MCFARLAND,MAKAYLA",4,free throw,good,earlham,makayla mcfarland,1,332
363,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,363,05:32,"MISS FT by MCFARLAND,MAKAYLA",,,,,,,"MISS FT by MCFARLAND,MAKAYLA",4,free throw,missed,earlham,makayla mcfarland,,332
364,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,364,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
365,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,365,05:32,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,332
366,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,366,05:32,,,,,"SUB OUT by MORRIS,TAYLOR",,,"SUB OUT by MORRIS,TAYLOR",4,subbing out,,Centre,taylor morris,,332
367,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,367,05:21,,,,,"MISS JUMPER by CHIRICO,PRESLEY",,,"MISS JUMPER by CHIRICO,PRESLEY",4,jumper,missed,Centre,presley chirico,,321
368,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,368,--,,,,,"REBOUND OFF by HICKS,ELLEN",,,"REBOUND OFF by HICKS,ELLEN",4,offensive rebound,,Centre,ellen hicks,,
369,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,369,05:17,,30,,54 (+24),"GOOD LAYUP by HICKS,ELLEN(in the paint)",CENTRE-W 30-54 (+24),,"GOOD LAYUP by HICKS,ELLEN(in the paint)",4,layup,good,Centre,ellen hicks,2,317
370,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,370,05:17,"FOUL  by CURTIS,ZOE",,,,,,,"FOUL  by CURTIS,ZOE",4,foul,,earlham,zoe curtis,,317
371,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,371,05:17,,30,,55 (+25),"GOOD FT by HICKS,ELLEN",CENTRE-W 30-55 (+25),,"GOOD FT by HICKS,ELLEN",4,free throw,good,Centre,ellen hicks,1,317
372,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,372,05:17,"SUB IN by NEWHART,ROSIE",,,,,,,"SUB IN by NEWHART,ROSIE",4,subbing in,,earlham,rosie newhart,,317
373,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,373,05:17,"SUB IN by BOWLING,KAYLA",,,,,,,"SUB IN by BOWLING,KAYLA",4,subbing in,,earlham,kayla bowling,,317
374,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,374,05:17,"SUB OUT by MCFARLAND,MAKAYLA",,,,,,,"SUB OUT by MCFARLAND,MAKAYLA",4,subbing out,,earlham,makayla mcfarland,,317
375,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,375,05:17,"SUB OUT by CURTIS,ZOE",,,,,,,"SUB OUT by CURTIS,ZOE",4,subbing out,,earlham,zoe curtis,,317
376,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,376,05:12,"FOUL  by WHITE,CAMRYN",,,,,,,"FOUL  by WHITE,CAMRYN",4,foul,,earlham,camryn white,,312
377,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,377,05:12,"TURNOVER  by WHITE,CAMRYN",,,,,,,"TURNOVER  by WHITE,CAMRYN",4,turnover,,earlham,camryn white,,312
378,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,378,04:50,,,,,"MISS JUMPER by HICKS,ELLEN",,,"MISS JUMPER by HICKS,ELLEN",4,jumper,missed,Centre,ellen hicks,,290
379,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,379,--,,,,,"REBOUND OFF by BUNNER,CHEYENNE",,,"REBOUND OFF by BUNNER,CHEYENNE",4,offensive rebound,,Centre,cheyenne bunner,,
380,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,380,04:46,,30,,57 (+27),"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",CENTRE-W 30-57 (+27),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",4,layup,good,Centre,cheyenne bunner,2,286
381,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,381,04:41,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,281
382,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,382,04:33,"MISS LAYUP by WHITE,CAMRYN",,,,,,,"MISS LAYUP by WHITE,CAMRYN",4,layup,missed,earlham,camryn white,,273
383,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,383,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",4,defensive rebound,,Centre,kylee murray,,
384,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,384,04:15,,,,,"MISS LAYUP by HICKS,ELLEN",,,"MISS LAYUP by HICKS,ELLEN",4,layup,missed,Centre,ellen hicks,,255
385,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,385,--,"REBOUND DEF by SPEARS,KYNDALL",,,,,,,"REBOUND DEF by SPEARS,KYNDALL",4,defensive rebound,,earlham,kyndall spears,,
386,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,386,03:51,"MISS JUMPER by SPEARS,KYNDALL",,,,,,,"MISS JUMPER by SPEARS,KYNDALL",4,jumper,missed,earlham,kyndall spears,,231
387,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,387,--,"REBOUND OFF by WHITE,CAMRYN",,,,,,,"REBOUND OFF by WHITE,CAMRYN",4,offensive rebound,,earlham,camryn white,,
388,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,388,03:34,"MISS FT by WHITE,CAMRYN",,,,,,,"MISS FT by WHITE,CAMRYN",4,free throw,missed,earlham,camryn white,,214
389,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,389,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,earlham,,,
390,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,390,03:34,"GOOD FT by WHITE,CAMRYN",31,,57 (+26),,EC-W 31-57 (+26),,"GOOD FT by WHITE,CAMRYN",4,free throw,good,earlham,camryn white,1,214
391,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,391,03:34,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,214
392,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,392,03:34,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",4,subbing in,,Centre,kathleen wilson,,214
393,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,393,03:34,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,214
394,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,394,03:34,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,214
395,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,395,03:34,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,214
396,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,396,03:34,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,214
397,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,397,03:34,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,214
398,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,398,03:34,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,214
399,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,399,03:34,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,214
400,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,400,03:34,,,,,"SUB OUT by CHIRICO,PRESLEY",,,"SUB OUT by CHIRICO,PRESLEY",4,subbing out,,Centre,presley chirico,,214
401,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,401,03:14,,31,,59 (+28),"GOOD LAYUP by WILSON,KATHLEEN(in the paint)",CENTRE-W 31-59 (+28),,"GOOD LAYUP by WILSON,KATHLEEN(in the paint)",4,layup,good,Centre,kathleen wilson,2,194
402,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,402,03:04,"MISS 3PTR by SPEARS,KYNDALL",,,,,,,"MISS 3PTR by SPEARS,KYNDALL",4,three pointer,missed,earlham,kyndall spears,,184
403,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,403,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
404,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,404,02:57,"SUB IN by MCFARLAND,MAKAYLA",,,,,,,"SUB IN by MCFARLAND,MAKAYLA",4,subbing in,,earlham,makayla mcfarland,,177
405,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,405,02:57,"SUB OUT by BOWLING,KAYLA",,,,,,,"SUB OUT by BOWLING,KAYLA",4,subbing out,,earlham,kayla bowling,,177
406,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,406,02:41,,,,,"TURNOVER  by STEWART,ABIGAIL",,,"TURNOVER  by STEWART,ABIGAIL",4,turnover,,Centre,abigail stewart,,161
407,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,407,02:40,"STEAL  by WHITE,CAMRYN",,,,,,,"STEAL  by WHITE,CAMRYN",4,steal,,earlham,,,160
408,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,408,02:30,"MISS JUMPER by MCFARLAND,MAKAYLA",,,,,,,"MISS JUMPER by MCFARLAND,MAKAYLA",4,jumper,missed,earlham,makayla mcfarland,,150
409,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,409,--,"REBOUND OFF by WHITE,CAMRYN",,,,,,,"REBOUND OFF by WHITE,CAMRYN",4,offensive rebound,,earlham,camryn white,,
410,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,410,02:29,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,149
411,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,411,02:29,"GOOD FT by WHITE,CAMRYN",32,,59 (+27),,EC-W 32-59 (+27),,"GOOD FT by WHITE,CAMRYN",4,free throw,good,earlham,camryn white,1,149
412,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,412,02:29,"GOOD FT by WHITE,CAMRYN",33,,59 (+26),,EC-W 33-59 (+26),,"GOOD FT by WHITE,CAMRYN",4,free throw,good,earlham,camryn white,1,149
413,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,413,02:29,"SUB IN by BOWLING,KAYLA",,,,,,,"SUB IN by BOWLING,KAYLA",4,subbing in,,earlham,kayla bowling,,149
414,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,414,02:29,"SUB OUT by WHITE,CAMRYN",,,,,,,"SUB OUT by WHITE,CAMRYN",4,subbing out,,earlham,camryn white,,149
415,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,415,02:29,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,149
416,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,416,02:29,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,149
417,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,417,02:29,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,149
418,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,418,02:29,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,149
419,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,419,02:29,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,149
420,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,420,02:29,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,149
421,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,421,02:12,,,,,"MISS JUMPER by FEE,MIKAYLA",,,"MISS JUMPER by FEE,MIKAYLA",4,jumper,missed,Centre,mikayla fee,,132
422,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,422,--,,,,,"REBOUND OFF by CHIRICO,PRESLEY",,,"REBOUND OFF by CHIRICO,PRESLEY",4,offensive rebound,,Centre,presley chirico,,
423,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,423,02:08,,,,,"MISS LAYUP by CHIRICO,PRESLEY",,,"MISS LAYUP by CHIRICO,PRESLEY",4,layup,missed,Centre,presley chirico,,128
424,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,424,--,,,,,"REBOUND OFF by CHIRICO,PRESLEY",,,"REBOUND OFF by CHIRICO,PRESLEY",4,offensive rebound,,Centre,presley chirico,,
425,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,425,02:04,,33,,61 (+28),"GOOD LAYUP by CHIRICO,PRESLEY(in the paint)",CENTRE-W 33-61 (+28),,"GOOD LAYUP by CHIRICO,PRESLEY(in the paint)",4,layup,good,Centre,presley chirico,2,124
426,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,426,01:56,"GOOD LAYUP by BOWLING,KAYLA(in the paint)",35,,61 (+26),,EC-W 35-61 (+26),,"GOOD LAYUP by BOWLING,KAYLA(in the paint)",4,layup,good,earlham,kayla bowling,2,116
427,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,427,01:23,,,,,"MISS JUMPER by JENNINGS,RACHEL",,,"MISS JUMPER by JENNINGS,RACHEL",4,jumper,missed,Centre,rachel jennings,,83
428,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,428,--,"REBOUND DEF by NEWHART,ROSIE",,,,,,,"REBOUND DEF by NEWHART,ROSIE",4,defensive rebound,,earlham,rosie newhart,,
