,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,SUWB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
427,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,427,07:01,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,421
428,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,428,07:01,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,421
429,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,429,07:01,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,421
430,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,430,07:01,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",4,subbing in,,Centre,kathleen wilson,,421
431,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,431,07:01,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",4,subbing out,,Centre,presley chirico,,421
432,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,432,07:01,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,421
433,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,433,07:01,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,421
434,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,434,07:01,,,,,"SUB IN by JUST,ALLISON",,,"SUB IN by JUST,ALLISON",4,subbing in,,spalding,allison just,,421
435,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,435,07:01,,,,,"SUB IN by PINKSTON,SAVANNA",,,"SUB IN by PINKSTON,SAVANNA",4,subbing in,,spalding,savanna pinkston,,421
436,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,436,07:01,,,,,"SUB IN by ANTHONY,BREANNA",,,"SUB IN by ANTHONY,BREANNA",4,subbing in,,spalding,breanna anthony,,421
437,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,437,07:01,,,,,"SUB OUT by GAHAGAN,TSE",,,"SUB OUT by GAHAGAN,TSE",4,subbing out,,spalding,tse gahagan,,421
438,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,438,07:01,,,,,"SUB OUT by WRIGHT,HUNTER",,,"SUB OUT by WRIGHT,HUNTER",4,subbing out,,spalding,hunter wright,,421
439,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,439,07:01,,,,,"SUB OUT by RENFRO,HANNAH",,,"SUB OUT by RENFRO,HANNAH",4,subbing out,,spalding,hannah renfro,,421
440,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,440,06:47,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",4,foul,,Centre,ellen hicks,,407
441,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,441,06:43,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,403
442,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,442,06:43,,,,,"MISS FT by GOEING,MEGAN",,,"MISS FT by GOEING,MEGAN",4,free throw,missed,spalding,megan goeing,,403
443,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,443,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
444,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,444,06:43,,,,,"MISS FT by GOEING,MEGAN",,,"MISS FT by GOEING,MEGAN",4,free throw,missed,spalding,megan goeing,,403
445,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,445,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",4,defensive rebound,,Centre,kathleen wilson,,
446,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,446,06:43,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,403
447,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,447,06:43,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,403
448,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,448,06:20,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,380
449,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,449,--,"REBOUND OFF by HICKS,ELLEN",,,,,,,"REBOUND OFF by HICKS,ELLEN",4,offensive rebound,,Centre,ellen hicks,,
450,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,450,06:14,,,,,"FOUL  by ANTHONY,BREANNA",,,"FOUL  by ANTHONY,BREANNA",4,foul,,spalding,breanna anthony,,374
451,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,451,06:14,"MISS FT by HICKS,ELLEN",,,,,,,"MISS FT by HICKS,ELLEN",4,free throw,missed,Centre,ellen hicks,,374
452,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,452,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
453,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,453,06:14,"MISS FT by HICKS,ELLEN",,,,,,,"MISS FT by HICKS,ELLEN",4,free throw,missed,Centre,ellen hicks,,374
454,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,454,--,,,,,"REBOUND DEF by RENFRO,HANNAH",,,"REBOUND DEF by RENFRO,HANNAH",4,defensive rebound,,spalding,hannah renfro,,
455,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,455,06:14,,,,,"SUB IN by GAHAGAN,TSE",,,"SUB IN by GAHAGAN,TSE",4,subbing in,,spalding,tse gahagan,,374
456,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,456,06:14,,,,,"SUB IN by RENFRO,HANNAH",,,"SUB IN by RENFRO,HANNAH",4,subbing in,,spalding,hannah renfro,,374
457,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,457,06:14,,,,,"SUB OUT by ANTHONY,BREANNA",,,"SUB OUT by ANTHONY,BREANNA",4,subbing out,,spalding,breanna anthony,,374
458,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,458,06:14,,,,,"SUB OUT by BABEY,SAMANTHA",,,"SUB OUT by BABEY,SAMANTHA",4,subbing out,,spalding,samantha babey,,374
459,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,459,05:48,,,,,"MISS LAYUP by JUST,ALLISON",,,"MISS LAYUP by JUST,ALLISON",4,layup,missed,spalding,allison just,,348
460,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,460,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",4,defensive rebound,,Centre,madison marcum,,
461,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,461,05:40,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",4,jumper,missed,Centre,kathleen wilson,,340
462,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,462,--,,,,,"REBOUND DEF by GAHAGAN,TSE",,,"REBOUND DEF by GAHAGAN,TSE",4,defensive rebound,,spalding,tse gahagan,,
463,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,463,05:28,,,,,"MISS LAYUP by GOEING,MEGAN",,,"MISS LAYUP by GOEING,MEGAN",4,layup,missed,spalding,megan goeing,,328
464,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,464,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",4,defensive rebound,,Centre,kathleen wilson,,
465,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,465,05:21,"GOOD 3PTR by MARCUM,MADISON(fastbreak)",39 (+4),,35,,CENTRE-W 39-35 (+4),,"GOOD 3PTR by MARCUM,MADISON(fastbreak)",4,three pointer,good,Centre,madison(fastbreak) marcum,3,321
466,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,466,--,"ASSIST  by WILSON,KATHLEEN",,,,,,,"ASSIST  by WILSON,KATHLEEN",4,assist,,Centre,kathleen wilson,,
467,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,467,05:02,,,,,"TURNOVER  by PINKSTON,SAVANNA",,,"TURNOVER  by PINKSTON,SAVANNA",4,turnover,,spalding,savanna pinkston,,302
468,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,468,05:02,,,,,"SUB IN by WRIGHT,HUNTER",,,"SUB IN by WRIGHT,HUNTER",4,subbing in,,spalding,hunter wright,,302
469,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,469,05:02,,,,,"SUB OUT by PINKSTON,SAVANNA",,,"SUB OUT by PINKSTON,SAVANNA",4,subbing out,,spalding,savanna pinkston,,302
470,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,470,04:46,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,286
471,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,471,--,,,,,"REBOUND DEF by RENFRO,HANNAH",,,"REBOUND DEF by RENFRO,HANNAH",4,defensive rebound,,spalding,hannah renfro,,
472,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,472,04:34,,,,,"MISS JUMPER by WRIGHT,HUNTER",,,"MISS JUMPER by WRIGHT,HUNTER",4,jumper,missed,spalding,hunter wright,,274
473,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,473,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
474,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,474,04:26,"GOOD 3PTR by MILLER,LAKKEN(fastbreak)",42 (+7),,35,,CENTRE-W 42-35 (+7),,"GOOD 3PTR by MILLER,LAKKEN(fastbreak)",4,three pointer,good,Centre,lakken(fastbreak) miller,3,266
475,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,475,--,"ASSIST  by WILSON,KATHLEEN",,,,,,,"ASSIST  by WILSON,KATHLEEN",4,assist,,Centre,kathleen wilson,,
476,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,476,04:22,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,262
477,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,477,04:22,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,262
478,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,478,04:22,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,262
479,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,479,04:22,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,262
480,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,480,04:22,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,262
481,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,481,04:22,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,262
482,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,482,04:22,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,262
483,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,483,04:08,,,,,"MISS JUMPER by WRIGHT,HUNTER",,,"MISS JUMPER by WRIGHT,HUNTER",4,jumper,missed,spalding,hunter wright,,248
484,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,484,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
485,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,485,03:44,"MISS LAYUP by CHIRICO,PRESLEY",,,,,,,"MISS LAYUP by CHIRICO,PRESLEY",4,layup,missed,Centre,presley chirico,,224
486,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,486,03:44,,,,,"BLOCK  by JUST,ALLISON",,,"BLOCK  by JUST,ALLISON",4,block,,spalding,allison just,,224
487,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,487,--,,,,,"REBOUND DEF by RENFRO,HANNAH",,,"REBOUND DEF by RENFRO,HANNAH",4,defensive rebound,,spalding,hannah renfro,,
488,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,488,03:28,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,208
489,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,489,03:21,,,,,"MISS LAYUP by WRIGHT,HUNTER",,,"MISS LAYUP by WRIGHT,HUNTER",4,layup,missed,spalding,hunter wright,,201
490,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,490,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
491,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,491,03:13,"TURNOVER  by WEHBY,ABIGAIL",,,,,,,"TURNOVER  by WEHBY,ABIGAIL",4,turnover,,Centre,abigail wehby,,193
492,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,492,02:57,,42 (+5),,37,"GOOD LAYUP by GOEING,MEGAN(in the paint)",SUWB 42-37 (+5),,"GOOD LAYUP by GOEING,MEGAN(in the paint)",4,layup,good,spalding,megan goeing,2,177
493,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,493,02:49,"MISS LAYUP by CHIRICO,PRESLEY",,,,,,,"MISS LAYUP by CHIRICO,PRESLEY",4,layup,missed,Centre,presley chirico,,169
494,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,494,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",4,offensive rebound,,Centre,abigail stewart,,
495,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,495,02:45,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",44 (+7),,37,,CENTRE-W 44-37 (+7),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",4,layup,good,Centre,abigail stewart,2,165
496,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,496,02:24,,44 (+5),,39,"GOOD JUMPER by RENFRO,HANNAH",SUWB 44-39 (+5),,"GOOD JUMPER by RENFRO,HANNAH",4,jumper,good,spalding,hannah renfro,2,144
497,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,497,--,,,,,"ASSIST  by GOEING,MEGAN",,,"ASSIST  by GOEING,MEGAN",4,assist,,spalding,megan goeing,,
498,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,498,02:03,"MISS JUMPER by CHIRICO,PRESLEY",,,,,,,"MISS JUMPER by CHIRICO,PRESLEY",4,jumper,missed,Centre,presley chirico,,123
