,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
464,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,464,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
465,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,465,03:37,,56,,76 (+20),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 56-76 (+20),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,217
466,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,466,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
467,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,467,03:20,"TURNOVER  by HEYBOER,TARA",,,,,,,"TURNOVER  by HEYBOER,TARA",2,turnover,,maryville college,tara heyboer,,200
468,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,468,03:19,,,,,"STEAL  by MIRE,JENNA",,,"STEAL  by MIRE,JENNA",2,steal,,Centre,,,199
469,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,469,03:13,,56,,78 (+22),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 56-78 (+22),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,193
470,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,470,--,,,,,"ASSIST  by MIRE,JENNA",,,"ASSIST  by MIRE,JENNA",2,assist,,Centre,jenna mire,,
471,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,471,02:54,"MISS JUMPER by HEYBOER,TARA",,,,,,,"MISS JUMPER by HEYBOER,TARA",2,jumper,missed,maryville college,tara heyboer,,174
472,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,472,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
473,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,473,02:44,,,,,"TURNOVER  by MIRE,JENNA",,,"TURNOVER  by MIRE,JENNA",2,turnover,,Centre,jenna mire,,164
474,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,474,02:44,"SUB IN by DUNN,LINLEY",,,,,,,"SUB IN by DUNN,LINLEY",2,subbing in,,maryville college,linley dunn,,164
475,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,475,02:44,"SUB IN by ELLIOT,ASHLEIGH",,,,,,,"SUB IN by ELLIOT,ASHLEIGH",2,subbing in,,maryville college,ashleigh elliot,,164
476,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,476,02:44,"SUB OUT by ROBBINS,DONJA",,,,,,,"SUB OUT by ROBBINS,DONJA",2,subbing out,,maryville college,donja robbins,,164
477,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,477,02:44,"SUB OUT by HEYBOER,TARA",,,,,,,"SUB OUT by HEYBOER,TARA",2,subbing out,,maryville college,tara heyboer,,164
478,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,478,02:44,,,,,"SUB IN by WEST,CAILYNN",,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,164
479,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,479,02:44,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,164
480,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,480,02:27,"MISS JUMPER by BOND,ALEX",,,,,,,"MISS JUMPER by BOND,ALEX",2,jumper,missed,maryville college,alex bond,,147
481,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,481,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
482,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,482,02:27,,,,,"SUB IN by ANDERSON,ALEXIS",,,"SUB IN by ANDERSON,ALEXIS",2,subbing in,,Centre,alexis anderson,,147
483,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,483,02:27,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,147
484,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,484,02:11,"SUB IN by BROWN,KELSEY",,,,,,,"SUB IN by BROWN,KELSEY",2,subbing in,,maryville college,kelsey brown,,131
485,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,485,02:11,"SUB OUT by MITCHELL,WHITNEY",,,,,,,"SUB OUT by MITCHELL,WHITNEY",2,subbing out,,maryville college,whitney mitchell,,131
486,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,486,02:05,,,,,"MISS JUMPER by MIRE,JENNA",,,"MISS JUMPER by MIRE,JENNA",2,jumper,missed,Centre,jenna mire,,125
487,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,487,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
488,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,488,02:01,"GOOD 3PTR by ELLIOT,ASHLEIGH",59,,78 (+19),,MCW 59-78 (+19),,"GOOD 3PTR by ELLIOT,ASHLEIGH",2,three pointer,good,maryville college,ashleigh elliot,3,121
489,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,489,--,"ASSIST  by BURNETT,LAUREN",,,,,,,"ASSIST  by BURNETT,LAUREN",2,assist,,maryville college,lauren burnett,,
490,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,490,01:24,,,,,"TURNOVER  by MIRE,JENNA",,,"TURNOVER  by MIRE,JENNA",2,turnover,,Centre,jenna mire,,84
491,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,491,01:22,"STEAL  by ELLIOT,ASHLEIGH",,,,,,,"STEAL  by ELLIOT,ASHLEIGH",2,steal,,maryville college,,,82
492,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,492,01:15,"MISS 3PTR by ELLIOT,ASHLEIGH",,,,,,,"MISS 3PTR by ELLIOT,ASHLEIGH",2,three pointer,missed,maryville college,ashleigh elliot,,75
493,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,493,--,"REBOUND OFF by BURNETT,LAUREN",,,,,,,"REBOUND OFF by BURNETT,LAUREN",2,offensive rebound,,maryville college,lauren burnett,,
494,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,494,01:07,,,,,"FOUL  by WEST,CAILYNN",,,"FOUL  by WEST,CAILYNN",2,foul,,Centre,cailynn west,,67
495,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,495,01:07,"GOOD FT by BROWN,KELSEY",60,,78 (+18),,MCW 60-78 (+18),,"GOOD FT by BROWN,KELSEY",2,free throw,good,maryville college,kelsey brown,1,67
496,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,496,01:07,"MISS FT by BROWN,KELSEY",,,,,,,"MISS FT by BROWN,KELSEY",2,free throw,missed,maryville college,kelsey brown,,67
497,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,497,--,,,,,"REBOUND DEF by ANDERSON,ALEXIS",,,"REBOUND DEF by ANDERSON,ALEXIS",2,defensive rebound,,Centre,alexis anderson,,
498,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,498,01:07,"SUB IN by WEBB,MARTHA",,,,,,,"SUB IN by WEBB,MARTHA",2,subbing in,,maryville college,martha webb,,67
499,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,499,01:07,"SUB IN by ANDERSON,SHAY",,,,,,,"SUB IN by ANDERSON,SHAY",2,subbing in,,maryville college,shay anderson,,67
500,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,500,01:07,"SUB IN by TRENT,LAUREN",,,,,,,"SUB IN by TRENT,LAUREN",2,subbing in,,maryville college,lauren trent,,67
501,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,501,01:07,"SUB OUT by DUNN,LINLEY",,,,,,,"SUB OUT by DUNN,LINLEY",2,subbing out,,maryville college,linley dunn,,67
502,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,502,01:07,"SUB OUT by BURNETT,LAUREN",,,,,,,"SUB OUT by BURNETT,LAUREN",2,subbing out,,maryville college,lauren burnett,,67
503,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,503,01:07,"SUB OUT by BOND,ALEX",,,,,,,"SUB OUT by BOND,ALEX",2,subbing out,,maryville college,alex bond,,67
504,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,504,01:07,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,67
505,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,505,01:07,,,,,"SUB OUT by WEST,CAILYNN",,,"SUB OUT by WEST,CAILYNN",2,subbing out,,Centre,cailynn west,,67
506,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,506,00:58,,60,,80 (+20),"GOOD LAYUP by MIRE,JENNA(in the paint)",CENTRE_W 60-80 (+20),,"GOOD LAYUP by MIRE,JENNA(in the paint)",2,layup,good,Centre,jenna mire,2,58
507,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,507,00:56,,,,,"SUB IN by MUESSEL,RACHEL",,,"SUB IN by MUESSEL,RACHEL",2,subbing in,,Centre,rachel muessel,,56
508,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,508,00:56,,,,,"SUB IN by RIPPERGER,ERIKA",,,"SUB IN by RIPPERGER,ERIKA",2,subbing in,,Centre,erika ripperger,,56
509,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,509,00:56,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,56
510,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,510,00:56,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,56
511,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,511,00:38,"MISS 3PTR by WEBB,MARTHA",,,,,,,"MISS 3PTR by WEBB,MARTHA",2,three pointer,missed,maryville college,martha webb,,38
512,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,512,--,,,,,"REBOUND DEF by MUESSEL,RACHEL",,,"REBOUND DEF by MUESSEL,RACHEL",2,defensive rebound,,Centre,rachel muessel,,
513,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,513,00:23,,,,,"MISS JUMPER by ANDERSON,ALEXIS",,,"MISS JUMPER by ANDERSON,ALEXIS",2,jumper,missed,Centre,alexis anderson,,23
514,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,514,--,"REBOUND DEF by ANDERSON,SHAY",,,,,,,"REBOUND DEF by ANDERSON,SHAY",2,defensive rebound,,maryville college,shay anderson,,
515,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,515,00:14,"MISS 3PTR by TRENT,LAUREN",,,,,,,"MISS 3PTR by TRENT,LAUREN",2,three pointer,missed,maryville college,lauren trent,,14
516,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,516,--,"REBOUND OFF by BROWN,KELSEY",,,,,,,"REBOUND OFF by BROWN,KELSEY",2,offensive rebound,,maryville college,kelsey brown,,
517,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,517,00:11,,,,,"FOUL  by MUESSEL,RACHEL",,,"FOUL  by MUESSEL,RACHEL",2,foul,,Centre,rachel muessel,,11
518,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,518,00:11,"MISS FT by BROWN,KELSEY",,,,,,,"MISS FT by BROWN,KELSEY",2,free throw,missed,maryville college,kelsey brown,,11
519,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,519,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
520,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,520,00:11,"MISS FT by BROWN,KELSEY",,,,,,,"MISS FT by BROWN,KELSEY",2,free throw,missed,maryville college,kelsey brown,,11
521,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,521,--,"REBOUND OFF by WEBB,MARTHA",,,,,,,"REBOUND OFF by WEBB,MARTHA",2,offensive rebound,,maryville college,martha webb,,
522,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,522,00:07,"MISS 3PTR by TRENT,LAUREN",,,,,,,"MISS 3PTR by TRENT,LAUREN",2,three pointer,missed,maryville college,lauren trent,,7
523,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,523,--,,,,,"REBOUND DEF by RIPPERGER,ERIKA",,,"REBOUND DEF by RIPPERGER,ERIKA",2,defensive rebound,,Centre,erika ripperger,,
