,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SUWB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
303,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,303,--,,,,,"REBOUND DEF by WEST,CAILYNN",,,"REBOUND DEF by WEST,CAILYNN",2,defensive rebound,,Centre,cailynn west,,
304,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,304,15:08,,,,,"MISS LAYUP by PREWITT,MAGGIE",,,"MISS LAYUP by PREWITT,MAGGIE",2,layup,missed,Centre,maggie prewitt,,908
305,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,305,15:08,"BLOCK  by HAYES,KERSTIN",,,,,,,"BLOCK  by HAYES,KERSTIN",2,block,,spalding univ.,kerstin hayes,,908
306,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,306,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
307,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,307,15:04,,37,,41 (+4),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 37-41 (+4),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,904
308,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,308,--,,,,,"ASSIST  by GOATLEY,JANE",,,"ASSIST  by GOATLEY,JANE",2,assist,,Centre,jane goatley,,
309,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,309,15:00,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,spalding univ.,,,900
310,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,310,14:49,"MISS 3PTR by LEAVELL,MELINDA",,,,,,,"MISS 3PTR by LEAVELL,MELINDA",2,three pointer,missed,spalding univ.,melinda leavell,,889
311,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,311,--,,,,,"REBOUND DEF by WEST,CAILYNN",,,"REBOUND DEF by WEST,CAILYNN",2,defensive rebound,,Centre,cailynn west,,
312,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,312,14:46,"FOUL  by BOYD,LAQUISHA",,,,,,,"FOUL  by BOYD,LAQUISHA",2,foul,,spalding univ.,laquisha boyd,,886
313,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,313,14:32,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,872
314,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,314,--,"REBOUND DEF by LEAVELL,MELINDA",,,,,,,"REBOUND DEF by LEAVELL,MELINDA",2,defensive rebound,,spalding univ.,melinda leavell,,
315,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,315,14:15,"TURNOVER  by HAYES,KERSTIN",,,,,,,"TURNOVER  by HAYES,KERSTIN",2,turnover,,spalding univ.,kerstin hayes,,855
316,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,316,14:12,,,,,"STEAL  by GOATLEY,JANE",,,"STEAL  by GOATLEY,JANE",2,steal,,Centre,,,852
317,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,317,14:08,,,,,"MISS JUMPER by WEST,CAILYNN",,,"MISS JUMPER by WEST,CAILYNN",2,jumper,missed,Centre,cailynn west,,848
318,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,318,--,"REBOUND DEF by BOYD,LAQUISHA",,,,,,,"REBOUND DEF by BOYD,LAQUISHA",2,defensive rebound,,spalding univ.,laquisha boyd,,
319,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,319,13:50,,,,,"FOUL  by WEST,CAILYNN",,,"FOUL  by WEST,CAILYNN",2,foul,,Centre,cailynn west,,830
320,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,320,13:50,"SUB IN by DAVIS,MEGAN",,,,,,,"SUB IN by DAVIS,MEGAN",2,subbing in,,spalding univ.,megan davis,,830
321,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,321,13:50,"SUB IN by BAKER,KRISTIN",,,,,,,"SUB IN by BAKER,KRISTIN",2,subbing in,,spalding univ.,kristin baker,,830
322,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,322,13:50,"SUB IN by DENNISON,KATIE",,,,,,,"SUB IN by DENNISON,KATIE",2,subbing in,,spalding univ.,katie dennison,,830
323,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,323,13:50,"SUB OUT by ROARX,LINDSEY",,,,,,,"SUB OUT by ROARX,LINDSEY",2,subbing out,,spalding univ.,lindsey roarx,,830
324,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,324,13:50,"SUB OUT by LEAVELL,MELINDA",,,,,,,"SUB OUT by LEAVELL,MELINDA",2,subbing out,,spalding univ.,melinda leavell,,830
325,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,325,13:50,"SUB OUT by BOYD,LAQUISHA",,,,,,,"SUB OUT by BOYD,LAQUISHA",2,subbing out,,spalding univ.,laquisha boyd,,830
326,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,326,13:50,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,830
327,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,327,13:50,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,830
328,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,328,13:39,"TURNOVER  by BAKER,KRISTIN",,,,,,,"TURNOVER  by BAKER,KRISTIN",2,turnover,,spalding univ.,kristin baker,,819
329,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,329,13:37,,,,,"STEAL  by BENHAM,CHELSEA",,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,817
330,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,330,13:24,"FOUL  by BAKER,KRISTIN",,,,,,,"FOUL  by BAKER,KRISTIN",2,foul,,spalding univ.,kristin baker,,804
331,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,331,13:24,,37,,42 (+5),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 37-42 (+5),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,804
332,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,332,13:24,,,,,"MISS FT by BENHAM,CHELSEA",,,"MISS FT by BENHAM,CHELSEA",2,free throw,missed,Centre,chelsea benham,,804
333,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,333,--,"REBOUND DEF by DAVIS,MEGAN",,,,,,,"REBOUND DEF by DAVIS,MEGAN",2,defensive rebound,,spalding univ.,megan davis,,
334,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,334,13:24,"SUB IN by GUY,JESSICA",,,,,,,"SUB IN by GUY,JESSICA",2,subbing in,,spalding univ.,jessica guy,,804
335,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,335,13:24,"SUB OUT by BAKER,KRISTIN",,,,,,,"SUB OUT by BAKER,KRISTIN",2,subbing out,,spalding univ.,kristin baker,,804
336,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,336,13:02,"MISS JUMPER by DENNISON,KATIE",,,,,,,"MISS JUMPER by DENNISON,KATIE",2,jumper,missed,spalding univ.,katie dennison,,782
337,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,337,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
338,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,338,12:35,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,755
339,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,339,--,"REBOUND DEF by DENNISON,KATIE",,,,,,,"REBOUND DEF by DENNISON,KATIE",2,defensive rebound,,spalding univ.,katie dennison,,
340,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,340,12:27,"MISS JUMPER by GUY,JESSICA",,,,,,,"MISS JUMPER by GUY,JESSICA",2,jumper,missed,spalding univ.,jessica guy,,747
341,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,341,12:27,,,,,"BLOCK  by HUTER,LAUREN",,,"BLOCK  by HUTER,LAUREN",2,block,,Centre,lauren huter,,747
342,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,342,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
343,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,343,12:06,,37,,44 (+7),"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 37-44 (+7),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,726
344,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,344,12:02,"FOUL  by DAVIS,MEGAN",,,,,,,"FOUL  by DAVIS,MEGAN",2,foul,,spalding univ.,megan davis,,722
345,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,345,11:58,,37,,45 (+8),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 37-45 (+8),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,718
346,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,346,11:37,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,697
347,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,347,11:37,"GOOD FT by GUY,JESSICA",38,,45 (+7),,SUWB 38-45 (+7),,"GOOD FT by GUY,JESSICA",2,free throw,good,spalding univ.,jessica guy,1,697
348,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,348,11:37,"GOOD FT by GUY,JESSICA",39,,45 (+6),,SUWB 39-45 (+6),,"GOOD FT by GUY,JESSICA",2,free throw,good,spalding univ.,jessica guy,1,697
349,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,349,11:37,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,697
350,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,350,11:37,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,697
351,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,351,11:37,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,697
352,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,352,11:37,,,,,"SUB IN by BURKE,ALYSON",,,"SUB IN by BURKE,ALYSON",2,subbing in,,Centre,alyson burke,,697
353,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,353,11:37,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,697
354,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,354,11:37,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,697
355,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,355,11:37,,,,,"SUB OUT by WEST,CAILYNN",,,"SUB OUT by WEST,CAILYNN",2,subbing out,,Centre,cailynn west,,697
356,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,356,11:37,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,697
357,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,357,11:36,,,,,"MISS JUMPER by PREWITT,MAGGIE",,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,696
358,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,358,--,,,,,"REBOUND OFF by HUTER,LAUREN",,,"REBOUND OFF by HUTER,LAUREN",2,offensive rebound,,Centre,lauren huter,,
359,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,359,11:36,"SUB IN by WRIGHT,TESHA",,,,,,,"SUB IN by WRIGHT,TESHA",2,subbing in,,spalding univ.,tesha wright,,696
360,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,360,11:36,"SUB IN by THOMPSON,KAYLA",,,,,,,"SUB IN by THOMPSON,KAYLA",2,subbing in,,spalding univ.,kayla thompson,,696
361,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,361,11:36,"SUB OUT by DENNISON,KATIE",,,,,,,"SUB OUT by DENNISON,KATIE",2,subbing out,,spalding univ.,katie dennison,,696
362,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,362,11:36,"SUB OUT by HAYES,KERSTIN",,,,,,,"SUB OUT by HAYES,KERSTIN",2,subbing out,,spalding univ.,kerstin hayes,,696
363,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,363,11:36,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,696
364,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,364,11:36,,,,,"SUB OUT by PREWITT,MAGGIE",,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,696
365,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,365,11:24,,,,,"MISS JUMPER by MIRE,JENNA",,,"MISS JUMPER by MIRE,JENNA",2,jumper,missed,Centre,jenna mire,,684
366,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,366,--,"REBOUND DEF by DAVIS,MEGAN",,,,,,,"REBOUND DEF by DAVIS,MEGAN",2,defensive rebound,,spalding univ.,megan davis,,
367,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,367,11:24,,,,,"FOUL  by HUTER,LAUREN",,,"FOUL  by HUTER,LAUREN",2,foul,,Centre,lauren huter,,684
368,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,368,11:04,"GOOD JUMPER by DAVIS,MEGAN",41,,45 (+4),,SUWB 41-45 (+4),,"GOOD JUMPER by DAVIS,MEGAN",2,jumper,good,spalding univ.,megan davis,2,664
369,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,369,10:41,,,,,"TURNOVER  by HUTER,LAUREN",,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,641
370,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,370,10:40,"STEAL  by WASHLE,HANNAH",,,,,,,"STEAL  by WASHLE,HANNAH",2,steal,,spalding univ.,,,640
371,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,371,10:31,"TURNOVER  by GUY,JESSICA",,,,,,,"TURNOVER  by GUY,JESSICA",2,turnover,,spalding univ.,jessica guy,,631
372,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,372,10:28,,,,,"STEAL  by BURKE,ALYSON",,,"STEAL  by BURKE,ALYSON",2,steal,,Centre,,,628
373,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,373,10:15,,,,,"MISS 3PTR by BURKE,ALYSON",,,"MISS 3PTR by BURKE,ALYSON",2,three pointer,missed,Centre,alyson burke,,615
374,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,374,--,"REBOUND DEF by WRIGHT,TESHA",,,,,,,"REBOUND DEF by WRIGHT,TESHA",2,defensive rebound,,spalding univ.,tesha wright,,
375,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,375,09:54,,,,,"FOUL  by MIRE,JENNA",,,"FOUL  by MIRE,JENNA",2,foul,,Centre,jenna mire,,594
376,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,376,09:54,"GOOD FT by GUY,JESSICA",42,,45 (+3),,SUWB 42-45 (+3),,"GOOD FT by GUY,JESSICA",2,free throw,good,spalding univ.,jessica guy,1,594
377,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,377,09:54,"GOOD FT by GUY,JESSICA",43,,45 (+2),,SUWB 43-45 (+2),,"GOOD FT by GUY,JESSICA",2,free throw,good,spalding univ.,jessica guy,1,594
378,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,378,09:54,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,594
379,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,379,09:54,,,,,"SUB IN by WEST,CAILYNN",,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,594
380,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,380,09:54,,,,,"SUB IN by PREWITT,MAGGIE",,,"SUB IN by PREWITT,MAGGIE",2,subbing in,,Centre,maggie prewitt,,594
381,19,spalding,Spalding Univ.,Centre College,66-54,66,54,"32, 34, 66","29, 25, 54",32,34,66,29,25,54,18-1,10-10,02/01/12,Win,218,No Location Recorded,7:00 p.m.,H,381,09:54,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,594
