,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,opponentScorePeriod1,opponentScorePeriod2,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,RCWBB12,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
318,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,318,--,,,,,"REBOUND DEF by MAXEY,JAMIE",,,"REBOUND DEF by MAXEY,JAMIE",2,defensive rebound,,rhodes,jamie maxey,,
319,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,319,08:25,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,505
320,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,320,08:19,,,,,"MISS FT by BARBER,MARY",,,"MISS FT by BARBER,MARY",2,free throw,missed,rhodes,mary barber,,499
321,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,321,--,"REBOUND DEF by BURKE,ALYSON",,,,,,,"REBOUND DEF by BURKE,ALYSON",2,defensive rebound,,Centre,alyson burke,,
322,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,322,08:18,,,,,"FOUL  by WOMACK,SARAH",,,"FOUL  by WOMACK,SARAH",2,foul,,rhodes,sarah womack,,498
323,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,323,08:18,"GOOD FT by PREWITT,MAGGIE",46 (+1),,45,,CENTRE_W 46-45 (+1),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,498
324,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,324,08:18,"GOOD FT by PREWITT,MAGGIE",47 (+2),,45,,CENTRE_W 47-45 (+2),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,498
325,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,325,08:18,,,,,"SUB IN by GOODRUM,NATALIE",,,"SUB IN by GOODRUM,NATALIE",2,subbing in,,rhodes,natalie goodrum,,498
326,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,326,08:18,,,,,"SUB OUT by MAXEY,JAMIE",,,"SUB OUT by MAXEY,JAMIE",2,subbing out,,rhodes,jamie maxey,,498
327,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,327,08:18,,,,,"SUB OUT by WOMACK,SARAH",,,"SUB OUT by WOMACK,SARAH",2,subbing out,,rhodes,sarah womack,,498
328,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,328,08:03,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,483
329,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,329,08:03,,47 (+1),,46,"GOOD FT by BELL,SHARWIL",RCWBB12 47-46 (+1),,"GOOD FT by BELL,SHARWIL",2,free throw,good,rhodes,sharwil bell,1,483
330,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,330,08:03,,,,,"MISS FT by BELL,SHARWIL",,,"MISS FT by BELL,SHARWIL",2,free throw,missed,rhodes,sharwil bell,,483
331,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,331,--,"REBOUND DEF by WINSTEAD,BRIDGET",,,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
332,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,332,08:01,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,481
333,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,333,--,,,,,"REBOUND DEF by JOHNSON,SARAH",,,"REBOUND DEF by JOHNSON,SARAH",2,defensive rebound,,rhodes,sarah johnson,,
334,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,334,07:41,,,,,"MISS JUMPER by BARBER,MARY",,,"MISS JUMPER by BARBER,MARY",2,jumper,missed,rhodes,mary barber,,461
335,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,335,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
336,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,336,07:33,"FOUL  by PREWITT,MAGGIE",,,,,,,"FOUL  by PREWITT,MAGGIE",2,foul,,Centre,maggie prewitt,,453
337,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,337,07:33,,,,,"SUB IN by HANDELMAN,AMY",,,"SUB IN by HANDELMAN,AMY",2,subbing in,,rhodes,amy handelman,,453
338,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,338,07:33,,,,,"SUB OUT by BARBER,MARY",,,"SUB OUT by BARBER,MARY",2,subbing out,,rhodes,mary barber,,453
339,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,339,07:05,,47,,49 (+2),"GOOD 3PTR by JOHNSON,SARAH",RCWBB12 47-49 (-2),,"GOOD 3PTR by JOHNSON,SARAH",2,three pointer,good,rhodes,sarah johnson,3,425
340,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,340,--,,,,,"ASSIST  by MAXEY,JAMIE",,,"ASSIST  by MAXEY,JAMIE",2,assist,,rhodes,jamie maxey,,
341,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,341,06:44,"MISS JUMPER by HUTER,LAUREN",,,,,,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,404
342,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,342,--,,,,,"REBOUND DEF by JOHNSON,SARAH",,,"REBOUND DEF by JOHNSON,SARAH",2,defensive rebound,,rhodes,sarah johnson,,
343,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,343,06:39,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,399
344,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,344,06:37,,,,,"MISS FT by BELL,SHARWIL",,,"MISS FT by BELL,SHARWIL",2,free throw,missed,rhodes,sharwil bell,,397
345,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,345,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
346,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,346,06:37,,47,,50 (+3),"GOOD FT by BELL,SHARWIL",RCWBB12 47-50 (-3),,"GOOD FT by BELL,SHARWIL",2,free throw,good,rhodes,sharwil bell,1,397
347,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,347,06:37,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,397
348,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,348,06:37,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,397
349,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,349,06:37,,,,,"SUB IN by WOMACK,SARAH",,,"SUB IN by WOMACK,SARAH",2,subbing in,,rhodes,sarah womack,,397
350,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,350,06:37,,,,,"SUB OUT by JOHNSON,SARAH",,,"SUB OUT by JOHNSON,SARAH",2,subbing out,,rhodes,sarah johnson,,397
351,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,351,06:27,"MISS JUMPER by HUTER,LAUREN",,,,,,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,387
352,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,352,--,,,,,"REBOUND DEF by BELL,SHARWIL",,,"REBOUND DEF by BELL,SHARWIL",2,defensive rebound,,rhodes,sharwil bell,,
353,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,353,06:17,,,,,"MISS 3PTR by GOODRUM,NATALIE",,,"MISS 3PTR by GOODRUM,NATALIE",2,three pointer,missed,rhodes,natalie goodrum,,377
354,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,354,--,"REBOUND DEF by WINSTEAD,BRIDGET",,,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
355,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,355,06:13,,,,,"FOUL  by GOODRUM,NATALIE",,,"FOUL  by GOODRUM,NATALIE",2,foul,,rhodes,natalie goodrum,,373
356,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,356,06:13,"GOOD FT by WINSTEAD,BRIDGET",48,,50 (+2),,CENTRE_W 48-50 (-2),,"GOOD FT by WINSTEAD,BRIDGET",2,free throw,good,Centre,bridget winstead,1,373
357,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,357,06:13,"GOOD FT by WINSTEAD,BRIDGET",49,,50 (+1),,CENTRE_W 49-50 (-1),,"GOOD FT by WINSTEAD,BRIDGET",2,free throw,good,Centre,bridget winstead,1,373
358,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,358,06:13,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,373
359,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,359,06:13,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,373
360,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,360,06:13,,,,,"SUB IN by JOHNSON,SARAH",,,"SUB IN by JOHNSON,SARAH",2,subbing in,,rhodes,sarah johnson,,373
361,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,361,06:13,,,,,"SUB IN by TODMAN,DY'NELLE",,,"SUB IN by TODMAN,DY'NELLE",2,subbing in,,rhodes,dy'nelle todman,,373
362,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,362,06:13,,,,,"SUB OUT by GOODRUM,NATALIE",,,"SUB OUT by GOODRUM,NATALIE",2,subbing out,,rhodes,natalie goodrum,,373
363,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,363,06:10,,,,,"MISS JUMPER by HANDELMAN,AMY",,,"MISS JUMPER by HANDELMAN,AMY",2,jumper,missed,rhodes,amy handelman,,370
364,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,364,--,,,,,"REBOUND OFF by HANDELMAN,AMY",,,"REBOUND OFF by HANDELMAN,AMY",2,offensive rebound,,rhodes,amy handelman,,
365,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,365,05:53,,,,,"MISS JUMPER by HANDELMAN,AMY",,,"MISS JUMPER by HANDELMAN,AMY",2,jumper,missed,rhodes,amy handelman,,353
366,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,366,--,,,,,"REBOUND OFF by HANDELMAN,AMY",,,"REBOUND OFF by HANDELMAN,AMY",2,offensive rebound,,rhodes,amy handelman,,
367,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,367,05:50,,,,,"MISS FT by HANDELMAN,AMY",,,"MISS FT by HANDELMAN,AMY",2,free throw,missed,rhodes,amy handelman,,350
368,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,368,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
369,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,369,05:50,,49,,51 (+2),"GOOD FT by HANDELMAN,AMY",RCWBB12 49-51 (-2),,"GOOD FT by HANDELMAN,AMY",2,free throw,good,rhodes,amy handelman,1,350
370,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,370,05:35,"MISS JUMPER by PREWITT,MAGGIE",,,,,,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,335
371,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,371,--,,,,,"REBOUND DEF by WOMACK,SARAH",,,"REBOUND DEF by WOMACK,SARAH",2,defensive rebound,,rhodes,sarah womack,,
372,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,372,05:23,,49,,54 (+5),"GOOD 3PTR by WOMACK,SARAH",RCWBB12 49-54 (-5),,"GOOD 3PTR by WOMACK,SARAH",2,three pointer,good,rhodes,sarah womack,3,323
373,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,373,--,,,,,"ASSIST  by TODMAN,DY'NELLE",,,"ASSIST  by TODMAN,DY'NELLE",2,assist,,rhodes,dy'nelle todman,,
374,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,374,05:08,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,308
375,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,375,--,,,,,"REBOUND DEF by JOHNSON,SARAH",,,"REBOUND DEF by JOHNSON,SARAH",2,defensive rebound,,rhodes,sarah johnson,,
376,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,376,04:43,,,,,"TURNOVER  by BELL,SHARWIL",,,"TURNOVER  by BELL,SHARWIL",2,turnover,,rhodes,sharwil bell,,283
377,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,377,04:40,"STEAL  by PREWITT,MAGGIE",,,,,,,"STEAL  by PREWITT,MAGGIE",2,steal,,Centre,,,280
378,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,378,04:19,"MISS 3PTR by BURKE,ALYSON",,,,,,,"MISS 3PTR by BURKE,ALYSON",2,three pointer,missed,Centre,alyson burke,,259
379,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,379,--,,,,,"REBOUND DEF by JOHNSON,SARAH",,,"REBOUND DEF by JOHNSON,SARAH",2,defensive rebound,,rhodes,sarah johnson,,
380,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,380,04:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,250
381,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,381,03:47,,,,,"MISS JUMPER by BELL,SHARWIL",,,"MISS JUMPER by BELL,SHARWIL",2,jumper,missed,rhodes,sharwil bell,,227
382,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,382,03:47,"BLOCK  by HUTER,LAUREN",,,,,,,"BLOCK  by HUTER,LAUREN",2,block,,Centre,lauren huter,,227
383,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,383,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
384,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,384,03:38,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",51,,54 (+3),,CENTRE_W 51-54 (-3),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,218
385,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,385,--,"ASSIST  by HUTER,LAUREN",,,,,,,"ASSIST  by HUTER,LAUREN",2,assist,,Centre,lauren huter,,
386,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,386,03:05,,51,,56 (+5),"GOOD JUMPER by BELL,SHARWIL",RCWBB12 51-56 (-5),,"GOOD JUMPER by BELL,SHARWIL",2,jumper,good,rhodes,sharwil bell,2,185
387,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,387,02:32,"GOOD JUMPER by BAECHLE,PAIGE",53,,56 (+3),,CENTRE_W 53-56 (-3),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,152
388,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,388,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
389,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,389,01:59,,,,,"MISS JUMPER by JOHNSON,SARAH",,,"MISS JUMPER by JOHNSON,SARAH",2,jumper,missed,rhodes,sarah johnson,,119
390,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,390,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
391,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,391,01:50,,,,,"FOUL  by TODMAN,DY'NELLE",,,"FOUL  by TODMAN,DY'NELLE",2,foul,,rhodes,dy'nelle todman,,110
392,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,392,01:50,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,110
393,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,393,01:50,"MISS FT by HUTER,LAUREN",,,,,,,"MISS FT by HUTER,LAUREN",2,free throw,missed,Centre,lauren huter,,110
394,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,394,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
395,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,395,01:50,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,110
396,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,396,01:50,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,110
397,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,397,01:50,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,110
398,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,398,01:50,"SUB OUT by BURKE,ALYSON",,,,,,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,110
399,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,399,01:50,,,,,"SUB IN by BARBER,MARY",,,"SUB IN by BARBER,MARY",2,subbing in,,rhodes,mary barber,,110
400,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,400,01:50,,,,,"SUB IN by MAXEY,JAMIE",,,"SUB IN by MAXEY,JAMIE",2,subbing in,,rhodes,jamie maxey,,110
