,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,MSJWOMEN,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
442,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,442,03:07,,,,,"TURNOVER  by PAFF,ELIZABETH",,,"TURNOVER  by PAFF,ELIZABETH",2,turnover,,college of mount st. joseph,elizabeth paff,,187
443,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,443,03:07,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,187
444,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,444,03:07,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,187
445,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,445,03:07,"SUB IN by ANDERSON,ALEXIS",,,,,,,"SUB IN by ANDERSON,ALEXIS",2,subbing in,,Centre,alexis anderson,,187
446,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,446,03:07,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,187
447,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,447,03:07,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,187
448,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,448,03:07,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,187
449,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,449,03:07,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,187
450,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,450,02:51,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,171
451,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,451,--,,,,,"REBOUND DEF by COLE,COURTNEY",,,"REBOUND DEF by COLE,COURTNEY",2,defensive rebound,,college of mount st. joseph,courtney cole,,
452,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,452,02:45,"SUB IN by BRESSLER,ELIZABETH",,,,,,,"SUB IN by BRESSLER,ELIZABETH",2,subbing in,,Centre,elizabeth bressler,,165
453,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,453,02:45,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,165
454,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,454,02:45,,,,,"SUB IN by DONALD,ALEX",,,"SUB IN by DONALD,ALEX",2,subbing in,,college of mount st. joseph,alex donald,,165
455,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,455,02:45,,,,,"SUB OUT by COLLINS,KATIE JO",,,"SUB OUT by COLLINS,KATIE JO",2,subbing out,,college of mount st. joseph,katie jo collins,,165
456,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,456,02:26,"FOUL  by MIRE,JENNA",,,,,,,"FOUL  by MIRE,JENNA",2,foul,,Centre,jenna mire,,146
457,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,457,02:26,,79 (+18),,61,"GOOD FT by MIKNIUS,ERICA",MSJWOMEN 79-61 (+18),,"GOOD FT by MIKNIUS,ERICA",2,free throw,good,college of mount st. joseph,erica miknius,1,146
458,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,458,02:26,,79 (+17),,62,"GOOD FT by MIKNIUS,ERICA",MSJWOMEN 79-62 (+17),,"GOOD FT by MIKNIUS,ERICA",2,free throw,good,college of mount st. joseph,erica miknius,1,146
459,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,459,02:26,"SUB IN by HOLLE,AUBREY",,,,,,,"SUB IN by HOLLE,AUBREY",2,subbing in,,Centre,aubrey holle,,146
460,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,460,02:26,"SUB OUT by BRESSLER,ELIZABETH",,,,,,,"SUB OUT by BRESSLER,ELIZABETH",2,subbing out,,Centre,elizabeth bressler,,146
461,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,461,02:21,"MISS 3PTR by MOORE,HILLARY",,,,,,,"MISS 3PTR by MOORE,HILLARY",2,three pointer,missed,Centre,hillary moore,,141
462,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,462,--,"REBOUND OFF by BRESSLER,ELIZABETH",,,,,,,"REBOUND OFF by BRESSLER,ELIZABETH",2,offensive rebound,,Centre,elizabeth bressler,,
463,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,463,02:13,"FOUL  by ANDERSON,ALEXIS",,,,,,,"FOUL  by ANDERSON,ALEXIS",2,foul,,Centre,alexis anderson,,133
464,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,464,02:13,,79 (+16),,63,"GOOD FT by COLE,COURTNEY",MSJWOMEN 79-63 (+16),,"GOOD FT by COLE,COURTNEY",2,free throw,good,college of mount st. joseph,courtney cole,1,133
465,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,465,02:13,"SUB IN by BRESSLER,ELIZABETH",,,,,,,"SUB IN by BRESSLER,ELIZABETH",2,subbing in,,Centre,elizabeth bressler,,133
466,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,466,02:13,"SUB IN by RIPPERGER,ERIKA",,,,,,,"SUB IN by RIPPERGER,ERIKA",2,subbing in,,Centre,erika ripperger,,133
467,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,467,02:13,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,133
468,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,468,02:13,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,133
469,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,469,02:10,,79 (+14),,65,"GOOD LAYUP by COLE,COURTNEY(in the paint)",MSJWOMEN 79-65 (+14),,"GOOD LAYUP by COLE,COURTNEY(in the paint)",2,layup,good,college of mount st. joseph,courtney cole,2,130
470,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,470,02:01,"MISS JUMPER by HOLLE,AUBREY",,,,,,,"MISS JUMPER by HOLLE,AUBREY",2,jumper,missed,Centre,aubrey holle,,121
471,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,471,--,,,,,"REBOUND DEF by GAST,PAIGE",,,"REBOUND DEF by GAST,PAIGE",2,defensive rebound,,college of mount st. joseph,paige gast,,
472,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,472,01:55,,79 (+12),,67,"GOOD LAYUP by PAFF,ELIZABETH(in the paint)",MSJWOMEN 79-67 (+12),,"GOOD LAYUP by PAFF,ELIZABETH(in the paint)",2,layup,good,college of mount st. joseph,elizabeth paff,2,115
473,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,473,--,,,,,"ASSIST  by GAST,PAIGE",,,"ASSIST  by GAST,PAIGE",2,assist,,college of mount st. joseph,paige gast,,
474,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,474,01:32,"MISS 3PTR by RIPPERGER,ERIKA",,,,,,,"MISS 3PTR by RIPPERGER,ERIKA",2,three pointer,missed,Centre,erika ripperger,,92
475,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,475,--,,,,,"REBOUND DEF by GAST,PAIGE",,,"REBOUND DEF by GAST,PAIGE",2,defensive rebound,,college of mount st. joseph,paige gast,,
476,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,476,01:25,,,,,"TURNOVER  by GAST,PAIGE",,,"TURNOVER  by GAST,PAIGE",2,turnover,,college of mount st. joseph,paige gast,,85
477,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,477,01:23,"STEAL  by MOORE,HILLARY",,,,,,,"STEAL  by MOORE,HILLARY",2,steal,,Centre,,,83
478,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,478,01:21,"MISS JUMPER by MOORE,HILLARY",,,,,,,"MISS JUMPER by MOORE,HILLARY",2,jumper,missed,Centre,hillary moore,,81
479,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,479,--,,,,,"REBOUND DEF by MIKNIUS,ERICA",,,"REBOUND DEF by MIKNIUS,ERICA",2,defensive rebound,,college of mount st. joseph,erica miknius,,
480,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,480,01:17,"SUB IN by MUESSEL,RACHEL",,,,,,,"SUB IN by MUESSEL,RACHEL",2,subbing in,,Centre,rachel muessel,,77
481,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,481,01:17,"SUB OUT by ANDERSON,ALEXIS",,,,,,,"SUB OUT by ANDERSON,ALEXIS",2,subbing out,,Centre,alexis anderson,,77
482,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,482,00:59,,,,,"FOUL  by GAST,PAIGE",,,"FOUL  by GAST,PAIGE",2,foul,,college of mount st. joseph,paige gast,,59
483,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,483,00:59,"GOOD FT by HOLLE,AUBREY",80 (+13),,67,,CENTRE 80-67 (+13),,"GOOD FT by HOLLE,AUBREY",2,free throw,good,Centre,aubrey holle,1,59
484,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,484,00:59,"GOOD FT by HOLLE,AUBREY",81 (+14),,67,,CENTRE 81-67 (+14),,"GOOD FT by HOLLE,AUBREY",2,free throw,good,Centre,aubrey holle,1,59
485,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,485,00:59,"SUB IN by ANDERSON,ALEXIS",,,,,,,"SUB IN by ANDERSON,ALEXIS",2,subbing in,,Centre,alexis anderson,,59
486,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,486,00:59,"SUB OUT by MOORE,HILLARY",,,,,,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,59
487,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,487,00:51,,,,,"MISS 3PTR by DONALD,ALEX",,,"MISS 3PTR by DONALD,ALEX",2,three pointer,missed,college of mount st. joseph,alex donald,,51
488,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,488,--,"REBOUND DEF by MUESSEL,RACHEL",,,,,,,"REBOUND DEF by MUESSEL,RACHEL",2,defensive rebound,,Centre,rachel muessel,,
489,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,489,00:32,"TURNOVER  by MUESSEL,RACHEL",,,,,,,"TURNOVER  by MUESSEL,RACHEL",2,turnover,,Centre,rachel muessel,,32
490,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,490,00:17,,,,,"MISS 3PTR by PAFF,ELIZABETH",,,"MISS 3PTR by PAFF,ELIZABETH",2,three pointer,missed,college of mount st. joseph,elizabeth paff,,17
491,7,mt-st-joseph,Centre College,College of Mount St. Joseph,81-67,81,67,"38, 43, 81","33, 34, 67",38,43,81,33,34,67,6-1,2-7,12/13/11,Win,135,No Location Recorded,6:00 PM,A,491,--,"REBOUND DEF by MUESSEL,RACHEL",,,,,,,"REBOUND DEF by MUESSEL,RACHEL",2,defensive rebound,,Centre,rachel muessel,,
