,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,WSEW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
276,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,276,--,,,,,"ASSIST  by ELIOTT,CLAIRE",,,"ASSIST  by ELIOTT,CLAIRE",2,assist,,sewanee,claire eliott,,
277,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,277,05:38,"MISS JUMPER by MIRE,JENNA",,,,,,,"MISS JUMPER by MIRE,JENNA",2,jumper,missed,Centre,jenna mire,,338
278,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,278,--,,,,,"REBOUND DEF by MILLER,LOGAN",,,"REBOUND DEF by MILLER,LOGAN",2,defensive rebound,,sewanee,logan miller,,
279,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,279,05:23,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,323
280,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,280,05:23,,,,,"MISS FT by GINSBURG,ALEX",,,"MISS FT by GINSBURG,ALEX",2,free throw,missed,sewanee,alex ginsburg,,323
281,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,281,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
282,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,282,05:23,,59 (+24),,35,"GOOD FT by GINSBURG,ALEX",WSEW 59-35 (+24),,"GOOD FT by GINSBURG,ALEX",2,free throw,good,sewanee,alex ginsburg,1,323
283,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,283,05:23,,59 (+23),,36,"GOOD FT by GINSBURG,ALEX",WSEW 59-36 (+23),,"GOOD FT by GINSBURG,ALEX",2,free throw,good,sewanee,alex ginsburg,1,323
284,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,284,05:10,"TURNOVER  by MOORE,HILLARY",,,,,,,"TURNOVER  by MOORE,HILLARY",2,turnover,,Centre,hillary moore,,310
285,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,285,05:09,,,,,"STEAL  by BAIER,HEATHER",,,"STEAL  by BAIER,HEATHER",2,steal,,sewanee,,,309
286,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,286,04:57,,,,,"MISS 3PTR by BAIER,HEATHER",,,"MISS 3PTR by BAIER,HEATHER",2,three pointer,missed,sewanee,heather baier,,297
287,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,287,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
288,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,288,04:42,"GOOD JUMPER by BAECHLE,PAIGE",61 (+25),,36,,CENTREW 61-36 (+25),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,282
289,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,289,--,"ASSIST  by MIRE,JENNA",,,,,,,"ASSIST  by MIRE,JENNA",2,assist,,Centre,jenna mire,,
290,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,290,04:35,,,,,"MISS JUMPER by GINSBURG,ALEX",,,"MISS JUMPER by GINSBURG,ALEX",2,jumper,missed,sewanee,alex ginsburg,,275
291,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,291,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
292,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,292,04:20,"MISS JUMPER by WEST,CAILYNN",,,,,,,"MISS JUMPER by WEST,CAILYNN",2,jumper,missed,Centre,cailynn west,,260
293,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,293,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
294,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,294,04:18,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,258
295,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,295,--,,,,,"REBOUND DEF by GINSBURG,ALEX",,,"REBOUND DEF by GINSBURG,ALEX",2,defensive rebound,,sewanee,alex ginsburg,,
296,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,296,03:57,,,,,"MISS JUMPER by BAIER,HEATHER",,,"MISS JUMPER by BAIER,HEATHER",2,jumper,missed,sewanee,heather baier,,237
297,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,297,--,,,,,"REBOUND OFF by SEWELL,KAYLA",,,"REBOUND OFF by SEWELL,KAYLA",2,offensive rebound,,sewanee,kayla sewell,,
298,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,298,03:54,,61 (+23),,38,"GOOD LAYUP by SEWELL,KAYLA(in the paint)",WSEW 61-38 (+23),,"GOOD LAYUP by SEWELL,KAYLA(in the paint)",2,layup,good,sewanee,kayla sewell,2,234
299,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,299,03:39,"GOOD LAYUP by MIRE,JENNA(in the paint)",63 (+25),,38,,CENTREW 63-38 (+25),,"GOOD LAYUP by MIRE,JENNA(in the paint)",2,layup,good,Centre,jenna mire,2,219
300,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,300,03:19,,,,,"MISS JUMPER by MILLER,LOGAN",,,"MISS JUMPER by MILLER,LOGAN",2,jumper,missed,sewanee,logan miller,,199
301,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,301,--,"REBOUND DEF by MIRE,JENNA",,,,,,,"REBOUND DEF by MIRE,JENNA",2,defensive rebound,,Centre,jenna mire,,
302,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,302,02:55,"MISS JUMPER by BRESSLER,ELIZABETH",,,,,,,"MISS JUMPER by BRESSLER,ELIZABETH",2,jumper,missed,Centre,elizabeth bressler,,175
303,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,303,02:55,,,,,"BLOCK  by SEWELL,KAYLA",,,"BLOCK  by SEWELL,KAYLA",2,block,,sewanee,kayla sewell,,175
304,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,304,--,,,,,"REBOUND DEF by SEWELL,KAYLA",,,"REBOUND DEF by SEWELL,KAYLA",2,defensive rebound,,sewanee,kayla sewell,,
305,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,305,02:49,,63 (+23),,40,"GOOD LAYUP by ZAKAS,VIRGINIA(fastbreak)(in the paint)",WSEW 63-40 (+23),,"GOOD LAYUP by ZAKAS,VIRGINIA(fastbreak)(in the paint)",2,layup,good,sewanee,virginia(fastbreak) zakas,2,169
306,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,306,02:29,,,,,"FOUL  by SEWELL,KAYLA",,,"FOUL  by SEWELL,KAYLA",2,foul,,sewanee,kayla sewell,,149
307,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,307,02:29,"MISS FT by STOUGH,MARY",,,,,,,"MISS FT by STOUGH,MARY",2,free throw,missed,Centre,mary stough,,149
308,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,308,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
309,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,309,02:29,"GOOD FT by STOUGH,MARY",64 (+24),,40,,CENTREW 64-40 (+24),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,149
310,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,310,02:18,,,,,"MISS 3PTR by HOWELL,MICHELLE",,,"MISS 3PTR by HOWELL,MICHELLE",2,three pointer,missed,sewanee,michelle howell,,138
311,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,311,--,"REBOUND DEF by HOLLE,AUBREY",,,,,,,"REBOUND DEF by HOLLE,AUBREY",2,defensive rebound,,Centre,aubrey holle,,
312,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,312,01:49,"GOOD JUMPER by MIRE,JENNA",66 (+26),,40,,CENTREW 66-40 (+26),,"GOOD JUMPER by MIRE,JENNA",2,jumper,good,Centre,jenna mire,2,109
313,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,313,01:40,,,,,"MISS 3PTR by ELIOTT,CLAIRE",,,"MISS 3PTR by ELIOTT,CLAIRE",2,three pointer,missed,sewanee,claire eliott,,100
314,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,314,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
315,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,315,01:34,"MISS 3PTR by BRESSLER,ELIZABETH",,,,,,,"MISS 3PTR by BRESSLER,ELIZABETH",2,three pointer,missed,Centre,elizabeth bressler,,94
316,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,316,--,"REBOUND OFF by STOUGH,MARY",,,,,,,"REBOUND OFF by STOUGH,MARY",2,offensive rebound,,Centre,mary stough,,
317,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,317,01:28,"GOOD JUMPER by MIRE,JENNA",68 (+28),,40,,CENTREW 68-40 (+28),,"GOOD JUMPER by MIRE,JENNA",2,jumper,good,Centre,jenna mire,2,88
318,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,318,--,"ASSIST  by STOUGH,MARY",,,,,,,"ASSIST  by STOUGH,MARY",2,assist,,Centre,mary stough,,
319,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,319,01:14,,,,,"MISS JUMPER by ZAKAS,VIRGINIA",,,"MISS JUMPER by ZAKAS,VIRGINIA",2,jumper,missed,sewanee,virginia zakas,,74
320,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,320,--,"REBOUND DEF by MIRE,JENNA",,,,,,,"REBOUND DEF by MIRE,JENNA",2,defensive rebound,,Centre,jenna mire,,
321,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,321,01:08,"TURNOVER  by MIRE,JENNA",,,,,,,"TURNOVER  by MIRE,JENNA",2,turnover,,Centre,jenna mire,,68
322,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,322,00:43,,68 (+25),,43,"GOOD 3PTR by CULBERTSON,EMILY",WSEW 68-43 (+25),,"GOOD 3PTR by CULBERTSON,EMILY",2,three pointer,good,sewanee,emily culbertson,3,43
323,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,323,--,,,,,"ASSIST  by HOWELL,MICHELLE",,,"ASSIST  by HOWELL,MICHELLE",2,assist,,sewanee,michelle howell,,
324,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,324,00:20,"TURNOVER  by ANDERSON,ALEXIS",,,,,,,"TURNOVER  by ANDERSON,ALEXIS",2,turnover,,Centre,alexis anderson,,20
325,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,325,00:20,,,,,"STEAL  by JONES,MCKENZIE",,,"STEAL  by JONES,MCKENZIE",2,steal,,sewanee,,,20
326,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,326,00:20,,,,,"TURNOVER  by JONES,MCKENZIE",,,"TURNOVER  by JONES,MCKENZIE",2,turnover,,sewanee,mckenzie jones,,20
