,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
265,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,265,15:24,"SUB OUT by WHITE,SHATOYA",,,,,,,"SUB OUT by WHITE,SHATOYA",2,subbing out,,millsaps college,shatoya white,,924
266,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,266,15:24,"SUB OUT by MORTON,SHANTE",,,,,,,"SUB OUT by MORTON,SHANTE",2,subbing out,,millsaps college,shante morton,,924
267,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,267,15:24,"SUB OUT by JOHNSON,VELVET",,,,,,,"SUB OUT by JOHNSON,VELVET",2,subbing out,,millsaps college,velvet johnson,,924
268,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,268,15:24,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,924
269,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,269,15:24,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,924
270,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,270,15:24,,,,,"SUB IN by WEST,CAILYNN",,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,924
271,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,271,15:24,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,924
272,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,272,15:24,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,924
273,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,273,15:24,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,924
274,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,274,15:24,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,924
275,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,275,15:24,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,924
276,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,276,15:17,"MISS JUMPER by LOVE,LOVIE",,,,,,,"MISS JUMPER by LOVE,LOVIE",2,jumper,missed,millsaps college,lovie love,,917
277,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,277,--,"REBOUND OFF by LOVE,LOVIE",,,,,,,"REBOUND OFF by LOVE,LOVIE",2,offensive rebound,,millsaps college,lovie love,,
278,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,278,14:53,"GOOD LAYUP by EARL,BRITTNEI(in the paint)",32,,41 (+9),,MILLW 32-41 (+9),,"GOOD LAYUP by EARL,BRITTNEI(in the paint)",2,layup,good,millsaps college,brittnei earl,2,893
279,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,279,--,"ASSIST  by LOVE,LOVIE",,,,,,,"ASSIST  by LOVE,LOVIE",2,assist,,millsaps college,lovie love,,
280,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,280,14:31,,32,,43 (+11),"GOOD JUMPER by PREWITT,MAGGIE",CENTRE_W 32-43 (+11),,"GOOD JUMPER by PREWITT,MAGGIE",2,jumper,good,Centre,maggie prewitt,2,871
281,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,281,13:53,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,833
282,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,282,13:36,"TURNOVER  by SIGAFOOSE,ELIZABETH",,,,,,,"TURNOVER  by SIGAFOOSE,ELIZABETH",2,turnover,,millsaps college,elizabeth sigafoose,,816
283,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,283,13:22,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,802
284,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,284,--,"REBOUND DEF by PEREZ,SAMANTHA",,,,,,,"REBOUND DEF by PEREZ,SAMANTHA",2,defensive rebound,,millsaps college,samantha perez,,
285,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,285,12:53,"MISS LAYUP by OKEKE,JANICE",,,,,,,"MISS LAYUP by OKEKE,JANICE",2,layup,missed,millsaps college,janice okeke,,773
286,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,286,--,"REBOUND OFF by OKEKE,JANICE",,,,,,,"REBOUND OFF by OKEKE,JANICE",2,offensive rebound,,millsaps college,janice okeke,,
287,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,287,12:51,,,,,"FOUL  by WEST,CAILYNN",,,"FOUL  by WEST,CAILYNN",2,foul,,Centre,cailynn west,,771
288,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,288,12:51,"MISS FT by OKEKE,JANICE",,,,,,,"MISS FT by OKEKE,JANICE",2,free throw,missed,millsaps college,janice okeke,,771
289,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,289,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
290,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,290,12:51,"MISS FT by OKEKE,JANICE",,,,,,,"MISS FT by OKEKE,JANICE",2,free throw,missed,millsaps college,janice okeke,,771
291,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,291,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
292,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,292,12:51,"SUB IN by JOHNSON,VELVET",,,,,,,"SUB IN by JOHNSON,VELVET",2,subbing in,,millsaps college,velvet johnson,,771
293,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,293,12:51,"SUB IN by WHITE,SHATOYA",,,,,,,"SUB IN by WHITE,SHATOYA",2,subbing in,,millsaps college,shatoya white,,771
294,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,294,12:51,"SUB OUT by SIGAFOOSE,ELIZABETH",,,,,,,"SUB OUT by SIGAFOOSE,ELIZABETH",2,subbing out,,millsaps college,elizabeth sigafoose,,771
295,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,295,12:51,"SUB OUT by PEREZ,SAMANTHA",,,,,,,"SUB OUT by PEREZ,SAMANTHA",2,subbing out,,millsaps college,samantha perez,,771
296,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,296,12:51,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,771
297,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,297,12:51,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,771
298,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,298,12:51,,,,,"SUB OUT by WEST,CAILYNN",,,"SUB OUT by WEST,CAILYNN",2,subbing out,,Centre,cailynn west,,771
299,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,299,12:51,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,771
300,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,300,12:42,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,762
301,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,301,12:42,"STEAL  by WHITE,SHATOYA",,,,,,,"STEAL  by WHITE,SHATOYA",2,steal,,millsaps college,,,762
302,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,302,12:42,"FOUL  by OKEKE,JANICE",,,,,,,"FOUL  by OKEKE,JANICE",2,foul,,millsaps college,janice okeke,,762
303,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,303,12:32,,,,,"MISS 3PTR by PREWITT,MAGGIE",,,"MISS 3PTR by PREWITT,MAGGIE",2,three pointer,missed,Centre,maggie prewitt,,752
304,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,304,--,,,,,"REBOUND OFF by HUTER,LAUREN",,,"REBOUND OFF by HUTER,LAUREN",2,offensive rebound,,Centre,lauren huter,,
305,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,305,12:22,,32,,45 (+13),"GOOD JUMPER by HARTLAGE,MAGGIE",CENTRE_W 32-45 (+13),,"GOOD JUMPER by HARTLAGE,MAGGIE",2,jumper,good,Centre,maggie hartlage,2,742
306,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,306,12:02,"TURNOVER  by MORTON,SHANTE",,,,,,,"TURNOVER  by MORTON,SHANTE",2,turnover,,millsaps college,shante morton,,722
307,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,307,12:01,,,,,"STEAL  by PREWITT,MAGGIE",,,"STEAL  by PREWITT,MAGGIE",2,steal,,Centre,,,721
308,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,308,11:58,"FOUL  by WHITE,SHATOYA",,,,,,,"FOUL  by WHITE,SHATOYA",2,foul,,millsaps college,shatoya white,,718
309,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,309,11:53,,32,,46 (+14),"GOOD FT by PREWITT,MAGGIE",CENTRE_W 32-46 (+14),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,713
310,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,310,11:53,,32,,47 (+15),"GOOD FT by PREWITT,MAGGIE",CENTRE_W 32-47 (+15),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,713
311,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,311,11:53,"SUB IN by PEREZ,SAMANTHA",,,,,,,"SUB IN by PEREZ,SAMANTHA",2,subbing in,,millsaps college,samantha perez,,713
312,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,312,11:53,"SUB OUT by WHITE,SHATOYA",,,,,,,"SUB OUT by WHITE,SHATOYA",2,subbing out,,millsaps college,shatoya white,,713
313,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,313,11:32,"GOOD JUMPER by JOHNSON,VELVET",34,,47 (+13),,MILLW 34-47 (+13),,"GOOD JUMPER by JOHNSON,VELVET",2,jumper,good,millsaps college,velvet johnson,2,692
314,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,314,11:19,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,679
315,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,315,11:06,"FOUL  by MORTON,SHANTE",,,,,,,"FOUL  by MORTON,SHANTE",2,foul,,millsaps college,shante morton,,666
316,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,316,11:00,,34,,49 (+15),"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 34-49 (+15),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,660
317,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,317,10:44,"MISS JUMPER by EARL,BRITTNEI",,,,,,,"MISS JUMPER by EARL,BRITTNEI",2,jumper,missed,millsaps college,brittnei earl,,644
318,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,318,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
319,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,319,10:23,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,623
320,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,320,10:21,"STEAL  by MORTON,SHANTE",,,,,,,"STEAL  by MORTON,SHANTE",2,steal,,millsaps college,,,621
321,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,321,10:18,"MISS JUMPER by JOHNSON,VELVET",,,,,,,"MISS JUMPER by JOHNSON,VELVET",2,jumper,missed,millsaps college,velvet johnson,,618
322,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,322,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
323,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,323,09:57,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,597
324,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,324,--,"REBOUND DEF by EARL,BRITTNEI",,,,,,,"REBOUND DEF by EARL,BRITTNEI",2,defensive rebound,,millsaps college,brittnei earl,,
325,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,325,09:48,"GOOD LAYUP by JOHNSON,VELVET(in the paint)",36,,49 (+13),,MILLW 36-49 (+13),,"GOOD LAYUP by JOHNSON,VELVET(in the paint)",2,layup,good,millsaps college,velvet johnson,2,588
326,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,326,09:23,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,563
327,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,327,09:23,"SUB IN by MBENZA,NATASHA",,,,,,,"SUB IN by MBENZA,NATASHA",2,subbing in,,millsaps college,natasha mbenza,,563
328,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,328,09:23,"SUB OUT by EARL,BRITTNEI",,,,,,,"SUB OUT by EARL,BRITTNEI",2,subbing out,,millsaps college,brittnei earl,,563
329,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,329,09:18,,,,,"MISS JUMPER by PREWITT,MAGGIE",,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,558
330,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,330,09:18,"BLOCK  by MORTON,SHANTE",,,,,,,"BLOCK  by MORTON,SHANTE",2,block,,millsaps college,shante morton,,558
331,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,331,--,,,,,"REBOUND OFF by PREWITT,MAGGIE",,,"REBOUND OFF by PREWITT,MAGGIE",2,offensive rebound,,Centre,maggie prewitt,,
332,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,332,09:07,,36,,51 (+15),"GOOD JUMPER by PREWITT,MAGGIE",CENTRE_W 36-51 (+15),,"GOOD JUMPER by PREWITT,MAGGIE",2,jumper,good,Centre,maggie prewitt,2,547
333,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,333,09:03,"MISS JUMPER by JOHNSON,VELVET",,,,,,,"MISS JUMPER by JOHNSON,VELVET",2,jumper,missed,millsaps college,velvet johnson,,543
334,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,334,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
