,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,TU,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
267,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,267,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
268,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,268,19:36,,36,,49 (+13),"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 36-49 (+13),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,1176
269,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,269,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
270,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,270,19:21,"GOOD LAYUP by COLEY,HANNAH(in the paint)",38,,49 (+11),,TU 38-49 (+11),,"GOOD LAYUP by COLEY,HANNAH(in the paint)",2,layup,good,trinity university,hannah coley,2,1161
271,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,271,--,"ASSIST  by BURNS,MURPHY",,,,,,,"ASSIST  by BURNS,MURPHY",2,assist,,trinity university,murphy burns,,
272,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,272,18:51,,38,,51 (+13),"GOOD JUMPER by HUTER,LAUREN",CENTRE_W 38-51 (+13),,"GOOD JUMPER by HUTER,LAUREN",2,jumper,good,Centre,lauren huter,2,1131
273,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,273,18:37,"TURNOVER  by COLEY,HANNAH",,,,,,,"TURNOVER  by COLEY,HANNAH",2,turnover,,trinity university,hannah coley,,1117
274,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,274,18:26,,,,,"TURNOVER  by HUTER,LAUREN",,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,1106
275,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,275,18:12,"MISS 3PTR by BURNS,MURPHY",,,,,,,"MISS 3PTR by BURNS,MURPHY",2,three pointer,missed,trinity university,murphy burns,,1092
276,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,276,--,"REBOUND OFF by DANIEL,KELSEY",,,,,,,"REBOUND OFF by DANIEL,KELSEY",2,offensive rebound,,trinity university,kelsey daniel,,
277,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,277,18:06,"MISS 3PTR by COLEY,HANNAH",,,,,,,"MISS 3PTR by COLEY,HANNAH",2,three pointer,missed,trinity university,hannah coley,,1086
278,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,278,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
279,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,279,17:52,"FOUL  by DANIEL,KELSEY",,,,,,,"FOUL  by DANIEL,KELSEY",2,foul,,trinity university,kelsey daniel,,1072
280,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,280,17:52,,38,,52 (+14),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 38-52 (+14),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,1072
281,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,281,17:52,,38,,53 (+15),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 38-53 (+15),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,1072
282,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,282,17:52,"SUB IN by SALMON,ALISON",,,,,,,"SUB IN by SALMON,ALISON",2,subbing in,,trinity university,alison salmon,,1072
283,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,283,17:52,"SUB OUT by KRUSE,LIBBY",,,,,,,"SUB OUT by KRUSE,LIBBY",2,subbing out,,trinity university,libby kruse,,1072
284,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,284,17:27,,,,,"FOUL  by BURKE,ALYSON",,,"FOUL  by BURKE,ALYSON",2,foul,,Centre,alyson burke,,1047
285,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,285,17:27,"GOOD FT by BURNS,MURPHY",39,,53 (+14),,TU 39-53 (+14),,"GOOD FT by BURNS,MURPHY",2,free throw,good,trinity university,murphy burns,1,1047
286,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,286,17:27,"GOOD FT by BURNS,MURPHY",40,,53 (+13),,TU 40-53 (+13),,"GOOD FT by BURNS,MURPHY",2,free throw,good,trinity university,murphy burns,1,1047
287,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,287,17:18,,,,,"MISS 3PTR by BURKE,ALYSON",,,"MISS 3PTR by BURKE,ALYSON",2,three pointer,missed,Centre,alyson burke,,1038
288,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,288,--,"REBOUND DEF by BURNS,MURPHY",,,,,,,"REBOUND DEF by BURNS,MURPHY",2,defensive rebound,,trinity university,murphy burns,,
289,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,289,17:08,"MISS JUMPER by SALMON,ALISON",,,,,,,"MISS JUMPER by SALMON,ALISON",2,jumper,missed,trinity university,alison salmon,,1028
290,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,290,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
291,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,291,16:53,,40,,55 (+15),"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 40-55 (+15),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,1013
292,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,292,16:35,"FOUL  by BURNS,MURPHY",,,,,,,"FOUL  by BURNS,MURPHY",2,foul,,trinity university,murphy burns,,995
293,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,293,16:35,"TURNOVER  by BURNS,MURPHY",,,,,,,"TURNOVER  by BURNS,MURPHY",2,turnover,,trinity university,murphy burns,,995
294,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,294,16:35,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,995
295,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,295,16:35,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,995
296,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,296,16:14,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,974
297,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,297,--,"REBOUND DEF by DANIEL,KELSEY",,,,,,,"REBOUND DEF by DANIEL,KELSEY",2,defensive rebound,,trinity university,kelsey daniel,,
298,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,298,16:05,"SUB IN by WAIDELICH,ANNE",,,,,,,"SUB IN by WAIDELICH,ANNE",2,subbing in,,trinity university,anne waidelich,,965
299,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,299,16:05,"SUB OUT by SALMON,ALISON",,,,,,,"SUB OUT by SALMON,ALISON",2,subbing out,,trinity university,alison salmon,,965
300,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,300,16:05,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,965
301,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,301,16:05,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,965
302,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,302,15:50,"MISS 3PTR by COLEY,HANNAH",,,,,,,"MISS 3PTR by COLEY,HANNAH",2,three pointer,missed,trinity university,hannah coley,,950
303,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,303,--,"REBOUND OFF by DANIEL,KELSEY",,,,,,,"REBOUND OFF by DANIEL,KELSEY",2,offensive rebound,,trinity university,kelsey daniel,,
304,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,304,15:47,"MISS LAYUP by DANIEL,KELSEY",,,,,,,"MISS LAYUP by DANIEL,KELSEY",2,layup,missed,trinity university,kelsey daniel,,947
305,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,305,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
306,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,306,15:41,"FOUL  by PERKO,VICTORIA",,,,,,,"FOUL  by PERKO,VICTORIA",2,foul,,trinity university,victoria perko,,941
307,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,307,15:27,,40,,57 (+17),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 40-57 (+17),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,927
308,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,308,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
309,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,309,15:18,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,918
310,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,310,15:09,"MISS 3PTR by BURNS,MURPHY",,,,,,,"MISS 3PTR by BURNS,MURPHY",2,three pointer,missed,trinity university,murphy burns,,909
311,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,311,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
312,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,312,14:56,,,,,"MISS LAYUP by PREWITT,MAGGIE",,,"MISS LAYUP by PREWITT,MAGGIE",2,layup,missed,Centre,maggie prewitt,,896
313,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,313,--,"REBOUND DEF by DANIEL,KELSEY",,,,,,,"REBOUND DEF by DANIEL,KELSEY",2,defensive rebound,,trinity university,kelsey daniel,,
314,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,314,14:47,"GOOD LAYUP by WAIDELICH,ANNE(in the paint)",42,,57 (+15),,TU 42-57 (+15),,"GOOD LAYUP by WAIDELICH,ANNE(in the paint)",2,layup,good,trinity university,anne waidelich,2,887
315,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,315,14:22,,42,,59 (+17),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 42-59 (+17),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,862
316,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,316,14:06,"MISS LAYUP by COLEY,HANNAH",,,,,,,"MISS LAYUP by COLEY,HANNAH",2,layup,missed,trinity university,hannah coley,,846
317,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,317,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
318,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,318,14:06,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,846
319,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,319,14:06,,,,,"SUB IN by GOATLEY,JANE",,,"SUB IN by GOATLEY,JANE",2,subbing in,,Centre,jane goatley,,846
320,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,320,14:06,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,846
321,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,321,14:06,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,846
322,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,322,14:05,"MISS JUMPER by WAIDELICH,ANNE",,,,,,,"MISS JUMPER by WAIDELICH,ANNE",2,jumper,missed,trinity university,anne waidelich,,845
323,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,323,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
324,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,324,13:58,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,838
325,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,325,13:56,"STEAL  by BURNS,MURPHY",,,,,,,"STEAL  by BURNS,MURPHY",2,steal,,trinity university,,,836
326,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,326,13:42,"MISS 3PTR by BURNS,MURPHY",,,,,,,"MISS 3PTR by BURNS,MURPHY",2,three pointer,missed,trinity university,murphy burns,,822
327,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,327,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
328,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,328,13:36,,,,,"TURNOVER  by HUTER,LAUREN",,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,816
329,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,329,13:35,"STEAL  by WAIDELICH,ANNE",,,,,,,"STEAL  by WAIDELICH,ANNE",2,steal,,trinity university,,,815
330,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,330,13:35,"GOOD LAYUP by WAIDELICH,ANNE(in the paint)",44,,59 (+15),,TU 44-59 (+15),,"GOOD LAYUP by WAIDELICH,ANNE(in the paint)",2,layup,good,trinity university,anne waidelich,2,815
331,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,331,13:28,"FOUL  by BURNS,MURPHY",,,,,,,"FOUL  by BURNS,MURPHY",2,foul,,trinity university,murphy burns,,808
332,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,332,13:12,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,792
333,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,333,--,,,,,"REBOUND OFF by GOATLEY,JANE",,,"REBOUND OFF by GOATLEY,JANE",2,offensive rebound,,Centre,jane goatley,,
334,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,334,13:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,790
335,16,trinity-tex-,Trinity University,Centre College,84-67,84,67,"47, 37, 84","36, 31, 67",47,37,84,36,31,67,"15-1, 9-0 SCAC","7-10, 5-3 SCAC",01/21/12,Win,322,No Location Recorded,6:00 p.m.,H,335,13:10,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,790
