,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,CARTHAGE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
425,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,425,01:36,,55,,70 (+15),"GOOD 3PTR by GROESSL,ALLISON",CARTHAGE 55-70 (-15),,"GOOD 3PTR by GROESSL,ALLISON",2,three pointer,good,carthage (wis.),allison groessl,3,96
426,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,426,--,,,,,"ASSIST  by JACKLIN,DIANA",,,"ASSIST  by JACKLIN,DIANA",2,assist,,carthage (wis.),diana jacklin,,
427,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,427,01:23,,,,,"FOUL  by JACKLIN,DIANA",,,"FOUL  by JACKLIN,DIANA",2,foul,,carthage (wis.),diana jacklin,,83
428,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,428,01:23,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2,timeout,,Centre,,,83
429,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,429,01:23,"GOOD FT by PREWITT,MAGGIE",56,,70 (+14),,CENTRE_W 56-70 (-14),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,83
430,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,430,01:23,"GOOD FT by PREWITT,MAGGIE",57,,70 (+13),,CENTRE_W 57-70 (-13),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,83
431,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,431,01:14,"FOUL  by PREWITT,MAGGIE",,,,,,,"FOUL  by PREWITT,MAGGIE",2,foul,,Centre,maggie prewitt,,74
432,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,432,01:14,,,,,"FOUL TECH by RIPKEY,DANI",,,"FOUL TECH by RIPKEY,DANI",2,foul,,carthage (wis.),dani ripkey,,74
433,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,433,01:14,,57,,71 (+14),"GOOD FT by RIPKEY,DANI",CARTHAGE 57-71 (-14),,"GOOD FT by RIPKEY,DANI",2,free throw,good,carthage (wis.),dani ripkey,1,74
434,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,434,01:14,,,,,"MISS FT by RIPKEY,DANI",,,"MISS FT by RIPKEY,DANI",2,free throw,missed,carthage (wis.),dani ripkey,,74
435,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,435,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
436,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,436,01:14,"MISS FT by PREWITT,MAGGIE",,,,,,,"MISS FT by PREWITT,MAGGIE",2,free throw,missed,Centre,maggie prewitt,,74
437,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,437,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
438,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,438,01:14,"GOOD FT by PREWITT,MAGGIE",58,,71 (+13),,CENTRE_W 58-71 (-13),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,74
439,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,439,01:07,"TURNOVER  by PREWITT,MAGGIE",,,,,,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,67
440,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,440,01:06,,,,,"STEAL  by CORCORAN,CAILEE",,,"STEAL  by CORCORAN,CAILEE",2,steal,,carthage (wis.),,,66
441,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,441,01:05,,,,,"TURNOVER  by CORCORAN,CAILEE",,,"TURNOVER  by CORCORAN,CAILEE",2,turnover,,carthage (wis.),cailee corcoran,,65
442,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,442,01:05,"STEAL  by BURKE,ALYSON",,,,,,,"STEAL  by BURKE,ALYSON",2,steal,,Centre,,,65
443,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,443,01:04,"GOOD 3PTR by PREWITT,MAGGIE",61,,71 (+10),,CENTRE_W 61-71 (-10),,"GOOD 3PTR by PREWITT,MAGGIE",2,three pointer,good,Centre,maggie prewitt,3,64
444,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,444,--,"ASSIST  by BURKE,ALYSON",,,,,,,"ASSIST  by BURKE,ALYSON",2,assist,,Centre,alyson burke,,
445,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,445,00:58,"FOUL  by GOATLEY,JANE",,,,,,,"FOUL  by GOATLEY,JANE",2,foul,,Centre,jane goatley,,58
446,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,446,00:46,,,,,"MISS FT by KUZMANIC,STEPHANIE",,,"MISS FT by KUZMANIC,STEPHANIE",2,free throw,missed,carthage (wis.),stephanie kuzmanic,,46
447,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,447,--,,,,,"REBOUND OFF by CORCORAN,CAILEE",,,"REBOUND OFF by CORCORAN,CAILEE",2,offensive rebound,,carthage (wis.),cailee corcoran,,
448,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,448,00:44,"FOUL  by HUTER,LAUREN",,,,,,,"FOUL  by HUTER,LAUREN",2,foul,,Centre,lauren huter,,44
449,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,449,00:44,,,,,"MISS FT by CORCORAN,CAILEE",,,"MISS FT by CORCORAN,CAILEE",2,free throw,missed,carthage (wis.),cailee corcoran,,44
450,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,450,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
451,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,451,00:37,"MISS 3PTR by GOATLEY,JANE",,,,,,,"MISS 3PTR by GOATLEY,JANE",2,three pointer,missed,Centre,jane goatley,,37
452,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,452,--,,,,,"REBOUND DEF by KUZMANIC,STEPHANIE",,,"REBOUND DEF by KUZMANIC,STEPHANIE",2,defensive rebound,,carthage (wis.),stephanie kuzmanic,,
453,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,453,00:26,"FOUL  by BURKE,ALYSON",,,,,,,"FOUL  by BURKE,ALYSON",2,foul,,Centre,alyson burke,,26
454,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,454,00:26,,,,,"MISS FT by CORCORAN,CAILEE",,,"MISS FT by CORCORAN,CAILEE",2,free throw,missed,carthage (wis.),cailee corcoran,,26
455,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,455,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
456,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,456,00:26,,,,,"MISS FT by CORCORAN,CAILEE",,,"MISS FT by CORCORAN,CAILEE",2,free throw,missed,carthage (wis.),cailee corcoran,,26
457,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,457,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
458,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,458,00:26,"SUB IN by WEST,CAILYNN",,,,,,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,26
459,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,459,00:26,"SUB IN by HOLLE,AUBREY",,,,,,,"SUB IN by HOLLE,AUBREY",2,subbing in,,Centre,aubrey holle,,26
460,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,460,00:26,"SUB IN by BRESSLER,ELIZABETH",,,,,,,"SUB IN by BRESSLER,ELIZABETH",2,subbing in,,Centre,elizabeth bressler,,26
461,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,461,00:26,"SUB IN by ANDERSON,ALEXIS",,,,,,,"SUB IN by ANDERSON,ALEXIS",2,subbing in,,Centre,alexis anderson,,26
462,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,462,00:26,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,26
463,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,463,00:26,"SUB OUT by GOATLEY,JANE",,,,,,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,26
464,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,464,00:26,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,26
465,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,465,00:26,"SUB OUT by PREWITT,MAGGIE",,,,,,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,26
466,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,466,00:26,"SUB OUT by BURKE,ALYSON",,,,,,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,26
467,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,467,00:26,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,26
468,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,468,00:26,,,,,"SUB IN by PANCRATZ,DREWANN",,,"SUB IN by PANCRATZ,DREWANN",2,subbing in,,carthage (wis.),drewann pancratz,,26
469,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,469,00:26,,,,,"SUB IN by PHILLIPS,KIKI",,,"SUB IN by PHILLIPS,KIKI",2,subbing in,,carthage (wis.),kiki phillips,,26
470,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,470,00:26,,,,,"SUB IN by KLEINER,KASEY",,,"SUB IN by KLEINER,KASEY",2,subbing in,,carthage (wis.),kasey kleiner,,26
471,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,471,00:26,,,,,"SUB OUT by KUZMANIC,STEPHANIE",,,"SUB OUT by KUZMANIC,STEPHANIE",2,subbing out,,carthage (wis.),stephanie kuzmanic,,26
472,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,472,00:26,,,,,"SUB OUT by RIPKEY,DANI",,,"SUB OUT by RIPKEY,DANI",2,subbing out,,carthage (wis.),dani ripkey,,26
473,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,473,00:26,,,,,"SUB OUT by GROESSL,ALLISON",,,"SUB OUT by GROESSL,ALLISON",2,subbing out,,carthage (wis.),allison groessl,,26
474,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,474,00:13,"MISS 3PTR by ANDERSON,ALEXIS",,,,,,,"MISS 3PTR by ANDERSON,ALEXIS",2,three pointer,missed,Centre,alexis anderson,,13
475,30,carthage,Centre (Ky.),Carthage (Wis.),61-71,61,71,"29, 32, 61","34, 37, 71",29,32,61,34,37,71,26-3,22-7,03/09/12,Lose,No Attendence Recorded,No Location Recorded,5:00 PM,A,475,--,,,,,"REBOUND DEF by PHILLIPS,KIKI",,,"REBOUND DEF by PHILLIPS,KIKI",2,defensive rebound,,carthage (wis.),kiki phillips,,
