,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,TMC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
446,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,446,04:01,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,241
447,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,447,04:01,,,,,"SUB OUT by PREWITT,MAGGIE",,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,241
448,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,448,03:54,"MISS LAYUP by BURGOYNE,JENNY",,,,,,,"MISS LAYUP by BURGOYNE,JENNY",2,layup,missed,thomas more,jenny burgoyne,,234
449,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,449,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
450,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,450,03:32,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,212
451,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,451,--,"REBOUND DEF by COREY,MORIAH",,,,,,,"REBOUND DEF by COREY,MORIAH",2,defensive rebound,,thomas more,moriah corey,,
452,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,452,03:18,"MISS JUMPER by KITCHEN,KATIE",,,,,,,"MISS JUMPER by KITCHEN,KATIE",2,jumper,missed,thomas more,katie kitchen,,198
453,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,453,--,"REBOUND OFF by COREY,MORIAH",,,,,,,"REBOUND OFF by COREY,MORIAH",2,offensive rebound,,thomas more,moriah corey,,
454,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,454,03:00,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,180
455,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,455,03:00,"GOOD FT by KITCHEN,KATIE",62,,63 (+1),,TMC 62-63 (+1),,"GOOD FT by KITCHEN,KATIE",2,free throw,good,thomas more,katie kitchen,1,180
456,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,456,03:00,"GOOD FT by KITCHEN,KATIE",63,,63,,TMC 63-63 (0),,"GOOD FT by KITCHEN,KATIE",2,free throw,good,thomas more,katie kitchen,1,180
457,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,457,03:00,"SUB IN by BRUNSMAN,JILL",,,,,,,"SUB IN by BRUNSMAN,JILL",2,subbing in,,thomas more,jill brunsman,,180
458,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,458,03:00,"SUB OUT by BEASLEY,DEVIN",,,,,,,"SUB OUT by BEASLEY,DEVIN",2,subbing out,,thomas more,devin beasley,,180
459,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,459,03:00,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,180
460,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,460,03:00,,,,,"SUB IN by PREWITT,MAGGIE",,,"SUB IN by PREWITT,MAGGIE",2,subbing in,,Centre,maggie prewitt,,180
461,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,461,03:00,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,180
462,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,462,03:00,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,180
463,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,463,02:51,"FOUL  by COREY,MORIAH",,,,,,,"FOUL  by COREY,MORIAH",2,foul,,thomas more,moriah corey,,171
464,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,464,02:51,,63,,64 (+1),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 63-64 (+1),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,171
465,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,465,02:51,,,,,"MISS FT by BENHAM,CHELSEA",,,"MISS FT by BENHAM,CHELSEA",2,free throw,missed,Centre,chelsea benham,,171
466,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,466,--,"REBOUND DEF by KEES,KATIE",,,,,,,"REBOUND DEF by KEES,KATIE",2,defensive rebound,,thomas more,katie kees,,
467,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,467,02:51,"SUB IN by KEES,KATIE",,,,,,,"SUB IN by KEES,KATIE",2,subbing in,,thomas more,katie kees,,171
468,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,468,02:51,"SUB OUT by COREY,MORIAH",,,,,,,"SUB OUT by COREY,MORIAH",2,subbing out,,thomas more,moriah corey,,171
469,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,469,02:32,"MISS JUMPER by BRUNSMAN,JILL",,,,,,,"MISS JUMPER by BRUNSMAN,JILL",2,jumper,missed,thomas more,jill brunsman,,152
470,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,470,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
471,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,471,02:06,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,126
472,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,472,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,thomas more,,,
473,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,473,02:00,"SUB IN by DIXON,KELLI",,,,,,,"SUB IN by DIXON,KELLI",2,subbing in,,thomas more,kelli dixon,,120
474,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,474,02:00,"SUB OUT by BURGOYNE,JENNY",,,,,,,"SUB OUT by BURGOYNE,JENNY",2,subbing out,,thomas more,jenny burgoyne,,120
475,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,475,01:44,"FOUL  by DIXON,KELLI",,,,,,,"FOUL  by DIXON,KELLI",2,foul,,thomas more,kelli dixon,,104
476,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,476,01:44,"TURNOVER  by DIXON,KELLI",,,,,,,"TURNOVER  by DIXON,KELLI",2,turnover,,thomas more,kelli dixon,,104
477,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,477,01:20,"FOUL  by DIXON,KELLI",,,,,,,"FOUL  by DIXON,KELLI",2,foul,,thomas more,kelli dixon,,80
478,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,478,01:20,,63,,65 (+2),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 63-65 (+2),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,80
479,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,479,01:20,,63,,66 (+3),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 63-66 (+3),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,80
480,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,480,01:08,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,68
481,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,481,01:08,"GOOD FT by KITCHEN,KATIE",64,,66 (+2),,TMC 64-66 (+2),,"GOOD FT by KITCHEN,KATIE",2,free throw,good,thomas more,katie kitchen,1,68
482,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,482,01:08,"GOOD FT by KITCHEN,KATIE",65,,66 (+1),,TMC 65-66 (+1),,"GOOD FT by KITCHEN,KATIE",2,free throw,good,thomas more,katie kitchen,1,68
483,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,483,01:08,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,68
484,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,484,00:48,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,48
485,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,485,--,"REBOUND DEF by KEES,KATIE",,,,,,,"REBOUND DEF by KEES,KATIE",2,defensive rebound,,thomas more,katie kees,,
486,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,486,00:31,"MISS LAYUP by DIXON,KELLI",,,,,,,"MISS LAYUP by DIXON,KELLI",2,layup,missed,thomas more,kelli dixon,,31
487,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,487,00:31,,,,,"BLOCK  by HUTER,LAUREN",,,"BLOCK  by HUTER,LAUREN",2,block,,Centre,lauren huter,,31
488,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,488,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
489,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,489,00:31,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,31
490,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,490,00:28,,,,,"FOUL  by PREWITT,MAGGIE",,,"FOUL  by PREWITT,MAGGIE",2,foul,,Centre,maggie prewitt,,28
491,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,491,00:28,"GOOD FT by KITCHEN,KATIE",66,,66,,TMC 66-66 (0),,"GOOD FT by KITCHEN,KATIE",2,free throw,good,thomas more,katie kitchen,1,28
492,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,492,00:28,"MISS FT by KITCHEN,KATIE",,,,,,,"MISS FT by KITCHEN,KATIE",2,free throw,missed,thomas more,katie kitchen,,28
493,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,493,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
494,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,494,00:28,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,28
495,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,495,00:28,,,,,"SUB OUT by PREWITT,MAGGIE",,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,28
496,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,496,00:13,,66,,68 (+2),"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 66-68 (+2),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,13
497,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,497,00:04,"TURNOVER  by LONG,ALLISON",,,,,,,"TURNOVER  by LONG,ALLISON",2,turnover,,thomas more,allison long,,4
498,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,498,00:04,"FOUL  by LONG,ALLISON",,,,,,,"FOUL  by LONG,ALLISON",2,foul,,thomas more,allison long,,4
499,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,499,00:04,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,4
500,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,500,00:04,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,4
501,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,501,00:03,"FOUL  by DIXON,KELLI",,,,,,,"FOUL  by DIXON,KELLI",2,foul,,thomas more,kelli dixon,,3
502,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,502,00:03,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,3
503,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,503,00:03,,66,,69 (+3),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 66-69 (+3),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,3
504,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,504,00:03,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,3
505,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,505,00:03,"SUB IN by BEASLEY,DEVIN",,,,,,,"SUB IN by BEASLEY,DEVIN",2,subbing in,,thomas more,devin beasley,,3
506,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,506,00:03,"SUB OUT by DIXON,KELLI",,,,,,,"SUB OUT by DIXON,KELLI",2,subbing out,,thomas more,kelli dixon,,3
507,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,507,00:03,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,3
508,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,508,00:03,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,3
509,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,509,00:03,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,3
510,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,510,00:03,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,3
511,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,511,00:01,"GOOD 3PTR by LONG,ALLISON",69,,69,,TMC 69-69 (0),,"GOOD 3PTR by LONG,ALLISON",2,three pointer,good,thomas more,allison long,3,1
512,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,512,--,"ASSIST  by BURGOYNE,JENNY",,,,,,,"ASSIST  by BURGOYNE,JENNY",2,assist,,thomas more,jenny burgoyne,,
513,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,513,Start Period 3,,,,,,,,,3,,,,,,
514,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,514,05:00,"SUB IN by BURGOYNE,JENNY",,,,,,,"SUB IN by BURGOYNE,JENNY",3,subbing in,,thomas more,jenny burgoyne,,300
515,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,515,05:00,"SUB OUT by DIXON,KELLI",,,,,,,"SUB OUT by DIXON,KELLI",3,subbing out,,thomas more,kelli dixon,,300
516,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,516,05:00,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",3,subbing in,,Centre,jenna mire,,300
517,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,517,05:00,,,,,"SUB OUT by PREWITT,MAGGIE",,,"SUB OUT by PREWITT,MAGGIE",3,subbing out,,Centre,maggie prewitt,,300
518,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,518,04:43,"GOOD JUMPER by KITCHEN,KATIE",71 (+2),,69,,TMC 71-69 (-2),,"GOOD JUMPER by KITCHEN,KATIE",3,jumper,good,thomas more,katie kitchen,2,283
519,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,519,04:14,"FOUL  by KEES,KATIE",,,,,,,"FOUL  by KEES,KATIE",3,foul,,thomas more,katie kees,,254
520,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,520,04:14,,71 (+1),,70,"GOOD FT by BENHAM,CHELSEA",CENTRE_W 71-70 (-1),,"GOOD FT by BENHAM,CHELSEA",3,free throw,good,Centre,chelsea benham,1,254
521,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,521,04:14,,71,,71,"GOOD FT by BENHAM,CHELSEA",CENTRE_W 71-71 (0),,"GOOD FT by BENHAM,CHELSEA",3,free throw,good,Centre,chelsea benham,1,254
