,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,MSPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
344,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,344,09:55,,,,,"MISS 3PTR by MORTON,SHANTE",,,"MISS 3PTR by MORTON,SHANTE",2,three pointer,missed,millsaps,shante morton,,595
345,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,345,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
346,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,346,09:43,"GOOD LAYUP by HUTER,LAUREN(in the paint)",47 (+4),,43,,CENTRE_W 47-43 (+4),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,583
347,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,347,09:43,,,,,"FOUL  by MORTON,SHANTE",,,"FOUL  by MORTON,SHANTE",2,foul,,millsaps,shante morton,,583
348,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,348,09:43,"GOOD FT by HUTER,LAUREN",48 (+5),,43,,CENTRE_W 48-43 (+5),,"GOOD FT by HUTER,LAUREN",2,free throw,good,Centre,lauren huter,1,583
349,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,349,09:43,,,,,"SUB IN by WHITE,SHATOYA",,,"SUB IN by WHITE,SHATOYA",2,subbing in,,millsaps,shatoya white,,583
350,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,350,09:43,,,,,"SUB OUT by PEREZ,SAMANTHA",,,"SUB OUT by PEREZ,SAMANTHA",2,subbing out,,millsaps,samantha perez,,583
351,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,351,09:21,,,,,"MISS LAYUP by MORTON,SHANTE",,,"MISS LAYUP by MORTON,SHANTE",2,layup,missed,millsaps,shante morton,,561
352,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,352,--,,,,,"REBOUND OFF by OKEKE,JANICE",,,"REBOUND OFF by OKEKE,JANICE",2,offensive rebound,,millsaps,janice okeke,,
353,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,353,09:18,,48 (+3),,45,"GOOD LAYUP by OKEKE,JANICE(in the paint)",MSPS 48-45 (+3),,"GOOD LAYUP by OKEKE,JANICE(in the paint)",2,layup,good,millsaps,janice okeke,2,558
354,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,354,09:02,"MISS 3PTR by BURKE,ALYSON",,,,,,,"MISS 3PTR by BURKE,ALYSON",2,three pointer,missed,Centre,alyson burke,,542
355,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,355,--,"REBOUND OFF by PREWITT,MAGGIE",,,,,,,"REBOUND OFF by PREWITT,MAGGIE",2,offensive rebound,,Centre,maggie prewitt,,
356,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,356,08:54,"TURNOVER  by BENHAM,CHELSEA",,,,,,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,534
357,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,357,08:54,,,,,"STEAL  by MORTON,SHANTE",,,"STEAL  by MORTON,SHANTE",2,steal,,millsaps,,,534
358,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,358,08:40,,,,,"TURNOVER  by WHITE,SHATOYA",,,"TURNOVER  by WHITE,SHATOYA",2,turnover,,millsaps,shatoya white,,520
359,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,359,08:39,"STEAL  by BENHAM,CHELSEA",,,,,,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,519
360,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,360,08:35,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",50 (+5),,45,,CENTRE_W 50-45 (+5),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,515
361,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,361,08:27,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,507
362,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,362,08:27,"SUB IN by GOATLEY,JANE",,,,,,,"SUB IN by GOATLEY,JANE",2,subbing in,,Centre,jane goatley,,507
363,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,363,08:27,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,507
364,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,364,08:27,"SUB OUT by BURKE,ALYSON",,,,,,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,507
365,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,365,08:27,"SUB OUT by WINSTEAD,BRIDGET",,,,,,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,507
366,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,366,08:13,,50 (+3),,47,"GOOD LAYUP by MORTON,SHANTE(in the paint)",MSPS 50-47 (+3),,"GOOD LAYUP by MORTON,SHANTE(in the paint)",2,layup,good,millsaps,shante morton,2,493
367,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,367,--,,,,,"ASSIST  by OKEKE,JANICE",,,"ASSIST  by OKEKE,JANICE",2,assist,,millsaps,janice okeke,,
368,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,368,07:43,"TURNOVER  by BENHAM,CHELSEA",,,,,,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,463
369,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,369,07:43,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,463
370,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,370,07:43,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,463
371,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,371,07:43,,,,,"SUB IN by EARL,BRITTNEI",,,"SUB IN by EARL,BRITTNEI",2,subbing in,,millsaps,brittnei earl,,463
372,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,372,07:43,,,,,"SUB OUT by OKEKE,JANICE",,,"SUB OUT by OKEKE,JANICE",2,subbing out,,millsaps,janice okeke,,463
373,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,373,07:22,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,442
374,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,374,07:22,,50 (+2),,48,"GOOD FT by MORTON,SHANTE",MSPS 50-48 (+2),,"GOOD FT by MORTON,SHANTE",2,free throw,good,millsaps,shante morton,1,442
375,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,375,07:22,,,,,"MISS FT by MORTON,SHANTE",,,"MISS FT by MORTON,SHANTE",2,free throw,missed,millsaps,shante morton,,442
376,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,376,--,,,,,"REBOUND OFF by EARL,BRITTNEI",,,"REBOUND OFF by EARL,BRITTNEI",2,offensive rebound,,millsaps,brittnei earl,,
377,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,377,07:03,,50,,50,"GOOD JUMPER by WHITE,SHATOYA",MSPS 50-50 (0),,"GOOD JUMPER by WHITE,SHATOYA",2,jumper,good,millsaps,shatoya white,2,423
378,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,378,06:18,"SUB IN by WEST,CAILYNN",,,,,,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,378
379,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,379,06:18,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,378
380,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,380,--,,,,,"REBOUND DEF by WHITE,SHATOYA",,,"REBOUND DEF by WHITE,SHATOYA",2,defensive rebound,,millsaps,shatoya white,,
381,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,381,05:37,,50,,53 (+3),"GOOD 3PTR by MORTON,SHANTE",MSPS 50-53 (-3),,"GOOD 3PTR by MORTON,SHANTE",2,three pointer,good,millsaps,shante morton,3,337
382,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,382,--,,,,,"ASSIST  by WHITE,SHATOYA",,,"ASSIST  by WHITE,SHATOYA",2,assist,,millsaps,shatoya white,,
383,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,383,05:37,"SUB IN by WINSTEAD,BRIDGET",,,,,,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,337
384,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,384,05:37,"SUB OUT by GOATLEY,JANE",,,,,,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,337
385,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,385,05:31,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,331
386,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,386,05:31,"SUB OUT by WEST,CAILYNN",,,,,,,"SUB OUT by WEST,CAILYNN",2,subbing out,,Centre,cailynn west,,331
387,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,387,05:25,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,325
388,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,388,05:25,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,325
389,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,389,05:33,"MISS LAYUP by BENHAM,CHELSEA",,,,,,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,333
390,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,390,--,,,,,"REBOUND DEF by MORTON,SHANTE",,,"REBOUND DEF by MORTON,SHANTE",2,defensive rebound,,millsaps,shante morton,,
391,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,391,05:25,,,,,"FOUL  by MORTON,SHANTE",,,"FOUL  by MORTON,SHANTE",2,foul,,millsaps,shante morton,,325
392,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,392,05:25,"GOOD FT by PREWITT,MAGGIE",51,,53 (+2),,CENTRE_W 51-53 (-2),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,325
393,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,393,05:25,"GOOD FT by PREWITT,MAGGIE",52,,53 (+1),,CENTRE_W 52-53 (-1),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,325
394,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,394,05:25,,,,,"SUB IN by OKEKE,JANICE",,,"SUB IN by OKEKE,JANICE",2,subbing in,,millsaps,janice okeke,,325
395,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,395,05:25,,,,,"SUB OUT by MORTON,SHANTE",,,"SUB OUT by MORTON,SHANTE",2,subbing out,,millsaps,shante morton,,325
396,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,396,05:19,,,,,"TURNOVER  by EARL,BRITTNEI",,,"TURNOVER  by EARL,BRITTNEI",2,turnover,,millsaps,brittnei earl,,319
397,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,397,05:16,"STEAL  by PREWITT,MAGGIE",,,,,,,"STEAL  by PREWITT,MAGGIE",2,steal,,Centre,,,316
398,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,398,05:15,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",54 (+1),,53,,CENTRE_W 54-53 (+1),,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",2,layup,good,Centre,maggie prewitt,2,315
399,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,399,05:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,310
400,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,400,05:01,,54,,56 (+2),"GOOD 3PTR by LOVE,LOVIE",MSPS 54-56 (-2),,"GOOD 3PTR by LOVE,LOVIE",2,three pointer,good,millsaps,lovie love,3,301
401,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,401,--,,,,,"ASSIST  by WHITE,SHATOYA",,,"ASSIST  by WHITE,SHATOYA",2,assist,,millsaps,shatoya white,,
402,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,402,04:26,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",56,,56,,CENTRE_W 56-56 (0),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,266
403,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,403,03:58,,,,,"MISS 3PTR by WHITE,SHATOYA",,,"MISS 3PTR by WHITE,SHATOYA",2,three pointer,missed,millsaps,shatoya white,,238
404,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,404,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
405,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,405,03:46,"MISS JUMPER by HUTER,LAUREN",,,,,,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,226
406,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,406,--,,,,,"REBOUND DEF by JOHNSON,VELVET",,,"REBOUND DEF by JOHNSON,VELVET",2,defensive rebound,,millsaps,velvet johnson,,
407,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,407,03:40,,56,,58 (+2),"GOOD LAYUP by OKEKE,JANICE(in the paint)",MSPS 56-58 (-2),,"GOOD LAYUP by OKEKE,JANICE(in the paint)",2,layup,good,millsaps,janice okeke,2,220
408,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,408,--,,,,,"ASSIST  by JOHNSON,VELVET",,,"ASSIST  by JOHNSON,VELVET",2,assist,,millsaps,velvet johnson,,
409,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,409,03:04,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,184
410,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,410,03:04,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,184
411,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,411,03:04,"SUB IN by BRESSLER,ELIZABETH",,,,,,,"SUB IN by BRESSLER,ELIZABETH",2,subbing in,,Centre,elizabeth bressler,,184
412,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,412,03:04,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,184
413,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,413,03:04,,,,,"SUB IN by MORTON,SHANTE",,,"SUB IN by MORTON,SHANTE",2,subbing in,,millsaps,shante morton,,184
