,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,WSEW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
347,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,347,08:53,"GOOD FT by ZAKAS,VIRGINIA",39,,64 (+25),,WSEW 39-64 (+25),,"GOOD FT by ZAKAS,VIRGINIA",2,free throw,good,sewanee,virginia zakas,1,533
348,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,348,08:53,"GOOD FT by ZAKAS,VIRGINIA",40,,64 (+24),,WSEW 40-64 (+24),,"GOOD FT by ZAKAS,VIRGINIA",2,free throw,good,sewanee,virginia zakas,1,533
349,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,349,08:53,"GOOD FT by ZAKAS,VIRGINIA",41,,64 (+23),,WSEW 41-64 (+23),,"GOOD FT by ZAKAS,VIRGINIA",2,free throw,good,sewanee,virginia zakas,1,533
350,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,350,08:53,"SUB IN by HOWELL,MICHELLE",,,,,,,"SUB IN by HOWELL,MICHELLE",2,subbing in,,sewanee,michelle howell,,533
351,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,351,08:53,"SUB OUT by MEDLEY,CLARISSA",,,,,,,"SUB OUT by MEDLEY,CLARISSA",2,subbing out,,sewanee,clarissa medley,,533
352,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,352,08:53,,,,,"SUB IN by GOATLEY,JANE",,,"SUB IN by GOATLEY,JANE",2,subbing in,,Centre,jane goatley,,533
353,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,353,08:53,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,533
354,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,354,08:53,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,533
355,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,355,08:53,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,533
356,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,356,08:53,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,533
357,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,357,08:53,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,533
358,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,358,08:34,,,,,"MISS JUMPER by HUTER,LAUREN",,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,514
359,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,359,--,"REBOUND DEF by SEWELL,KAYLA",,,,,,,"REBOUND DEF by SEWELL,KAYLA",2,defensive rebound,,sewanee,kayla sewell,,
360,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,360,08:20,"MISS LAYUP by ZAKAS,VIRGINIA",,,,,,,"MISS LAYUP by ZAKAS,VIRGINIA",2,layup,missed,sewanee,virginia zakas,,500
361,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,361,08:20,,,,,"BLOCK  by HUTER,LAUREN",,,"BLOCK  by HUTER,LAUREN",2,block,,Centre,lauren huter,,500
362,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,362,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
363,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,363,07:57,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,477
364,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,364,07:57,"BLOCK  by SEWELL,KAYLA",,,,,,,"BLOCK  by SEWELL,KAYLA",2,block,,sewanee,kayla sewell,,477
365,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,365,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
366,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,366,07:55,,,,,"TURNOVER  by GOATLEY,JANE",,,"TURNOVER  by GOATLEY,JANE",2,turnover,,Centre,jane goatley,,475
367,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,367,07:55,"SUB IN by MILLER,LOGAN",,,,,,,"SUB IN by MILLER,LOGAN",2,subbing in,,sewanee,logan miller,,475
368,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,368,07:55,"SUB IN by MIDDLETON,DANA",,,,,,,"SUB IN by MIDDLETON,DANA",2,subbing in,,sewanee,dana middleton,,475
369,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,369,07:55,"SUB OUT by LOWE,PAIGE",,,,,,,"SUB OUT by LOWE,PAIGE",2,subbing out,,sewanee,paige lowe,,475
370,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,370,07:55,"SUB OUT by ELIOTT,CLAIRE",,,,,,,"SUB OUT by ELIOTT,CLAIRE",2,subbing out,,sewanee,claire eliott,,475
371,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,371,07:27,"TURNOVER  by ZAKAS,VIRGINIA",,,,,,,"TURNOVER  by ZAKAS,VIRGINIA",2,turnover,,sewanee,virginia zakas,,447
372,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,372,07:15,,41,,66 (+25),"GOOD LAYUP by HUTER,LAUREN(in the paint)",CENTRE_W 41-66 (+25),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,435
373,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,373,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
374,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,374,07:03,"TURNOVER  by MILLER,LOGAN",,,,,,,"TURNOVER  by MILLER,LOGAN",2,turnover,,sewanee,logan miller,,423
375,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,375,07:01,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,421
376,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,376,07:01,"FOUL  by HOWELL,MICHELLE",,,,,,,"FOUL  by HOWELL,MICHELLE",2,foul,,sewanee,michelle howell,,421
377,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,377,06:49,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,409
378,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,378,06:45,"MISS 3PTR by MILLER,LOGAN",,,,,,,"MISS 3PTR by MILLER,LOGAN",2,three pointer,missed,sewanee,logan miller,,405
379,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,379,--,"REBOUND OFF by HOWELL,MICHELLE",,,,,,,"REBOUND OFF by HOWELL,MICHELLE",2,offensive rebound,,sewanee,michelle howell,,
380,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,380,06:39,"TURNOVER  by HOWELL,MICHELLE",,,,,,,"TURNOVER  by HOWELL,MICHELLE",2,turnover,,sewanee,michelle howell,,399
381,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,381,06:38,,,,,"STEAL  by PREWITT,MAGGIE",,,"STEAL  by PREWITT,MAGGIE",2,steal,,Centre,,,398
382,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,382,06:36,,41,,68 (+27),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 41-68 (+27),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,396
383,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,383,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
384,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,384,06:18,"MISS 3PTR by HOWELL,MICHELLE",,,,,,,"MISS 3PTR by HOWELL,MICHELLE",2,three pointer,missed,sewanee,michelle howell,,378
385,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,385,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
386,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,386,06:09,,41,,71 (+30),"GOOD 3PTR by GOATLEY,JANE",CENTRE_W 41-71 (+30),,"GOOD 3PTR by GOATLEY,JANE",2,three pointer,good,Centre,jane goatley,3,369
387,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,387,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
388,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,388,05:48,"MISS JUMPER by MIDDLETON,DANA",,,,,,,"MISS JUMPER by MIDDLETON,DANA",2,jumper,missed,sewanee,dana middleton,,348
389,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,389,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
390,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,390,05:39,"FOUL  by SEWELL,KAYLA",,,,,,,"FOUL  by SEWELL,KAYLA",2,foul,,sewanee,kayla sewell,,339
391,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,391,05:39,,41,,72 (+31),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 41-72 (+31),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,339
392,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,392,05:39,,41,,73 (+32),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 41-73 (+32),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,339
393,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,393,05:39,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,339
394,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,394,05:39,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,339
395,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,395,05:39,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,339
396,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,396,05:39,,,,,"SUB OUT by PREWITT,MAGGIE",,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,339
397,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,397,05:39,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,339
398,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,398,05:39,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,339
399,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,399,05:25,"MISS LAYUP by SEWELL,KAYLA",,,,,,,"MISS LAYUP by SEWELL,KAYLA",2,layup,missed,sewanee,kayla sewell,,325
400,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,400,--,,,,,"REBOUND DEF by MIRE,JENNA",,,"REBOUND DEF by MIRE,JENNA",2,defensive rebound,,Centre,jenna mire,,
401,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,401,05:20,,41,,75 (+34),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 41-75 (+34),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,320
402,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,402,--,,,,,"ASSIST  by MIRE,JENNA",,,"ASSIST  by MIRE,JENNA",2,assist,,Centre,jenna mire,,
403,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,403,04:53,"MISS LAYUP by MIDDLETON,DANA",,,,,,,"MISS LAYUP by MIDDLETON,DANA",2,layup,missed,sewanee,dana middleton,,293
404,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,404,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
405,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,405,04:46,,,,,"TURNOVER  by MIRE,JENNA",,,"TURNOVER  by MIRE,JENNA",2,turnover,,Centre,jenna mire,,286
406,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,406,04:44,"STEAL  by MIDDLETON,DANA",,,,,,,"STEAL  by MIDDLETON,DANA",2,steal,,sewanee,,,284
407,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,407,04:42,"GOOD LAYUP by MIDDLETON,DANA(in the paint)",43,,75 (+32),,WSEW 43-75 (+32),,"GOOD LAYUP by MIDDLETON,DANA(in the paint)",2,layup,good,sewanee,dana middleton,2,282
408,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,408,04:25,,,,,"TURNOVER  by MIRE,JENNA",,,"TURNOVER  by MIRE,JENNA",2,turnover,,Centre,jenna mire,,265
409,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,409,04:24,"STEAL  by MIDDLETON,DANA",,,,,,,"STEAL  by MIDDLETON,DANA",2,steal,,sewanee,,,264
410,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,410,04:22,"GOOD LAYUP by MIDDLETON,DANA(in the paint)",45,,75 (+30),,WSEW 45-75 (+30),,"GOOD LAYUP by MIDDLETON,DANA(in the paint)",2,layup,good,sewanee,dana middleton,2,262
411,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,411,03:56,,,,,"TURNOVER  by STOUGH,MARY",,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,236
412,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,412,03:56,,,,,"SUB IN by ANDERSON,ALEXIS",,,"SUB IN by ANDERSON,ALEXIS",2,subbing in,,Centre,alexis anderson,,236
413,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,413,03:56,,,,,"SUB IN by BRESSLER,ELIZABETH",,,"SUB IN by BRESSLER,ELIZABETH",2,subbing in,,Centre,elizabeth bressler,,236
414,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,414,03:56,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,236
415,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,415,03:56,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,236
416,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,416,03:45,"MISS 3PTR by MIDDLETON,DANA",,,,,,,"MISS 3PTR by MIDDLETON,DANA",2,three pointer,missed,sewanee,dana middleton,,225
