,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
53,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,53,05:27,"GOOD LAYUP by VANCE,DAY(in the paint)",2,,12 (+10),,CENTRE-W 2-12 (-10),,"GOOD LAYUP by VANCE,DAY(in the paint)",1,layup,good,Centre,day vance,2,327
54,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,54,05:14,,,,,"MISS 3PTR by BODE,HAILEY",,,"MISS 3PTR by BODE,HAILEY",1,three pointer,missed,hendrix,hailey bode,,314
55,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,55,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
56,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,56,05:10,,,,,"SUB IN by MARTIN,MADISON",,,"SUB IN by MARTIN,MADISON",1,subbing in,,hendrix,madison martin,,310
57,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,57,05:10,,,,,"SUB OUT by DYSLIN,SARA",,,"SUB OUT by DYSLIN,SARA",1,subbing out,,hendrix,sara dyslin,,310
58,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,58,04:59,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",1,jumper,missed,Centre,paige kellam,,299
59,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,59,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",1,offensive rebound,,Centre,paige kellam,,
60,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,60,04:55,,,,,"FOUL  by MARTIN,MADISON",,,"FOUL  by MARTIN,MADISON",1,foul,,hendrix,madison martin,,295
61,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,61,04:50,"TURNOVER  by VANCE,DAY",,,,,,,"TURNOVER  by VANCE,DAY",1,turnover,,Centre,day vance,,290
62,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,62,04:50,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",1,foul,,Centre,day vance,,290
63,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,63,04:31,,,,,"MISS LAYUP by MARTIN,MADISON",,,"MISS LAYUP by MARTIN,MADISON",1,layup,missed,hendrix,madison martin,,271
64,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,64,04:31,"BLOCK  by JUDY,MICHELE",,,,,,,"BLOCK  by JUDY,MICHELE",1,block,,Centre,michele judy,,271
65,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,65,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",1,defensive rebound,,Centre,paige kellam,,
66,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,66,04:28,,,,,"SUB IN by KRIESEL-BIGLER,CAIT",,,"SUB IN by KRIESEL-BIGLER,CAIT",1,subbing in,,hendrix,cait kriesel-bigler,,268
67,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,67,04:28,,,,,"SUB OUT by BODE,HAILEY",,,"SUB OUT by BODE,HAILEY",1,subbing out,,hendrix,hailey bode,,268
68,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,68,04:08,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",1,turnover,,Centre,paige kellam,,248
69,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,69,04:08,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",1,subbing in,,Centre,abigail stewart,,248
70,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,70,04:08,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,248
71,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,71,04:08,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,248
72,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,72,04:08,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",1,subbing out,,Centre,day vance,,248
73,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,73,04:08,,,,,"SUB IN by ANDERSON,MADDIE",,,"SUB IN by ANDERSON,MADDIE",1,subbing in,,hendrix,maddie anderson,,248
74,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,74,04:08,,,,,"SUB OUT by PROWSE,HEATHER",,,"SUB OUT by PROWSE,HEATHER",1,subbing out,,hendrix,heather prowse,,248
75,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,75,03:58,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",1,foul,,Centre,abigail stewart,,238
76,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,76,03:58,,,,,"MISS FT by MARTIN,MADISON",,,"MISS FT by MARTIN,MADISON",1,free throw,missed,hendrix,madison martin,,238
77,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,77,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
78,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,78,03:58,,,,,"MISS FT by MARTIN,MADISON",,,"MISS FT by MARTIN,MADISON",1,free throw,missed,hendrix,madison martin,,238
79,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,79,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",1,defensive rebound,,Centre,kaitlyn mcknight,,
80,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,80,03:58,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,238
81,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,81,03:58,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",1,subbing out,,Centre,abigail stewart,,238
82,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,82,03:38,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",1,layup,missed,Centre,paige kellam,,218
83,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,83,--,,,,,"REBOUND DEF by MARTIN,MADISON",,,"REBOUND DEF by MARTIN,MADISON",1,defensive rebound,,hendrix,madison martin,,
84,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,84,03:28,,2,,14 (+12),"GOOD JUMPER by MARTIN,MADISON",HC 2-14 (-12),,"GOOD JUMPER by MARTIN,MADISON",1,jumper,good,hendrix,madison martin,2,208
85,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,85,--,,,,,"ASSIST  by GALLIEN,KATY",,,"ASSIST  by GALLIEN,KATY",1,assist,,hendrix,katy gallien,,
86,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,86,03:09,,,,,"FOUL  by MARTIN,MADISON",,,"FOUL  by MARTIN,MADISON",1,foul,,hendrix,madison martin,,189
87,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,87,03:09,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1,timeout,,Centre,,,189
88,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,88,03:09,"MISS FT by MCKNIGHT,KAITLYN",,,,,,,"MISS FT by MCKNIGHT,KAITLYN",1,free throw,missed,Centre,kaitlyn mcknight,,189
89,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,89,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
90,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,90,03:09,"GOOD FT by MCKNIGHT,KAITLYN",3,,14 (+11),,CENTRE-W 3-14 (-11),,"GOOD FT by MCKNIGHT,KAITLYN",1,free throw,good,Centre,kaitlyn mcknight,1,189
91,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,91,03:09,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,189
92,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,92,03:09,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,189
93,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,93,03:09,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,189
94,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,94,03:09,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,189
95,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,95,03:09,,,,,"SUB IN by DYSLIN,SARA",,,"SUB IN by DYSLIN,SARA",1,subbing in,,hendrix,sara dyslin,,189
96,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,96,03:09,,,,,"SUB IN by SMITH,LEAH",,,"SUB IN by SMITH,LEAH",1,subbing in,,hendrix,leah smith,,189
97,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,97,03:09,,,,,"SUB OUT by MARTIN,MADISON",,,"SUB OUT by MARTIN,MADISON",1,subbing out,,hendrix,madison martin,,189
98,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,98,03:09,,,,,"SUB OUT by FLORES,ESTRELLA",,,"SUB OUT by FLORES,ESTRELLA",1,subbing out,,hendrix,estrella flores,,189
99,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,99,02:59,,,,,"TURNOVER  by SMITH,LEAH",,,"TURNOVER  by SMITH,LEAH",1,turnover,,hendrix,leah smith,,179
100,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,100,02:40,"MISS LAYUP by MCKNIGHT,KAITLYN",,,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",1,layup,missed,Centre,kaitlyn mcknight,,160
101,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,101,--,,,,,"REBOUND DEF by KRIESEL-BIGLER,CAIT",,,"REBOUND DEF by KRIESEL-BIGLER,CAIT",1,defensive rebound,,hendrix,cait kriesel-bigler,,
102,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,102,02:18,,,,,"MISS JUMPER by ANDERSON,MADDIE",,,"MISS JUMPER by ANDERSON,MADDIE",1,jumper,missed,hendrix,maddie anderson,,138
103,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,103,02:18,"BLOCK  by GUY,ALEXIS",,,,,,,"BLOCK  by GUY,ALEXIS",1,block,,Centre,alexis guy,,138
104,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,104,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,hendrix,,,
105,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,105,02:16,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",1,subbing in,,Centre,madison rice,,136
106,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,106,02:16,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",1,subbing out,,Centre,kaitlyn mcknight,,136
107,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,107,02:16,,,,,"SUB IN by PROWSE,HEATHER",,,"SUB IN by PROWSE,HEATHER",1,subbing in,,hendrix,heather prowse,,136
108,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,108,02:16,,,,,"SUB OUT by ANDERSON,MADDIE",,,"SUB OUT by ANDERSON,MADDIE",1,subbing out,,hendrix,maddie anderson,,136
109,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,109,02:15,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",1,foul,,Centre,alexis guy,,135
110,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,110,02:15,,3,,15 (+12),"GOOD FT by GALLIEN,KATY",HC 3-15 (-12),,"GOOD FT by GALLIEN,KATY",1,free throw,good,hendrix,katy gallien,1,135
111,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,111,02:15,,3,,16 (+13),"GOOD FT by GALLIEN,KATY",HC 3-16 (-13),,"GOOD FT by GALLIEN,KATY",1,free throw,good,hendrix,katy gallien,1,135
112,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,112,02:15,,,,,"SUB IN by ANDERSON,MADDIE",,,"SUB IN by ANDERSON,MADDIE",1,subbing in,,hendrix,maddie anderson,,135
113,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,113,02:15,,,,,"SUB OUT by DYSLIN,SARA",,,"SUB OUT by DYSLIN,SARA",1,subbing out,,hendrix,sara dyslin,,135
114,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,114,01:59,"TURNOVER  by JUDY,MICHELE",,,,,,,"TURNOVER  by JUDY,MICHELE",1,turnover,,Centre,michele judy,,119
115,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,115,01:59,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,119
116,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,116,01:59,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",1,subbing in,,Centre,day vance,,119
117,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,117,01:59,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,119
118,23,hendrix,Centre,Hendrix,55-73,55,73,"7, 15, 15, 18, 55","19, 14, 26, 14, 73",7,15,15,18,55,19,14,26,14,73,"5-18, 3-9 SAA","18-5, 9-3 SAA",02/14/16,Lose,268,No Location Recorded,12 p.m.,A,118,01:59,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,119
