,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLWBB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
378,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,378,09:50,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",4,free throw,missed,Centre,alexis guy,,590
379,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,379,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
380,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,380,09:50,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",4,free throw,missed,Centre,alexis guy,,590
381,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,381,--,"REBOUND DEF by BROOKS,MIAH",,,,,,,"REBOUND DEF by BROOKS,MIAH",4,defensive rebound,,millsaps,miah brooks,,
382,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,382,09:50,"SUB IN by KLUNK,KIM",,,,,,,"SUB IN by KLUNK,KIM",4,subbing in,,millsaps,kim klunk,,590
383,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,383,09:50,"SUB OUT by THOMAS,BRAXTON",,,,,,,"SUB OUT by THOMAS,BRAXTON",4,subbing out,,millsaps,braxton thomas,,590
384,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,384,09:30,"MISS 3PTR by TAYLOR,MARISSA",,,,,,,"MISS 3PTR by TAYLOR,MARISSA",4,three pointer,missed,millsaps,marissa taylor,,570
385,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,385,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
386,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,386,09:02,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",4,jumper,missed,Centre,alexis guy,,542
387,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,387,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",4,offensive rebound,,Centre,abigail stewart,,
388,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,388,08:55,,,,,"MISS 3PTR by SCHAD,OLIVIA",,,"MISS 3PTR by SCHAD,OLIVIA",4,three pointer,missed,Centre,olivia schad,,535
389,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,389,--,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",4,defensive rebound,,millsaps,kala-jewel freeman,,
390,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,390,08:27,"MISS JUMPER by BROOKS,MIAH",,,,,,,"MISS JUMPER by BROOKS,MIAH",4,jumper,missed,millsaps,miah brooks,,507
391,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,391,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
392,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,392,08:25,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,505
393,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,393,08:25,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,505
394,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,394,08:03,"FOUL  by FREEMAN,KALA-JEWEL",,,,,,,"FOUL  by FREEMAN,KALA-JEWEL",4,foul,,millsaps,kala-jewel freeman,,483
395,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,395,07:41,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",4,turnover,,Centre,alexis guy,,461
396,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,396,07:41,"STEAL  by TAYLOR,MARISSA",,,,,,,"STEAL  by TAYLOR,MARISSA",4,steal,,millsaps,,,461
397,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,397,07:41,"SUB IN by HOLMES,BEVERLY",,,,,,,"SUB IN by HOLMES,BEVERLY",4,subbing in,,millsaps,beverly holmes,,461
398,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,398,07:41,"SUB OUT by TAYLOR,MARISSA",,,,,,,"SUB OUT by TAYLOR,MARISSA",4,subbing out,,millsaps,marissa taylor,,461
399,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,399,07:41,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",4,subbing in,,Centre,michele judy,,461
400,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,400,07:41,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,461
401,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,401,07:41,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,461
402,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,402,07:41,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",4,subbing out,,Centre,kaitlyn mcknight,,461
403,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,403,07:19,"MISS JUMPER by BROOKS,MIAH",,,,,,,"MISS JUMPER by BROOKS,MIAH",4,jumper,missed,millsaps,miah brooks,,439
404,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,404,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",4,defensive rebound,,Centre,bonnie rhule,,
405,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,405,07:03,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",4,three pointer,missed,Centre,bonnie rhule,,423
406,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,406,--,"REBOUND DEF by CONNOR,KATIE",,,,,,,"REBOUND DEF by CONNOR,KATIE",4,defensive rebound,,millsaps,katie connor,,
407,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,407,06:48,"TURNOVER  by HOLMES,BEVERLY",,,,,,,"TURNOVER  by HOLMES,BEVERLY",4,turnover,,millsaps,beverly holmes,,408
408,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,408,06:46,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",4,steal,,Centre,,,406
409,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,409,06:45,"FOUL  by CONNOR,KATIE",,,,,,,"FOUL  by CONNOR,KATIE",4,foul,,millsaps,katie connor,,405
410,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,410,06:45,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",4,free throw,missed,Centre,alexis guy,,405
411,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,411,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
412,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,412,06:45,,34 (+5),,29,"GOOD FT by GUY,ALEXIS",CENTRE-W 34-29 (-5),,"GOOD FT by GUY,ALEXIS",4,free throw,good,Centre,alexis guy,1,405
413,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,413,06:45,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,405
414,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,414,06:45,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",4,subbing out,,Centre,alexis guy,,405
415,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,415,06:27,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",36 (+7),,29,,MILLWBB 36-29 (-7),,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",4,layup,good,millsaps,kala-jewel freeman,2,387
416,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,416,06:27,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,387
417,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,417,06:27,"GOOD FT by FREEMAN,KALA-JEWEL",37 (+8),,29,,MILLWBB 37-29 (-8),,"GOOD FT by FREEMAN,KALA-JEWEL",4,free throw,good,millsaps,kala-jewel freeman,1,387
418,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,418,06:07,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",4,turnover,,Centre,paige kellam,,367
419,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,419,05:41,"MISS 3PTR by CONNOR,KATIE",,,,,,,"MISS 3PTR by CONNOR,KATIE",4,three pointer,missed,millsaps,katie connor,,341
420,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,420,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
421,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,421,05:29,,,,,"MISS JUMPER by VANCE,DAY",,,"MISS JUMPER by VANCE,DAY",4,jumper,missed,Centre,day vance,,329
422,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,422,--,"REBOUND DEF by BROOKS,MIAH",,,,,,,"REBOUND DEF by BROOKS,MIAH",4,defensive rebound,,millsaps,miah brooks,,
423,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,423,05:18,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,318
424,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,424,05:18,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",4,subbing in,,Centre,alexis guy,,318
425,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,425,05:18,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,318
426,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,426,05:18,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,318
427,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,427,05:18,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,318
428,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,428,04:58,"MISS 3PTR by FREEMAN,KALA-JEWEL",,,,,,,"MISS 3PTR by FREEMAN,KALA-JEWEL",4,three pointer,missed,millsaps,kala-jewel freeman,,298
429,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,429,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
430,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,430,04:56,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,296
431,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,431,04:56,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,296
432,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,432,04:56,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",4,subbing out,,Centre,bonnie rhule,,296
433,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,433,04:56,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,296
434,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,434,04:29,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",4,jumper,missed,Centre,michele judy,,269
435,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,435,--,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",4,defensive rebound,,millsaps,kala-jewel freeman,,
436,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,436,04:00,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",39 (+10),,29,,MILLWBB 39-29 (-10),,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",4,layup,good,millsaps,kala-jewel freeman,2,240
437,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,437,03:39,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",4,turnover,,Centre,paige kellam,,219
438,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,438,03:38,"STEAL  by FREEMAN,KALA-JEWEL",,,,,,,"STEAL  by FREEMAN,KALA-JEWEL",4,steal,,millsaps,,,218
439,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,439,03:12,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,192
440,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,440,03:12,"GOOD FT by KLUNK,KIM",40 (+11),,29,,MILLWBB 40-29 (-11),,"GOOD FT by KLUNK,KIM",4,free throw,good,millsaps,kim klunk,1,192
441,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,441,03:12,"GOOD FT by KLUNK,KIM",41 (+12),,29,,MILLWBB 41-29 (-12),,"GOOD FT by KLUNK,KIM",4,free throw,good,millsaps,kim klunk,1,192
442,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,442,03:12,"SUB IN by JONES,BRAZIA",,,,,,,"SUB IN by JONES,BRAZIA",4,subbing in,,millsaps,brazia jones,,192
