,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,ONUW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
333,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,333,04:16,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",3,subbing out,,Centre,alexis guy,,256
334,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,334,04:16,,,,,"SUB IN by BULLIMORE,AMY",,,"SUB IN by BULLIMORE,AMY",3,subbing in,,ohio northern,amy bullimore,,256
335,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,335,04:16,,,,,"SUB OUT by RAMSEY,PRECIOUS",,,"SUB OUT by RAMSEY,PRECIOUS",3,subbing out,,ohio northern,precious ramsey,,256
336,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,336,04:13,"GOOD 3PTR by MOORE,KATIE",30,,50 (+20),,CENTRE-W 30-50 (-20),,"GOOD 3PTR by MOORE,KATIE",3,three pointer,good,Centre,katie moore,3,253
337,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,337,--,"ASSIST  by LEWIS,KENDALL",,,,,,,"ASSIST  by LEWIS,KENDALL",3,assist,,Centre,kendall lewis,,
338,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,338,04:03,,,,,"MISS JUMPER by BULLIMORE,AMY",,,"MISS JUMPER by BULLIMORE,AMY",3,jumper,missed,ohio northern,amy bullimore,,243
339,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,339,--,,,,,"REBOUND OFF by DIRKSEN,JENNA",,,"REBOUND OFF by DIRKSEN,JENNA",3,offensive rebound,,ohio northern,jenna dirksen,,
340,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,340,03:50,,,,,"TURNOVER  by CAMPBELL,AMAURIA",,,"TURNOVER  by CAMPBELL,AMAURIA",3,turnover,,ohio northern,amauria campbell,,230
341,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,341,03:40,"TURNOVER  by LEWIS,KENDALL",,,,,,,"TURNOVER  by LEWIS,KENDALL",3,turnover,,Centre,kendall lewis,,220
342,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,342,03:18,,,,,"MISS JUMPER by DIRKSEN,JENNA",,,"MISS JUMPER by DIRKSEN,JENNA",3,jumper,missed,ohio northern,jenna dirksen,,198
343,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,343,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
344,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,344,02:54,"TURNOVER  by LEWIS,KENDALL",,,,,,,"TURNOVER  by LEWIS,KENDALL",3,turnover,,Centre,kendall lewis,,174
345,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,345,02:52,,,,,"STEAL  by CRAMER,COURTNEY",,,"STEAL  by CRAMER,COURTNEY",3,steal,,ohio northern,,,172
346,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,346,02:50,,30,,52 (+22),"GOOD LAYUP by CRAMER,COURTNEY(fastbreak)(in the paint)",ONUW 30-52 (-22),,"GOOD LAYUP by CRAMER,COURTNEY(fastbreak)(in the paint)",3,layup,good,ohio northern,courtney(fastbreak) cramer,2,170
347,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,347,02:35,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",3,turnover,,Centre,abigail stewart,,155
348,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,348,02:33,,,,,"STEAL  by HOLLAR,JENNA",,,"STEAL  by HOLLAR,JENNA",3,steal,,ohio northern,,,153
349,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,349,02:33,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",3,subbing in,,Centre,michele judy,,153
350,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,350,02:33,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,153
351,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,351,02:08,,,,,"MISS JUMPER by DIRKSEN,JENNA",,,"MISS JUMPER by DIRKSEN,JENNA",3,jumper,missed,ohio northern,jenna dirksen,,128
352,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,352,--,"REBOUND DEF by LEWIS,KENDALL",,,,,,,"REBOUND DEF by LEWIS,KENDALL",3,defensive rebound,,Centre,kendall lewis,,
353,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,353,01:58,"GOOD 3PTR by MOORE,KATIE(fastbreak)",33,,52 (+19),,CENTRE-W 33-52 (-19),,"GOOD 3PTR by MOORE,KATIE(fastbreak)",3,three pointer,good,Centre,katie(fastbreak) moore,3,118
354,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,354,--,"ASSIST  by LEWIS,KENDALL",,,,,,,"ASSIST  by LEWIS,KENDALL",3,assist,,Centre,kendall lewis,,
355,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,355,01:47,,,,,"TURNOVER  by BULLIMORE,AMY",,,"TURNOVER  by BULLIMORE,AMY",3,turnover,,ohio northern,amy bullimore,,107
356,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,356,01:47,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,107
357,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,357,01:47,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",3,subbing in,,Centre,alexis guy,,107
358,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,358,01:47,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,107
359,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,359,01:47,"SUB OUT by LEWIS,KENDALL",,,,,,,"SUB OUT by LEWIS,KENDALL",3,subbing out,,Centre,kendall lewis,,107
360,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,360,01:47,,,,,"SUB IN by ESPENSCHIED,BROOKE",,,"SUB IN by ESPENSCHIED,BROOKE",3,subbing in,,ohio northern,brooke espenschied,,107
361,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,361,01:47,,,,,"SUB IN by STEFFAS,KARISSA",,,"SUB IN by STEFFAS,KARISSA",3,subbing in,,ohio northern,karissa steffas,,107
362,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,362,01:47,,,,,"SUB IN by TESNY,ANGELA",,,"SUB IN by TESNY,ANGELA",3,subbing in,,ohio northern,angela tesny,,107
363,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,363,01:47,,,,,"SUB IN by LAUCK,BRITT",,,"SUB IN by LAUCK,BRITT",3,subbing in,,ohio northern,britt lauck,,107
364,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,364,01:47,,,,,"SUB OUT by DIRKSEN,JENNA",,,"SUB OUT by DIRKSEN,JENNA",3,subbing out,,ohio northern,jenna dirksen,,107
365,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,365,01:47,,,,,"SUB OUT by CAMPBELL,AMAURIA",,,"SUB OUT by CAMPBELL,AMAURIA",3,subbing out,,ohio northern,amauria campbell,,107
366,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,366,01:47,,,,,"SUB OUT by CRAMER,COURTNEY",,,"SUB OUT by CRAMER,COURTNEY",3,subbing out,,ohio northern,courtney cramer,,107
367,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,367,01:47,,,,,"SUB OUT by HOLLAR,JENNA",,,"SUB OUT by HOLLAR,JENNA",3,subbing out,,ohio northern,jenna hollar,,107
368,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,368,01:25,"GOOD LAYUP by MOORE,KATIE(in the paint)",35,,52 (+17),,CENTRE-W 35-52 (-17),,"GOOD LAYUP by MOORE,KATIE(in the paint)",3,layup,good,Centre,katie moore,2,85
369,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,369,01:14,,35,,54 (+19),"GOOD LAYUP by BULLIMORE,AMY(in the paint)",ONUW 35-54 (-19),,"GOOD LAYUP by BULLIMORE,AMY(in the paint)",3,layup,good,ohio northern,amy bullimore,2,74
370,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,370,--,,,,,"ASSIST  by ESPENSCHIED,BROOKE",,,"ASSIST  by ESPENSCHIED,BROOKE",3,assist,,ohio northern,brooke espenschied,,
371,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,371,00:57,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",3,jumper,missed,Centre,madison rice,,57
372,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,372,--,,,,,"REBOUND DEF by ESPENSCHIED,BROOKE",,,"REBOUND DEF by ESPENSCHIED,BROOKE",3,defensive rebound,,ohio northern,brooke espenschied,,
373,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,373,00:49,,35,,56 (+21),"GOOD JUMPER by LAUCK,BRITT",ONUW 35-56 (-21),,"GOOD JUMPER by LAUCK,BRITT",3,jumper,good,ohio northern,britt lauck,2,49
374,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,374,--,,,,,"ASSIST  by ESPENSCHIED,BROOKE",,,"ASSIST  by ESPENSCHIED,BROOKE",3,assist,,ohio northern,brooke espenschied,,
375,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,375,00:20,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",3,subbing in,,Centre,kaitlyn mcknight,,20
376,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,376,00:20,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",3,subbing in,,Centre,bonnie rhule,,20
377,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,377,00:20,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,20
378,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,378,00:20,"SUB OUT by MOORE,KATIE",,,,,,,"SUB OUT by MOORE,KATIE",3,subbing out,,Centre,katie moore,,20
379,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,379,00:11,"GOOD JUMPER by ANDREASSEN,CAROLINE",37,,56 (+19),,CENTRE-W 37-56 (-19),,"GOOD JUMPER by ANDREASSEN,CAROLINE",3,jumper,good,Centre,caroline andreassen,2,11
380,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,380,00:02,,,,,"FOUL  by STEFFAS,KARISSA",,,"FOUL  by STEFFAS,KARISSA",3,foul,,ohio northern,karissa steffas,,2
381,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,381,00:02,,,,,"TURNOVER  by STEFFAS,KARISSA",,,"TURNOVER  by STEFFAS,KARISSA",3,turnover,,ohio northern,karissa steffas,,2
382,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,382,00:00,"MISS 3PTR by GUY,ALEXIS",,,,,,,"MISS 3PTR by GUY,ALEXIS",3,three pointer,missed,Centre,alexis guy,,0
383,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,383,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
384,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,384,Start Period 4,,,,,,,,,4,,,,,,
385,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,385,10:00,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,600
386,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,386,10:00,"SUB OUT by MOORE,KATIE",,,,,,,"SUB OUT by MOORE,KATIE",4,subbing out,,Centre,katie moore,,600
387,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,387,09:40,"GOOD JUMPER by ANDREASSEN,CAROLINE(in the paint)",39,,56 (+17),,CENTRE-W 39-56 (-17),,"GOOD JUMPER by ANDREASSEN,CAROLINE(in the paint)",4,jumper,good,Centre,caroline andreassen,2,580
388,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,388,09:21,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",4,foul,,Centre,alexis guy,,561
389,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,389,09:21,,39,,57 (+18),"GOOD FT by BULLIMORE,AMY",ONUW 39-57 (-18),,"GOOD FT by BULLIMORE,AMY",4,free throw,good,ohio northern,amy bullimore,1,561
390,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,390,09:21,,39,,58 (+19),"GOOD FT by BULLIMORE,AMY",ONUW 39-58 (-19),,"GOOD FT by BULLIMORE,AMY",4,free throw,good,ohio northern,amy bullimore,1,561
391,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,391,09:05,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",4,jumper,missed,Centre,caroline andreassen,,545
392,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,392,--,,,,,"REBOUND DEF by BULLIMORE,AMY",,,"REBOUND DEF by BULLIMORE,AMY",4,defensive rebound,,ohio northern,amy bullimore,,
393,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,393,08:57,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",4,foul,,Centre,alexis guy,,537
394,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,394,08:57,,39,,59 (+20),"GOOD FT by ESPENSCHIED,BROOKE",ONUW 39-59 (-20),,"GOOD FT by ESPENSCHIED,BROOKE",4,free throw,good,ohio northern,brooke espenschied,1,537
395,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,395,08:57,,,,,"MISS FT by ESPENSCHIED,BROOKE",,,"MISS FT by ESPENSCHIED,BROOKE",4,free throw,missed,ohio northern,brooke espenschied,,537
396,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,396,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
397,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,397,08:57,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,537
398,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,398,08:57,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,537
399,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,399,08:57,"SUB IN by MOORE,KATIE",,,,,,,"SUB IN by MOORE,KATIE",4,subbing in,,Centre,katie moore,,537
400,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,400,08:57,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",4,subbing in,,Centre,kendall lewis,,537
401,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,401,08:57,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",4,subbing out,,Centre,michele judy,,537
