,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,MILLWBB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
350,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,350,09:00,,,,,"SUB OUT by HOLMES,BEVERLY",,,"SUB OUT by HOLMES,BEVERLY",4,subbing out,,millsaps,beverly holmes,,540
351,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,351,08:53,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",4,layup,missed,Centre,alexis guy,,533
352,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,352,--,"REBOUND OFF by GUY,ALEXIS",,,,,,,"REBOUND OFF by GUY,ALEXIS",4,offensive rebound,,Centre,alexis guy,,
353,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,353,08:46,,,,,"FOUL  by KLUNK,KIM",,,"FOUL  by KLUNK,KIM",4,foul,,millsaps,kim klunk,,526
354,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,354,08:46,,,,,"SUB IN by BROOKS,MIAH",,,"SUB IN by BROOKS,MIAH",4,subbing in,,millsaps,miah brooks,,526
355,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,355,08:46,,,,,"SUB OUT by JONES,BRAZIA",,,"SUB OUT by JONES,BRAZIA",4,subbing out,,millsaps,brazia jones,,526
356,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,356,08:41,"GOOD JUMPER by KELLAM,PAIGE",31 (+1),,30,,CENTREW 31-30 (+1),,"GOOD JUMPER by KELLAM,PAIGE",4,jumper,good,Centre,paige kellam,2,521
357,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,357,08:36,,,,,"FOUL  by BROOKS,MIAH",,,"FOUL  by BROOKS,MIAH",4,foul,,millsaps,miah brooks,,516
358,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,358,08:36,"GOOD FT by KELLAM,PAIGE",32 (+2),,30,,CENTREW 32-30 (+2),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,516
359,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,359,08:36,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,516
360,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,360,08:36,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",4,subbing out,,Centre,alexis guy,,516
361,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,361,08:36,,,,,"SUB IN by HOLMES,BEVERLY",,,"SUB IN by HOLMES,BEVERLY",4,subbing in,,millsaps,beverly holmes,,516
362,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,362,08:36,,,,,"SUB OUT by BROOKS,MIAH",,,"SUB OUT by BROOKS,MIAH",4,subbing out,,millsaps,miah brooks,,516
363,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,363,08:28,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,508
364,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,364,08:28,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,508
365,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,365,08:23,,,,,"TURNOVER  by THOMAS,BRAXTON",,,"TURNOVER  by THOMAS,BRAXTON",4,turnover,,millsaps,braxton thomas,,503
366,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,366,08:20,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",4,subbing in,,Centre,alexis guy,,500
367,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,367,08:20,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,500
368,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,368,08:20,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",4,subbing out,,Centre,bonnie rhule,,500
369,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,369,08:20,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,500
370,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,370,08:05,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",4,turnover,,Centre,paige kellam,,485
371,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,371,08:03,,,,,"STEAL  by KLUNK,KIM",,,"STEAL  by KLUNK,KIM",4,steal,,millsaps,,,483
372,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,372,07:43,,,,,"MISS LAYUP by KLUNK,KIM",,,"MISS LAYUP by KLUNK,KIM",4,layup,missed,millsaps,kim klunk,,463
373,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,373,07:43,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",4,block,,Centre,abigail stewart,,463
374,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,374,--,,,,,"REBOUND OFF by FREEMAN,KALA-JEWEL",,,"REBOUND OFF by FREEMAN,KALA-JEWEL",4,offensive rebound,,millsaps,kala-jewel freeman,,
375,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,375,07:37,,,,,"MISS LAYUP by FREEMAN,KALA-JEWEL",,,"MISS LAYUP by FREEMAN,KALA-JEWEL",4,layup,missed,millsaps,kala-jewel freeman,,457
376,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,376,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
377,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,377,07:35,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",4,foul,,Centre,day vance,,455
378,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,378,07:35,,32 (+1),,31,"GOOD FT by FREEMAN,KALA-JEWEL",MILLWBB 32-31 (+1),,"GOOD FT by FREEMAN,KALA-JEWEL",4,free throw,good,millsaps,kala-jewel freeman,1,455
379,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,379,07:35,,32,,32,"GOOD FT by FREEMAN,KALA-JEWEL",MILLWBB 32-32 (0),,"GOOD FT by FREEMAN,KALA-JEWEL",4,free throw,good,millsaps,kala-jewel freeman,1,455
380,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,380,07:35,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",4,subbing in,,Centre,michele judy,,455
381,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,381,07:35,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",4,subbing in,,Centre,kaitlyn mcknight,,455
382,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,382,07:35,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,455
383,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,383,07:35,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,455
384,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,384,07:35,,,,,"SUB IN by JONES,BRAZIA",,,"SUB IN by JONES,BRAZIA",4,subbing in,,millsaps,brazia jones,,455
385,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,385,07:35,,,,,"SUB OUT by HOLMES,BEVERLY",,,"SUB OUT by HOLMES,BEVERLY",4,subbing out,,millsaps,beverly holmes,,455
386,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,386,07:28,"TURNOVER  by MCKNIGHT,KAITLYN",,,,,,,"TURNOVER  by MCKNIGHT,KAITLYN",4,turnover,,Centre,kaitlyn mcknight,,448
387,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,387,07:25,,,,,"STEAL  by FREEMAN,KALA-JEWEL",,,"STEAL  by FREEMAN,KALA-JEWEL",4,steal,,millsaps,,,445
388,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,388,07:05,,,,,"TURNOVER  by JONES,BRAZIA",,,"TURNOVER  by JONES,BRAZIA",4,turnover,,millsaps,brazia jones,,425
389,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,389,06:50,,,,,"SUB IN by CONNOR,KATIE",,,"SUB IN by CONNOR,KATIE",4,subbing in,,millsaps,katie connor,,410
390,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,390,06:50,,,,,"SUB OUT by JONES,BRAZIA",,,"SUB OUT by JONES,BRAZIA",4,subbing out,,millsaps,brazia jones,,410
391,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,391,06:41,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,401
392,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,392,06:12,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,372
393,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,393,06:12,,,,,"MISS FT by KLUNK,KIM",,,"MISS FT by KLUNK,KIM",4,free throw,missed,millsaps,kim klunk,,372
394,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,394,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
395,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,395,06:12,,32,,33 (+1),"GOOD FT by KLUNK,KIM",MILLWBB 32-33 (-1),,"GOOD FT by KLUNK,KIM",4,free throw,good,millsaps,kim klunk,1,372
396,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,396,06:12,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,372
397,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,397,06:12,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,372
398,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,398,06:12,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",4,subbing out,,Centre,michele judy,,372
399,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,399,06:12,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",4,subbing out,,Centre,kaitlyn mcknight,,372
400,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,400,05:44,,,,,"FOUL  by MATTHEWS,KASI",,,"FOUL  by MATTHEWS,KASI",4,foul,,millsaps,kasi matthews,,344
401,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,401,05:44,"GOOD FT by GUY,ALEXIS",33,,33,,CENTREW 33-33 (0),,"GOOD FT by GUY,ALEXIS",4,free throw,good,Centre,alexis guy,1,344
402,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,402,05:44,"GOOD FT by GUY,ALEXIS",34 (+1),,33,,CENTREW 34-33 (+1),,"GOOD FT by GUY,ALEXIS",4,free throw,good,Centre,alexis guy,1,344
403,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,403,05:44,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,344
404,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,404,05:44,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",4,subbing in,,Centre,bonnie rhule,,344
405,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,405,05:44,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,344
406,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,406,05:44,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",4,subbing out,,Centre,alexis guy,,344
407,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,407,05:44,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,344
408,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,408,05:44,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,344
409,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,409,05:39,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,339
410,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,410,05:39,,,,,"SUB IN by HOLMES,BEVERLY",,,"SUB IN by HOLMES,BEVERLY",4,subbing in,,millsaps,beverly holmes,,339
411,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,411,05:39,,,,,"SUB OUT by CONNOR,KATIE",,,"SUB OUT by CONNOR,KATIE",4,subbing out,,millsaps,katie connor,,339
412,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,412,05:31,,34,,36 (+2),"GOOD 3PTR by HOLMES,BEVERLY",MILLWBB 34-36 (-2),,"GOOD 3PTR by HOLMES,BEVERLY",4,three pointer,good,millsaps,beverly holmes,3,331
413,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,413,--,,,,,"ASSIST  by FREEMAN,KALA-JEWEL",,,"ASSIST  by FREEMAN,KALA-JEWEL",4,assist,,millsaps,kala-jewel freeman,,
414,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,414,05:09,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,309
415,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,415,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
416,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,416,05:07,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,307
417,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,417,05:07,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",4,subbing in,,Centre,alexis guy,,307
418,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,418,05:07,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,307
419,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,419,05:07,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,307
420,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,420,05:07,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",4,subbing out,,Centre,bonnie rhule,,307
421,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,421,05:07,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,307
