,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SPALDING,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
269,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,269,04:22,,,,,"MISS LAYUP by KELLAM,PAIGE",,,"MISS LAYUP by KELLAM,PAIGE",3,layup,missed,Centre,paige kellam,,262
270,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,270,--,,,,,"REBOUND OFF by MCKNIGHT,KAITLYN",,,"REBOUND OFF by MCKNIGHT,KAITLYN",3,offensive rebound,,Centre,kaitlyn mcknight,,
271,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,271,04:19,,21,,27 (+6),"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",CENTRE-W 21-27 (+6),,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",3,layup,good,Centre,kaitlyn mcknight,2,259
272,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,272,04:19,"FOUL  by MYERS,MACKENZIE",,,,,,,"FOUL  by MYERS,MACKENZIE",3,foul,,spalding,mackenzie myers,,259
273,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,273,04:19,,21,,28 (+7),"GOOD FT by MCKNIGHT,KAITLYN",CENTRE-W 21-28 (+7),,"GOOD FT by MCKNIGHT,KAITLYN",3,free throw,good,Centre,kaitlyn mcknight,1,259
274,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,274,04:19,"SUB IN by MARTIN,ALEX",,,,,,,"SUB IN by MARTIN,ALEX",3,subbing in,,spalding,alex martin,,259
275,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,275,04:19,"SUB OUT by MYERS,MACKENZIE",,,,,,,"SUB OUT by MYERS,MACKENZIE",3,subbing out,,spalding,mackenzie myers,,259
276,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,276,03:56,"MISS JUMPER by HARDIN,MAYA",,,,,,,"MISS JUMPER by HARDIN,MAYA",3,jumper,missed,spalding,maya hardin,,236
277,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,277,--,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",,,"REBOUND DEF by MCKNIGHT,KAITLYN",3,defensive rebound,,Centre,kaitlyn mcknight,,
278,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,278,03:43,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",3,turnover,,Centre,paige kellam,,223
279,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,279,03:43,"SUB IN by KAISER,KELSEY",,,,,,,"SUB IN by KAISER,KELSEY",3,subbing in,,spalding,kelsey kaiser,,223
280,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,280,03:43,"SUB OUT by HARDIN,MAYA",,,,,,,"SUB OUT by HARDIN,MAYA",3,subbing out,,spalding,maya hardin,,223
281,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,281,03:14,"MISS JUMPER by MARTIN,MADDIE",,,,,,,"MISS JUMPER by MARTIN,MADDIE",3,jumper,missed,spalding,maddie martin,,194
282,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,282,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
283,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,283,03:11,"MISS JUMPER by KAISER,KELSEY",,,,,,,"MISS JUMPER by KAISER,KELSEY",3,jumper,missed,spalding,kelsey kaiser,,191
284,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,284,--,,,,,"REBOUND DEF by JUDY,MICHELE",,,"REBOUND DEF by JUDY,MICHELE",3,defensive rebound,,Centre,michele judy,,
285,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,285,02:59,,,,,"MISS 3PTR by MCKNIGHT,KAITLYN",,,"MISS 3PTR by MCKNIGHT,KAITLYN",3,three pointer,missed,Centre,kaitlyn mcknight,,179
286,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,286,--,"REBOUND DEF by MARTIN,ALEX",,,,,,,"REBOUND DEF by MARTIN,ALEX",3,defensive rebound,,spalding,alex martin,,
287,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,287,02:45,"MISS JUMPER by SLITER,DEE DEE",,,,,,,"MISS JUMPER by SLITER,DEE DEE",3,jumper,missed,spalding,dee dee sliter,,165
288,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,288,02:45,,,,,"BLOCK  by JUDY,MICHELE",,,"BLOCK  by JUDY,MICHELE",3,block,,Centre,michele judy,,165
289,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,289,--,,,,,"REBOUND DEF by MOORE,KATIE",,,"REBOUND DEF by MOORE,KATIE",3,defensive rebound,,Centre,katie moore,,
290,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,290,02:38,,21,,30 (+9),"GOOD LAYUP by MOORE,KATIE(fastbreak)(in the paint)",CENTRE-W 21-30 (+9),,"GOOD LAYUP by MOORE,KATIE(fastbreak)(in the paint)",3,layup,good,Centre,katie(fastbreak) moore,2,158
291,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,291,02:16,"TURNOVER  by HUNTER,BRANDY",,,,,,,"TURNOVER  by HUNTER,BRANDY",3,turnover,,spalding,brandy hunter,,136
292,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,292,02:14,,,,,"STEAL  by KELLAM,PAIGE",,,"STEAL  by KELLAM,PAIGE",3,steal,,Centre,,,134
293,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,293,01:51,"FOUL  by MARTIN,ALEX",,,,,,,"FOUL  by MARTIN,ALEX",3,foul,,spalding,alex martin,,111
294,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,294,01:51,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,111
295,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,295,01:51,,21,,33 (+12),"GOOD 3PTR by MOORE,KATIE",CENTRE-W 21-33 (+12),,"GOOD 3PTR by MOORE,KATIE",3,three pointer,good,Centre,katie moore,3,111
296,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,296,--,,,,,"ASSIST  by MCKNIGHT,KAITLYN",,,"ASSIST  by MCKNIGHT,KAITLYN",3,assist,,Centre,kaitlyn mcknight,,
297,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,297,01:51,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,111
298,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,298,01:51,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,111
299,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,299,01:36,"GOOD 3PTR by HARDIN,MAYA",24,,33 (+9),,SPALDING 24-33 (+9),,"GOOD 3PTR by HARDIN,MAYA",3,three pointer,good,spalding,maya hardin,3,96
300,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,300,--,"ASSIST  by MARTIN,ALEX",,,,,,,"ASSIST  by MARTIN,ALEX",3,assist,,spalding,alex martin,,
301,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,301,01:17,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",3,subbing in,,Centre,bonnie rhule,,77
302,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,302,01:17,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,77
303,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,303,01:16,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",3,jumper,missed,Centre,caroline andreassen,,76
304,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,304,01:16,"BLOCK  by SLITER,DEE DEE",,,,,,,"BLOCK  by SLITER,DEE DEE",3,block,,spalding,dee dee sliter,,76
305,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,305,--,"REBOUND DEF by MARTIN,ALEX",,,,,,,"REBOUND DEF by MARTIN,ALEX",3,defensive rebound,,spalding,alex martin,,
306,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,306,01:06,"TURNOVER  by MARTIN,ALEX",,,,,,,"TURNOVER  by MARTIN,ALEX",3,turnover,,spalding,alex martin,,66
307,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,307,01:04,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",3,steal,,Centre,,,64
308,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,308,01:03,,,,,"MISS 3PTR by GUY,ALEXIS",,,"MISS 3PTR by GUY,ALEXIS",3,three pointer,missed,Centre,alexis guy,,63
309,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,309,--,"REBOUND DEF by MARTIN,MADDIE",,,,,,,"REBOUND DEF by MARTIN,MADDIE",3,defensive rebound,,spalding,maddie martin,,
310,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,310,00:40,"MISS 3PTR by HARDIN,MAYA",,,,,,,"MISS 3PTR by HARDIN,MAYA",3,three pointer,missed,spalding,maya hardin,,40
311,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,311,--,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",,,"REBOUND DEF by ANDREASSEN,CAROLINE",3,defensive rebound,,Centre,caroline andreassen,,
312,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,312,00:11,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",3,jumper,missed,Centre,caroline andreassen,,11
313,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,313,--,"REBOUND DEF by HARDIN,MAYA",,,,,,,"REBOUND DEF by HARDIN,MAYA",3,defensive rebound,,spalding,maya hardin,,
314,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,314,00:05,"SUB IN by SKAGGS,JULIE",,,,,,,"SUB IN by SKAGGS,JULIE",3,subbing in,,spalding,julie skaggs,,5
315,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,315,00:05,"SUB IN by HARDIN,MAYA",,,,,,,"SUB IN by HARDIN,MAYA",3,subbing in,,spalding,maya hardin,,5
316,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,316,00:05,"SUB OUT by MARTIN,MADDIE",,,,,,,"SUB OUT by MARTIN,MADDIE",3,subbing out,,spalding,maddie martin,,5
317,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,317,00:05,"SUB OUT by SLITER,DEE DEE",,,,,,,"SUB OUT by SLITER,DEE DEE",3,subbing out,,spalding,dee dee sliter,,5
318,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,318,00:05,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",3,subbing in,,Centre,michele judy,,5
319,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,319,00:05,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",3,subbing in,,Centre,kaitlyn mcknight,,5
320,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,320,00:05,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,5
321,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,321,00:05,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,5
322,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,322,00:03,"MISS JUMPER by MARTIN,ALEX",,,,,,,"MISS JUMPER by MARTIN,ALEX",3,jumper,missed,spalding,alex martin,,3
323,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,323,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
324,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,324,Start Period 4,,,,,,,,,4,,,,,,
325,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,325,10:00,"SUB IN by KAISER,KELSEY",,,,,,,"SUB IN by KAISER,KELSEY",4,subbing in,,spalding,kelsey kaiser,,600
326,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,326,10:00,"SUB IN by HUNTER,BRANDY",,,,,,,"SUB IN by HUNTER,BRANDY",4,subbing in,,spalding,brandy hunter,,600
327,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,327,10:00,"SUB OUT by MYERS,MACKENZIE",,,,,,,"SUB OUT by MYERS,MACKENZIE",4,subbing out,,spalding,mackenzie myers,,600
328,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,328,10:00,"SUB OUT by SLITER,DEE DEE",,,,,,,"SUB OUT by SLITER,DEE DEE",4,subbing out,,spalding,dee dee sliter,,600
329,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,329,09:54,,,,,"TURNOVER  by MOORE,KATIE",,,"TURNOVER  by MOORE,KATIE",4,turnover,,Centre,katie moore,,594
330,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,330,09:52,"STEAL  by HUNTER,BRANDY",,,,,,,"STEAL  by HUNTER,BRANDY",4,steal,,spalding,,,592
331,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,331,09:39,"MISS JUMPER by SKAGGS,JULIE",,,,,,,"MISS JUMPER by SKAGGS,JULIE",4,jumper,missed,spalding,julie skaggs,,579
332,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,332,--,,,,,"REBOUND DEF by JUDY,MICHELE",,,"REBOUND DEF by JUDY,MICHELE",4,defensive rebound,,Centre,michele judy,,
333,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,333,09:23,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",4,turnover,,Centre,alexis guy,,563
334,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,334,09:23,"SUB IN by MYERS,MACKENZIE",,,,,,,"SUB IN by MYERS,MACKENZIE",4,subbing in,,spalding,mackenzie myers,,563
335,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,335,09:23,"SUB OUT by KAISER,KELSEY",,,,,,,"SUB OUT by KAISER,KELSEY",4,subbing out,,spalding,kelsey kaiser,,563
336,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,336,09:04,"MISS JUMPER by HARDIN,MAYA",,,,,,,"MISS JUMPER by HARDIN,MAYA",4,jumper,missed,spalding,maya hardin,,544
337,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,337,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",4,defensive rebound,,Centre,alexis guy,,
