,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
245,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,245,06:30,"GOOD FT by PEURSEM,LAURA VAN",37 (+13),,24,,BSC 37-24 (-13),,"GOOD FT by PEURSEM,LAURA VAN",3,free throw,good,birmingham-southern,laura van peursem,1,390
246,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,246,06:30,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",3,subbing in,,Centre,michele judy,,390
247,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,247,06:30,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,390
248,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,248,06:30,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,390
249,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,249,06:30,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,390
250,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,250,06:30,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",3,subbing out,,Centre,bonnie rhule,,390
251,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,251,06:30,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,390
252,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,252,06:16,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",3,layup,missed,Centre,alexis guy,,376
253,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,253,--,"REBOUND DEF by PEURSEM,LAURA VAN",,,,,,,"REBOUND DEF by PEURSEM,LAURA VAN",3,defensive rebound,,birmingham-southern,laura van peursem,,
254,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,254,05:58,"MISS JUMPER by PEURSEM,LAURA VAN",,,,,,,"MISS JUMPER by PEURSEM,LAURA VAN",3,jumper,missed,birmingham-southern,laura van peursem,,358
255,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,255,--,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",,,"REBOUND DEF by ANDREASSEN,CAROLINE",3,defensive rebound,,Centre,caroline andreassen,,
256,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,256,05:47,"FOUL  by BATTS,JASMYNN",,,,,,,"FOUL  by BATTS,JASMYNN",3,foul,,birmingham-southern,jasmynn batts,,347
257,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,257,05:47,,37 (+12),,25,"GOOD FT by GUY,ALEXIS",CENTRE-W 37-25 (-12),,"GOOD FT by GUY,ALEXIS",3,free throw,good,Centre,alexis guy,1,347
258,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,258,05:47,,37 (+11),,26,"GOOD FT by GUY,ALEXIS",CENTRE-W 37-26 (-11),,"GOOD FT by GUY,ALEXIS",3,free throw,good,Centre,alexis guy,1,347
259,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,259,05:47,"SUB IN by BRYANT,YORISHA",,,,,,,"SUB IN by BRYANT,YORISHA",3,subbing in,,birmingham-southern,yorisha bryant,,347
260,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,260,05:47,"SUB IN by NIEDERMAIR,ELIZABETH",,,,,,,"SUB IN by NIEDERMAIR,ELIZABETH",3,subbing in,,birmingham-southern,elizabeth niedermair,,347
261,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,261,05:47,"SUB OUT by BATTS,JASMYNN",,,,,,,"SUB OUT by BATTS,JASMYNN",3,subbing out,,birmingham-southern,jasmynn batts,,347
262,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,262,05:47,"SUB OUT by PEURSEM,LAURA VAN",,,,,,,"SUB OUT by PEURSEM,LAURA VAN",3,subbing out,,birmingham-southern,laura van peursem,,347
263,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,263,05:47,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,347
264,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,264,05:47,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",3,subbing out,,Centre,alexis guy,,347
265,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,265,05:30,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",3,foul,,Centre,michele judy,,330
266,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,266,05:30,"GOOD FT by BRYANT,YORISHA",38 (+12),,26,,BSC 38-26 (-12),,"GOOD FT by BRYANT,YORISHA",3,free throw,good,birmingham-southern,yorisha bryant,1,330
267,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,267,05:30,"GOOD FT by BRYANT,YORISHA",39 (+13),,26,,BSC 39-26 (-13),,"GOOD FT by BRYANT,YORISHA",3,free throw,good,birmingham-southern,yorisha bryant,1,330
268,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,268,05:09,,,,,"MISS JUMPER by RICE,MADISON",,,"MISS JUMPER by RICE,MADISON",3,jumper,missed,Centre,madison rice,,309
269,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,269,--,"REBOUND DEF by MCGOWAN,CHRISTIAN",,,,,,,"REBOUND DEF by MCGOWAN,CHRISTIAN",3,defensive rebound,,birmingham-southern,christian mcgowan,,
270,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,270,04:55,"MISS 3PTR by HOLMES,JAMEICE",,,,,,,"MISS 3PTR by HOLMES,JAMEICE",3,three pointer,missed,birmingham-southern,jameice holmes,,295
271,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,271,--,"REBOUND OFF by MCGOWAN,CHRISTIAN",,,,,,,"REBOUND OFF by MCGOWAN,CHRISTIAN",3,offensive rebound,,birmingham-southern,christian mcgowan,,
272,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,272,04:45,"TURNOVER  by KNOWLES,HALLE",,,,,,,"TURNOVER  by KNOWLES,HALLE",3,turnover,,birmingham-southern,halle knowles,,285
273,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,273,04:45,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",3,subbing in,,Centre,alexis guy,,285
274,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,274,04:45,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,285
275,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,275,04:45,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,285
276,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,276,04:45,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,285
277,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,277,04:27,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",3,jumper,missed,Centre,michele judy,,267
278,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,278,--,"REBOUND DEF by BRYANT,YORISHA",,,,,,,"REBOUND DEF by BRYANT,YORISHA",3,defensive rebound,,birmingham-southern,yorisha bryant,,
279,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,279,04:11,"TURNOVER  by BRYANT,YORISHA",,,,,,,"TURNOVER  by BRYANT,YORISHA",3,turnover,,birmingham-southern,yorisha bryant,,251
280,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,280,04:09,,,,,"STEAL  by JUDY,MICHELE",,,"STEAL  by JUDY,MICHELE",3,steal,,Centre,,,249
281,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,281,04:02,,39 (+11),,28,"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE-W 39-28 (-11),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",3,layup,good,Centre,alexis guy,2,242
282,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,282,03:49,"MISS 3PTR by MCGOWAN,CHRISTIAN",,,,,,,"MISS 3PTR by MCGOWAN,CHRISTIAN",3,three pointer,missed,birmingham-southern,christian mcgowan,,229
283,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,283,--,"REBOUND OFF by HOLMES,JAMEICE",,,,,,,"REBOUND OFF by HOLMES,JAMEICE",3,offensive rebound,,birmingham-southern,jameice holmes,,
284,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,284,03:33,"MISS LAYUP by BRYANT,YORISHA",,,,,,,"MISS LAYUP by BRYANT,YORISHA",3,layup,missed,birmingham-southern,yorisha bryant,,213
285,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,285,--,"REBOUND OFF by BRYANT,YORISHA",,,,,,,"REBOUND OFF by BRYANT,YORISHA",3,offensive rebound,,birmingham-southern,yorisha bryant,,
286,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,286,03:32,,,,,"FOUL  by KELLAM,PAIGE",,,"FOUL  by KELLAM,PAIGE",3,foul,,Centre,paige kellam,,212
287,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,287,03:32,"GOOD FT by BRYANT,YORISHA",40 (+12),,28,,BSC 40-28 (-12),,"GOOD FT by BRYANT,YORISHA",3,free throw,good,birmingham-southern,yorisha bryant,1,212
288,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,288,03:32,"MISS FT by BRYANT,YORISHA",,,,,,,"MISS FT by BRYANT,YORISHA",3,free throw,missed,birmingham-southern,yorisha bryant,,212
289,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,289,--,"REBOUND OFF by HOLMES,JAMEICE",,,,,,,"REBOUND OFF by HOLMES,JAMEICE",3,offensive rebound,,birmingham-southern,jameice holmes,,
290,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,290,03:17,"GOOD 3PTR by MCGOWAN,CHRISTIAN",43 (+15),,28,,BSC 43-28 (-15),,"GOOD 3PTR by MCGOWAN,CHRISTIAN",3,three pointer,good,birmingham-southern,christian mcgowan,3,197
291,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,291,--,"ASSIST  by HOLMES,JAMEICE",,,,,,,"ASSIST  by HOLMES,JAMEICE",3,assist,,birmingham-southern,jameice holmes,,
292,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,292,03:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,190
293,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,293,03:10,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,190
294,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,294,03:10,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",3,subbing out,,Centre,michele judy,,190
295,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,295,02:43,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",3,turnover,,Centre,paige kellam,,163
296,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,296,02:42,"STEAL  by KNOWLES,HALLE",,,,,,,"STEAL  by KNOWLES,HALLE",3,steal,,birmingham-southern,,,162
297,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,297,02:32,"GOOD LAYUP by BRYANT,YORISHA(in the paint)",45 (+17),,28,,BSC 45-28 (-17),,"GOOD LAYUP by BRYANT,YORISHA(in the paint)",3,layup,good,birmingham-southern,yorisha bryant,2,152
298,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,298,--,"ASSIST  by HOLMES,JAMEICE",,,,,,,"ASSIST  by HOLMES,JAMEICE",3,assist,,birmingham-southern,jameice holmes,,
299,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,299,02:16,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",3,layup,missed,Centre,alexis guy,,136
300,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,300,--,"REBOUND DEF by HOLMES,JAMEICE",,,,,,,"REBOUND DEF by HOLMES,JAMEICE",3,defensive rebound,,birmingham-southern,jameice holmes,,
301,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,301,02:00,"GOOD LAYUP by BRYANT,YORISHA(in the paint)",47 (+19),,28,,BSC 47-28 (-19),,"GOOD LAYUP by BRYANT,YORISHA(in the paint)",3,layup,good,birmingham-southern,yorisha bryant,2,120
302,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,302,--,"ASSIST  by KNOWLES,HALLE",,,,,,,"ASSIST  by KNOWLES,HALLE",3,assist,,birmingham-southern,halle knowles,,
303,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,303,01:34,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,94
304,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,304,--,,,,,"REBOUND OFF by RICE,MADISON",,,"REBOUND OFF by RICE,MADISON",3,offensive rebound,,Centre,madison rice,,
305,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,305,01:28,,47 (+17),,30,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",CENTRE-W 47-30 (-17),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",3,layup,good,Centre,paige kellam,2,88
306,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,306,--,,,,,"ASSIST  by RICE,MADISON",,,"ASSIST  by RICE,MADISON",3,assist,,Centre,madison rice,,
