,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,CALVINW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
393,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,393,07:02,"TURNOVER  by STOUGH,MARY",,,,,,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,422
394,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,394,06:45,,,,,"MISS LAYUP by VERKAIK,CARISSA",,,"MISS LAYUP by VERKAIK,CARISSA",2,layup,missed,calvin,carissa verkaik,,405
395,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,395,--,"REBOUND DEF by STOUGH,MARY",,,,,,,"REBOUND DEF by STOUGH,MARY",2,defensive rebound,,Centre,mary stough,,
396,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,396,06:31,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,391
397,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,397,--,,,,,"REBOUND DEF by IRWIN,KELSEY",,,"REBOUND DEF by IRWIN,KELSEY",2,defensive rebound,,calvin,kelsey irwin,,
398,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,398,06:21,,39,,61 (+22),"GOOD 3PTR by VERKAIK,CARISSA",CALVINW 39-61 (-22),,"GOOD 3PTR by VERKAIK,CARISSA",2,three pointer,good,calvin,carissa verkaik,3,381
399,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,399,--,,,,,"ASSIST  by TRIPP,KIRSTIN",,,"ASSIST  by TRIPP,KIRSTIN",2,assist,,calvin,kirstin tripp,,
400,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,400,06:01,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,361
401,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,401,06:01,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,361
402,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,402,06:01,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,361
403,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,403,06:01,"SUB OUT by WINSTEAD,MARY",,,,,,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,361
404,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,404,06:01,"SUB OUT by MOORE,HILLARY",,,,,,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,361
405,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,405,06:01,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,361
406,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,406,06:01,,,,,"SUB IN by VANDERWOUDE,ABBY",,,"SUB IN by VANDERWOUDE,ABBY",2,subbing in,,calvin,abby vanderwoude,,361
407,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,407,06:01,,,,,"SUB IN by WOLFFIS,ALLY",,,"SUB IN by WOLFFIS,ALLY",2,subbing in,,calvin,ally wolffis,,361
408,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,408,06:01,,,,,"SUB OUT by VERKAIK,CARISSA",,,"SUB OUT by VERKAIK,CARISSA",2,subbing out,,calvin,carissa verkaik,,361
409,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,409,06:01,,,,,"SUB OUT by DEKUIPER,MARIA",,,"SUB OUT by DEKUIPER,MARIA",2,subbing out,,calvin,maria dekuiper,,361
410,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,410,05:54,,,,,"FOUL  by MARSH,LOGAN",,,"FOUL  by MARSH,LOGAN",2,foul,,calvin,logan marsh,,354
411,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,411,05:54,"MISS FT by BENHAM,CHELSEA",,,,,,,"MISS FT by BENHAM,CHELSEA",2,free throw,missed,Centre,chelsea benham,,354
412,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,412,--,,,,,"REBOUND DEF by WOLFFIS,ALLY",,,"REBOUND DEF by WOLFFIS,ALLY",2,defensive rebound,,calvin,ally wolffis,,
413,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,413,05:43,,,,,"MISS 3PTR by TRIPP,KIRSTIN",,,"MISS 3PTR by TRIPP,KIRSTIN",2,three pointer,missed,calvin,kirstin tripp,,343
414,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,414,--,,,,,"REBOUND OFF by WOLFFIS,ALLY",,,"REBOUND OFF by WOLFFIS,ALLY",2,offensive rebound,,calvin,ally wolffis,,
415,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,415,05:38,,,,,"MISS LAYUP by WOLFFIS,ALLY",,,"MISS LAYUP by WOLFFIS,ALLY",2,layup,missed,calvin,ally wolffis,,338
416,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,416,--,,,,,"REBOUND OFF by WOLFFIS,ALLY",,,"REBOUND OFF by WOLFFIS,ALLY",2,offensive rebound,,calvin,ally wolffis,,
417,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,417,05:35,,,,,"MISS JUMPER by VANDERWOUDE,ABBY",,,"MISS JUMPER by VANDERWOUDE,ABBY",2,jumper,missed,calvin,abby vanderwoude,,335
418,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,418,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
419,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,419,05:20,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,320
420,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,420,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
421,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,421,05:15,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,315
422,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,422,--,,,,,"REBOUND DEF by WOLFFIS,ALLY",,,"REBOUND DEF by WOLFFIS,ALLY",2,defensive rebound,,calvin,ally wolffis,,
423,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,423,05:08,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,308
424,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,424,04:56,,,,,"MISS LAYUP by TRIPP,KIRSTIN",,,"MISS LAYUP by TRIPP,KIRSTIN",2,layup,missed,calvin,kirstin tripp,,296
425,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,425,--,,,,,"REBOUND OFF by WOLFFIS,ALLY",,,"REBOUND OFF by WOLFFIS,ALLY",2,offensive rebound,,calvin,ally wolffis,,
426,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,426,04:54,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,294
427,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,427,04:54,,39,,62 (+23),"GOOD FT by WOLFFIS,ALLY",CALVINW 39-62 (-23),,"GOOD FT by WOLFFIS,ALLY",2,free throw,good,calvin,ally wolffis,1,294
428,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,428,04:54,,39,,63 (+24),"GOOD FT by WOLFFIS,ALLY",CALVINW 39-63 (-24),,"GOOD FT by WOLFFIS,ALLY",2,free throw,good,calvin,ally wolffis,1,294
429,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,429,04:54,,,,,"SUB IN by SPRINGER,ABBY",,,"SUB IN by SPRINGER,ABBY",2,subbing in,,calvin,abby springer,,294
430,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,430,04:54,,,,,"SUB IN by ACRE,HANNAH",,,"SUB IN by ACRE,HANNAH",2,subbing in,,calvin,hannah acre,,294
431,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,431,04:54,,,,,"SUB OUT by TRIPP,KIRSTIN",,,"SUB OUT by TRIPP,KIRSTIN",2,subbing out,,calvin,kirstin tripp,,294
432,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,432,04:54,,,,,"SUB OUT by WOLFFIS,ALLY",,,"SUB OUT by WOLFFIS,ALLY",2,subbing out,,calvin,ally wolffis,,294
433,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,433,04:42,"GOOD 3PTR by WINSTEAD,BRIDGET",42,,63 (+21),,CENTRE_W 42-63 (-21),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,282
434,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,434,--,"ASSIST  by BENHAM,CHELSEA",,,,,,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
435,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,435,04:34,,,,,"TURNOVER  by SPRINGER,ABBY",,,"TURNOVER  by SPRINGER,ABBY",2,turnover,,calvin,abby springer,,274
436,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,436,04:34,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,274
437,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,437,04:34,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,274
438,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,438,04:19,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,259
439,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,439,--,,,,,"REBOUND DEF by MARSH,LOGAN",,,"REBOUND DEF by MARSH,LOGAN",2,defensive rebound,,calvin,logan marsh,,
440,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,440,04:12,,,,,"TURNOVER  by MARSH,LOGAN",,,"TURNOVER  by MARSH,LOGAN",2,turnover,,calvin,logan marsh,,252
441,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,441,04:11,"STEAL  by HARTLAGE,MAGGIE",,,,,,,"STEAL  by HARTLAGE,MAGGIE",2,steal,,Centre,,,251
442,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,442,04:08,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,248
443,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,443,04:08,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,248
444,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,444,04:08,"SUB IN by WINSTEAD,MARY",,,,,,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,248
445,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,445,04:08,"SUB OUT by WINSTEAD,BRIDGET",,,,,,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,248
446,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,446,04:08,,,,,"SUB IN by VERKAIK,KALLY",,,"SUB IN by VERKAIK,KALLY",2,subbing in,,calvin,kally verkaik,,248
447,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,447,04:08,,,,,"SUB IN by ENGELHARD,KAYLA",,,"SUB IN by ENGELHARD,KAYLA",2,subbing in,,calvin,kayla engelhard,,248
448,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,448,04:08,,,,,"SUB OUT by MARSH,LOGAN",,,"SUB OUT by MARSH,LOGAN",2,subbing out,,calvin,logan marsh,,248
449,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,449,04:08,,,,,"SUB OUT by IRWIN,KELSEY",,,"SUB OUT by IRWIN,KELSEY",2,subbing out,,calvin,kelsey irwin,,248
450,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,450,03:55,,42,,65 (+23),"GOOD JUMPER by SPRINGER,ABBY",CALVINW 42-65 (-23),,"GOOD JUMPER by SPRINGER,ABBY",2,jumper,good,calvin,abby springer,2,235
451,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,451,--,,,,,"ASSIST  by VERKAIK,KALLY",,,"ASSIST  by VERKAIK,KALLY",2,assist,,calvin,kally verkaik,,
452,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,452,03:31,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,211
453,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,453,--,,,,,"REBOUND DEF by ENGELHARD,KAYLA",,,"REBOUND DEF by ENGELHARD,KAYLA",2,defensive rebound,,calvin,kayla engelhard,,
454,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,454,03:22,,42,,68 (+26),"GOOD 3PTR by SPRINGER,ABBY",CALVINW 42-68 (-26),,"GOOD 3PTR by SPRINGER,ABBY",2,three pointer,good,calvin,abby springer,3,202
455,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,455,--,,,,,"ASSIST  by ENGELHARD,KAYLA",,,"ASSIST  by ENGELHARD,KAYLA",2,assist,,calvin,kayla engelhard,,
456,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,456,03:14,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,194
457,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,457,03:14,"SUB IN by MIRE,JENNA",,,,,,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,194
458,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,458,03:14,"SUB IN by WINSTEAD,BRIDGET",,,,,,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,194
459,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,459,03:14,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,194
460,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,460,03:14,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,194
461,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,461,03:14,,,,,"SUB IN by DEKUIPER,MARIA",,,"SUB IN by DEKUIPER,MARIA",2,subbing in,,calvin,maria dekuiper,,194
462,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,462,03:14,,,,,"SUB IN by MARSH,LOGAN",,,"SUB IN by MARSH,LOGAN",2,subbing in,,calvin,logan marsh,,194
463,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,463,03:14,,,,,"SUB OUT by VANDERWOUDE,ABBY",,,"SUB OUT by VANDERWOUDE,ABBY",2,subbing out,,calvin,abby vanderwoude,,194
464,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,464,03:14,,,,,"SUB OUT by ENGELHARD,KAYLA",,,"SUB OUT by ENGELHARD,KAYLA",2,subbing out,,calvin,kayla engelhard,,194
465,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,465,03:03,"GOOD LAYUP by MIRE,JENNA(in the paint)",44,,68 (+24),,CENTRE_W 44-68 (-24),,"GOOD LAYUP by MIRE,JENNA(in the paint)",2,layup,good,Centre,jenna mire,2,183
466,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,466,02:44,,,,,"TURNOVER  by MARSH,LOGAN",,,"TURNOVER  by MARSH,LOGAN",2,turnover,,calvin,logan marsh,,164
467,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,467,02:44,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,164
468,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,468,02:44,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,164
469,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,469,02:28,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,148
470,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,470,--,,,,,"REBOUND DEF by ACRE,HANNAH",,,"REBOUND DEF by ACRE,HANNAH",2,defensive rebound,,calvin,hannah acre,,
471,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,471,02:13,,44,,70 (+26),"GOOD LAYUP by DEKUIPER,MARIA(in the paint)",CALVINW 44-70 (-26),,"GOOD LAYUP by DEKUIPER,MARIA(in the paint)",2,layup,good,calvin,maria dekuiper,2,133
472,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,472,--,,,,,"ASSIST  by ACRE,HANNAH",,,"ASSIST  by ACRE,HANNAH",2,assist,,calvin,hannah acre,,
