,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,AC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
289,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,289,--,"ASSIST  by STOUGH,MARY",,,,,,,"ASSIST  by STOUGH,MARY",2,assist,,Centre,mary stough,,
290,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,290,12:57,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,777
291,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,291,12:50,,,,,"MISS 3PTR by DOWNS,DORIAN",,,"MISS 3PTR by DOWNS,DORIAN",2,three pointer,missed,asbury (ky.),dorian downs,,770
292,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,292,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
293,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,293,12:30,,,,,"FOUL  by RINEHART,KELLI",,,"FOUL  by RINEHART,KELLI",2,foul,,asbury (ky.),kelli rinehart,,750
294,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,294,12:30,,,,,"SUB IN by BURR,SAM",,,"SUB IN by BURR,SAM",2,subbing in,,asbury (ky.),sam burr,,750
295,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,295,12:30,,,,,"SUB IN by FLETCHER,CATIE",,,"SUB IN by FLETCHER,CATIE",2,subbing in,,asbury (ky.),catie fletcher,,750
296,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,296,12:30,,,,,"SUB IN by CARROLL,LAURA",,,"SUB IN by CARROLL,LAURA",2,subbing in,,asbury (ky.),laura carroll,,750
297,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,297,12:30,,,,,"SUB OUT by BARBEE,TRENIA",,,"SUB OUT by BARBEE,TRENIA",2,subbing out,,asbury (ky.),trenia barbee,,750
298,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,298,12:30,,,,,"SUB OUT by DOWNS,DORIAN",,,"SUB OUT by DOWNS,DORIAN",2,subbing out,,asbury (ky.),dorian downs,,750
299,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,299,12:30,,,,,"SUB OUT by EDMONDS,TJ",,,"SUB OUT by EDMONDS,TJ",2,subbing out,,asbury (ky.),tj edmonds,,750
300,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,300,12:27,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,747
301,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,301,12:27,,,,,"STEAL  by RINEHART,KELLI",,,"STEAL  by RINEHART,KELLI",2,steal,,asbury (ky.),,,747
302,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,302,12:19,"FOUL  by MOORE,HILLARY",,,,,,,"FOUL  by MOORE,HILLARY",2,foul,,Centre,hillary moore,,739
303,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,303,12:12,,,,,"MISS JUMPER by CARROLL,LAURA",,,"MISS JUMPER by CARROLL,LAURA",2,jumper,missed,asbury (ky.),laura carroll,,732
304,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,304,--,"REBOUND DEF by WINSTEAD,MARY",,,,,,,"REBOUND DEF by WINSTEAD,MARY",2,defensive rebound,,Centre,mary winstead,,
305,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,305,11:49,"MISS JUMPER by WINSTEAD,MARY",,,,,,,"MISS JUMPER by WINSTEAD,MARY",2,jumper,missed,Centre,mary winstead,,709
306,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,306,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
307,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,307,11:48,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,708
308,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,308,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
309,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,309,11:28,,53,,57 (+4),"GOOD JUMPER by CARROLL,LAURA",AC 53-57 (-4),,"GOOD JUMPER by CARROLL,LAURA",2,jumper,good,asbury (ky.),laura carroll,2,688
310,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,310,11:04,,,,,"FOUL  by BURR,SAM",,,"FOUL  by BURR,SAM",2,foul,,asbury (ky.),sam burr,,664
311,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,311,11:04,"SUB IN by WINSTEAD,BRIDGET",,,,,,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,664
312,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,312,11:04,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,664
313,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,313,11:04,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,664
314,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,314,11:04,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,664
315,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,315,11:00,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,660
316,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,316,--,,,,,"REBOUND DEF by WOOD,ANNISSIA",,,"REBOUND DEF by WOOD,ANNISSIA",2,defensive rebound,,asbury (ky.),annissia wood,,
317,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,317,10:50,,,,,"MISS 3PTR by BURR,SAM",,,"MISS 3PTR by BURR,SAM",2,three pointer,missed,asbury (ky.),sam burr,,650
318,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,318,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
319,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,319,10:49,,,,,"FOUL  by FLETCHER,CATIE",,,"FOUL  by FLETCHER,CATIE",2,foul,,asbury (ky.),catie fletcher,,649
320,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,320,10:49,"GOOD FT by WINSTEAD,BRIDGET",54,,57 (+3),,CENTRE_W 54-57 (-3),,"GOOD FT by WINSTEAD,BRIDGET",2,free throw,good,Centre,bridget winstead,1,649
321,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,321,10:49,"GOOD FT by WINSTEAD,BRIDGET",55,,57 (+2),,CENTRE_W 55-57 (-2),,"GOOD FT by WINSTEAD,BRIDGET",2,free throw,good,Centre,bridget winstead,1,649
322,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,322,10:49,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,649
323,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,323,10:49,"SUB OUT by MOORE,HILLARY",,,,,,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,649
324,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,324,10:36,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,636
325,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,325,10:36,,,,,"SUB IN by BARBEE,TRENIA",,,"SUB IN by BARBEE,TRENIA",2,subbing in,,asbury (ky.),trenia barbee,,636
326,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,326,10:36,,,,,"SUB IN by GRIFFITH,LAKIN",,,"SUB IN by GRIFFITH,LAKIN",2,subbing in,,asbury (ky.),lakin griffith,,636
327,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,327,10:36,,,,,"SUB OUT by RINEHART,KELLI",,,"SUB OUT by RINEHART,KELLI",2,subbing out,,asbury (ky.),kelli rinehart,,636
328,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,328,10:36,,,,,"SUB OUT by FLETCHER,CATIE",,,"SUB OUT by FLETCHER,CATIE",2,subbing out,,asbury (ky.),catie fletcher,,636
329,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,329,10:27,"FOUL  by WINSTEAD,BRIDGET",,,,,,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,627
330,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,330,10:13,,,,,"MISS JUMPER by CARROLL,LAURA",,,"MISS JUMPER by CARROLL,LAURA",2,jumper,missed,asbury (ky.),laura carroll,,613
331,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,331,--,,,,,"REBOUND OFF by GRIFFITH,LAKIN",,,"REBOUND OFF by GRIFFITH,LAKIN",2,offensive rebound,,asbury (ky.),lakin griffith,,
332,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,332,10:07,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,607
333,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,333,10:07,,55,,58 (+3),"GOOD FT by GRIFFITH,LAKIN",AC 55-58 (-3),,"GOOD FT by GRIFFITH,LAKIN",2,free throw,good,asbury (ky.),lakin griffith,1,607
334,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,334,10:07,,55,,59 (+4),"GOOD FT by GRIFFITH,LAKIN",AC 55-59 (-4),,"GOOD FT by GRIFFITH,LAKIN",2,free throw,good,asbury (ky.),lakin griffith,1,607
335,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,335,10:07,,,,,"SUB IN by GORBY,KYLEE",,,"SUB IN by GORBY,KYLEE",2,subbing in,,asbury (ky.),kylee gorby,,607
336,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,336,10:07,,,,,"SUB OUT by CARROLL,LAURA",,,"SUB OUT by CARROLL,LAURA",2,subbing out,,asbury (ky.),laura carroll,,607
337,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,337,10:03,"TURNOVER  by GUY,ALANNA",,,,,,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,603
338,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,338,10:03,,,,,"STEAL  by GORBY,KYLEE",,,"STEAL  by GORBY,KYLEE",2,steal,,asbury (ky.),,,603
339,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,339,09:46,,,,,"MISS 3PTR by BARBEE,TRENIA",,,"MISS 3PTR by BARBEE,TRENIA",2,three pointer,missed,asbury (ky.),trenia barbee,,586
340,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,340,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
341,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,341,09:45,,,,,"FOUL  by BURR,SAM",,,"FOUL  by BURR,SAM",2,foul,,asbury (ky.),sam burr,,585
342,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,342,09:45,"GOOD FT by BENHAM,CHELSEA",56,,59 (+3),,CENTRE_W 56-59 (-3),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,585
343,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,343,09:45,"MISS FT by BENHAM,CHELSEA",,,,,,,"MISS FT by BENHAM,CHELSEA",2,free throw,missed,Centre,chelsea benham,,585
344,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,344,--,,,,,"REBOUND DEF by BURR,SAM",,,"REBOUND DEF by BURR,SAM",2,defensive rebound,,asbury (ky.),sam burr,,
345,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,345,09:45,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,585
346,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,346,09:45,"SUB OUT by WINSTEAD,MARY",,,,,,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,585
347,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,347,09:23,,,,,"TURNOVER  by WOOD,ANNISSIA",,,"TURNOVER  by WOOD,ANNISSIA",2,turnover,,asbury (ky.),annissia wood,,563
348,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,348,09:23,,,,,"SUB IN by DOWNS,DORIAN",,,"SUB IN by DOWNS,DORIAN",2,subbing in,,asbury (ky.),dorian downs,,563
349,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,349,09:23,,,,,"SUB IN by CARROLL,LAURA",,,"SUB IN by CARROLL,LAURA",2,subbing in,,asbury (ky.),laura carroll,,563
350,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,350,09:23,,,,,"SUB OUT by BURR,SAM",,,"SUB OUT by BURR,SAM",2,subbing out,,asbury (ky.),sam burr,,563
351,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,351,09:23,,,,,"SUB OUT by GORBY,KYLEE",,,"SUB OUT by GORBY,KYLEE",2,subbing out,,asbury (ky.),kylee gorby,,563
352,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,352,08:56,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,536
353,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,353,--,"REBOUND OFF by STOUGH,MARY",,,,,,,"REBOUND OFF by STOUGH,MARY",2,offensive rebound,,Centre,mary stough,,
354,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,354,08:53,,,,,"FOUL  by DOWNS,DORIAN",,,"FOUL  by DOWNS,DORIAN",2,foul,,asbury (ky.),dorian downs,,533
355,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,355,08:53,"MISS FT by STOUGH,MARY",,,,,,,"MISS FT by STOUGH,MARY",2,free throw,missed,Centre,mary stough,,533
356,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,356,--,,,,,"REBOUND DEF by GRIFFITH,LAKIN",,,"REBOUND DEF by GRIFFITH,LAKIN",2,defensive rebound,,asbury (ky.),lakin griffith,,
357,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,357,08:42,,56,,62 (+6),"GOOD 3PTR by GRIFFITH,LAKIN",AC 56-62 (-6),,"GOOD 3PTR by GRIFFITH,LAKIN",2,three pointer,good,asbury (ky.),lakin griffith,3,522
358,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,358,--,,,,,"ASSIST  by WOOD,ANNISSIA",,,"ASSIST  by WOOD,ANNISSIA",2,assist,,asbury (ky.),annissia wood,,
359,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,359,08:27,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,507
360,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,360,08:27,,,,,"STEAL  by GRIFFITH,LAKIN",,,"STEAL  by GRIFFITH,LAKIN",2,steal,,asbury (ky.),,,507
361,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,361,08:20,,,,,"MISS 3PTR by DOWNS,DORIAN",,,"MISS 3PTR by DOWNS,DORIAN",2,three pointer,missed,asbury (ky.),dorian downs,,500
362,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,362,--,"REBOUND DEF by WINSTEAD,BRIDGET",,,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
363,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,363,08:02,"TURNOVER  by BENHAM,CHELSEA",,,,,,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,482
