,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,CAPW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
316,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,316,14:29,,37,,48 (+11),"GOOD FT by SHEETS,SHELBY",CAPW 37-48 (-11),,"GOOD FT by SHEETS,SHELBY",2,free throw,good,capital,shelby sheets,1,869
317,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,317,14:29,,37,,49 (+12),"GOOD FT by SHEETS,SHELBY",CAPW 37-49 (-12),,"GOOD FT by SHEETS,SHELBY",2,free throw,good,capital,shelby sheets,1,869
318,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,318,14:29,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,869
319,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,319,14:29,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,869
320,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,320,14:05,"MISS LAYUP by BENHAM,CHELSEA",,,,,,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,845
321,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,321,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
322,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,322,14:03,"MISS LAYUP by BENHAM,CHELSEA",,,,,,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,843
323,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,323,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
324,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,324,14:01,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,841
325,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,325,14:01,,,,,"SUB IN by REISINGER,KRISTIN",,,"SUB IN by REISINGER,KRISTIN",2,subbing in,,capital,kristin reisinger,,841
326,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,326,14:01,,,,,"SUB OUT by TIMMERMAN,STACY",,,"SUB OUT by TIMMERMAN,STACY",2,subbing out,,capital,stacy timmerman,,841
327,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,327,13:40,,,,,"MISS JUMPER by GEROSKI,COOKIE",,,"MISS JUMPER by GEROSKI,COOKIE",2,jumper,missed,capital,cookie geroski,,820
328,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,328,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
329,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,329,13:35,,,,,"SUB IN by WILL,REBEKAH",,,"SUB IN by WILL,REBEKAH",2,subbing in,,capital,rebekah will,,815
330,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,330,13:35,,,,,"SUB OUT by GEROSKI,COOKIE",,,"SUB OUT by GEROSKI,COOKIE",2,subbing out,,capital,cookie geroski,,815
331,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,331,13:20,"TURNOVER  by STOUGH,MARY",,,,,,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,800
332,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,332,13:20,,,,,"SUB IN by SIGMAN,SHELBY",,,"SUB IN by SIGMAN,SHELBY",2,subbing in,,capital,shelby sigman,,800
333,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,333,13:20,,,,,"SUB OUT by SHEETS,SHELBY",,,"SUB OUT by SHEETS,SHELBY",2,subbing out,,capital,shelby sheets,,800
334,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,334,12:58,,,,,"MISS LAYUP by WILL,REBEKAH",,,"MISS LAYUP by WILL,REBEKAH",2,layup,missed,capital,rebekah will,,778
335,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,335,--,,,,,"REBOUND OFF by WILL,REBEKAH",,,"REBOUND OFF by WILL,REBEKAH",2,offensive rebound,,capital,rebekah will,,
336,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,336,12:54,,,,,"MISS 3PTR by GAGE,SIMONNE",,,"MISS 3PTR by GAGE,SIMONNE",2,three pointer,missed,capital,simonne gage,,774
337,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,337,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
338,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,338,12:36,,,,,"FOUL  by THOMPSON,KRISTEN",,,"FOUL  by THOMPSON,KRISTEN",2,foul,,capital,kristen thompson,,756
339,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,339,12:36,,,,,"SUB IN by MALDONADO,ERIN",,,"SUB IN by MALDONADO,ERIN",2,subbing in,,capital,erin maldonado,,756
340,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,340,12:36,,,,,"SUB IN by CATON,JAMIE",,,"SUB IN by CATON,JAMIE",2,subbing in,,capital,jamie caton,,756
341,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,341,12:36,,,,,"SUB IN by PRENGER,CASSIE",,,"SUB IN by PRENGER,CASSIE",2,subbing in,,capital,cassie prenger,,756
342,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,342,12:36,,,,,"SUB OUT by REISINGER,KRISTIN",,,"SUB OUT by REISINGER,KRISTIN",2,subbing out,,capital,kristin reisinger,,756
343,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,343,12:36,,,,,"SUB OUT by GAGE,SIMONNE",,,"SUB OUT by GAGE,SIMONNE",2,subbing out,,capital,simonne gage,,756
344,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,344,12:31,"GOOD JUMPER by BENHAM,CHELSEA",39,,49 (+10),,CENTRE_W 39-49 (-10),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,751
345,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,345,12:08,"FOUL  by WINSTEAD,BRIDGET",,,,,,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,728
346,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,346,12:08,,39,,50 (+11),"GOOD FT by SIGMAN,SHELBY",CAPW 39-50 (-11),,"GOOD FT by SIGMAN,SHELBY",2,free throw,good,capital,shelby sigman,1,728
347,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,347,12:08,,39,,51 (+12),"GOOD FT by SIGMAN,SHELBY",CAPW 39-51 (-12),,"GOOD FT by SIGMAN,SHELBY",2,free throw,good,capital,shelby sigman,1,728
348,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,348,12:08,,,,,"SUB IN by TIMMERMAN,STACY",,,"SUB IN by TIMMERMAN,STACY",2,subbing in,,capital,stacy timmerman,,728
349,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,349,12:08,,,,,"SUB IN by GAGE,SIMONNE",,,"SUB IN by GAGE,SIMONNE",2,subbing in,,capital,simonne gage,,728
350,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,350,12:08,,,,,"SUB IN by GEROSKI,COOKIE",,,"SUB IN by GEROSKI,COOKIE",2,subbing in,,capital,cookie geroski,,728
351,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,351,12:08,,,,,"SUB IN by REISINGER,KRISTIN",,,"SUB IN by REISINGER,KRISTIN",2,subbing in,,capital,kristin reisinger,,728
352,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,352,12:08,,,,,"SUB OUT by MALDONADO,ERIN",,,"SUB OUT by MALDONADO,ERIN",2,subbing out,,capital,erin maldonado,,728
353,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,353,12:08,,,,,"SUB OUT by THOMPSON,KRISTEN",,,"SUB OUT by THOMPSON,KRISTEN",2,subbing out,,capital,kristen thompson,,728
354,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,354,12:08,,,,,"SUB OUT by CATON,JAMIE",,,"SUB OUT by CATON,JAMIE",2,subbing out,,capital,jamie caton,,728
355,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,355,12:08,,,,,"SUB OUT by PRENGER,CASSIE",,,"SUB OUT by PRENGER,CASSIE",2,subbing out,,capital,cassie prenger,,728
356,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,356,11:43,"MISS JUMPER by MIRE,JENNA",,,,,,,"MISS JUMPER by MIRE,JENNA",2,jumper,missed,Centre,jenna mire,,703
357,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,357,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
358,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,358,11:06,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,666
359,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,359,--,,,,,"REBOUND DEF by TIMMERMAN,STACY",,,"REBOUND DEF by TIMMERMAN,STACY",2,defensive rebound,,capital,stacy timmerman,,
360,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,360,11:06,,,,,"MISS 3PTR by WILL,REBEKAH",,,"MISS 3PTR by WILL,REBEKAH",2,three pointer,missed,capital,rebekah will,,666
361,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,361,--,,,,,"REBOUND OFF by GEROSKI,COOKIE",,,"REBOUND OFF by GEROSKI,COOKIE",2,offensive rebound,,capital,cookie geroski,,
362,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,362,11:05,"FOUL  by WINSTEAD,BRIDGET",,,,,,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,665
363,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,363,10:56,"SUB IN by MIRE,JENNA",,,,,,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,656
364,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,364,10:56,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,656
365,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,365,10:56,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,656
366,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,366,10:56,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,656
367,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,367,10:56,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,656
368,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,368,10:56,"SUB OUT by WINSTEAD,MARY",,,,,,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,656
369,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,369,10:50,,39,,54 (+15),"GOOD 3PTR by SIGMAN,SHELBY",CAPW 39-54 (-15),,"GOOD 3PTR by SIGMAN,SHELBY",2,three pointer,good,capital,shelby sigman,3,650
370,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,370,--,,,,,"ASSIST  by WILL,REBEKAH",,,"ASSIST  by WILL,REBEKAH",2,assist,,capital,rebekah will,,
371,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,371,10:27,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",41,,54 (+13),,CENTRE_W 41-54 (-13),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,627
372,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,372,10:25,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,625
373,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,373,10:25,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,625
374,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,374,10:25,,,,,"SUB OUT by WILL,REBEKAH",,,"SUB OUT by WILL,REBEKAH",2,subbing out,,capital,rebekah will,,625
375,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,375,10:08,,41,,56 (+15),"GOOD LAYUP by CATON,JAMIE(in the paint)",CAPW 41-56 (-15),,"GOOD LAYUP by CATON,JAMIE(in the paint)",2,layup,good,capital,jamie caton,2,608
376,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,376,--,,,,,"ASSIST  by GAGE,SIMONNE",,,"ASSIST  by GAGE,SIMONNE",2,assist,,capital,simonne gage,,
377,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,377,09:51,"GOOD LAYUP by MIRE,JENNA(in the paint)",43,,56 (+13),,CENTRE_W 43-56 (-13),,"GOOD LAYUP by MIRE,JENNA(in the paint)",2,layup,good,Centre,jenna mire,2,591
378,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,378,09:33,"FOUL  by STOUGH,MARY",,,,,,,"FOUL  by STOUGH,MARY",2,foul,,Centre,mary stough,,573
379,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,379,09:32,,43,,58 (+15),"GOOD JUMPER by GAGE,SIMONNE",CAPW 43-58 (-15),,"GOOD JUMPER by GAGE,SIMONNE",2,jumper,good,capital,simonne gage,2,572
380,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,380,--,,,,,"ASSIST  by SIGMAN,SHELBY",,,"ASSIST  by SIGMAN,SHELBY",2,assist,,capital,shelby sigman,,
381,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,381,09:21,"GOOD LAYUP by MOORE,HILLARY(fastbreak)(in the paint)",45,,58 (+13),,CENTRE_W 45-58 (-13),,"GOOD LAYUP by MOORE,HILLARY(fastbreak)(in the paint)",2,layup,good,Centre,hillary(fastbreak) moore,2,561
382,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,382,--,"ASSIST  by BAECHLE,PAIGE",,,,,,,"ASSIST  by BAECHLE,PAIGE",2,assist,,Centre,paige baechle,,
383,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,383,08:56,,45,,60 (+15),"GOOD LAYUP by SIGMAN,SHELBY(in the paint)",CAPW 45-60 (-15),,"GOOD LAYUP by SIGMAN,SHELBY(in the paint)",2,layup,good,capital,shelby sigman,2,536
384,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,384,--,,,,,"ASSIST  by TIMMERMAN,STACY",,,"ASSIST  by TIMMERMAN,STACY",2,assist,,capital,stacy timmerman,,
385,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,385,08:37,"TURNOVER  by STOUGH,MARY",,,,,,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,517
386,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,386,08:33,,,,,"STEAL  by GAGE,SIMONNE",,,"STEAL  by GAGE,SIMONNE",2,steal,,capital,,,513
387,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,387,08:31,,,,,"MISS LAYUP by GAGE,SIMONNE",,,"MISS LAYUP by GAGE,SIMONNE",2,layup,missed,capital,simonne gage,,511
388,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,388,--,,,,,"REBOUND OFF by GAGE,SIMONNE",,,"REBOUND OFF by GAGE,SIMONNE",2,offensive rebound,,capital,simonne gage,,
389,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,389,08:28,,45,,62 (+17),"GOOD LAYUP by GAGE,SIMONNE(in the paint)",CAPW 45-62 (-17),,"GOOD LAYUP by GAGE,SIMONNE(in the paint)",2,layup,good,capital,simonne gage,2,508
390,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,390,08:28,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,508
391,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,391,08:28,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,508
392,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,392,08:28,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,508
393,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,393,08:28,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,508
394,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,394,08:28,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,508
395,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,395,08:28,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,508
396,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,396,08:28,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,508
397,4,capital,Centre,Capital,54-72,54,72,"28, 26, 54","34, 38, 72",28,26,54,34,38,72,1-3,3-1,11/23/12,Lose,206,No Location Recorded,5 p.m.,A,397,08:28,,,,,"SUB IN by NAPOLITANO,NINA",,,"SUB IN by NAPOLITANO,NINA",2,subbing in,,capital,nina napolitano,,508
