,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HANOVER,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
367,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,367,13:37,"MISS 3PTR by MORSE,NATALIE",,,,,,,"MISS 3PTR by MORSE,NATALIE",2,three pointer,missed,hanover,natalie morse,,817
368,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,368,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
369,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,369,13:12,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,792
370,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,370,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
371,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,371,13:06,,43,,64 (+21),"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE_W 43-64 (+21),,"GOOD 3PTR by HARTLAGE,MAGGIE",2,three pointer,good,Centre,maggie hartlage,3,786
372,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,372,--,,,,,"ASSIST  by WINSTEAD,BRIDGET",,,"ASSIST  by WINSTEAD,BRIDGET",2,assist,,Centre,bridget winstead,,
373,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,373,12:58,"TURNOVER  by MALLOY,ASHLEY",,,,,,,"TURNOVER  by MALLOY,ASHLEY",2,turnover,,hanover,ashley malloy,,778
374,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,374,12:56,,,,,"STEAL  by HARTLAGE,MAGGIE",,,"STEAL  by HARTLAGE,MAGGIE",2,steal,,Centre,,,776
375,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,375,12:47,,,,,"TURNOVER  by MIRE,JENNA",,,"TURNOVER  by MIRE,JENNA",2,turnover,,Centre,jenna mire,,767
376,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,376,12:46,"STEAL  by MALLOY,ASHLEY",,,,,,,"STEAL  by MALLOY,ASHLEY",2,steal,,hanover,,,766
377,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,377,12:43,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,763
378,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,378,12:43,"MISS FT by WEDDLE,ELYSE",,,,,,,"MISS FT by WEDDLE,ELYSE",2,free throw,missed,hanover,elyse weddle,,763
379,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,379,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
380,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,380,12:43,"GOOD FT by WEDDLE,ELYSE",44,,64 (+20),,HANOVER 44-64 (+20),,"GOOD FT by WEDDLE,ELYSE",2,free throw,good,hanover,elyse weddle,1,763
381,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,381,12:43,"SUB IN by BISCHOFF,CAITLIN",,,,,,,"SUB IN by BISCHOFF,CAITLIN",2,subbing in,,hanover,caitlin bischoff,,763
382,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,382,12:43,"SUB OUT by HOPKINS,ALICIA",,,,,,,"SUB OUT by HOPKINS,ALICIA",2,subbing out,,hanover,alicia hopkins,,763
383,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,383,12:43,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,763
384,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,384,12:43,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,763
385,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,385,12:16,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,736
386,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,386,--,"REBOUND DEF by PAHREN,STEPHANIE",,,,,,,"REBOUND DEF by PAHREN,STEPHANIE",2,defensive rebound,,hanover,stephanie pahren,,
387,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,387,12:06,"MISS LAYUP by WEDDLE,ELYSE",,,,,,,"MISS LAYUP by WEDDLE,ELYSE",2,layup,missed,hanover,elyse weddle,,726
388,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,388,12:06,,,,,"BLOCK  by STOUGH,MARY",,,"BLOCK  by STOUGH,MARY",2,block,,Centre,mary stough,,726
389,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,389,--,,,,,"REBOUND DEF by STOUGH,MARY",,,"REBOUND DEF by STOUGH,MARY",2,defensive rebound,,Centre,mary stough,,
390,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,390,11:58,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,718
391,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,391,--,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",,,"REBOUND OFF by HARTLAGE,MAGGIE",2,offensive rebound,,Centre,maggie hartlage,,
392,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,392,11:52,"FOUL  by WEDDLE,ELYSE",,,,,,,"FOUL  by WEDDLE,ELYSE",2,foul,,hanover,elyse weddle,,712
393,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,393,11:52,"SUB IN by PRATER,COURTNEY",,,,,,,"SUB IN by PRATER,COURTNEY",2,subbing in,,hanover,courtney prater,,712
394,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,394,11:52,"SUB IN by WATSON,SHAUNA",,,,,,,"SUB IN by WATSON,SHAUNA",2,subbing in,,hanover,shauna watson,,712
395,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,395,11:52,"SUB IN by GAHIMER,KATIE",,,,,,,"SUB IN by GAHIMER,KATIE",2,subbing in,,hanover,katie gahimer,,712
396,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,396,11:52,"SUB OUT by WEDDLE,ELYSE",,,,,,,"SUB OUT by WEDDLE,ELYSE",2,subbing out,,hanover,elyse weddle,,712
397,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,397,11:52,"SUB OUT by MALLOY,ASHLEY",,,,,,,"SUB OUT by MALLOY,ASHLEY",2,subbing out,,hanover,ashley malloy,,712
398,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,398,11:52,"SUB OUT by PAHREN,STEPHANIE",,,,,,,"SUB OUT by PAHREN,STEPHANIE",2,subbing out,,hanover,stephanie pahren,,712
399,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,399,11:33,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,693
400,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,400,--,,,,,"REBOUND OFF by STOUGH,MARY",,,"REBOUND OFF by STOUGH,MARY",2,offensive rebound,,Centre,mary stough,,
401,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,401,11:31,,,,,"MISS LAYUP by STOUGH,MARY",,,"MISS LAYUP by STOUGH,MARY",2,layup,missed,Centre,mary stough,,691
402,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,402,--,"REBOUND DEF by GAHIMER,KATIE",,,,,,,"REBOUND DEF by GAHIMER,KATIE",2,defensive rebound,,hanover,katie gahimer,,
403,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,403,11:10,"GOOD JUMPER by BISCHOFF,CAITLIN(in the paint)",46,,64 (+18),,HANOVER 46-64 (+18),,"GOOD JUMPER by BISCHOFF,CAITLIN(in the paint)",2,jumper,good,hanover,caitlin bischoff,2,670
404,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,404,10:57,,,,,"TURNOVER  by WINSTEAD,BRIDGET",,,"TURNOVER  by WINSTEAD,BRIDGET",2,turnover,,Centre,bridget winstead,,657
405,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,405,10:55,"STEAL  by WATSON,SHAUNA",,,,,,,"STEAL  by WATSON,SHAUNA",2,steal,,hanover,,,655
406,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,406,10:47,"GOOD LAYUP by MORSE,NATALIE(fastbreak)(in the paint)",48,,64 (+16),,HANOVER 48-64 (+16),,"GOOD LAYUP by MORSE,NATALIE(fastbreak)(in the paint)",2,layup,good,hanover,natalie(fastbreak) morse,2,647
407,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,407,--,"ASSIST  by PRATER,COURTNEY",,,,,,,"ASSIST  by PRATER,COURTNEY",2,assist,,hanover,courtney prater,,
408,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,408,10:33,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,633
409,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,409,10:21,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,621
410,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,410,--,"REBOUND DEF by GAHIMER,KATIE",,,,,,,"REBOUND DEF by GAHIMER,KATIE",2,defensive rebound,,hanover,katie gahimer,,
411,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,411,10:09,"TURNOVER  by MORSE,NATALIE",,,,,,,"TURNOVER  by MORSE,NATALIE",2,turnover,,hanover,natalie morse,,609
412,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,412,10:08,,,,,"STEAL  by WINSTEAD,BRIDGET",,,"STEAL  by WINSTEAD,BRIDGET",2,steal,,Centre,,,608
413,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,413,09:43,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,583
414,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,414,09:43,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,583
415,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,415,09:43,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,583
416,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,416,09:43,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,583
417,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,417,09:43,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,583
418,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,418,09:32,"GOOD JUMPER by GAHIMER,KATIE(in the paint)",50,,64 (+14),,HANOVER 50-64 (+14),,"GOOD JUMPER by GAHIMER,KATIE(in the paint)",2,jumper,good,hanover,katie gahimer,2,572
419,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,419,09:01,"FOUL  by BISCHOFF,CAITLIN",,,,,,,"FOUL  by BISCHOFF,CAITLIN",2,foul,,hanover,caitlin bischoff,,541
420,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,420,09:01,,50,,65 (+15),"GOOD FT by STOUGH,MARY",CENTRE_W 50-65 (+15),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,541
421,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,421,09:01,,,,,"MISS FT by STOUGH,MARY",,,"MISS FT by STOUGH,MARY",2,free throw,missed,Centre,mary stough,,541
422,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,422,--,"REBOUND DEF by PRATER,COURTNEY",,,,,,,"REBOUND DEF by PRATER,COURTNEY",2,defensive rebound,,hanover,courtney prater,,
423,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,423,09:01,"SUB IN by BREWER,KATIE",,,,,,,"SUB IN by BREWER,KATIE",2,subbing in,,hanover,katie brewer,,541
424,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,424,09:01,"SUB OUT by MORSE,NATALIE",,,,,,,"SUB OUT by MORSE,NATALIE",2,subbing out,,hanover,natalie morse,,541
425,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,425,09:01,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,541
426,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,426,09:01,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,541
427,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,427,09:01,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,541
428,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,428,09:01,,,,,"SUB OUT by WINSTEAD,MARY",,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,541
429,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,429,08:53,"MISS JUMPER by BISCHOFF,CAITLIN",,,,,,,"MISS JUMPER by BISCHOFF,CAITLIN",2,jumper,missed,hanover,caitlin bischoff,,533
430,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,430,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
431,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,431,08:44,"SUB IN by HOPKINS,ALICIA",,,,,,,"SUB IN by HOPKINS,ALICIA",2,subbing in,,hanover,alicia hopkins,,524
432,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,432,08:44,"SUB OUT by BISCHOFF,CAITLIN",,,,,,,"SUB OUT by BISCHOFF,CAITLIN",2,subbing out,,hanover,caitlin bischoff,,524
433,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,433,08:36,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,516
434,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,434,08:35,"STEAL  by HOPKINS,ALICIA",,,,,,,"STEAL  by HOPKINS,ALICIA",2,steal,,hanover,,,515
435,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,435,08:33,"GOOD JUMPER by HOPKINS,ALICIA(in the paint)",52,,65 (+13),,HANOVER 52-65 (+13),,"GOOD JUMPER by HOPKINS,ALICIA(in the paint)",2,jumper,good,hanover,alicia hopkins,2,513
436,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,436,08:25,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,505
437,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,437,08:25,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,505
438,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,438,08:02,"FOUL  by WATSON,SHAUNA",,,,,,,"FOUL  by WATSON,SHAUNA",2,foul,,hanover,shauna watson,,482
439,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,439,08:02,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,482
440,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,440,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
441,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,441,08:02,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,482
