,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,DC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
389,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,389,--,"ASSIST  by FIX,CATEY",,,,,,,"ASSIST  by FIX,CATEY",2,assist,,defiance college,catey fix,,
390,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,390,04:32,,,,,"TURNOVER  by STOUGH,MARY",,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,272
391,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,391,04:32,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,272
392,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,392,04:32,"SUB IN by FIELDS,MEGAN",,,,,,,"SUB IN by FIELDS,MEGAN",2,subbing in,,defiance college,megan fields,,272
393,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,393,04:32,"SUB OUT by HARSHMAN,HANNAH",,,,,,,"SUB OUT by HARSHMAN,HANNAH",2,subbing out,,defiance college,hannah harshman,,272
394,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,394,04:32,,,,,"SUB IN by WINSTEAD,MARY",,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,272
395,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,395,04:32,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,272
396,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,396,04:32,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,272
397,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,397,04:32,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,272
398,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,398,04:07,"MISS 3PTR by BIRCHMEIER,ASHLEY",,,,,,,"MISS 3PTR by BIRCHMEIER,ASHLEY",2,three pointer,missed,defiance college,ashley birchmeier,,247
399,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,399,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
400,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,400,04:07,"SUB IN by NEANEN,MAGGIE",,,,,,,"SUB IN by NEANEN,MAGGIE",2,subbing in,,defiance college,maggie neanen,,247
401,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,401,04:07,"SUB OUT by KING,ERICA",,,,,,,"SUB OUT by KING,ERICA",2,subbing out,,defiance college,erica king,,247
402,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,402,04:01,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2,turnover,,defiance college,,,241
403,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,403,03:45,,38,,72 (+34),"GOOD 3PTR by WINSTEAD,MARY",CENTRE_W 38-72 (+34),,"GOOD 3PTR by WINSTEAD,MARY",2,three pointer,good,Centre,mary winstead,3,225
404,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,404,--,,,,,"ASSIST  by GUY,ALANNA",,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
405,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,405,03:27,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,207
406,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,406,03:27,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,207
407,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,407,03:27,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,207
408,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,408,03:27,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,207
409,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,409,03:27,,,,,"SUB OUT by WINSTEAD,MARY",,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,207
410,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,410,03:27,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,207
411,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,411,03:27,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,207
412,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,412,03:15,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,195
413,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,413,03:01,"TURNOVER  by BIRCHMEIER,ASHLEY",,,,,,,"TURNOVER  by BIRCHMEIER,ASHLEY",2,turnover,,defiance college,ashley birchmeier,,181
414,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,414,02:43,,,,,"MISS LAYUP by STOUGH,MARY",,,"MISS LAYUP by STOUGH,MARY",2,layup,missed,Centre,mary stough,,163
415,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,415,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
416,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,416,02:36,,38,,74 (+36),"GOOD LAYUP by STOUGH,MARY(in the paint)",CENTRE_W 38-74 (+36),,"GOOD LAYUP by STOUGH,MARY(in the paint)",2,layup,good,Centre,mary stough,2,156
417,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,417,--,,,,,"ASSIST  by MCKNIGHT,KAITLYN",,,"ASSIST  by MCKNIGHT,KAITLYN",2,assist,,Centre,kaitlyn mcknight,,
418,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,418,02:18,"MISS 3PTR by NEANEN,MAGGIE",,,,,,,"MISS 3PTR by NEANEN,MAGGIE",2,three pointer,missed,defiance college,maggie neanen,,138
419,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,419,--,"REBOUND OFF by STARKS,EMMA",,,,,,,"REBOUND OFF by STARKS,EMMA",2,offensive rebound,,defiance college,emma starks,,
420,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,420,02:18,"SUB IN by STARKS,EMMA",,,,,,,"SUB IN by STARKS,EMMA",2,subbing in,,defiance college,emma starks,,138
421,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,421,02:18,"SUB OUT by COMDEN,KIM",,,,,,,"SUB OUT by COMDEN,KIM",2,subbing out,,defiance college,kim comden,,138
422,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,422,02:14,"MISS LAYUP by STARKS,EMMA",,,,,,,"MISS LAYUP by STARKS,EMMA",2,layup,missed,defiance college,emma starks,,134
423,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,423,--,"REBOUND OFF by NEANEN,MAGGIE",,,,,,,"REBOUND OFF by NEANEN,MAGGIE",2,offensive rebound,,defiance college,maggie neanen,,
424,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,424,02:01,"SUB IN by BIRCHMEIER,ASHLEY",,,,,,,"SUB IN by BIRCHMEIER,ASHLEY",2,subbing in,,defiance college,ashley birchmeier,,121
425,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,425,02:01,"SUB OUT by ZACHRICH,MEGAN",,,,,,,"SUB OUT by ZACHRICH,MEGAN",2,subbing out,,defiance college,megan zachrich,,121
426,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,426,01:58,"MISS LAYUP by STARKS,EMMA",,,,,,,"MISS LAYUP by STARKS,EMMA",2,layup,missed,defiance college,emma starks,,118
427,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,427,--,,,,,"REBOUND DEF by WINSTEAD,MARY",,,"REBOUND DEF by WINSTEAD,MARY",2,defensive rebound,,Centre,mary winstead,,
428,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,428,01:45,,38,,76 (+38),"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE_W 38-76 (+38),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,105
429,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,429,--,,,,,"ASSIST  by MCKNIGHT,KAITLYN",,,"ASSIST  by MCKNIGHT,KAITLYN",2,assist,,Centre,kaitlyn mcknight,,
430,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,430,01:29,"MISS LAYUP by NEANEN,MAGGIE",,,,,,,"MISS LAYUP by NEANEN,MAGGIE",2,layup,missed,defiance college,maggie neanen,,89
431,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,431,--,"REBOUND OFF by NEANEN,MAGGIE",,,,,,,"REBOUND OFF by NEANEN,MAGGIE",2,offensive rebound,,defiance college,maggie neanen,,
432,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,432,01:01,"FOUL  by BIRCHMEIER,ASHLEY",,,,,,,"FOUL  by BIRCHMEIER,ASHLEY",2,foul,,defiance college,ashley birchmeier,,61
433,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,433,01:01,,38,,77 (+39),"GOOD FT by STOUGH,MARY",CENTRE_W 38-77 (+39),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,61
434,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,434,01:01,,38,,78 (+40),"GOOD FT by STOUGH,MARY",CENTRE_W 38-78 (+40),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,61
435,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,435,00:45,"MISS LAYUP by BIRCHMEIER,ASHLEY",,,,,,,"MISS LAYUP by BIRCHMEIER,ASHLEY",2,layup,missed,defiance college,ashley birchmeier,,45
436,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,436,--,,,,,"REBOUND DEF by WINSTEAD,MARY",,,"REBOUND DEF by WINSTEAD,MARY",2,defensive rebound,,Centre,mary winstead,,
437,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,437,00:35,,,,,"MISS 3PTR by GUY,ALEXIS",,,"MISS 3PTR by GUY,ALEXIS",2,three pointer,missed,Centre,alexis guy,,35
438,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,438,--,,,,,"REBOUND OFF by GUY,ALEXIS",,,"REBOUND OFF by GUY,ALEXIS",2,offensive rebound,,Centre,alexis guy,,
439,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,439,00:27,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,27
440,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,440,00:25,"STEAL  by FIELDS,MEGAN",,,,,,,"STEAL  by FIELDS,MEGAN",2,steal,,defiance college,,,25
441,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,441,00:20,"GOOD LAYUP by FIELDS,MEGAN(in the paint)",40,,78 (+38),,DC 40-78 (+38),,"GOOD LAYUP by FIELDS,MEGAN(in the paint)",2,layup,good,defiance college,megan fields,2,20
442,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,442,00:20,"GOOD FT by FIELDS,MEGAN",41,,78 (+37),,DC 41-78 (+37),,"GOOD FT by FIELDS,MEGAN",2,free throw,good,defiance college,megan fields,1,20
443,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,443,00:08,"FOUL  by FIELDS,MEGAN",,,,,,,"FOUL  by FIELDS,MEGAN",2,foul,,defiance college,megan fields,,8
444,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,444,00:08,,,,,"MISS FT by MCKNIGHT,KAITLYN",,,"MISS FT by MCKNIGHT,KAITLYN",2,free throw,missed,Centre,kaitlyn mcknight,,8
445,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,445,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
446,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,446,00:08,"GOOD FT by BIRCHMEIER,ASHLEY",42,,78 (+36),,DC 42-78 (+36),,"GOOD FT by BIRCHMEIER,ASHLEY",2,free throw,good,defiance college,ashley birchmeier,1,8
447,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,447,00:05,"MISS JUMPER by NEANEN,MAGGIE",,,,,,,"MISS JUMPER by NEANEN,MAGGIE",2,jumper,missed,defiance college,maggie neanen,,5
448,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,448,--,"REBOUND OFF by STARKS,EMMA",,,,,,,"REBOUND OFF by STARKS,EMMA",2,offensive rebound,,defiance college,emma starks,,
