,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,SUWB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
539,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,539,05:00,,,,,"SUB OUT by WASHLE,HANNAH",,,"SUB OUT by WASHLE,HANNAH",4,subbing out,,Centre,hannah washle,,300
540,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,540,05:00,,,,,"SUB OUT by HARROD,KELLY",,,"SUB OUT by HARROD,KELLY",4,subbing out,,Centre,kelly harrod,,300
541,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,541,04:41,,63,,65 (+2),"GOOD JUMPER by DENNISON,KATIE",SUWB 63-65 (-2),,"GOOD JUMPER by DENNISON,KATIE",4,jumper,good,Centre,katie dennison,2,281
542,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,542,--,,,,,"ASSIST  by HAYES,KERSTIN",,,"ASSIST  by HAYES,KERSTIN",4,assist,,Centre,kerstin hayes,,
543,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,543,04:08,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",4,jumper,missed,cetre college,paige baechle,,248
544,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,544,--,,,,,"REBOUND DEF by ROARX,LINDSEY",,,"REBOUND DEF by ROARX,LINDSEY",4,defensive rebound,,Centre,lindsey roarx,,
545,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,545,03:51,,,,,"MISS 3PTR by DENNISON,KATIE",,,"MISS 3PTR by DENNISON,KATIE",4,three pointer,missed,Centre,katie dennison,,231
546,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,546,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",4,defensive rebound,,cetre college,alanna guy,,
547,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,547,03:42,"GOOD JUMPER by GUY,ALANNA",65,,65,,CENTRE 65-65 (0),,"GOOD JUMPER by GUY,ALANNA",4,jumper,good,cetre college,alanna guy,2,222
548,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,548,03:24,,,,,"TURNOVER  by ROARX,LINDSEY",,,"TURNOVER  by ROARX,LINDSEY",4,turnover,,Centre,lindsey roarx,,204
549,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,549,03:20,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",4,steal,,cetre college,,,200
550,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,550,03:19,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",67 (+2),,65,,CENTRE 67-65 (+2),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",4,layup,good,cetre college,paige baechle,2,199
551,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,551,03:04,,,,,"MISS LAYUP by DENNISON,KATIE",,,"MISS LAYUP by DENNISON,KATIE",4,layup,missed,Centre,katie dennison,,184
552,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,552,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",4,defensive rebound,,cetre college,paige baechle,,
553,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,553,03:04,,,,,"FOUL  by DENNISON,KATIE",,,"FOUL  by DENNISON,KATIE",4,foul,,Centre,katie dennison,,184
554,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,554,03:04,"GOOD FT by BAECHLE,PAIGE",68 (+3),,65,,CENTRE 68-65 (+3),,"GOOD FT by BAECHLE,PAIGE",4,free throw,good,cetre college,paige baechle,1,184
555,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,555,03:04,"GOOD FT by BAECHLE,PAIGE",69 (+4),,65,,CENTRE 69-65 (+4),,"GOOD FT by BAECHLE,PAIGE",4,free throw,good,cetre college,paige baechle,1,184
556,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,556,03:04,,,,,"SUB IN by SMITH,JAZMIN",,,"SUB IN by SMITH,JAZMIN",4,subbing in,,Centre,jazmin smith,,184
557,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,557,03:04,,,,,"SUB IN by WASHLE,HANNAH",,,"SUB IN by WASHLE,HANNAH",4,subbing in,,Centre,hannah washle,,184
558,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,558,03:04,,,,,"SUB OUT by BAKER,KRISTEN",,,"SUB OUT by BAKER,KRISTEN",4,subbing out,,Centre,kristen baker,,184
559,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,559,03:04,,,,,"SUB OUT by DENNISON,KATIE",,,"SUB OUT by DENNISON,KATIE",4,subbing out,,Centre,katie dennison,,184
560,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,560,02:35,,,,,"MISS JUMPER by ROARX,LINDSEY",,,"MISS JUMPER by ROARX,LINDSEY",4,jumper,missed,Centre,lindsey roarx,,155
561,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,561,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",4,defensive rebound,,cetre college,alanna guy,,
562,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,562,02:15,,,,,"FOUL  by SMITH,JAZMIN",,,"FOUL  by SMITH,JAZMIN",4,foul,,Centre,jazmin smith,,135
563,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,563,02:15,"GOOD FT by BAECHLE,PAIGE",70 (+5),,65,,CENTRE 70-65 (+5),,"GOOD FT by BAECHLE,PAIGE",4,free throw,good,cetre college,paige baechle,1,135
564,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,564,02:15,"GOOD FT by BAECHLE,PAIGE",71 (+6),,65,,CENTRE 71-65 (+6),,"GOOD FT by BAECHLE,PAIGE",4,free throw,good,cetre college,paige baechle,1,135
565,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,565,02:15,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",4,subbing in,,cetre college,hillary moore,,135
566,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,566,02:15,"SUB OUT by WINSTEAD,BRIDGET",,,,,,,"SUB OUT by WINSTEAD,BRIDGET",4,subbing out,,cetre college,bridget winstead,,135
567,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,567,01:59,,,,,"TURNOVER  by WASHLE,HANNAH",,,"TURNOVER  by WASHLE,HANNAH",4,turnover,,Centre,hannah washle,,119
568,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,568,01:59,,,,,"SUB IN by BAKER,KRISTEN",,,"SUB IN by BAKER,KRISTEN",4,subbing in,,Centre,kristen baker,,119
569,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,569,01:59,,,,,"SUB IN by DENNISON,KATIE",,,"SUB IN by DENNISON,KATIE",4,subbing in,,Centre,katie dennison,,119
570,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,570,01:59,,,,,"SUB OUT by SMITH,JAZMIN",,,"SUB OUT by SMITH,JAZMIN",4,subbing out,,Centre,jazmin smith,,119
571,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,571,01:59,,,,,"SUB OUT by ROARX,LINDSEY",,,"SUB OUT by ROARX,LINDSEY",4,subbing out,,Centre,lindsey roarx,,119
572,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,572,01:48,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",4,foul,,cetre college,alanna guy,,108
573,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,573,01:35,,,,,"MISS JUMPER by ASH,KALLIE",,,"MISS JUMPER by ASH,KALLIE",4,jumper,missed,Centre,kallie ash,,95
574,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,574,--,,,,,"REBOUND OFF by DENNISON,KATIE",,,"REBOUND OFF by DENNISON,KATIE",4,offensive rebound,,Centre,katie dennison,,
575,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,575,01:32,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",4,foul,,cetre college,maggie hartlage,,92
576,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,576,01:32,,,,,"MISS FT by DENNISON,KATIE",,,"MISS FT by DENNISON,KATIE",4,free throw,missed,Centre,katie dennison,,92
577,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,577,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
578,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,578,01:32,,71 (+5),,66,"GOOD FT by DENNISON,KATIE",SUWB 71-66 (+5),,"GOOD FT by DENNISON,KATIE",4,free throw,good,Centre,katie dennison,1,92
579,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,579,01:32,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,92
580,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,580,01:32,"SUB IN by WINSTEAD,BRIDGET",,,,,,,"SUB IN by WINSTEAD,BRIDGET",4,subbing in,,cetre college,bridget winstead,,92
581,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,581,01:32,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",4,subbing out,,cetre college,maggie hartlage,,92
582,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,582,01:32,,,,,"SUB IN by FEARS,BRITTANY",,,"SUB IN by FEARS,BRITTANY",4,subbing in,,Centre,brittany fears,,92
583,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,583,01:32,,,,,"SUB IN by SMITH,JAZMIN",,,"SUB IN by SMITH,JAZMIN",4,subbing in,,Centre,jazmin smith,,92
584,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,584,01:32,,,,,"SUB OUT by DENNISON,KATIE",,,"SUB OUT by DENNISON,KATIE",4,subbing out,,Centre,katie dennison,,92
585,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,585,01:32,,,,,"SUB OUT by BAKER,KRISTEN",,,"SUB OUT by BAKER,KRISTEN",4,subbing out,,Centre,kristen baker,,92
586,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,586,01:31,,,,,"FOUL  by FEARS,BRITTANY",,,"FOUL  by FEARS,BRITTANY",4,foul,,Centre,brittany fears,,91
587,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,587,01:31,"MISS FT by BAECHLE,PAIGE",,,,,,,"MISS FT by BAECHLE,PAIGE",4,free throw,missed,cetre college,paige baechle,,91
588,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,588,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
589,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,589,01:31,"MISS FT by BAECHLE,PAIGE",,,,,,,"MISS FT by BAECHLE,PAIGE",4,free throw,missed,cetre college,paige baechle,,91
590,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,590,--,,,,,"REBOUND DEF by WASHLE,HANNAH",,,"REBOUND DEF by WASHLE,HANNAH",4,defensive rebound,,Centre,hannah washle,,
591,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,591,01:31,,,,,"SUB IN by ROARX,LINDSEY",,,"SUB IN by ROARX,LINDSEY",4,subbing in,,Centre,lindsey roarx,,91
592,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,592,01:31,,,,,"SUB OUT by FEARS,BRITTANY",,,"SUB OUT by FEARS,BRITTANY",4,subbing out,,Centre,brittany fears,,91
593,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,593,01:19,,,,,"TURNOVER  by ASH,KALLIE",,,"TURNOVER  by ASH,KALLIE",4,turnover,,Centre,kallie ash,,79
594,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,594,01:18,"STEAL  by GUY,ALANNA",,,,,,,"STEAL  by GUY,ALANNA",4,steal,,cetre college,,,78
595,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,595,00:59,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",4,turnover,,cetre college,paige baechle,,59
596,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,596,00:55,,,,,"STEAL  by HAYES,KERSTIN",,,"STEAL  by HAYES,KERSTIN",4,steal,,Centre,,,55
597,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,597,00:55,,71 (+3),,68,"GOOD LAYUP by HAYES,KERSTIN(in the paint)",SUWB 71-68 (+3),,"GOOD LAYUP by HAYES,KERSTIN(in the paint)",4,layup,good,Centre,kerstin hayes,2,55
598,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,598,00:50,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,50
599,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,599,00:46,,,,,"FOUL  by WASHLE,HANNAH",,,"FOUL  by WASHLE,HANNAH",4,foul,,Centre,hannah washle,,46
600,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,600,00:46,"GOOD FT by GUY,ALANNA",72 (+4),,68,,CENTRE 72-68 (+4),,"GOOD FT by GUY,ALANNA",4,free throw,good,cetre college,alanna guy,1,46
601,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,601,00:46,"GOOD FT by GUY,ALANNA",73 (+5),,68,,CENTRE 73-68 (+5),,"GOOD FT by GUY,ALANNA",4,free throw,good,cetre college,alanna guy,1,46
602,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,602,00:46,,,,,"SUB IN by DENNISON,KATIE",,,"SUB IN by DENNISON,KATIE",4,subbing in,,Centre,katie dennison,,46
603,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,603,00:46,,,,,"SUB OUT by ROARX,LINDSEY",,,"SUB OUT by ROARX,LINDSEY",4,subbing out,,Centre,lindsey roarx,,46
604,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,604,00:26,,73 (+3),,70,"GOOD LAYUP by DENNISON,KATIE(in the paint)",SUWB 73-70 (+3),,"GOOD LAYUP by DENNISON,KATIE(in the paint)",4,layup,good,Centre,katie dennison,2,26
605,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,605,00:24,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,24
606,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,606,00:24,,,,,"SUB IN by ROARX,LINDSEY",,,"SUB IN by ROARX,LINDSEY",4,subbing in,,Centre,lindsey roarx,,24
607,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,607,00:24,,,,,"SUB OUT by DENNISON,KATIE",,,"SUB OUT by DENNISON,KATIE",4,subbing out,,Centre,katie dennison,,24
