,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,FCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
373,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,373,05:26,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,326
374,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,374,--,"REBOUND DEF by SMITH,SHEA",,,,,,,"REBOUND DEF by SMITH,SHEA",2,defensive rebound,,ferrum,shea smith,,
375,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,375,05:22,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,322
376,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,376,05:22,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,322
377,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,377,05:22,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,322
378,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,378,05:15,"MISS LAYUP by KIPPS,KATY",,,,,,,"MISS LAYUP by KIPPS,KATY",2,layup,missed,ferrum,katy kipps,,315
379,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,379,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
380,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,380,04:57,,66 (+4),,62,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",CENTRE_W 66-62 (-4),,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",2,jumper,good,Centre,paige baechle,2,297
381,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,381,--,,,,,"ASSIST  by WINSTEAD,MARY",,,"ASSIST  by WINSTEAD,MARY",2,assist,,Centre,mary winstead,,
382,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,382,04:39,"MISS 3PTR by AKERS,TESLA",,,,,,,"MISS 3PTR by AKERS,TESLA",2,three pointer,missed,ferrum,tesla akers,,279
383,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,383,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
384,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,384,04:19,,66 (+2),,64,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 66-64 (-2),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,259
385,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,385,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
386,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,386,04:07,"GOOD LAYUP by HAIRSTON,JACOLE(in the paint)",68 (+4),,64,,FCW 68-64 (-4),,"GOOD LAYUP by HAIRSTON,JACOLE(in the paint)",2,layup,good,ferrum,jacole hairston,2,247
387,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,387,04:07,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,247
388,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,388,04:07,"GOOD FT by HAIRSTON,JACOLE",69 (+5),,64,,FCW 69-64 (-5),,"GOOD FT by HAIRSTON,JACOLE",2,free throw,good,ferrum,jacole hairston,1,247
389,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,389,04:07,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,247
390,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,390,04:07,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,247
391,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,391,04:04,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,244
392,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,392,04:04,"SUB IN by CULLER,KYLENE",,,,,,,"SUB IN by CULLER,KYLENE",2,subbing in,,ferrum,kylene culler,,244
393,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,393,04:04,"SUB OUT by CRAWFORD,KEMANI",,,,,,,"SUB OUT by CRAWFORD,KEMANI",2,subbing out,,ferrum,kemani crawford,,244
394,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,394,03:47,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,227
395,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,395,03:45,"STEAL  by KIPPS,KATY",,,,,,,"STEAL  by KIPPS,KATY",2,steal,,ferrum,,,225
396,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,396,03:40,"TURNOVER  by CULLER,KYLENE",,,,,,,"TURNOVER  by CULLER,KYLENE",2,turnover,,ferrum,kylene culler,,220
397,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,397,03:38,,,,,"STEAL  by WINSTEAD,MARY",,,"STEAL  by WINSTEAD,MARY",2,steal,,Centre,,,218
398,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,398,03:18,,,,,"MISS 3PTR by MOORE,HILLARY",,,"MISS 3PTR by MOORE,HILLARY",2,three pointer,missed,Centre,hillary moore,,198
399,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,399,--,"REBOUND DEF by HAIRSTON,JACOLE",,,,,,,"REBOUND DEF by HAIRSTON,JACOLE",2,defensive rebound,,ferrum,jacole hairston,,
400,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,400,03:00,"GOOD JUMPER by HAIRSTON,JACOLE(in the paint)",71 (+7),,64,,FCW 71-64 (-7),,"GOOD JUMPER by HAIRSTON,JACOLE(in the paint)",2,jumper,good,ferrum,jacole hairston,2,180
401,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,401,02:28,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,148
402,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,402,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
403,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,403,02:25,,71 (+5),,66,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 71-66 (-5),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,145
404,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,404,02:13,"MISS LAYUP by SMITH,SHEA",,,,,,,"MISS LAYUP by SMITH,SHEA",2,layup,missed,ferrum,shea smith,,133
405,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,405,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
406,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,406,02:06,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,126
407,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,407,--,"REBOUND DEF by SMITH,SHEA",,,,,,,"REBOUND DEF by SMITH,SHEA",2,defensive rebound,,ferrum,shea smith,,
408,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,408,01:42,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,102
409,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,409,01:42,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,102
410,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,410,01:42,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,102
411,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,411,01:35,,,,,"FOUL  by WINSTEAD,MARY",,,"FOUL  by WINSTEAD,MARY",2,foul,,Centre,mary winstead,,95
412,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,412,01:32,"GOOD LAYUP by KIPPS,KATY(in the paint)",73 (+7),,66,,FCW 73-66 (-7),,"GOOD LAYUP by KIPPS,KATY(in the paint)",2,layup,good,ferrum,katy kipps,2,92
413,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,413,--,"ASSIST  by SMITH,SHEA",,,,,,,"ASSIST  by SMITH,SHEA",2,assist,,ferrum,shea smith,,
414,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,414,01:23,,,,,"MISS 3PTR by BENHAM,CHELSEA",,,"MISS 3PTR by BENHAM,CHELSEA",2,three pointer,missed,Centre,chelsea benham,,83
415,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,415,--,"REBOUND DEF by HAIRSTON,JACOLE",,,,,,,"REBOUND DEF by HAIRSTON,JACOLE",2,defensive rebound,,ferrum,jacole hairston,,
416,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,416,01:04,,,,,"FOUL  by WINSTEAD,BRIDGET",,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,64
417,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,417,01:04,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,64
418,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,418,01:04,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,64
419,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,419,01:04,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,64
420,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,420,01:03,,,,,"FOUL  by WINSTEAD,MARY",,,"FOUL  by WINSTEAD,MARY",2,foul,,Centre,mary winstead,,63
421,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,421,01:03,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,63
422,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,422,01:01,,,,,"FOUL  by MOORE,HILLARY",,,"FOUL  by MOORE,HILLARY",2,foul,,Centre,hillary moore,,61
423,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,423,01:01,"GOOD FT by AKERS,TESLA",74 (+8),,66,,FCW 74-66 (-8),,"GOOD FT by AKERS,TESLA",2,free throw,good,ferrum,tesla akers,1,61
424,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,424,01:01,"MISS FT by AKERS,TESLA",,,,,,,"MISS FT by AKERS,TESLA",2,free throw,missed,ferrum,tesla akers,,61
425,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,425,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
426,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,426,00:59,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,59
427,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,427,00:59,"GOOD FT by CULLER,KYLENE",75 (+9),,66,,FCW 75-66 (-9),,"GOOD FT by CULLER,KYLENE",2,free throw,good,ferrum,kylene culler,1,59
428,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,428,00:59,"MISS FT by CULLER,KYLENE",,,,,,,"MISS FT by CULLER,KYLENE",2,free throw,missed,ferrum,kylene culler,,59
429,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,429,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
430,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,430,00:59,"SUB IN by BURWELL,BOREIKA",,,,,,,"SUB IN by BURWELL,BOREIKA",2,subbing in,,ferrum,boreika burwell,,59
431,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,431,00:59,"SUB OUT by AKERS,TESLA",,,,,,,"SUB OUT by AKERS,TESLA",2,subbing out,,ferrum,tesla akers,,59
432,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,432,00:53,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",2,turnover,,Centre,mary winstead,,53
433,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,433,00:53,"SUB IN by AKERS,TESLA",,,,,,,"SUB IN by AKERS,TESLA",2,subbing in,,ferrum,tesla akers,,53
434,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,434,00:53,"SUB OUT by BURWELL,BOREIKA",,,,,,,"SUB OUT by BURWELL,BOREIKA",2,subbing out,,ferrum,boreika burwell,,53
435,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,435,00:51,,,,,"FOUL  by WINSTEAD,MARY",,,"FOUL  by WINSTEAD,MARY",2,foul,,Centre,mary winstead,,51
436,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,436,00:51,"GOOD FT by AKERS,TESLA",76 (+10),,66,,FCW 76-66 (-10),,"GOOD FT by AKERS,TESLA",2,free throw,good,ferrum,tesla akers,1,51
437,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,437,00:51,"GOOD FT by AKERS,TESLA",77 (+11),,66,,FCW 77-66 (-11),,"GOOD FT by AKERS,TESLA",2,free throw,good,ferrum,tesla akers,1,51
438,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,438,00:51,"SUB IN by BURWELL,BOREIKA",,,,,,,"SUB IN by BURWELL,BOREIKA",2,subbing in,,ferrum,boreika burwell,,51
439,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,439,00:51,"SUB OUT by AKERS,TESLA",,,,,,,"SUB OUT by AKERS,TESLA",2,subbing out,,ferrum,tesla akers,,51
440,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,440,00:42,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,42
441,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,441,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
442,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,442,00:42,,77 (+9),,68,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 77-68 (-9),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,42
443,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,443,00:42,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,42
444,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,444,00:41,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,41
445,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,445,00:41,"GOOD FT by KIPPS,KATY",78 (+10),,68,,FCW 78-68 (-10),,"GOOD FT by KIPPS,KATY",2,free throw,good,ferrum,katy kipps,1,41
446,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,446,00:41,"GOOD FT by KIPPS,KATY",79 (+11),,68,,FCW 79-68 (-11),,"GOOD FT by KIPPS,KATY",2,free throw,good,ferrum,katy kipps,1,41
447,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,447,00:41,"SUB IN by GOINS,KAYLA",,,,,,,"SUB IN by GOINS,KAYLA",2,subbing in,,ferrum,kayla goins,,41
