,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE~2,Away Team Score,Play Team Indicator,Home Team Score,MCWB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
355,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,355,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
356,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,356,05:51,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",48,,49 (+1),,CENTRE~2 48-49 (-1),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,351
357,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,357,05:43,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,343
358,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,358,05:43,,,,,"SUB IN by EARL,BRITTNEI",,,"SUB IN by EARL,BRITTNEI",2,subbing in,,millsaps,brittnei earl,,343
359,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,359,05:43,,,,,"SUB IN by JOHNSON,VELVET",,,"SUB IN by JOHNSON,VELVET",2,subbing in,,millsaps,velvet johnson,,343
360,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,360,05:43,,,,,"SUB IN by WHITE,SHATOYA",,,"SUB IN by WHITE,SHATOYA",2,subbing in,,millsaps,shatoya white,,343
361,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,361,05:43,,,,,"SUB OUT by BUXTON,KHADEJAH",,,"SUB OUT by BUXTON,KHADEJAH",2,subbing out,,millsaps,khadejah buxton,,343
362,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,362,05:43,,,,,"SUB OUT by MORGAN,VICTORIA",,,"SUB OUT by MORGAN,VICTORIA",2,subbing out,,millsaps,victoria morgan,,343
363,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,363,05:43,,,,,"SUB OUT by LOVE,LOVIE",,,"SUB OUT by LOVE,LOVIE",2,subbing out,,millsaps,lovie love,,343
364,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,364,05:30,,,,,"MISS 3PTR by ROBERSON,MAKAYLA",,,"MISS 3PTR by ROBERSON,MAKAYLA",2,three pointer,missed,millsaps,makayla roberson,,330
365,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,365,--,,,,,"REBOUND OFF by EARL,BRITTNEI",,,"REBOUND OFF by EARL,BRITTNEI",2,offensive rebound,,millsaps,brittnei earl,,
366,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,366,05:18,,48,,51 (+3),"GOOD JUMPER by JOHNSON,VELVET",MCWB 48-51 (-3),,"GOOD JUMPER by JOHNSON,VELVET",2,jumper,good,millsaps,velvet johnson,2,318
367,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,367,04:50,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,290
368,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,368,--,"REBOUND OFF by MIRE,JENNA",,,,,,,"REBOUND OFF by MIRE,JENNA",2,offensive rebound,,Centre,jenna mire,,
369,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,369,04:46,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,286
370,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,370,04:46,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,286
371,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,371,04:32,,,,,"TURNOVER  by WHITE,SHATOYA",,,"TURNOVER  by WHITE,SHATOYA",2,turnover,,millsaps,shatoya white,,272
372,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,372,04:32,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,272
373,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,373,04:32,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,272
374,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,374,04:32,,,,,"SUB IN by BUXTON,KHADEJAH",,,"SUB IN by BUXTON,KHADEJAH",2,subbing in,,millsaps,khadejah buxton,,272
375,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,375,04:32,,,,,"SUB IN by MORGAN,VICTORIA",,,"SUB IN by MORGAN,VICTORIA",2,subbing in,,millsaps,victoria morgan,,272
376,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,376,04:32,,,,,"SUB OUT by EARL,BRITTNEI",,,"SUB OUT by EARL,BRITTNEI",2,subbing out,,millsaps,brittnei earl,,272
377,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,377,04:32,,,,,"SUB OUT by WHITE,SHATOYA",,,"SUB OUT by WHITE,SHATOYA",2,subbing out,,millsaps,shatoya white,,272
378,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,378,04:13,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,253
379,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,379,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
380,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,380,04:08,,,,,"FOUL  by BROOKS,MIAH",,,"FOUL  by BROOKS,MIAH",2,foul,,millsaps,miah brooks,,248
381,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,381,04:08,"GOOD FT by BENHAM,CHELSEA",49,,51 (+2),,CENTRE~2 49-51 (-2),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,248
382,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,382,04:08,"MISS FT by BENHAM,CHELSEA",,,,,,,"MISS FT by BENHAM,CHELSEA",2,free throw,missed,Centre,chelsea benham,,248
383,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,383,--,,,,,"REBOUND DEF by BROOKS,MIAH",,,"REBOUND DEF by BROOKS,MIAH",2,defensive rebound,,millsaps,miah brooks,,
384,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,384,03:55,,,,,"MISS JUMPER by ROBERSON,MAKAYLA",,,"MISS JUMPER by ROBERSON,MAKAYLA",2,jumper,missed,millsaps,makayla roberson,,235
385,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,385,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
386,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,386,03:26,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,206
387,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,387,--,,,,,"REBOUND DEF by BROOKS,MIAH",,,"REBOUND DEF by BROOKS,MIAH",2,defensive rebound,,millsaps,miah brooks,,
388,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,388,03:08,"FOUL  by WINSTEAD,MARY",,,,,,,"FOUL  by WINSTEAD,MARY",2,foul,,Centre,mary winstead,,188
389,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,389,03:08,,49,,52 (+3),"GOOD FT by JOHNSON,VELVET",MCWB 49-52 (-3),,"GOOD FT by JOHNSON,VELVET",2,free throw,good,millsaps,velvet johnson,1,188
390,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,390,03:08,,49,,53 (+4),"GOOD FT by JOHNSON,VELVET",MCWB 49-53 (-4),,"GOOD FT by JOHNSON,VELVET",2,free throw,good,millsaps,velvet johnson,1,188
391,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,391,02:46,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",51,,53 (+2),,CENTRE~2 51-53 (-2),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,166
392,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,392,02:24,,,,,"FOUL  by ROBERSON,MAKAYLA",,,"FOUL  by ROBERSON,MAKAYLA",2,foul,,millsaps,makayla roberson,,144
393,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,393,02:01,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,121
394,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,394,02:00,,,,,"STEAL  by MORGAN,VICTORIA",,,"STEAL  by MORGAN,VICTORIA",2,steal,,millsaps,,,120
395,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,395,01:43,,,,,"MISS 3PTR by MORGAN,VICTORIA",,,"MISS 3PTR by MORGAN,VICTORIA",2,three pointer,missed,millsaps,victoria morgan,,103
396,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,396,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
397,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,397,01:34,"TURNOVER  by WINSTEAD,BRIDGET",,,,,,,"TURNOVER  by WINSTEAD,BRIDGET",2,turnover,,Centre,bridget winstead,,94
398,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,398,01:32,,,,,"STEAL  by BUXTON,KHADEJAH",,,"STEAL  by BUXTON,KHADEJAH",2,steal,,millsaps,,,92
399,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,399,01:29,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,89
400,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,400,01:27,,,,,"MISS JUMPER by MORGAN,VICTORIA",,,"MISS JUMPER by MORGAN,VICTORIA",2,jumper,missed,millsaps,victoria morgan,,87
401,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,401,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
402,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,402,01:22,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,82
403,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,403,01:08,,51,,55 (+4),"GOOD JUMPER by ROBERSON,MAKAYLA",MCWB 51-55 (-4),,"GOOD JUMPER by ROBERSON,MAKAYLA",2,jumper,good,millsaps,makayla roberson,2,68
404,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,404,00:49,"TURNOVER  by WINSTEAD,MARY",,,,,,,"TURNOVER  by WINSTEAD,MARY",2,turnover,,Centre,mary winstead,,49
405,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,405,00:46,,,,,"STEAL  by MORGAN,VICTORIA",,,"STEAL  by MORGAN,VICTORIA",2,steal,,millsaps,,,46
406,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,406,00:43,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,43
407,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,407,00:43,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,43
408,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,408,00:43,,51,,56 (+5),"GOOD FT by JOHNSON,VELVET",MCWB 51-56 (-5),,"GOOD FT by JOHNSON,VELVET",2,free throw,good,millsaps,velvet johnson,1,43
409,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,409,00:43,,51,,57 (+6),"GOOD FT by JOHNSON,VELVET",MCWB 51-57 (-6),,"GOOD FT by JOHNSON,VELVET",2,free throw,good,millsaps,velvet johnson,1,43
410,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,410,00:32,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",53,,57 (+4),,CENTRE~2 53-57 (-4),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,32
411,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,411,00:20,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,20
412,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,412,00:20,,53,,58 (+5),"GOOD FT by BUXTON,KHADEJAH",MCWB 53-58 (-5),,"GOOD FT by BUXTON,KHADEJAH",2,free throw,good,millsaps,khadejah buxton,1,20
413,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,413,00:20,,53,,59 (+6),"GOOD FT by BUXTON,KHADEJAH",MCWB 53-59 (-6),,"GOOD FT by BUXTON,KHADEJAH",2,free throw,good,millsaps,khadejah buxton,1,20
414,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,414,00:15,"SUB IN by WINSTEAD,MARY",,,,,,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,15
415,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,415,00:15,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,15
416,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,416,00:15,"SUB OUT by MOORE,HILLARY",,,,,,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,15
417,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,417,00:15,"SUB OUT by WINSTEAD,MARY",,,,,,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,15
418,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,418,00:12,"GOOD 3PTR by BENHAM,CHELSEA",56,,59 (+3),,CENTRE~2 56-59 (-3),,"GOOD 3PTR by BENHAM,CHELSEA",2,three pointer,good,Centre,chelsea benham,3,12
419,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,419,00:10,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,10
420,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,420,00:15,"FOUL  by MOORE,HILLARY",,,,,,,"FOUL  by MOORE,HILLARY",2,foul,,Centre,hillary moore,,15
421,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,421,00:15,,56,,60 (+4),"GOOD FT by BUXTON,KHADEJAH",MCWB 56-60 (-4),,"GOOD FT by BUXTON,KHADEJAH",2,free throw,good,millsaps,khadejah buxton,1,15
422,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,422,00:15,,56,,61 (+5),"GOOD FT by BUXTON,KHADEJAH",MCWB 56-61 (-5),,"GOOD FT by BUXTON,KHADEJAH",2,free throw,good,millsaps,khadejah buxton,1,15
423,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,423,00:06,,,,,"FOUL  by MORGAN,VICTORIA",,,"FOUL  by MORGAN,VICTORIA",2,foul,,millsaps,victoria morgan,,6
424,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,424,00:06,"GOOD FT by BENHAM,CHELSEA",57,,61 (+4),,CENTRE~2 57-61 (-4),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,6
425,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,425,00:06,"MISS FT by BENHAM,CHELSEA",,,,,,,"MISS FT by BENHAM,CHELSEA",2,free throw,missed,Centre,chelsea benham,,6
426,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,426,--,,,,,"REBOUND DEF by MORGAN,VICTORIA",,,"REBOUND DEF by MORGAN,VICTORIA",2,defensive rebound,,millsaps,victoria morgan,,
427,12,millsaps,CENTRE~2,MILLSAPS,57-63,57,63,"28, 29, 57","28, 35, 63",28,29,57,28,35,63,3-8,4-7,01/04/13,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,427,00:06,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,6
