,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MVCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
306,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,306,11:42,"SUB OUT by BOND,ALEX",,,,,,,"SUB OUT by BOND,ALEX",2,subbing out,,maryville college,alex bond,,702
307,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,307,11:42,"SUB OUT by PUCKETT,MACKENZIE",,,,,,,"SUB OUT by PUCKETT,MACKENZIE",2,subbing out,,maryville college,mackenzie puckett,,702
308,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,308,11:42,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,702
309,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,309,11:42,,,,,"SUB IN by WINSTEAD,MARY",,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,702
310,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,310,11:42,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,702
311,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,311,11:42,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,702
312,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,312,11:41,"SUB IN by BROWN,KELSEY",,,,,,,"SUB IN by BROWN,KELSEY",2,subbing in,,maryville college,kelsey brown,,701
313,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,313,11:41,"SUB IN by BOND,ALEX",,,,,,,"SUB IN by BOND,ALEX",2,subbing in,,maryville college,alex bond,,701
314,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,314,11:41,"SUB IN by BURNETT,LAUREN",,,,,,,"SUB IN by BURNETT,LAUREN",2,subbing in,,maryville college,lauren burnett,,701
315,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,315,11:28,"MISS JUMPER by BROWN,KELSEY",,,,,,,"MISS JUMPER by BROWN,KELSEY",2,jumper,missed,maryville college,kelsey brown,,688
316,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,316,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
317,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,317,11:12,,48,,48,"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 48-48 (0),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,672
318,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,318,11:09,"FOUL  by ROBBINS,DONJA",,,,,,,"FOUL  by ROBBINS,DONJA",2,foul,,maryville college,donja robbins,,669
319,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,319,11:09,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,669
320,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,320,--,"REBOUND DEF by PAYNE,KIERA",,,,,,,"REBOUND DEF by PAYNE,KIERA",2,defensive rebound,,maryville college,kiera payne,,
321,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,321,11:09,"SUB IN by SMITH,TAYLER",,,,,,,"SUB IN by SMITH,TAYLER",2,subbing in,,maryville college,tayler smith,,669
322,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,322,11:09,"SUB IN by MENARD,JANELL",,,,,,,"SUB IN by MENARD,JANELL",2,subbing in,,maryville college,janell menard,,669
323,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,323,11:09,"SUB OUT by BROWN,KELSEY",,,,,,,"SUB OUT by BROWN,KELSEY",2,subbing out,,maryville college,kelsey brown,,669
324,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,324,11:09,"SUB OUT by ROBBINS,DONJA",,,,,,,"SUB OUT by ROBBINS,DONJA",2,subbing out,,maryville college,donja robbins,,669
325,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,325,10:52,"MISS JUMPER by SMITH,TAYLER",,,,,,,"MISS JUMPER by SMITH,TAYLER",2,jumper,missed,maryville college,tayler smith,,652
326,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,326,10:52,,,,,"BLOCK  by BENHAM,CHELSEA",,,"BLOCK  by BENHAM,CHELSEA",2,block,,Centre,chelsea benham,,652
327,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,327,--,,,,,"REBOUND DEF by MOORE,HILLARY",,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
328,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,328,10:42,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,642
329,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,329,--,"REBOUND DEF by BURNETT,LAUREN",,,,,,,"REBOUND DEF by BURNETT,LAUREN",2,defensive rebound,,maryville college,lauren burnett,,
330,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,330,10:21,"GOOD LAYUP by MENARD,JANELL(in the paint)",50 (+2),,48,,MVCW 50-48 (-2),,"GOOD LAYUP by MENARD,JANELL(in the paint)",2,layup,good,maryville college,janell menard,2,621
331,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,331,10:17,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,617
332,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,332,10:17,"SUB IN by PUCKETT,MACKENZIE",,,,,,,"SUB IN by PUCKETT,MACKENZIE",2,subbing in,,maryville college,mackenzie puckett,,617
333,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,333,10:17,"SUB OUT by PAYNE,KIERA",,,,,,,"SUB OUT by PAYNE,KIERA",2,subbing out,,maryville college,kiera payne,,617
334,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,334,09:58,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,598
335,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,335,09:58,"BLOCK  by SMITH,TAYLER",,,,,,,"BLOCK  by SMITH,TAYLER",2,block,,maryville college,tayler smith,,598
336,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,336,--,"REBOUND DEF by PUCKETT,MACKENZIE",,,,,,,"REBOUND DEF by PUCKETT,MACKENZIE",2,defensive rebound,,maryville college,mackenzie puckett,,
337,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,337,09:55,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,595
338,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,338,09:46,"FOUL  by SMITH,TAYLER",,,,,,,"FOUL  by SMITH,TAYLER",2,foul,,maryville college,tayler smith,,586
339,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,339,09:46,"TURNOVER  by SMITH,TAYLER",,,,,,,"TURNOVER  by SMITH,TAYLER",2,turnover,,maryville college,tayler smith,,586
340,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,340,09:46,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,586
341,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,341,09:46,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,586
342,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,342,09:27,"FOUL  by MENARD,JANELL",,,,,,,"FOUL  by MENARD,JANELL",2,foul,,maryville college,janell menard,,567
343,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,343,09:27,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,567
344,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,344,09:27,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,567
345,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,345,09:23,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,563
346,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,346,--,"REBOUND DEF by PUCKETT,MACKENZIE",,,,,,,"REBOUND DEF by PUCKETT,MACKENZIE",2,defensive rebound,,maryville college,mackenzie puckett,,
347,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,347,08:59,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,539
348,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,348,08:59,"GOOD FT by BOND,ALEX",51 (+3),,48,,MVCW 51-48 (-3),,"GOOD FT by BOND,ALEX",2,free throw,good,maryville college,alex bond,1,539
349,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,349,08:59,"MISS FT by BOND,ALEX",,,,,,,"MISS FT by BOND,ALEX",2,free throw,missed,maryville college,alex bond,,539
350,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,350,--,"REBOUND OFF by SMITH,TAYLER",,,,,,,"REBOUND OFF by SMITH,TAYLER",2,offensive rebound,,maryville college,tayler smith,,
351,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,351,08:53,"FOUL  by MENARD,JANELL",,,,,,,"FOUL  by MENARD,JANELL",2,foul,,maryville college,janell menard,,533
352,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,352,08:53,"TURNOVER  by MENARD,JANELL",,,,,,,"TURNOVER  by MENARD,JANELL",2,turnover,,maryville college,janell menard,,533
353,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,353,08:53,"SUB IN by PAYNE,KIERA",,,,,,,"SUB IN by PAYNE,KIERA",2,subbing in,,maryville college,kiera payne,,533
354,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,354,08:53,"SUB OUT by BOND,ALEX",,,,,,,"SUB OUT by BOND,ALEX",2,subbing out,,maryville college,alex bond,,533
355,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,355,08:41,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,521
356,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,356,--,"REBOUND DEF by PAYNE,KIERA",,,,,,,"REBOUND DEF by PAYNE,KIERA",2,defensive rebound,,maryville college,kiera payne,,
357,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,357,08:29,"GOOD LAYUP by PUCKETT,MACKENZIE(in the paint)",53 (+5),,48,,MVCW 53-48 (-5),,"GOOD LAYUP by PUCKETT,MACKENZIE(in the paint)",2,layup,good,maryville college,mackenzie puckett,2,509
358,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,358,08:17,,53 (+2),,51,"GOOD 3PTR by WINSTEAD,BRIDGET",CENTRE_W 53-51 (-2),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,497
359,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,359,--,,,,,"ASSIST  by WINSTEAD,MARY",,,"ASSIST  by WINSTEAD,MARY",2,assist,,Centre,mary winstead,,
360,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,360,08:02,"MISS JUMPER by PUCKETT,MACKENZIE",,,,,,,"MISS JUMPER by PUCKETT,MACKENZIE",2,jumper,missed,maryville college,mackenzie puckett,,482
361,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,361,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
362,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,362,07:55,,53,,53,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 53-53 (0),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,475
363,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,363,--,,,,,"ASSIST  by HARTLAGE,MAGGIE",,,"ASSIST  by HARTLAGE,MAGGIE",2,assist,,Centre,maggie hartlage,,
364,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,364,07:35,"GOOD JUMPER by PUCKETT,MACKENZIE",55 (+2),,53,,MVCW 55-53 (-2),,"GOOD JUMPER by PUCKETT,MACKENZIE",2,jumper,good,maryville college,mackenzie puckett,2,455
365,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,365,--,"ASSIST  by PAYNE,KIERA",,,,,,,"ASSIST  by PAYNE,KIERA",2,assist,,maryville college,kiera payne,,
366,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,366,07:17,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,437
367,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,367,--,"REBOUND DEF by SMITH,TAYLER",,,,,,,"REBOUND DEF by SMITH,TAYLER",2,defensive rebound,,maryville college,tayler smith,,
368,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,368,06:57,"GOOD LAYUP by PAYNE,KIERA(in the paint)",57 (+4),,53,,MVCW 57-53 (-4),,"GOOD LAYUP by PAYNE,KIERA(in the paint)",2,layup,good,maryville college,kiera payne,2,417
369,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,369,--,"ASSIST  by MENARD,JANELL",,,,,,,"ASSIST  by MENARD,JANELL",2,assist,,maryville college,janell menard,,
370,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,370,06:55,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,415
371,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,371,06:55,"MISS FT by PAYNE,KIERA",,,,,,,"MISS FT by PAYNE,KIERA",2,free throw,missed,maryville college,kiera payne,,415
372,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,372,--,,,,,"REBOUND DEF by STOUGH,MARY",,,"REBOUND DEF by STOUGH,MARY",2,defensive rebound,,Centre,mary stough,,
373,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,373,06:55,"SUB IN by BOND,ALEX",,,,,,,"SUB IN by BOND,ALEX",2,subbing in,,maryville college,alex bond,,415
374,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,374,06:55,"SUB OUT by MENARD,JANELL",,,,,,,"SUB OUT by MENARD,JANELL",2,subbing out,,maryville college,janell menard,,415
375,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,375,06:55,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,415
376,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,376,06:55,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,415
377,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,377,06:36,"SUB IN by BROWN,KELSEY",,,,,,,"SUB IN by BROWN,KELSEY",2,subbing in,,maryville college,kelsey brown,,396
378,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,378,06:36,"SUB OUT by SMITH,TAYLER",,,,,,,"SUB OUT by SMITH,TAYLER",2,subbing out,,maryville college,tayler smith,,396
379,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,379,06:36,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,396
380,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,380,06:36,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,396
381,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,381,06:31,,,,,"TURNOVER  by WINSTEAD,BRIDGET",,,"TURNOVER  by WINSTEAD,BRIDGET",2,turnover,,Centre,bridget winstead,,391
382,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,382,06:29,"STEAL  by BOND,ALEX",,,,,,,"STEAL  by BOND,ALEX",2,steal,,maryville college,,,389
