,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,MVCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
376,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,376,10:46,,,,,"STEAL  by BRACKINS,MINDY",,,"STEAL  by BRACKINS,MINDY",2,steal,,maryville college women,,,646
377,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,377,10:46,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,646
378,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,378,10:46,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,646
379,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,379,10:46,,,,,"SUB IN by HAWN,RACHEL",,,"SUB IN by HAWN,RACHEL",2,subbing in,,maryville college women,rachel hawn,,646
380,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,380,10:46,,,,,"SUB IN by BOND,ALEX",,,"SUB IN by BOND,ALEX",2,subbing in,,maryville college women,alex bond,,646
381,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,381,10:46,,,,,"SUB OUT by BROWN,KELSEY",,,"SUB OUT by BROWN,KELSEY",2,subbing out,,maryville college women,kelsey brown,,646
382,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,382,10:46,,,,,"SUB OUT by BRACKINS,MINDY",,,"SUB OUT by BRACKINS,MINDY",2,subbing out,,maryville college women,mindy brackins,,646
383,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,383,10:30,,49,,49,"GOOD JUMPER by PUCKETT,MACKENZIE",MVCW 49-49 (0),,"GOOD JUMPER by PUCKETT,MACKENZIE",2,jumper,good,maryville college women,mackenzie puckett,2,630
384,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,384,--,,,,,"ASSIST  by HAWN,RACHEL",,,"ASSIST  by HAWN,RACHEL",2,assist,,maryville college women,rachel hawn,,
385,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,385,10:02,"MISS JUMPER by MCKNIGHT,KAITLYN",,,,,,,"MISS JUMPER by MCKNIGHT,KAITLYN",2,jumper,missed,Centre,kaitlyn mcknight,,602
386,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,386,--,,,,,"REBOUND DEF by TRENT,LAUREN",,,"REBOUND DEF by TRENT,LAUREN",2,defensive rebound,,maryville college women,lauren trent,,
387,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,387,10:00,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,600
388,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,388,10:00,,49,,50 (+1),"GOOD FT by TRENT,LAUREN",MVCW 49-50 (-1),,"GOOD FT by TRENT,LAUREN",2,free throw,good,maryville college women,lauren trent,1,600
389,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,389,10:00,,49,,51 (+2),"GOOD FT by TRENT,LAUREN",MVCW 49-51 (-2),,"GOOD FT by TRENT,LAUREN",2,free throw,good,maryville college women,lauren trent,1,600
390,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,390,10:00,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,600
391,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,391,10:00,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,600
392,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,392,10:00,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,600
393,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,393,09:34,"MISS JUMPER by MCKNIGHT,KAITLYN",,,,,,,"MISS JUMPER by MCKNIGHT,KAITLYN",2,jumper,missed,Centre,kaitlyn mcknight,,574
394,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,394,--,,,,,"REBOUND DEF by HAWN,RACHEL",,,"REBOUND DEF by HAWN,RACHEL",2,defensive rebound,,maryville college women,rachel hawn,,
395,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,395,09:15,,,,,"MISS 3PTR by PUCKETT,MACKENZIE",,,"MISS 3PTR by PUCKETT,MACKENZIE",2,three pointer,missed,maryville college women,mackenzie puckett,,555
396,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,396,--,,,,,"REBOUND OFF by BOND,ALEX",,,"REBOUND OFF by BOND,ALEX",2,offensive rebound,,maryville college women,alex bond,,
397,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,397,08:49,,49,,53 (+4),"GOOD JUMPER by HAWN,RACHEL",MVCW 49-53 (-4),,"GOOD JUMPER by HAWN,RACHEL",2,jumper,good,maryville college women,rachel hawn,2,529
398,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,398,--,,,,,"ASSIST  by BOND,ALEX",,,"ASSIST  by BOND,ALEX",2,assist,,maryville college women,alex bond,,
399,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,399,08:40,,,,,"FOUL  by BOND,ALEX",,,"FOUL  by BOND,ALEX",2,foul,,maryville college women,alex bond,,520
400,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,400,08:40,"GOOD FT by GUY,ALEXIS",50,,53 (+3),,CENTRE_W 50-53 (-3),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,520
401,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,401,08:40,"GOOD FT by GUY,ALEXIS",51,,53 (+2),,CENTRE_W 51-53 (-2),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,520
402,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,402,08:40,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,520
403,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,403,08:40,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,520
404,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,404,08:40,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,520
405,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,405,08:40,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,520
406,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,406,08:40,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,520
407,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,407,08:40,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,520
408,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,408,08:40,,,,,"SUB IN by BRACKINS,MINDY",,,"SUB IN by BRACKINS,MINDY",2,subbing in,,maryville college women,mindy brackins,,520
409,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,409,08:40,,,,,"SUB OUT by BOND,ALEX",,,"SUB OUT by BOND,ALEX",2,subbing out,,maryville college women,alex bond,,520
410,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,410,08:10,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,490
411,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,411,08:10,,51,,54 (+3),"GOOD FT by PUCKETT,MACKENZIE",MVCW 51-54 (-3),,"GOOD FT by PUCKETT,MACKENZIE",2,free throw,good,maryville college women,mackenzie puckett,1,490
412,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,412,08:10,,51,,55 (+4),"GOOD FT by PUCKETT,MACKENZIE",MVCW 51-55 (-4),,"GOOD FT by PUCKETT,MACKENZIE",2,free throw,good,maryville college women,mackenzie puckett,1,490
413,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,413,08:10,,,,,"SUB IN by DUNN,LINLEY",,,"SUB IN by DUNN,LINLEY",2,subbing in,,maryville college women,linley dunn,,490
414,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,414,08:10,,,,,"SUB OUT by HAWN,RACHEL",,,"SUB OUT by HAWN,RACHEL",2,subbing out,,maryville college women,rachel hawn,,490
415,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,415,07:46,"MISS LAYUP by HARTLAGE,MAGGIE",,,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,466
416,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,416,--,,,,,"REBOUND DEF by BALLARD,JORDAN",,,"REBOUND DEF by BALLARD,JORDAN",2,defensive rebound,,maryville college women,jordan ballard,,
417,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,417,07:33,,,,,"MISS 3PTR by TRENT,LAUREN",,,"MISS 3PTR by TRENT,LAUREN",2,three pointer,missed,maryville college women,lauren trent,,453
418,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,418,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
419,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,419,07:07,"MISS JUMPER by JUDY,MICHELE",,,,,,,"MISS JUMPER by JUDY,MICHELE",2,jumper,missed,Centre,michele judy,,427
420,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,420,--,"REBOUND OFF by JUDY,MICHELE",,,,,,,"REBOUND OFF by JUDY,MICHELE",2,offensive rebound,,Centre,michele judy,,
421,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,421,07:02,"GOOD JUMPER by JUDY,MICHELE",53,,55 (+2),,CENTRE_W 53-55 (-2),,"GOOD JUMPER by JUDY,MICHELE",2,jumper,good,Centre,michele judy,2,422
422,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,422,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
423,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,423,06:46,,,,,"SUB IN by TALBOTT,HALEY",,,"SUB IN by TALBOTT,HALEY",2,subbing in,,maryville college women,haley talbott,,406
424,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,424,06:46,,,,,"SUB IN by YOUNG,JOANNA",,,"SUB IN by YOUNG,JOANNA",2,subbing in,,maryville college women,joanna young,,406
425,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,425,06:46,,,,,"SUB OUT by BALLARD,JORDAN",,,"SUB OUT by BALLARD,JORDAN",2,subbing out,,maryville college women,jordan ballard,,406
426,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,426,06:46,,,,,"SUB OUT by TRENT,LAUREN",,,"SUB OUT by TRENT,LAUREN",2,subbing out,,maryville college women,lauren trent,,406
427,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,427,06:30,,,,,"MISS JUMPER by DUNN,LINLEY",,,"MISS JUMPER by DUNN,LINLEY",2,jumper,missed,maryville college women,linley dunn,,390
428,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,428,06:30,"BLOCK  by JUDY,MICHELE",,,,,,,"BLOCK  by JUDY,MICHELE",2,block,,Centre,michele judy,,390
429,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,429,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
430,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,430,06:28,,,,,"TURNOVER  by BRACKINS,MINDY",,,"TURNOVER  by BRACKINS,MINDY",2,turnover,,maryville college women,mindy brackins,,388
431,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,431,06:28,,,,,"SUB IN by BOND,ALEX",,,"SUB IN by BOND,ALEX",2,subbing in,,maryville college women,alex bond,,388
432,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,432,06:28,,,,,"SUB OUT by BRACKINS,MINDY",,,"SUB OUT by BRACKINS,MINDY",2,subbing out,,maryville college women,mindy brackins,,388
433,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,433,06:08,"TURNOVER  by GUY,ALANNA",,,,,,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,368
434,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,434,06:07,,,,,"STEAL  by DUNN,LINLEY",,,"STEAL  by DUNN,LINLEY",2,steal,,maryville college women,,,367
435,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,435,06:00,,,,,"MISS LAYUP by PUCKETT,MACKENZIE",,,"MISS LAYUP by PUCKETT,MACKENZIE",2,layup,missed,maryville college women,mackenzie puckett,,360
436,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,436,--,,,,,"REBOUND OFF by DUNN,LINLEY",,,"REBOUND OFF by DUNN,LINLEY",2,offensive rebound,,maryville college women,linley dunn,,
437,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,437,05:41,,,,,"TURNOVER  by TALBOTT,HALEY",,,"TURNOVER  by TALBOTT,HALEY",2,turnover,,maryville college women,haley talbott,,341
438,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,438,05:20,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,320
439,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,439,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
440,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,440,05:19,,,,,"SUB IN by BALLARD,JORDAN",,,"SUB IN by BALLARD,JORDAN",2,subbing in,,maryville college women,jordan ballard,,319
441,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,441,05:19,,,,,"SUB OUT by TALBOTT,HALEY",,,"SUB OUT by TALBOTT,HALEY",2,subbing out,,maryville college women,haley talbott,,319
442,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,442,05:04,,53,,57 (+4),"GOOD JUMPER by PUCKETT,MACKENZIE",MVCW 53-57 (-4),,"GOOD JUMPER by PUCKETT,MACKENZIE",2,jumper,good,maryville college women,mackenzie puckett,2,304
443,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,443,--,,,,,"ASSIST  by YOUNG,JOANNA",,,"ASSIST  by YOUNG,JOANNA",2,assist,,maryville college women,joanna young,,
444,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,444,04:47,"GOOD JUMPER by JUDY,MICHELE(in the paint)",55,,57 (+2),,CENTRE_W 55-57 (-2),,"GOOD JUMPER by JUDY,MICHELE(in the paint)",2,jumper,good,Centre,michele judy,2,287
445,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,445,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
446,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,446,04:22,,,,,"MISS JUMPER by DUNN,LINLEY",,,"MISS JUMPER by DUNN,LINLEY",2,jumper,missed,maryville college women,linley dunn,,262
447,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,447,04:22,"BLOCK  by JUDY,MICHELE",,,,,,,"BLOCK  by JUDY,MICHELE",2,block,,Centre,michele judy,,262
448,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,448,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
449,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,449,04:05,"TURNOVER  by JUDY,MICHELE",,,,,,,"TURNOVER  by JUDY,MICHELE",2,turnover,,Centre,michele judy,,245
450,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,450,04:03,,,,,"STEAL  by BALLARD,JORDAN",,,"STEAL  by BALLARD,JORDAN",2,steal,,maryville college women,,,243
451,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,451,03:58,,55,,59 (+4),"GOOD JUMPER by YOUNG,JOANNA",MVCW 55-59 (-4),,"GOOD JUMPER by YOUNG,JOANNA",2,jumper,good,maryville college women,joanna young,2,238
452,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,452,--,,,,,"ASSIST  by BALLARD,JORDAN",,,"ASSIST  by BALLARD,JORDAN",2,assist,,maryville college women,jordan ballard,,
